cycle_weight,bridge_weight,input_scale,leak_rate,swirl_beta,mean_T_VPT,std_dev
0.27473466990872264,0.48194599302242247,1.9339746335549437,0.45498717488895757,4.565320949189675,9.124,1.6395424836080204
0.9281048508077554,0.08149613888308838,0.5159810238097948,0.01778453892947629,6.42600485356493,3.3142222222222246,1.6069162861260957
0.7226475589319257,0.12850206723563962,1.2808936209170192,0.04571146962507344,5.299648467867291,7.024888888888889,1.8340490993333394
0.20367055938179723,0.04016746463077847,1.2741779382338692,0.3404051623693056,13.647581650436475,9.500000000000002,1.9568637038781103
0.327910154943157,0.7707432891378083,1.664988834187076,0.9096839065481771,14.695719749305113,9.172,1.8946821486583028
0.8929541382924965,0.20885734496575226,0.7063990143468302,0.525353087458922,12.873474836880746,9.081777777777779,1.9894245833505488
0.013074231282285909,0.38369532938925344,1.1594218966616416,0.015685138056789505,12.065143469733094,4.008000000000001,1.4099103202371102
0.9087501512987022,0.37397835857960804,0.2183327113405178,0.7957137591162387,2.2165766828607385,6.076444444444444,2.564337606093373
0.2396698956431359,0.7989561008177432,1.4046918753935622,0.4841657239937397,11.220195610336596,9.009333333333334,1.965677039145094
0.651741249307888,0.8164121127209577,1.9487866379252248,0.8343041930208001,10.323224005932925,8.964444444444446,1.7582814280560755
0.9804483445341494,0.5905284970146738,1.3228289358306942,0.699891583898017,9.02142646817738,9.666666666666666,1.932997672011014
0.8405299467667194,0.3766298472352627,1.6588077911134291,0.7079410989828091,13.085165225231584,9.276000000000002,1.9545165926927077
0.32892966436435633,0.6507659122932838,1.211483657045285,0.8264791831328965,7.05227205617294,9.728000000000002,1.917259154800588
0.4116413294053032,0.9979631373980078,0.034751246792801505,0.6220773110987641,0.9696965915209887,3.534666666666667,1.3999136481305632
0.273127569363135,0.9844310789269374,1.4601852526581218,0.6168502179031399,2.5465752087352307,9.100000000000003,2.06543619283353
0.2291232369075007,0.35236812338734746,1.7210730930869702,0.5164352949740917,9.17062391851526,9.252444444444444,1.8876171405069944
0.25492274460816244,0.43183708404287446,0.742170766429961,0.578501272613766,11.63225376861445,9.804444444444446,2.038434645130704
0.42757938976951126,0.1669086724164356,0.8427597876222346,0.5865194126414635,13.666658722212077,9.270666666666669,2.2047649408597834
0.14287841052019257,0.08762314670328597,0.5004480529684887,0.34668784113071405,14.115675096699785,8.751555555555555,1.893133740131608
0.6057387773277995,0.25545881008350724,0.9894562088048313,0.2749986181237286,3.2979737143783323,9.488444444444447,1.9672857280533678
0.9298353170260036,0.12186353107534509,1.15182871785352,0.4432717268048729,2.6676180171131763,9.729777777777779,2.1305924985932267
0.1682868112937893,0.23882715613226202,0.03530399481882185,0.09115761924065802,10.115555180587869,1.0724444444444459,0.3377385942185037
0.8171260670791188,0.4363260665763372,1.2100361299883309,0.14591607542206453,8.031869079471763,8.703111111111111,2.1334581444970944
0.47170837146262445,0.07150017644516016,1.343190720032988,0.8368411545602193,3.6920496194488495,9.019111111111112,1.8478910769032812
0.9366950475672385,0.1756743671744132,1.2253821150109405,0.7941797994009937,7.8960987339927815,8.984000000000002,1.9041829977417846
0.8150266135633926,0.9819662758254013,0.6779943635102752,0.6716743006719147,6.783605443615511,9.448444444444446,1.8058841547139484
0.6063764020007889,0.8046032353518533,0.2552455335207964,0.12165209841378011,10.47284978056277,6.24088888888889,1.6942619792467124
0.40395627552742774,0.6247668530783184,1.5188780068761474,0.7556548289667644,7.954731930477084,9.709333333333333,1.9350778336341472
0.0342354983715093,0.21360235127847005,0.9034756671207655,0.49748260720106896,8.594592875001343,9.514222222222223,1.9923035120057937
0.3643086940137825,0.05424813377234661,1.216914727468395,0.018249972732432118,13.275256826842398,5.3035555555555565,1.8686859977065953
0.4404041499273924,0.8728764196114897,1.7381964189392152,0.9626537739912416,2.5170589815031557,8.976,1.7143037459369137
0.12823044115375581,0.8183045773371835,0.9817998237703345,0.5749637064392733,9.426835932179838,9.276888888888891,1.8083065401667597
0.8593657038346023,0.7904736587111508,1.606585974311221,0.279751982237359,14.410919800103668,9.998666666666669,2.0767470289426733
0.9211127144389698,0.6199506207795799,0.6635313569117693,0.5567458270205935,11.428849218285144,8.554222222222224,1.6946956316550226
0.6399691822491642,0.4480327348997323,0.8526531561986967,0.7738184538782416,12.412150146197533,9.668000000000001,1.7583901728569802
0.6960384593809312,0.4384577829919113,1.3095212760795918,0.31005654804162275,11.329675468747203,9.69377777777778,1.708992281224216
0.10558011302773962,0.08904473076201158,0.8202651014437956,0.9161201261046841,2.8602457148884373,9.099111111111112,2.2583256553101676
0.04283788296439783,0.2537244767522,0.33181639063319635,0.6693210137947992,5.994323133930441,8.230222222222222,1.6033444059061726
0.15359680560902378,0.34813493151135666,0.16411904987213166,0.3147489151409756,5.434964205144949,5.971111111111112,1.7111636355574886
0.017829607581223317,0.3883629291602524,0.9544750861258764,0.9439850532043046,12.464289280486792,8.577333333333335,1.8949645555172439
