reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.7,0.1,0.7,0.5,1e-08,1.0,11.187702349521293,4.944116987643875
300,gold,0.7,0.1,0.9,0.5,1e-08,1.0,9.40915206549857,4.488766155888369
300,gold,0.7,0.1,1.0,0.5,1e-08,1.0,10.686260234152064,4.9862413506762175
300,gold,0.9,0.01,0.1,0.5,1e-08,1.0,3.1948295863669087,1.6485390997436633
300,gold,0.9,0.01,0.3,0.5,1e-08,1.0,8.344824252606875,4.6142449901557585
300,gold,0.9,0.01,0.5,0.5,1e-08,1.0,9.037745019601568,4.730136647229132
300,gold,0.9,0.01,0.7,0.5,1e-08,1.0,9.14998133183988,4.641901565689839
300,gold,0.9,0.01,0.9,0.5,1e-08,1.0,8.99395818332133,4.529532561929722
300,gold,0.9,0.01,1.0,0.5,1e-08,1.0,8.326788809771447,4.055355681232487
300,gold,0.9,0.03,0.1,0.5,1e-08,1.0,3.30337360322159,2.024785073271399
300,gold,0.9,0.03,0.3,0.5,1e-08,1.0,7.89564231805211,4.196838337131649
300,gold,0.9,0.03,0.5,0.5,1e-08,1.0,8.996325039336481,4.762351625875004
300,gold,0.9,0.03,0.7,0.5,1e-08,1.0,10.355184414753179,5.020295551326642
300,gold,0.9,0.03,0.9,0.5,1e-08,1.0,9.783967384057389,4.743725368515654
300,gold,0.9,0.03,1.0,0.5,1e-08,1.0,9.353341600661386,4.528734036285485
300,gold,0.9,0.05,0.1,0.5,1e-08,1.0,3.0844394218204116,1.6453958863889453
300,gold,0.9,0.05,0.3,0.5,1e-08,1.0,7.28518281462517,3.809624217737336
300,gold,0.9,0.05,0.5,0.5,1e-08,1.0,8.758408672693815,4.351834301778534
300,gold,0.9,0.05,0.7,0.5,1e-08,1.0,9.686026882150571,4.52210603350726
300,gold,0.9,0.05,0.9,0.5,1e-08,1.0,10.024155932474597,4.819267563952531
