reservoir_size,frequency_mode,r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_dev
300,gold,0.3,0.01,0.1,0.3,1e-08,1.0,6.054512360988879,3.321765632659512
300,gold,0.3,0.01,0.3,0.3,1e-08,1.0,8.4188595087607,4.486049567818248
300,gold,0.3,0.01,0.5,0.3,1e-08,1.0,10.194143531482519,4.549276640141877
300,gold,0.3,0.01,0.7,0.3,1e-08,1.0,9.808203989652505,4.673164532381976
300,gold,0.3,0.01,0.9,0.3,1e-08,1.0,10.299421287036296,4.737585936146565
300,gold,0.3,0.01,1.0,0.3,1e-08,1.0,10.659562098301196,4.950041204290675
300,gold,0.3,0.03,0.1,0.3,1e-08,1.0,6.1316718670827,3.4129126424317744
300,gold,0.3,0.03,0.3,0.3,1e-08,1.0,7.821417713417072,4.23614088810266
300,gold,0.3,0.03,0.5,0.3,1e-08,1.0,10.243232125236684,4.5177511210489545
300,gold,0.3,0.03,0.7,0.3,1e-08,1.0,10.605124409952793,4.720172827737942
300,gold,0.3,0.03,0.9,0.3,1e-08,1.0,10.591491319305542,4.764121021566113
300,gold,0.3,0.03,1.0,0.3,1e-08,1.0,10.831348507880628,4.74774188150209
300,gold,0.3,0.05,0.1,0.3,1e-08,1.0,6.724474624636637,3.93291826064419
300,gold,0.3,0.05,0.3,0.3,1e-08,1.0,7.683430007733951,3.920383227304595
300,gold,0.3,0.05,0.5,0.3,1e-08,1.0,10.431207829959728,4.664651278780285
300,gold,0.3,0.05,0.7,0.3,1e-08,1.0,9.892984772115101,4.611100467059892
300,gold,0.3,0.05,0.9,0.3,1e-08,1.0,10.671869749579965,4.725158793944483
300,gold,0.3,0.05,1.0,0.3,1e-08,1.0,10.25771728404939,4.830047129500021
300,gold,0.3,0.07,0.1,0.3,1e-08,1.0,6.1018494812918345,3.353531880599104
300,gold,0.3,0.07,0.3,0.3,1e-08,1.0,7.047503133584019,3.504146248196408
300,gold,0.3,0.07,0.5,0.3,1e-08,1.0,9.76347041096621,4.497560839094923
300,gold,0.3,0.07,0.7,0.3,1e-08,1.0,10.398497879830385,4.629290968722556
300,gold,0.3,0.07,0.9,0.3,1e-08,1.0,10.797833826706135,4.838234568937092
300,gold,0.3,0.07,1.0,0.3,1e-08,1.0,10.539231138491079,4.7790406449526435
300,gold,0.3,0.09,0.1,0.3,1e-08,1.0,6.213044376883482,3.328967134652627
300,gold,0.3,0.09,0.3,0.3,1e-08,1.0,7.685181481185159,4.019787310620247
300,gold,0.3,0.09,0.5,0.3,1e-08,1.0,9.807872629810385,4.694141023704371
300,gold,0.3,0.09,0.7,0.3,1e-08,1.0,10.81137224311278,4.767941345812501
300,gold,0.3,0.09,0.9,0.3,1e-08,1.0,10.783538016374642,4.834106367696013
300,gold,0.3,0.09,1.0,0.3,1e-08,1.0,9.6512814358482,4.52048425799699
300,gold,0.3,0.1,0.1,0.3,1e-08,1.0,5.591602661546257,2.3662367934889477
300,gold,0.3,0.1,0.3,0.3,1e-08,1.0,7.682388591087285,4.001483495912683
300,gold,0.3,0.1,0.5,0.3,1e-08,1.0,10.23404872389791,4.78953318654782
300,gold,0.3,0.1,0.7,0.3,1e-08,1.0,10.377764221137689,4.73414816236014
