spectral_radius,jump,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.92,15,0.9,1e-07,0.3,108.76247877607989,62.48079215052343
0.92,15,0.9,1e-07,0.5,113.85621960867981,60.78735259471705
0.92,15,0.9,1e-07,0.7,119.82336364686954,65.52959140520447
0.92,15,0.9,1e-07,0.9,116.82490154767939,64.35946766818381
0.92,15,1.0,1e-07,0.1,60.55062182752397,44.11381888459816
0.92,15,1.0,1e-07,0.3,95.90900605381763,60.12709583427941
0.92,15,1.0,1e-07,0.5,107.4552630877137,59.73887508728132
0.92,15,1.0,1e-07,0.7,103.22825826066088,58.31774853355644
0.92,15,1.0,1e-07,0.9,103.92253602510424,59.08072190199664
0.92,20,0.1,1e-07,0.1,30.996701958378885,22.086386243406164
0.92,20,0.1,1e-07,0.3,78.0675787396325,56.16673204038138
0.92,20,0.1,1e-07,0.5,57.94463557084567,27.94141019922468
0.92,20,0.1,1e-07,0.7,51.82192353166032,30.653428904675422
0.92,20,0.1,1e-07,0.9,50.27513312176085,31.070424822675154
0.92,20,0.2,1e-07,0.1,60.55906694757803,43.64552736662409
0.92,20,0.2,1e-07,0.3,94.2559849232383,56.39616331931075
0.92,20,0.2,1e-07,0.5,103.07002337964815,60.367195550048066
0.92,20,0.2,1e-07,0.7,99.82754175889629,61.82979136961137
0.92,20,0.2,1e-07,0.9,91.19974042367832,51.46067549682137
0.92,20,0.3,1e-07,0.1,67.05069738912445,40.56323638040851
0.92,20,0.3,1e-07,0.3,84.11872949835985,51.31023811496011
0.92,20,0.3,1e-07,0.5,101.18676160759529,59.6305122942767
0.92,20,0.3,1e-07,0.7,100.70894560453729,57.604639074135584
0.92,20,0.3,1e-07,0.9,96.40460125698944,52.3057272364532
0.92,20,0.4,1e-07,0.1,59.73544550230684,36.61325319005346
0.92,20,0.4,1e-07,0.3,90.62858362002292,49.728794625223955
0.92,20,0.4,1e-07,0.5,96.17124925549597,51.27346085062788
0.92,20,0.4,1e-07,0.7,102.83311553813196,52.63016854663413
0.92,20,0.4,1e-07,0.9,112.13785991768232,61.42626291296115
0.92,20,0.5,1e-07,0.1,63.87977704883057,43.75174706845204
0.92,20,0.5,1e-07,0.3,89.73740121431936,44.5247295026783
0.92,20,0.5,1e-07,0.5,101.64946529055656,55.03686002238298
0.92,20,0.5,1e-07,0.7,116.83379114773628,61.65062590907658
0.92,20,0.5,1e-07,0.9,118.53881643864845,63.92079125321381
0.92,20,0.6,1e-07,0.1,75.33135984212069,55.77165964217567
0.92,20,0.6,1e-07,0.3,95.11338684872567,56.12180362983194
0.92,20,0.6,1e-07,0.5,112.14497159772782,63.63090656072046
0.92,20,0.6,1e-07,0.7,109.67944102194843,58.500093936015865
0.92,20,0.6,1e-07,0.9,108.37044741357087,58.95571529105283
0.92,20,0.7,1e-07,0.1,82.80395764994532,53.40661348484172
0.92,20,0.7,1e-07,0.3,89.06268057000115,51.5085736349344
0.92,20,0.7,1e-07,0.5,103.74074370394078,60.87613027326113
0.92,20,0.7,1e-07,0.7,102.73132961748051,61.531311705821366
0.92,20,0.7,1e-07,0.9,91.00594714243805,52.34699919888456
0.92,20,0.8,1e-07,0.1,81.89588500413365,54.056480170771
0.92,20,0.8,1e-07,0.3,87.02340631694979,54.93370754120611
0.92,20,0.8,1e-07,0.5,99.38617311607153,63.02745187147038
0.92,20,0.8,1e-07,0.7,106.58719364215804,69.98476690698517
0.92,20,0.8,1e-07,0.9,97.76782142571406,63.692194784419954
0.92,20,0.9,1e-07,0.1,75.57582384368527,55.47211558410427
0.92,20,0.9,1e-07,0.3,78.12847250002221,53.650552217811935
0.92,20,0.9,1e-07,0.5,102.17528513392183,67.93143950497667
0.92,20,0.9,1e-07,0.7,104.1101065863047,66.28138672735618
0.92,20,0.9,1e-07,0.9,96.36504253673627,64.555672581594
0.92,20,1.0,1e-07,0.1,61.85739303588731,42.71115614198183
0.92,20,1.0,1e-07,0.3,61.69915815487462,43.184962077997184
0.92,20,1.0,1e-07,0.5,87.0354072770266,60.721852475303535
0.92,20,1.0,1e-07,0.7,85.7606386288681,62.867330376199746
0.92,20,1.0,1e-07,0.9,73.80990479238339,58.56283399564341
0.95,5,0.1,1e-07,0.1,19.497559804784384,17.13274825143299
0.95,5,0.1,1e-07,0.3,39.60583513347734,31.682557780820495
0.95,5,0.1,1e-07,0.5,66.80312202753998,50.141311010074304
0.95,5,0.1,1e-07,0.7,78.35337938146162,51.25306401230243
0.95,5,0.1,1e-07,0.9,76.80169969153089,41.70325981816573
0.95,5,0.2,1e-07,0.1,46.33437341653998,45.06675680108395
0.95,5,0.2,1e-07,0.3,81.77809780337981,57.331863824435096
0.95,5,0.2,1e-07,0.5,73.95925007333918,40.35210208884384
0.95,5,0.2,1e-07,0.7,85.66907574828207,54.264540650491874
0.95,5,0.2,1e-07,0.9,80.6526744361771,48.43120081723743
0.95,5,0.3,1e-07,0.1,48.948360313269504,46.751244349296364
0.95,5,0.3,1e-07,0.3,64.97453129583701,33.57464532926752
0.95,5,0.3,1e-07,0.5,87.83369336213563,46.94707553692314
0.95,5,0.3,1e-07,0.7,99.7670924785094,56.76928113875895
0.95,5,0.3,1e-07,0.9,94.87336764718955,48.84920251175693
0.95,5,0.4,1e-07,0.1,46.62684125841179,34.489882702135155
0.95,5,0.4,1e-07,0.3,86.07977527091056,54.21599017259181
0.95,5,0.4,1e-07,0.5,82.97330453102914,38.306192072917796
0.95,5,0.4,1e-07,0.7,93.64304699931549,52.741877139798156
0.95,5,0.4,1e-07,0.9,90.90016090176101,51.252902695068755
0.95,5,0.5,1e-07,0.1,54.462134748557666,47.06032846758461
0.95,5,0.5,1e-07,0.3,92.23671227031497,56.398411243507134
0.95,5,0.5,1e-07,0.5,88.64353592731862,50.23834965553225
0.95,5,0.5,1e-07,0.7,102.46819745579648,64.3686447353892
0.95,5,0.5,1e-07,0.9,99.5452969570899,56.15356744944276
0.95,5,0.6,1e-07,0.1,65.69058858041976,53.715152957503676
0.95,5,0.6,1e-07,0.3,85.783751589016,57.511648763632
0.95,5,0.6,1e-07,0.5,104.92883875154457,65.51329810708751
0.95,5,0.6,1e-07,0.7,103.14291810011468,59.89389516160923
0.95,5,0.6,1e-07,0.9,95.89611613373515,55.72742062409409
0.95,5,0.7,1e-07,0.1,61.86406023592998,44.9639454645359
0.95,5,0.7,1e-07,0.3,69.37843916402203,33.90557844261017
0.95,5,0.7,1e-07,0.5,94.35332604386129,56.48008600479101
0.95,5,0.7,1e-07,0.7,89.68095225395807,50.35916005199386
0.95,5,0.7,1e-07,0.9,90.1627685770417,54.02543838190316
0.95,5,0.8,1e-07,0.1,62.92414504271452,51.888370885300155
0.95,5,0.8,1e-07,0.3,72.66492430505551,48.42081339222896
0.95,5,0.8,1e-07,0.5,77.35196593505258,46.6439666267475
0.95,5,0.8,1e-07,0.7,71.66840013867775,45.90402499070008
0.95,5,0.8,1e-07,0.9,61.33112871251922,36.011579337757986
0.95,5,0.9,1e-07,0.1,50.0964521606173,32.13451410281829
0.95,5,0.9,1e-07,0.3,70.01671244810696,38.13441470128593
0.95,5,0.9,1e-07,0.5,80.53933203545171,57.59182292638626
0.95,5,0.9,1e-07,0.7,45.538309731445175,28.771402543940795
0.95,5,0.9,1e-07,0.9,44.52356188495079,28.159167652802413
0.95,5,1.0,1e-07,0.1,53.96476162537448,48.076254724385755
0.95,5,1.0,1e-07,0.3,78.95920562533891,51.34977111661662
0.95,5,1.0,1e-07,0.5,68.32546603728298,48.549300571731145
0.95,5,1.0,1e-07,0.7,50.521375043336796,43.88036873898968
0.95,5,1.0,1e-07,0.9,50.37069632237245,39.78333986480049
0.95,10,0.1,1e-07,0.1,19.31710092362945,14.067345215521026
0.95,10,0.1,1e-07,0.3,44.79380572668035,31.5151646361872
0.95,10,0.1,1e-07,0.5,50.92718528593399,22.887265439007326
0.95,10,0.1,1e-07,0.7,69.91492652745552,51.9102219298213
0.95,10,0.1,1e-07,0.9,68.15967499622192,54.74606765877392
0.95,10,0.2,1e-07,0.1,50.03333600021334,55.88209727312986
0.95,10,0.2,1e-07,0.3,88.55952920678098,57.66946937326238
0.95,10,0.2,1e-07,0.5,61.976513676649695,34.66144647856259
0.95,10,0.2,1e-07,0.7,76.53412272981839,42.14696004467695
0.95,10,0.2,1e-07,0.9,77.25818065445235,48.683738285043596
0.95,10,0.3,1e-07,0.1,49.32972415571023,31.069437090777704
0.95,10,0.3,1e-07,0.3,88.64131352730439,58.60428054765702
0.95,10,0.3,1e-07,0.5,83.61113333511123,48.41470757257114
0.95,10,0.3,1e-07,0.7,89.94452889564496,49.3170544801571
0.95,10,0.3,1e-07,0.9,99.54929727711551,57.43415110238317
0.95,10,0.4,1e-07,0.1,53.49183490234775,34.87750521513847
0.95,10,0.4,1e-07,0.3,82.61860948875908,52.56292959186695
0.95,10,0.4,1e-07,0.5,88.95822776933264,47.60898986682039
0.95,10,0.4,1e-07,0.7,108.15176325217128,60.183111800814075
0.95,10,0.4,1e-07,0.9,108.35444613346844,57.46790570589645
0.95,10,0.5,1e-07,0.1,62.73613000151123,53.392672577031036
0.95,10,0.5,1e-07,0.3,83.58090869491782,47.89106356579003
0.95,10,0.5,1e-07,0.5,98.8359068725498,58.05456148994379
0.95,10,0.5,1e-07,0.7,96.76774141931354,52.01285807912904
0.95,10,0.5,1e-07,0.9,111.5538131939444,60.19698079390912
0.95,10,0.6,1e-07,0.1,65.15010089696064,50.24018664757925
0.95,10,0.6,1e-07,0.3,88.72265336782499,55.02222804313309
0.95,10,0.6,1e-07,0.5,93.41502875785619,49.34710648178364
0.95,10,0.6,1e-07,0.7,116.17907210354606,61.98489943546337
0.95,10,0.6,1e-07,0.9,107.08323332533271,62.19402170262637
0.95,10,0.7,1e-07,0.1,64.93808393560373,46.08560273345853
0.95,10,0.7,1e-07,0.3,84.18273461876949,52.072224589914896
0.95,10,0.7,1e-07,0.5,95.43074557075678,58.511037150084746
0.95,10,0.7,1e-07,0.7,99.66886239788074,58.616291030138974
0.95,10,0.7,1e-07,0.9,108.59046501497899,64.13061851048299
0.95,10,0.8,1e-07,0.1,52.798001617907204,34.09078312383186
0.95,10,0.8,1e-07,0.3,88.49374616635997,55.21508187682316
0.95,10,0.8,1e-07,0.5,90.55302201953933,53.556842759533545
0.95,10,0.8,1e-07,0.7,90.30277977793779,57.58845772766855
0.95,10,0.8,1e-07,0.9,97.76115422567138,56.77915465552657
0.95,10,0.9,1e-07,0.1,50.183125761172,44.36999496955516
0.95,10,0.9,1e-07,0.3,80.92780755793797,50.81112868614474
0.95,10,0.9,1e-07,0.5,82.59149620858558,47.202780572689484
0.95,10,0.9,1e-07,0.7,87.64612280093519,52.14680091625501
0.95,10,0.9,1e-07,0.9,103.97187330541999,63.37908761610045
0.95,10,1.0,1e-07,0.1,45.92145149389729,37.15209034960741
0.95,10,1.0,1e-07,0.3,69.67268492590516,44.048277093510215
0.95,10,1.0,1e-07,0.5,85.60640406788097,47.02636801839909
0.95,10,1.0,1e-07,0.7,86.12511223120072,50.576673217813024
0.95,10,1.0,1e-07,0.9,80.81046483718696,52.869170674052235
0.95,15,0.1,1e-07,0.1,25.51581904330124,23.44834779279318
0.95,15,0.1,1e-07,0.3,46.35348605666231,41.46634514842923
0.95,15,0.1,1e-07,0.5,66.88757322808047,46.05174815459866
0.95,15,0.1,1e-07,0.7,73.44943151007635,47.150150459287154
0.95,15,0.1,1e-07,0.9,76.7332497710928,47.05824998745847
0.95,15,0.2,1e-07,0.1,63.01259656328062,49.42962962144435
0.95,15,0.2,1e-07,0.3,82.96752629099218,53.93072026826604
0.95,15,0.2,1e-07,0.5,78.42716306193384,48.48573653428747
0.95,15,0.2,1e-07,0.7,92.49762203198478,60.30385169991954
0.95,15,0.2,1e-07,0.9,81.44207092122925,48.17692415762085
0.95,15,0.3,1e-07,0.1,65.40923273861908,46.263874256563696
0.95,15,0.3,1e-07,0.3,80.38554195446747,42.97015278272651
0.95,15,0.3,1e-07,0.5,80.10463059266962,42.66741368940997
0.95,15,0.3,1e-07,0.7,91.41086842502956,50.91078445499935
0.95,15,0.3,1e-07,0.9,91.62688570641207,44.79351994829961
0.95,15,0.4,1e-07,0.1,56.372509800784066,46.80384466833955
0.95,15,0.4,1e-07,0.3,85.58284662773022,41.65281595690415
0.95,15,0.4,1e-07,0.5,99.27016383532903,50.20138270329228
0.95,15,0.4,1e-07,0.7,103.70651874372173,55.34835003913183
0.95,15,0.4,1e-07,0.9,103.38115938163939,57.307866079720384
0.95,15,0.5,1e-07,0.1,58.21443493257239,50.58702971740146
0.95,15,0.5,1e-07,0.3,91.9406885884204,48.97611391944614
0.95,15,0.5,1e-07,0.5,111.83161319572234,62.65454939868717
0.95,15,0.5,1e-07,0.7,104.51502786889618,56.94989633371068
0.95,15,0.5,1e-07,0.9,92.34827675102898,49.65231242007867
0.95,15,0.6,1e-07,0.1,59.66121734183179,48.37786402999555
0.95,15,0.6,1e-07,0.3,87.9777048830573,49.140597548145294
0.95,15,0.6,1e-07,0.5,112.30187303873203,57.03688114220605
0.95,15,0.6,1e-07,0.7,99.8399871989759,54.79960393826824
0.95,15,0.6,1e-07,0.9,91.66866682667947,53.00320131929789
0.95,15,0.7,1e-07,0.1,62.50011112000071,50.041756937090994
0.95,15,0.7,1e-07,0.3,93.08655803575397,52.74689114624991
0.95,15,0.7,1e-07,0.5,116.7582295472527,64.076046588438
0.95,15,0.7,1e-07,0.7,97.45624094371995,55.86398568419551
0.95,15,0.7,1e-07,0.9,90.61569369994045,47.078191770479336
0.95,15,0.8,1e-07,0.1,56.26494564009564,37.81535114059734
0.95,15,0.8,1e-07,0.3,86.79449911548478,47.202498835897096
0.95,15,0.8,1e-07,0.5,109.20518085891317,62.894713371835685
0.95,15,0.8,1e-07,0.7,99.05592447395793,54.657407706058365
0.95,15,0.8,1e-07,0.9,101.01919264652282,57.49696640898115
0.95,15,0.9,1e-07,0.1,54.545696989092455,32.22600652077991
0.95,15,0.9,1e-07,0.3,87.86391800232907,52.365424081525674
0.95,15,0.9,1e-07,0.5,110.18525926518565,64.57661772136629
0.95,15,0.9,1e-07,0.7,109.51498342089593,62.82801790279734
0.95,15,0.9,1e-07,0.9,102.09750113342402,56.9733316290048
0.95,15,1.0,1e-07,0.1,61.345796552613095,47.116659563322386
0.95,15,1.0,1e-07,0.3,86.31534967241824,57.35647752925238
0.95,15,1.0,1e-07,0.5,101.68591265078986,61.82636005032106
0.95,15,1.0,1e-07,0.7,105.20930563333955,60.832268148772684
0.95,15,1.0,1e-07,0.9,97.93272350676943,54.35708721298262
0.95,20,0.1,1e-07,0.1,23.834795672542693,15.37772376736003
0.95,20,0.1,1e-07,0.3,48.97769599345724,40.14330609366726
0.95,20,0.1,1e-07,0.5,59.702998462099195,39.6631462286315
0.95,20,0.1,1e-07,0.7,69.5326737250091,45.61301516617701
0.95,20,0.1,1e-07,0.9,69.91492652745553,39.056709513758484
0.95,20,0.2,1e-07,0.1,53.544728022686265,46.25802723647016
0.95,20,0.2,1e-07,0.3,70.74743757278358,45.48545934604025
0.95,20,0.2,1e-07,0.5,86.87272759598545,50.509428211169244
0.95,20,0.2,1e-07,0.7,76.59546097021095,45.74903279852856
0.95,20,0.2,1e-07,0.9,84.16851125867846,51.10235653443265
0.95,20,0.3,1e-07,0.1,52.0983900934297,37.59590123746962
0.95,20,0.3,1e-07,0.3,62.46899751980157,36.05274120159835
0.95,20,0.3,1e-07,0.5,77.88800881848326,38.76486627288725
0.95,20,0.3,1e-07,0.7,77.65776817700971,34.02287912015841
0.95,20,0.3,1e-07,0.9,96.2410326159426,55.80355627233494
0.95,20,0.4,1e-07,0.1,54.829719710910204,43.104894698837775
0.95,20,0.4,1e-07,0.3,79.07210354606147,47.766858218832844
0.95,20,0.4,1e-07,0.5,93.91506876105645,51.16242313580898
0.95,20,0.4,1e-07,0.7,94.27331964334925,49.372470874201596
0.95,20,0.4,1e-07,0.9,97.4975775839845,52.840437482176135
0.95,20,0.5,1e-07,0.1,61.84761447582473,49.23134633889173
0.95,20,0.5,1e-07,0.3,75.31491408201546,38.57411997918432
0.95,20,0.5,1e-07,0.5,94.39510716412869,50.79707435929517
0.95,20,0.5,1e-07,0.7,100.05644896036128,57.30953502232923
0.95,20,0.5,1e-07,0.9,106.32139460045691,64.51012167398657
0.95,20,0.6,1e-07,0.1,65.6043594598679,53.73131251811623
0.95,20,0.6,1e-07,0.3,78.57028562284982,44.158052755101714
0.95,20,0.6,1e-07,0.5,94.82536380688232,56.718896457377646
0.95,20,0.6,1e-07,0.7,104.16655554666598,62.286550708822645
0.95,20,0.6,1e-07,0.9,102.32240801486343,62.490714691056255
0.95,20,0.7,1e-07,0.1,71.13457965526129,56.43904569659178
0.95,20,0.7,1e-07,0.3,81.85810420389186,51.14509641927159
0.95,20,0.7,1e-07,0.5,93.04966619551786,55.77545413353273
0.95,20,0.7,1e-07,0.7,100.94185312602788,59.38220141353636
0.95,20,0.7,1e-07,0.9,104.7648256304949,66.11035486910167
0.95,20,0.8,1e-07,0.1,65.19766025726503,42.80732955648796
0.95,20,0.8,1e-07,0.3,74.23082735507728,42.74789953388041
0.95,20,0.8,1e-07,0.5,101.20587424771757,67.9603717298908
0.95,20,0.8,1e-07,0.7,96.9184201402779,56.42316003767113
0.95,20,0.8,1e-07,0.9,99.91154847943393,65.17754020319046
0.95,20,0.9,1e-07,0.1,68.72905387986594,55.60072567747583
0.95,20,0.9,1e-07,0.3,75.42114480269532,55.51455702433504
0.95,20,0.9,1e-07,0.5,86.04466135068583,49.342263385701976
0.95,20,0.9,1e-07,0.7,106.85565956387624,67.39994662647565
0.95,20,0.9,1e-07,0.9,97.38467966326195,63.960468896488415
