r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.1,0.02,0.2,0.1,1e-08,0.1,4.8435025913184155,2.4022111712497414,"{'200': 0.00185140239763784, '400': 0.004202721506060749, '600': 0.00892941146039076, '800': 0.014046009742632941, '1000': 0.018768596203984838}","{'200': 0.0022102164003008754, '400': 0.004541534758740814, '600': 0.010619485346712025, '800': 0.01499349007321553, '1000': 0.020307377068220642}","{'200': 0.2278329661068503, '400': 0.1305781296778818, '600': 0.10242764556477925, '800': 0.08896876789012255, '1000': 0.0792758756351921}","{'200': 0.0914756114760197, '400': 0.05249360439280116, '600': 0.04574483050048668, '800': 0.04362418567551328, '1000': 0.036760062330893045}",27.177777777777777,7.334208701963057
0.1,0.02,0.2,0.1,1e-08,0.3,4.726453671849303,2.273364576918588,"{'200': 0.0020409644507211502, '400': 0.004291950662392966, '600': 0.008718054406791256, '800': 0.013760419028398266, '1000': 0.018478073078339822}","{'200': 0.002700325504924384, '400': 0.005290481285093901, '600': 0.009642832478460817, '800': 0.013459670272342636, '1000': 0.01752705923374688}","{'200': 0.2461469932571859, '400': 0.14054511938769867, '600': 0.10950443089813007, '800': 0.0945754317051201, '1000': 0.08442282417305622}","{'200': 0.10053203819608375, '400': 0.05635971580029133, '600': 0.048259707214911095, '800': 0.04602794788725488, '1000': 0.03886927483886976}",29.133333333333333,7.101173611922656
0.1,0.02,0.2,0.1,1e-08,0.5,4.481973224524627,1.7388789808448848,"{'200': 0.0019949906121324097, '400': 0.00449828963229416, '600': 0.009163817474038279, '800': 0.014323419024155015, '1000': 0.019097473396967705}","{'200': 0.0025784736047978858, '400': 0.005087952215447637, '600': 0.009683791863704548, '800': 0.01356159384377577, '1000': 0.017934488140590333}","{'200': 0.23818928238692538, '400': 0.13665787077078037, '600': 0.10703127179425322, '800': 0.09301887192099852, '1000': 0.08289500414462772}","{'200': 0.09877928283752084, '400': 0.05720616768563047, '600': 0.04936367269154575, '800': 0.047448852632501926, '1000': 0.040162480022708634}",30.622222222222224,6.276194490608988
0.1,0.02,0.2,0.1,1e-08,0.7,4.8465952831782095,2.6545486322343494,"{'200': 0.001852108958088781, '400': 0.004347467551997974, '600': 0.008525938769105117, '800': 0.013332495214561141, '1000': 0.017646133315619605}","{'200': 0.0022104038355789343, '400': 0.004413327723084107, '600': 0.00803596557194213, '800': 0.011327653208644657, '1000': 0.015023472378410145}","{'200': 0.22929175421881132, '400': 0.13079408839091566, '600': 0.10192751148595683, '800': 0.08823370037003295, '1000': 0.07863456794257004}","{'200': 0.10139779270450296, '400': 0.055511687640239435, '600': 0.04523208956691981, '800': 0.04230011342394522, '1000': 0.03573702210233953}",26.68888888888889,9.56573101631774
0.1,0.02,0.2,0.1,1e-08,0.9,4.547614031344731,1.7214037836950924,"{'200': 0.0017650206944813532, '400': 0.0040692953557892805, '600': 0.008350346785364378, '800': 0.013005375775064859, '1000': 0.01739954552499213}","{'200': 0.002127948876891069, '400': 0.004199437232431201, '600': 0.009060414047386563, '800': 0.012822018874078361, '1000': 0.017274566869940902}","{'200': 0.23669920449893425, '400': 0.13479423480959563, '600': 0.10470354718034701, '800': 0.09029054374982041, '1000': 0.08070808039386064}","{'200': 0.09223471031226879, '400': 0.05040028959451612, '600': 0.04174214638658328, '800': 0.0395184148803377, '1000': 0.03311374558736345}",28.57777777777778,7.273968468721227
0.1,0.02,0.2,0.3,1e-08,0.1,6.728940092985217,3.5761356035078875,"{'200': 0.0005973911898457189, '400': 0.0011384738783860552, '600': 0.0026053032611099273, '800': 0.003961439160840176, '1000': 0.00537327045679147}","{'200': 0.0005320187043045002, '400': 0.0008098504160275994, '600': 0.0030518223897189442, '800': 0.004334222747272131, '1000': 0.006043826575114333}","{'200': 0.11025422829086202, '400': 0.06293476928774769, '600': 0.049203822260064506, '800': 0.0427891181245315, '1000': 0.03813108764043961}","{'200': 0.04859712080735147, '400': 0.02664336178562871, '600': 0.022092080314424074, '800': 0.02090711371906775, '1000': 0.017765767203265195}",23.466666666666665,8.381461023526201
0.1,0.02,0.2,0.3,1e-08,0.3,6.513209056724538,3.35360118475055,"{'200': 0.0006250103870710579, '400': 0.0012541914578432086, '600': 0.002543671961858466, '800': 0.0038231230627152205, '1000': 0.005093647440049092}","{'200': 0.000563198445479298, '400': 0.0009493548399909897, '600': 0.002577334890087435, '800': 0.003634982826797264, '1000': 0.004996258840501689}","{'200': 0.1129224507695127, '400': 0.0646766110403416, '600': 0.05091460355977949, '800': 0.04434496826226153, '1000': 0.039515323892712007}","{'200': 0.04542855070801107, '400': 0.025763271286177874, '600': 0.022754874351721785, '800': 0.02179930998566432, '1000': 0.01843344922806429}",20.22222222222222,9.720285521386907
0.1,0.02,0.2,0.3,1e-08,0.5,6.2933439119574,3.120967746165307,"{'200': 0.0006174838728652955, '400': 0.0012307566716349089, '600': 0.002599248482296359, '800': 0.003961916414536356, '1000': 0.0053573516332636245}","{'200': 0.0005346039961211505, '400': 0.0008600296803697217, '600': 0.0027906341021488104, '800': 0.00399034981427034, '1000': 0.005532953840820245}","{'200': 0.11089110045422731, '400': 0.06340915223065356, '600': 0.049653082135218025, '800': 0.04322222976208096, '1000': 0.03856038411552366}","{'200': 0.04457662331637562, '400': 0.025223891480169208, '600': 0.02187192082605111, '800': 0.02112475256540094, '1000': 0.017896069310408356}",22.488888888888887,8.19924718013719
0.1,0.02,0.2,0.3,1e-08,0.7,6.7918037887475435,3.5960213717880625,"{'200': 0.0006385503447612054, '400': 0.0012953977005274674, '600': 0.0026705997410867563, '800': 0.004001675989343407, '1000': 0.005331793031874435}","{'200': 0.0005901473699968604, '400': 0.0010313197712004045, '600': 0.0028806771194902834, '800': 0.004078794973861943, '1000': 0.005586126623611926}","{'200': 0.11335115759259105, '400': 0.06468454196538065, '600': 0.0504763824408364, '800': 0.04373262520262876, '1000': 0.03895769661865872}","{'200': 0.052907556860183565, '400': 0.0290429722909936, '600': 0.024075448773057593, '800': 0.022526148854348425, '1000': 0.0191759336785234}",21.355555555555554,9.605913816338015
0.1,0.02,0.2,0.3,1e-08,0.9,6.8543834617880535,3.7787719522026353,"{'200': 0.0006735669093885474, '400': 0.001395705262595115, '600': 0.0027429449852217525, '800': 0.004067589254793684, '1000': 0.005376721936596618}","{'200': 0.0006527566901147375, '400': 0.0013414971343596574, '600': 0.003118142167069003, '800': 0.004339548960620799, '1000': 0.005816732802879204}","{'200': 0.11329260361353853, '400': 0.06458916468651998, '600': 0.050572042141233293, '800': 0.043630982439737634, '1000': 0.038937481011219084}","{'200': 0.04438034406030176, '400': 0.024476919074526742, '600': 0.021534793316559112, '800': 0.020253071789901784, '1000': 0.01699538878637715}",21.511111111111113,9.840104385675371
