r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.1,0.06,0.2,0.1,1e-08,0.1,4.972638255504885,2.4273704018003817,"{'200': 0.0016504859933206115, '400': 0.0037286314398639504, '600': 0.008261091091611604, '800': 0.01301269457066757, '1000': 0.017308336328418036}","{'200': 0.0021569562665927793, '400': 0.00450307918713935, '600': 0.011088747403232044, '800': 0.01575702071012366, '1000': 0.021398316423499906}","{'200': 0.22715771624485606, '400': 0.1296839103532859, '600': 0.10120937307417215, '800': 0.08794606891438406, '1000': 0.0784260743759637}","{'200': 0.09504374689934883, '400': 0.05250525800970327, '600': 0.04377778319633259, '800': 0.041688659417502605, '1000': 0.035234000975630134}",27.6,9.2
0.1,0.06,0.2,0.1,1e-08,0.3,4.982358144207092,2.2759398669393716,"{'200': 0.0016303399919748323, '400': 0.003541414726609746, '600': 0.007419657204031829, '800': 0.01208020862680867, '1000': 0.016203865830274715}","{'200': 0.0020335598138580065, '400': 0.003922022487410624, '600': 0.008071644026251679, '800': 0.0120782066156877, '1000': 0.01642391210553291}","{'200': 0.2270646425689009, '400': 0.12922583186809866, '600': 0.10056925601123834, '800': 0.08688513519526088, '1000': 0.0775484868585121}","{'200': 0.09278445457700536, '400': 0.05014433736850926, '600': 0.04130042322111113, '800': 0.038723339313825475, '1000': 0.032530071677354264}",28.533333333333335,8.111993863683852
0.1,0.06,0.2,0.1,1e-08,0.5,4.964054457689948,2.3220682420396623,"{'200': 0.0017754565270480189, '400': 0.0038221995016171685, '600': 0.007888805436276111, '800': 0.01226214355224296, '1000': 0.016192842183426953}","{'200': 0.002415879585465055, '400': 0.004793510535225645, '600': 0.009143393472997505, '800': 0.012821281833407338, '1000': 0.016924986178427442}","{'200': 0.23861964300884694, '400': 0.13621917791213548, '600': 0.10613122046482487, '800': 0.09209863402087907, '1000': 0.08211323023755424}","{'200': 0.10658480690281166, '400': 0.05919939115748988, '600': 0.04844721924512901, '800': 0.04597745775122794, '1000': 0.039078088211442284}",27.977777777777778,8.631953271650087
0.1,0.06,0.2,0.1,1e-08,0.7,5.675910072805824,3.3977404815526038,"{'200': 0.0015661147199574235, '400': 0.0033414963606896, '600': 0.007196467800210779, '800': 0.01148016147698456, '1000': 0.01540767226851377}","{'200': 0.0022811235467636664, '400': 0.004496379489399267, '600': 0.008986934119995276, '800': 0.012916562231247115, '1000': 0.017203143912531166}","{'200': 0.23628695512954068, '400': 0.1346748194322761, '600': 0.10497861063410119, '800': 0.0907171581685265, '1000': 0.08098603955745481}","{'200': 0.09487706698847298, '400': 0.05231897519806874, '600': 0.04456848784233552, '800': 0.042442327498179465, '1000': 0.035766518752516616}",26.22222222222222,8.691985807854877
0.1,0.06,0.2,0.1,1e-08,0.9,5.517835649074148,3.120646189839721,"{'200': 0.0016658133500711907, '400': 0.003528305478009561, '600': 0.007683632723244945, '800': 0.01189253806992972, '1000': 0.015895860807366602}","{'200': 0.002441365719017602, '400': 0.004827359745809085, '600': 0.010148925830171157, '800': 0.014399640553035305, '1000': 0.01916844402855437}","{'200': 0.23743963158834924, '400': 0.13548444063134185, '600': 0.10568450623008868, '800': 0.09146969251607674, '1000': 0.08156886425237798}","{'200': 0.09767898560662613, '400': 0.054067625217300574, '600': 0.045531045808811066, '800': 0.04316235533689979, '1000': 0.03630812722864114}",22.977777777777778,8.79264563620931
0.1,0.06,0.2,0.3,1e-08,0.1,6.27204220782107,2.852931739782318,"{'200': 0.0005760197466800982, '400': 0.0011246208184462953, '600': 0.002318319342585188, '800': 0.0034988518764204465, '1000': 0.004724823050772097}","{'200': 0.0005214845435585441, '400': 0.0008885609456908418, '600': 0.002310917935645694, '800': 0.003325445583472639, '1000': 0.004563643837513055}","{'200': 0.1125479591835374, '400': 0.06441378709443332, '600': 0.05054706688047876, '800': 0.04391050501288281, '1000': 0.03916930894072551}","{'200': 0.04272938207976155, '400': 0.02436188495113911, '600': 0.02166829143884265, '800': 0.02080177082939256, '1000': 0.017492112938577647}",22.177777777777777,9.085492437920255
0.1,0.06,0.2,0.3,1e-08,0.3,6.837247424238381,3.749226642170488,"{'200': 0.0005646414977948952, '400': 0.0011210231126676756, '600': 0.0023050561115299513, '800': 0.003476484431974863, '1000': 0.004727895453498062}","{'200': 0.000472908575661072, '400': 0.0007804313060965493, '600': 0.0021070670606982357, '800': 0.0030602506133517115, '1000': 0.004231714465029467}","{'200': 0.11267280059116339, '400': 0.06453749362488335, '600': 0.05080022612573706, '800': 0.04412081706438033, '1000': 0.03930192653865871}","{'200': 0.04690851531808604, '400': 0.02660582496984722, '600': 0.023594319119312174, '800': 0.02242166178836754, '1000': 0.018967705028279082}",21.0,9.674709297958259
0.1,0.06,0.2,0.3,1e-08,0.5,6.697981616307081,3.5561439355452107,"{'200': 0.000561295080340335, '400': 0.0010839548937597897, '600': 0.0022860854406508173, '800': 0.0034142157584137393, '1000': 0.004625620073031643}","{'200': 0.0004723776975659233, '400': 0.0008158778658290474, '600': 0.0023246983734799284, '800': 0.003349551462648941, '1000': 0.004607427068207586}","{'200': 0.11100627376043536, '400': 0.06352434132114738, '600': 0.04986228931856586, '800': 0.04340991588655971, '1000': 0.03865208411191645}","{'200': 0.048609676245772546, '400': 0.027116984443295643, '600': 0.02306611016077941, '800': 0.02182338045394132, '1000': 0.01851569299901687}",19.955555555555556,8.232606055747828
0.1,0.06,0.2,0.3,1e-08,0.7,7.005357317474285,3.711615380818988,"{'200': 0.0005372832518671625, '400': 0.0010666559837975644, '600': 0.002125248396197174, '800': 0.003131711523631475, '1000': 0.004234834672300074}","{'200': 0.0004805420547186548, '400': 0.0008129171608868427, '600': 0.0018998979869454856, '800': 0.00277101834127482, '1000': 0.0038057979056531498}","{'200': 0.11660534979340836, '400': 0.06651966956140848, '600': 0.0520163214413822, '800': 0.04507278118913443, '1000': 0.04018353063923265}","{'200': 0.0506424773417763, '400': 0.027731545919413274, '600': 0.023423630815256214, '800': 0.0220796673995803, '1000': 0.01873525562145786}",21.355555555555554,9.668173573478786
0.1,0.06,0.2,0.3,1e-08,0.9,6.227829337458107,2.840503299390147,"{'200': 0.0005807780800805556, '400': 0.001258473931627718, '600': 0.002465145781346646, '800': 0.0036361418498003883, '1000': 0.004808519683006231}","{'200': 0.0005375164604212021, '400': 0.0012000792949658776, '600': 0.002354689530867013, '800': 0.003351910049084014, '1000': 0.004430044100489986}","{'200': 0.11040777693762548, '400': 0.06302201796522003, '600': 0.049381676169111294, '800': 0.042818622624848736, '1000': 0.03818333784831461}","{'200': 0.04569347740420538, '400': 0.02510183126886704, '600': 0.02161303852890373, '800': 0.02035741967467901, '1000': 0.017196542248710114}",21.68888888888889,7.14554164721603
