r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.3,0.02,0.2,0.1,1e-08,0.1,7.496874416619995,3.844676632301306,"{'200': 0.0005301334582792873, '400': 0.0009548403232907304, '600': 0.001803241884072983, '800': 0.002591494021340166, '1000': 0.003434088817552304}","{'200': 0.0004970119340001649, '400': 0.000822248210520991, '600': 0.0019928141976979534, '800': 0.0028626978731071694, '1000': 0.003944756782383435}","{'200': 0.2510262917083714, '400': 0.14269179023042772, '600': 0.11107316724521564, '800': 0.09613879487390295, '1000': 0.08580011276420557}","{'200': 0.10925507577879683, '400': 0.05822724555277829, '600': 0.04721459100802806, '800': 0.04433529432498171, '1000': 0.037541294185331316}",17.711111111111112,9.33719496832658
0.3,0.02,0.2,0.1,1e-08,0.3,6.610218595265399,3.112126686643077,"{'200': 0.0005873366941329306, '400': 0.001142394495965601, '600': 0.0022726892443162947, '800': 0.0032470882973968354, '1000': 0.004263360463559401}","{'200': 0.0006296940018550451, '400': 0.0011262930221120988, '600': 0.0027169580199494186, '800': 0.003820911485946671, '1000': 0.005175717548516357}","{'200': 0.25563574719813353, '400': 0.14479310356692535, '600': 0.11287311834534385, '800': 0.09719753037930519, '1000': 0.08687584020871957}","{'200': 0.10482233958858694, '400': 0.05467265636960144, '600': 0.04608787438172708, '800': 0.042866444148032375, '1000': 0.03609875341365155}",20.377777777777776,8.298028919605985
0.3,0.02,0.2,0.1,1e-08,0.5,6.973420540309889,3.561430971953823,"{'200': 0.0005560734707060234, '400': 0.001111279591626449, '600': 0.0020940918379405453, '800': 0.0030414665966736563, '1000': 0.004060640946732051}","{'200': 0.0005923243568374465, '400': 0.0010075210525016711, '600': 0.0021971863151624693, '800': 0.0031518465999929965, '1000': 0.004314819597722574}","{'200': 0.2703960247161236, '400': 0.15309499430147036, '600': 0.11850996655277556, '800': 0.1021229896136857, '1000': 0.09113736429764331}","{'200': 0.12270525239455637, '400': 0.06376600306517624, '600': 0.0497892727498996, '800': 0.045891591735390064, '1000': 0.0388632496665589}",20.266666666666666,9.034255795458627
0.3,0.02,0.2,0.1,1e-08,0.7,7.451304548808348,3.8135630426795553,"{'200': 0.0004958987562713124, '400': 0.0010300867485864601, '600': 0.0019061883265499503, '800': 0.0027410030318147922, '1000': 0.0035862421481426985}","{'200': 0.0004328133990734362, '400': 0.0007393994569185721, '600': 0.001852147238618131, '800': 0.0027132335603890553, '1000': 0.003828665719168054}","{'200': 0.25823814119611654, '400': 0.14628255667967413, '600': 0.11345959174080177, '800': 0.09824713310306148, '1000': 0.0876435658959432}","{'200': 0.12228810569701166, '400': 0.06414105674704197, '600': 0.050091582617340306, '800': 0.04673729391116459, '1000': 0.03997991540268479}",18.977777777777778,9.742208029186743
0.3,0.02,0.2,0.1,1e-08,0.9,7.007881963890444,3.4971159936918803,"{'200': 0.00046366654004808796, '400': 0.0009174945496293974, '600': 0.0016995146199162156, '800': 0.0024760736243041237, '1000': 0.0033340702136893997}","{'200': 0.0004279090057585896, '400': 0.0007216437477198378, '600': 0.0016372344561603974, '800': 0.00241579336594157, '1000': 0.003364009251334626}","{'200': 0.2372938804689933, '400': 0.1356655715642698, '600': 0.10651746057306273, '800': 0.09239719713331511, '1000': 0.08228803236147225}","{'200': 0.10300586813687644, '400': 0.05732246025478566, '600': 0.049485761561621225, '800': 0.04644824966661584, '1000': 0.03929051154904277}",19.977777777777778,8.538771415370634
0.3,0.02,0.2,0.3,1e-08,0.1,7.633678694295543,4.141721453801375,"{'200': 0.00045823254285036187, '400': 0.0008091267577407605, '600': 0.001690596319939163, '800': 0.002533491179722996, '1000': 0.003447221261969449}","{'200': 0.00036288139778982106, '400': 0.0005288704911247743, '600': 0.0017270238376933653, '800': 0.002526202589935731, '1000': 0.0035815929337939347}","{'200': 0.10824513172094485, '400': 0.061823724268790355, '600': 0.048496318465024196, '800': 0.04198804929223036, '1000': 0.03738482460515002}","{'200': 0.04980410224456684, '400': 0.027290520329477402, '600': 0.02308818640270054, '800': 0.02145220071301042, '1000': 0.018221438441948106}",19.91111111111111,9.285166718355374
0.3,0.02,0.2,0.3,1e-08,0.3,7.593221235476616,4.161524948495172,"{'200': 0.0004307112931581274, '400': 0.0007360382493722085, '600': 0.0015158310570133125, '800': 0.0022707204003558127, '1000': 0.0031248377263275702}","{'200': 0.00034945616363936627, '400': 0.0004995090682718508, '600': 0.0016457048607186667, '800': 0.002389400736727265, '1000': 0.0033791589068369056}","{'200': 0.11216345034175931, '400': 0.06376580341894257, '600': 0.04979469677812956, '800': 0.043160404868192295, '1000': 0.03853740655837441}","{'200': 0.04500457525279786, '400': 0.02417107783251024, '600': 0.02049696556700977, '800': 0.019642330454988106, '1000': 0.016588334107088622}",18.533333333333335,9.26066952223218
0.3,0.02,0.2,0.3,1e-08,0.5,7.900660052804223,4.416738969142559,"{'200': 0.0004248533445250686, '400': 0.0007245647541644917, '600': 0.0014901188861341334, '800': 0.0022201750436963907, '1000': 0.003064865359463298}","{'200': 0.0003350430152817823, '400': 0.0004673899287205146, '600': 0.0015701070148419387, '800': 0.0022988225994523396, '1000': 0.0032627027978325398}","{'200': 0.11510589567117394, '400': 0.06550482631311362, '600': 0.05108440623553621, '800': 0.04407420241996106, '1000': 0.03929693918390127}","{'200': 0.05028114443693757, '400': 0.02717312592844752, '600': 0.022680441530571867, '800': 0.021234546225467072, '1000': 0.017953783649745123}",18.844444444444445,9.617011676204148
0.3,0.02,0.2,0.3,1e-08,0.7,7.768810393720385,4.288985855257546,"{'200': 0.00042024236097001753, '400': 0.0007011753384425951, '600': 0.001426673948545237, '800': 0.002107968664911437, '1000': 0.0028968723741325366}","{'200': 0.00032513083140563534, '400': 0.0004535742897859625, '600': 0.0014567524669697217, '800': 0.002129845990542917, '1000': 0.0030173019994088135}","{'200': 0.10686541329745022, '400': 0.06119049347699214, '600': 0.048301100694794506, '800': 0.04174869323855819, '1000': 0.0371660178272154}","{'200': 0.04619943145483262, '400': 0.026044742997285823, '600': 0.02340792891954865, '800': 0.021909739182967285, '1000': 0.018537367115592014}",17.933333333333334,10.518555033843764
0.3,0.02,0.2,0.3,1e-08,0.9,7.64052679769937,4.128202285682668,"{'200': 0.0003916497334087096, '400': 0.0006698453976842086, '600': 0.0014055794048474476, '800': 0.0020715117080117194, '1000': 0.002888630777601251}","{'200': 0.0003072549121045705, '400': 0.00041597007603346657, '600': 0.00149098226325149, '800': 0.002186330855237496, '1000': 0.0031154052448430776}","{'200': 0.10806287183183551, '400': 0.061813424434194186, '600': 0.04857153770987992, '800': 0.042067059448044834, '1000': 0.03742818692571985}","{'200': 0.04967537054602265, '400': 0.027546305945857812, '600': 0.02365693947395132, '800': 0.022033204531016256, '1000': 0.018701293394407657}",18.844444444444445,9.686085221263557
