r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.5,0.02,0.2,0.1,1e-08,0.1,7.925370029602367,4.187679770684282,"{'200': 0.0003462582240553917, '400': 0.0005899845956665731, '600': 0.0012968407122496402, '800': 0.0018773088376828762, '1000': 0.002632812420790265}","{'200': 0.00033092622307295165, '400': 0.00047631875519085683, '600': 0.0017912763369006364, '800': 0.0025810872047914183, '1000': 0.0036581973375585026}","{'200': 0.24347924826417594, '400': 0.13931810871370143, '600': 0.10964430819612848, '800': 0.09547758556542381, '1000': 0.08507539262949211}","{'200': 0.09923082032988265, '400': 0.05587828159027054, '600': 0.049148385991005954, '800': 0.04701360731624471, '1000': 0.039810616184208}",18.177777777777777,9.750872072427137
0.5,0.02,0.2,0.1,1e-08,0.3,7.5662075188237266,3.6871138707675297,"{'200': 0.00034575564708971184, '400': 0.0005962244430469341, '600': 0.001402173722702796, '800': 0.0020830298016396892, '1000': 0.002881559187339863}","{'200': 0.00034426313172693083, '400': 0.0005073146237994073, '600': 0.002029579308431842, '800': 0.002925709540809347, '1000': 0.0041421317945409646}","{'200': 0.24244384511358044, '400': 0.13838449539905046, '600': 0.10807143654329628, '800': 0.0938217294676878, '1000': 0.08367139557221467}","{'200': 0.10188994734689319, '400': 0.05646408270726939, '600': 0.04767792822665171, '800': 0.04556114921261542, '1000': 0.0385979015661567}",19.733333333333334,9.710017736566934
0.5,0.02,0.2,0.1,1e-08,0.5,7.659430087740351,3.8747599611536168,"{'200': 0.00037036170773548533, '400': 0.0006672161571632504, '600': 0.0013761536364820407, '800': 0.0020333557730788407, '1000': 0.002760696899983451}","{'200': 0.0003617209087550317, '400': 0.000622340143445016, '600': 0.0016821613912249135, '800': 0.0024838904124988184, '1000': 0.0034784104495819436}","{'200': 0.24672964300788477, '400': 0.14080829544864534, '600': 0.11060400468827512, '800': 0.09616983896673723, '1000': 0.08574474341341523}","{'200': 0.09975967828543163, '400': 0.05507941134928043, '600': 0.04806602646234889, '800': 0.04584224344456348, '1000': 0.03877984335092926}",17.68888888888889,9.55410841755111
0.5,0.02,0.2,0.1,1e-08,0.7,8.09092371834191,4.135291210734233,"{'200': 0.00034462737953957015, '400': 0.0006194545696399301, '600': 0.0012870916588250876, '800': 0.001858982388725104, '1000': 0.0025446353996702517}","{'200': 0.00031986281598755077, '400': 0.0005495676463630008, '600': 0.0015602302362135334, '800': 0.002255483524246421, '1000': 0.003160663295653738}","{'200': 0.2444078978007916, '400': 0.13921468751961152, '600': 0.10893619638591646, '800': 0.0943994862110539, '1000': 0.08424102283512169}","{'200': 0.1000963261874018, '400': 0.0543549300613755, '600': 0.04658433810967796, '800': 0.044119813223784395, '1000': 0.03729448873571322}",18.4,10.459233029030166
0.5,0.02,0.2,0.1,1e-08,0.9,7.450420922562694,3.732607106064742,"{'200': 0.0003564302902211697, '400': 0.0007213549237668994, '600': 0.001460718508532815, '800': 0.0020794578416594525, '1000': 0.002794254652836601}","{'200': 0.00034979161467102254, '400': 0.0006129488856063133, '600': 0.0017971497809551344, '800': 0.00256548724978739, '1000': 0.0036028789575623292}","{'200': 0.23483653738311017, '400': 0.13442181759925098, '600': 0.10567411076062315, '800': 0.09176202979344054, '1000': 0.08178277875688188}","{'200': 0.09247414429774414, '400': 0.052474425411719865, '600': 0.046703518587170145, '800': 0.04425638780797006, '1000': 0.03726861331425969}",19.355555555555554,9.397767005590106
0.5,0.02,0.2,0.3,1e-08,0.1,8.816254633704027,4.671067542780931,"{'200': 0.0003537753988969725, '400': 0.0005842710469096741, '600': 0.0010627969025551456, '800': 0.0014829154573197056, '1000': 0.0020910008159956742}","{'200': 0.0002709935758739309, '400': 0.00034794065953179667, '600': 0.0010498909456688522, '800': 0.0015538425009515835, '1000': 0.002226653686518039}","{'200': 0.1098874625211948, '400': 0.06265138580509917, '600': 0.04899864955729985, '800': 0.042449680882669885, '1000': 0.03779761468072834}","{'200': 0.05012996243080056, '400': 0.027275769322402128, '600': 0.022736861339272416, '800': 0.02132101207987941, '1000': 0.01812046960813827}",16.57777777777778,10.13791319506225
0.5,0.02,0.2,0.3,1e-08,0.3,8.64180156634753,4.579541061626441,"{'200': 0.0003448266440907511, '400': 0.00057771014935029, '600': 0.0011117317234161227, '800': 0.0015623322199198354, '1000': 0.0021996463681402184}","{'200': 0.0002613441539589063, '400': 0.00036220291744741345, '600': 0.0012917266695730133, '800': 0.0018964775346874785, '1000': 0.0027130903559581584}","{'200': 0.11114459015183703, '400': 0.06345688635901305, '600': 0.049697568282576515, '800': 0.04292323909962407, '1000': 0.038268590532618496}","{'200': 0.04670552695391294, '400': 0.025632274722117265, '600': 0.0221247124898192, '800': 0.020769990454098376, '1000': 0.017516439824206975}",17.644444444444446,9.608226927553181
0.5,0.02,0.2,0.3,1e-08,0.5,8.447687815025201,4.304065353284282,"{'200': 0.00037224436815741247, '400': 0.0006416840905732856, '600': 0.0011575090647227531, '800': 0.0015881914470424275, '1000': 0.002197705922526773}","{'200': 0.0002800451070492313, '400': 0.00043597587465979615, '600': 0.0012036588359912632, '800': 0.0017576939653912583, '1000': 0.0024763579498953106}","{'200': 0.11276882205479725, '400': 0.06414845534613306, '600': 0.050071701487748525, '800': 0.04326902582121692, '1000': 0.03856376954875325}","{'200': 0.049886548837812336, '400': 0.026655646677971698, '600': 0.022058595957105343, '800': 0.020474672422283, '1000': 0.017326311199226216}",17.133333333333333,8.970569163164125
0.5,0.02,0.2,0.3,1e-08,0.7,8.254078992986106,4.013077161628075,"{'200': 0.00033724157724665933, '400': 0.0006339078407254227, '600': 0.0010039458590280323, '800': 0.0013526835514919451, '1000': 0.0018570374174653123}","{'200': 0.00023860593783069027, '400': 0.00035227834319423077, '600': 0.0007677718541478347, '800': 0.001133071047832569, '1000': 0.0016090072650669165}","{'200': 0.11163779402919898, '400': 0.06345864101454868, '600': 0.04941376721640905, '800': 0.0426478603544602, '1000': 0.038025409142965275}","{'200': 0.051608604432230705, '400': 0.02760374173026342, '600': 0.022684472557384636, '800': 0.02113083684449435, '1000': 0.01798001670088495}",16.444444444444443,8.611505367318657
0.5,0.02,0.2,0.3,1e-08,0.9,8.320035380608225,4.200835894936763,"{'200': 0.0003408361556048149, '400': 0.0006698417820518921, '600': 0.0010708375376779202, '800': 0.0014366370892881573, '1000': 0.00195880627082957}","{'200': 0.0002588855791733974, '400': 0.0004866820069237387, '600': 0.0008814412993963345, '800': 0.0012552198087279808, '1000': 0.0016948276003500946}","{'200': 0.11374391019620604, '400': 0.06476703020562624, '600': 0.05068564457402998, '800': 0.04382048661906749, '1000': 0.039065679320779825}","{'200': 0.04747186401287796, '400': 0.025714910192189935, '600': 0.02212186244260629, '800': 0.020835024653526546, '1000': 0.01759476864088114}",17.644444444444446,9.612851480192903
