r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.1,0.08,0.2,0.1,1e-08,0.1,5.677109279853499,3.1150441562820212,"{'200': 0.0013820800618719953, '400': 0.003092895728654994, '600': 0.006444397224598243, '800': 0.01017963207043768, '1000': 0.013594374889377273}","{'200': 0.0016946608603898494, '400': 0.0033956201333932403, '600': 0.0068855317411343556, '800': 0.009794992537866117, '1000': 0.013155252989437288}","{'200': 0.22907561777311408, '400': 0.1314113927619493, '600': 0.10325914841763731, '800': 0.08977430582297709, '1000': 0.07986525908107138}","{'200': 0.10243175369519202, '400': 0.0582823906790023, '600': 0.050055508103609016, '800': 0.047079489283853165, '1000': 0.03991742332460466}",26.6,8.892943519692704
0.1,0.08,0.2,0.1,1e-08,0.3,6.0388595532087,3.5712370751041527,"{'200': 0.001244328921081221, '400': 0.002716654684515702, '600': 0.005553324300805519, '800': 0.008720931630801803, '1000': 0.011664594794378537}","{'200': 0.0017061584264519399, '400': 0.003550905406742985, '600': 0.0063289938493205425, '800': 0.008987207418393312, '1000': 0.011733357199211201}","{'200': 0.24074983385971144, '400': 0.13722749115675675, '600': 0.10659470130998189, '800': 0.09212315508740192, '1000': 0.08223400439824938}","{'200': 0.10090549453541689, '400': 0.05569397395311158, '600': 0.045823418116344806, '800': 0.04372709138267375, '1000': 0.036944107055353635}",25.355555555555554,9.809645039575546
0.1,0.08,0.2,0.1,1e-08,0.5,5.581204274119707,2.7952369884114057,"{'200': 0.001271452583423179, '400': 0.0027436240863198845, '600': 0.0060106709282177935, '800': 0.009488592780329127, '1000': 0.012788691146539952}","{'200': 0.0015874829443751702, '400': 0.0032486166269102127, '600': 0.007060685936352956, '800': 0.01033977001599669, '1000': 0.01397456766610543}","{'200': 0.23878783159639255, '400': 0.1360413278250859, '600': 0.10649502490875812, '800': 0.09207510742427662, '1000': 0.0821619215378307}","{'200': 0.09824755814148928, '400': 0.05352662164815061, '600': 0.04619964403153048, '800': 0.043761195370977106, '1000': 0.036995906118288804}",24.955555555555556,8.735510048215223
0.1,0.08,0.2,0.1,1e-08,0.7,5.732683059089171,3.1006933953539533,"{'200': 0.0013857777135633507, '400': 0.0029336357268982625, '600': 0.0062174162220087386, '800': 0.009450360853886399, '1000': 0.012535973790019006}","{'200': 0.0019271857860026478, '400': 0.003928511958796124, '600': 0.0076013287998583775, '800': 0.010714933954703788, '1000': 0.014077440813573606}","{'200': 0.23473172600415038, '400': 0.13427523423580953, '600': 0.1050088578135354, '800': 0.09090345991921243, '1000': 0.08106187748966064}","{'200': 0.0991834869553895, '400': 0.055812559417040955, '600': 0.04774143345248108, '800': 0.04515599203465009, '1000': 0.0381253265659435}",24.955555555555556,10.103806885538091
0.1,0.08,0.2,0.1,1e-08,0.9,5.534435199260384,2.6115618098287503,"{'200': 0.0011585560545517562, '400': 0.0025718459634619, '600': 0.005237509216131082, '800': 0.008324884942595413, '1000': 0.011178365413736024}","{'200': 0.0015479289560353104, '400': 0.0034416369267215616, '600': 0.0064707357625192075, '800': 0.00932038914918105, '1000': 0.012262362544439779}","{'200': 0.24277910584613782, '400': 0.1386659463163937, '600': 0.10876254921758277, '800': 0.09421419900663866, '1000': 0.08403435969233097}","{'200': 0.09516458669033344, '400': 0.05319895738501992, '600': 0.04708834026801447, '800': 0.04487993381417447, '1000': 0.03780416374773381}",25.11111111111111,8.672362800483493
0.1,0.08,0.2,0.3,1e-08,0.1,7.076678578730743,3.9307821465407873,"{'200': 0.0005829540649091234, '400': 0.0011309085266570582, '600': 0.0022289723900082324, '800': 0.0033749644410011807, '1000': 0.0045035969959538544}","{'200': 0.0005911993869615703, '400': 0.0010619593993386565, '600': 0.002068800068641468, '800': 0.0029791120771660096, '1000': 0.003976510550734289}","{'200': 0.1169479082791878, '400': 0.06653467744107355, '600': 0.051797469501286636, '800': 0.04475839300873285, '1000': 0.039981470956617124}","{'200': 0.04558917220781428, '400': 0.024594969107597786, '600': 0.02069963279768365, '800': 0.019631468705835837, '1000': 0.016459089476340765}",20.444444444444443,9.555813949994715
0.1,0.08,0.2,0.3,1e-08,0.3,6.866028393382581,3.767508714035522,"{'200': 0.0005819618328057488, '400': 0.0011426668923445996, '600': 0.002284834707422102, '800': 0.003426449817900864, '1000': 0.004570151919747427}","{'200': 0.0005766503454697378, '400': 0.0010682613391646684, '600': 0.0021834918601420852, '800': 0.0030777815111067753, '1000': 0.004126643665897646}","{'200': 0.10809759046762157, '400': 0.06202929108985948, '600': 0.04910047572377572, '800': 0.04282987919734932, '1000': 0.0381738431043339}","{'200': 0.04033998566545831, '400': 0.023689124946438232, '600': 0.022269320676556407, '800': 0.021543474971042215, '1000': 0.01821880589120831}",22.955555555555556,9.686085221263555
0.1,0.08,0.2,0.3,1e-08,0.5,7.150997857606384,3.7210524820692514,"{'200': 0.0005028302147855328, '400': 0.0009593387408064268, '600': 0.001871791268286346, '800': 0.0028443991863467966, '1000': 0.003844925375083497}","{'200': 0.00043869373972629653, '400': 0.0007826252032237094, '600': 0.001746051623172652, '800': 0.0025364614418368872, '1000': 0.0034457644475372764}","{'200': 0.11335749907331283, '400': 0.06456788259429437, '600': 0.05051761774441224, '800': 0.04370910868629248, '1000': 0.0389884521769996}","{'200': 0.0485213598599267, '400': 0.026446823671130062, '600': 0.022667636992830233, '800': 0.02141119706125289, '1000': 0.01816164339402137}",20.8,9.934451838593478
0.1,0.08,0.2,0.3,1e-08,0.7,7.219037078521835,3.920360569493057,"{'200': 0.0005741950611043833, '400': 0.0011039932377060792, '600': 0.00234090687943234, '800': 0.0034930220592908506, '1000': 0.004697746390112421}","{'200': 0.0006230566400570091, '400': 0.0011915733398620181, '600': 0.0028409613356434435, '800': 0.003983305997449807, '1000': 0.005355149381551417}","{'200': 0.1214445806933393, '400': 0.0690180504490102, '600': 0.05374375654625181, '800': 0.046488464524530225, '1000': 0.04150080779487542}","{'200': 0.050247747376227066, '400': 0.027010799714446164, '600': 0.022537377170953287, '800': 0.021604926999436325, '1000': 0.018311468650782318}",20.88888888888889,10.412006364923615
0.1,0.08,0.2,0.3,1e-08,0.9,7.029562364989198,3.899438606441211,"{'200': 0.0005430667747622323, '400': 0.0010547191766386696, '600': 0.002253055406301647, '800': 0.0033644064329291998, '1000': 0.004578531490435757}","{'200': 0.0005362989295445788, '400': 0.0009737374916686556, '600': 0.0024389571965662523, '800': 0.003452682993099565, '1000': 0.0046985629060474566}","{'200': 0.10725597015364491, '400': 0.061522958292020785, '600': 0.04837225284193383, '800': 0.0421133039810804, '1000': 0.03753933057501473}","{'200': 0.04344646508558128, '400': 0.025014040725322192, '600': 0.022082755555984507, '800': 0.021145260334736325, '1000': 0.017874816530840013}",20.666666666666668,9.264028401414917
0.1,0.08,0.2,0.5,1e-08,0.1,6.57967037362989,3.3069971438096446,"{'200': 0.000525035812987665, '400': 0.0009875597239348654, '600': 0.002124117015956068, '800': 0.003247056709266341, '1000': 0.004374958561536111}","{'200': 0.0004343048133327282, '400': 0.0007176192899226416, '600': 0.002357959412898829, '800': 0.0033729536053131223, '1000': 0.0046692900111314495}","{'200': 0.06538728916772912, '400': 0.037182170501794946, '600': 0.028952102474797715, '800': 0.025033899304945283, '1000': 0.022334019271668372}","{'200': 0.02794515538654518, '400': 0.014935753455261245, '600': 0.012190213532669006, '800': 0.01143684647351251, '1000': 0.009652201774052922}",20.555555555555557,9.965619912825973
0.1,0.08,0.2,0.5,1e-08,0.3,7.585457947746929,4.385377175591026,"{'200': 0.0005203884892068561, '400': 0.000983368833602918, '600': 0.002054721883619639, '800': 0.0031173859992589103, '1000': 0.004187737434157575}","{'200': 0.00041075855079113584, '400': 0.0008176176369144199, '600': 0.0021702110560249755, '800': 0.0031310527772945604, '1000': 0.0042998452373157366}","{'200': 0.06717874767085331, '400': 0.03830739593267025, '600': 0.0300212171477756, '800': 0.025967748744135693, '1000': 0.023147328219378316}","{'200': 0.02884903300624224, '400': 0.015668686530047014, '600': 0.013418922604932507, '800': 0.012537389710247275, '1000': 0.010602300983185394}",19.77777777777778,10.228259086991162
0.1,0.08,0.2,0.5,1e-08,0.5,6.716443093225235,3.351427193620151,"{'200': 0.0005334057795546604, '400': 0.0010315147047099732, '600': 0.002034085789340932, '800': 0.003099685936931, '1000': 0.004212126085361917}","{'200': 0.0005876652446433565, '400': 0.0012300229751782631, '600': 0.0023829895703128515, '800': 0.0033372247921406384, '1000': 0.004333167443953174}","{'200': 0.06893547262568733, '400': 0.039277099307845745, '600': 0.030766994483639027, '800': 0.026686924055227993, '1000': 0.023805326120185783}","{'200': 0.02760531885796089, '400': 0.015112777182671427, '600': 0.013105688825426908, '800': 0.012540110717763512, '1000': 0.01060053214975743}",19.444444444444443,9.188290992237059
0.1,0.08,0.2,0.5,1e-08,0.7,6.976102977127059,3.743444113627812,"{'200': 0.0005036988935477582, '400': 0.0009433358478618675, '600': 0.0017762743184718728, '800': 0.0026955152674742904, '1000': 0.003638820575291362}","{'200': 0.0003975627155285051, '400': 0.0006619637980638593, '600': 0.0014496159666814018, '800': 0.0021618450261405024, '1000': 0.002951328114603304}","{'200': 0.06557207257178999, '400': 0.0374569143456096, '600': 0.02946671338682355, '800': 0.025569657941335124, '1000': 0.022806039972932936}","{'200': 0.024955260834528783, '400': 0.013982346415035022, '600': 0.012659146835926711, '800': 0.012104600989928906, '1000': 0.010190207730601994}",21.022222222222222,10.13791319506225
0.1,0.08,0.2,0.5,1e-08,0.9,5.969210870202948,2.2341857488029366,"{'200': 0.0005320320750772546, '400': 0.0011058728342060312, '600': 0.0021247375158917896, '800': 0.003233739606715457, '1000': 0.004353902513534657}","{'200': 0.00047594368758846803, '400': 0.0008288668906253294, '600': 0.0018799922949799032, '800': 0.0027097472145303494, '1000': 0.0037580315376833824}","{'200': 0.06464153503807453, '400': 0.03692508014202425, '600': 0.028965171314559193, '800': 0.02512731380134634, '1000': 0.022396602860173944}","{'200': 0.027149480294561847, '400': 0.015016606651220421, '600': 0.0129281157519586, '800': 0.012172253916302927, '1000': 0.010290760208706916}",22.11111111111111,8.991903079307201
0.1,0.08,0.2,0.7,1e-08,0.1,6.663993563929557,3.312915390976036,"{'200': 0.0006719906186418809, '400': 0.001295206160595895, '600': 0.0023391665721165314, '800': 0.003318365465315719, '1000': 0.004332962220885746}","{'200': 0.0008673925687446262, '400': 0.0016060557145884825, '600': 0.0025736798062533347, '800': 0.003495137612530372, '1000': 0.00431730007171325}","{'200': 0.0338802122323759, '400': 0.01940208964562407, '600': 0.015254171120595688, '800': 0.013230096661184885, '1000': 0.011795902989368234}","{'200': 0.01321238950586399, '400': 0.007555983105223772, '600': 0.006788951387425326, '800': 0.006484958554772098, '1000': 0.0054659416298179}",20.822222222222223,9.576101941555434
0.1,0.08,0.2,0.7,1e-08,0.3,6.771480385097474,3.5322214709562836,"{'200': 0.0005578147583276577, '400': 0.0010845830198241793, '600': 0.0021522671889653796, '800': 0.0031270043042818515, '1000': 0.004173501924686812}","{'200': 0.00045769953417399865, '400': 0.0007764101640194494, '600': 0.0020452342670116623, '800': 0.002864701621848033, '1000': 0.003903998188304602}","{'200': 0.033103215462496914, '400': 0.01889182556305871, '600': 0.014797624951443832, '800': 0.012846433180872927, '1000': 0.011440500723916043}","{'200': 0.01512497036629811, '400': 0.008269607720569836, '600': 0.006922413884028079, '800': 0.006487825504258828, '1000': 0.005514114025716759}",21.377777777777776,9.029061447198371
0.1,0.08,0.2,0.7,1e-08,0.5,6.441477540425455,2.849617820168236,"{'200': 0.0005546709762887658, '400': 0.0010263260549700772, '600': 0.002079109503526408, '800': 0.0030150579480222608, '1000': 0.004108095737871179}","{'200': 0.0004353078944242243, '400': 0.0006441705000866324, '600': 0.002006535044358297, '800': 0.0029106380598338992, '1000': 0.004096201544562453}","{'200': 0.03247012889692313, '400': 0.01860559912003994, '600': 0.014652893257119324, '800': 0.012710155771942951, '1000': 0.011313859065505902}","{'200': 0.014247387823228427, '400': 0.008030995705381303, '600': 0.007081643827314489, '800': 0.006591774769609346, '1000': 0.005584185880591113}",21.177777777777777,8.937533562053881
0.1,0.08,0.2,0.7,1e-08,0.7,6.921097243335019,3.711964020896029,"{'200': 0.000545820670478768, '400': 0.0010055663253257796, '600': 0.001919372850336662, '800': 0.0028673233003689586, '1000': 0.00393810502666769}","{'200': 0.0004018486006939315, '400': 0.000606173972612825, '600': 0.0013947718741551414, '800': 0.002039381559813161, '1000': 0.002894945267917064}","{'200': 0.034192860293322365, '400': 0.019518969759537777, '600': 0.015323485701627278, '800': 0.01327661048630938, '1000': 0.011830246744046332}","{'200': 0.014337415621761709, '400': 0.007889194319160558, '600': 0.006863950070698256, '800': 0.006458736045833403, '1000': 0.005455792023231125}",20.11111111111111,10.356366205752591
0.1,0.08,0.2,0.7,1e-08,0.9,6.880860691077506,3.5392278365725836,"{'200': 0.0005592488483888848, '400': 0.0010645321281315206, '600': 0.0019499231031220134, '800': 0.0028803590414292913, '1000': 0.003876183293438134}","{'200': 0.0004654778981653904, '400': 0.0008172748873918918, '600': 0.0014729089037045949, '800': 0.0021376732354809564, '1000': 0.0028474399995549056}","{'200': 0.03377071137832418, '400': 0.01928125278388838, '600': 0.015180966815282922, '800': 0.013151559881210504, '1000': 0.011722062244834927}","{'200': 0.013986760434340679, '400': 0.007732895297631704, '600': 0.00689953048127976, '800': 0.006506276309855154, '1000': 0.005505645376385994}",21.133333333333333,9.125300603876626
0.1,0.08,0.2,0.9,1e-08,0.1,6.513240614804739,3.1799822938390854,"{'200': 0.0006966023739154874, '400': 0.0012580920205723508, '600': 0.0024584695717221982, '800': 0.003730381204378266, '1000': 0.005094234727569281}","{'200': 0.000533361118017517, '400': 0.0008009484026869698, '600': 0.0022944362208235196, '800': 0.0034956896568718024, '1000': 0.0049064084460681825}","{'200': 0.008550192963094947, '400': 0.004893701131826318, '600': 0.0038524545498461477, '800': 0.0033315286274650073, '1000': 0.002964397643227749}","{'200': 0.003880971858289178, '400': 0.0021613739788911247, '600': 0.0018724205488556123, '800': 0.0017371743661480944, '1000': 0.0014721644879276408}",20.68888888888889,9.430028213041858
0.1,0.08,0.2,0.9,1e-08,0.3,6.699843543038998,3.560930251687299,"{'200': 0.0007343220523916949, '400': 0.0013824680364259252, '600': 0.0025812894258860175, '800': 0.003812505143874252, '1000': 0.005107615334288941}","{'200': 0.000577858516283775, '400': 0.0008643433818084053, '600': 0.002345074545287985, '800': 0.0035161103421973514, '1000': 0.004921692746289311}","{'200': 0.008887343419312315, '400': 0.005062853605112933, '600': 0.003966516729293771, '800': 0.0034382393674392375, '1000': 0.0030659267880173775}","{'200': 0.0038091669729133954, '400': 0.0020764676260555883, '600': 0.0017831244646247394, '800': 0.0016908386676990023, '1000': 0.0014339432958969326}",21.2,9.017513823419154
0.1,0.08,0.2,0.9,1e-08,0.5,6.673997475353582,3.5643675406476616,"{'200': 0.0007122486880891951, '400': 0.0012756025257091193, '600': 0.002406355907285995, '800': 0.0035637442338198235, '1000': 0.00482554461534818}","{'200': 0.0005246311179262878, '400': 0.000804958820565044, '600': 0.002104008007668988, '800': 0.003059649132100576, '1000': 0.004214345584456766}","{'200': 0.008449461298588225, '400': 0.004807555406311193, '600': 0.00374790027094589, '800': 0.0032320738334918964, '1000': 0.00288017154399397}","{'200': 0.004082090220375893, '400': 0.0021777602424877377, '600': 0.0017718746803539692, '800': 0.0016145514481710193, '1000': 0.0013712529835734682}",20.91111111111111,8.681582605908318
