r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_NRMSEs_open_loop,std_NRMSEs_open_loop,mean_ADev,std_ADev
0.3,0.08,0.2,0.5,1e-08,0.7,7.765244330657563,4.0339295998197215,"{'200': 0.00041378661987837126, '400': 0.0007216648146653183, '600': 0.0013595364311706274, '800': 0.0019211588344717082, '1000': 0.0026825324055887757}","{'200': 0.0002852885129681061, '400': 0.00043752697244397044, '600': 0.0013746599879209836, '800': 0.0020129745947592135, '1000': 0.002836089879113731}","{'200': 0.062311194584006725, '400': 0.03546775793851936, '600': 0.027672776124054884, '800': 0.02392817820614025, '1000': 0.021323963945991}","{'200': 0.027653483532239304, '400': 0.014971915105847208, '600': 0.012469084730114115, '800': 0.01175582653206674, '1000': 0.009974825657442279}",19.42222222222222,10.087371398357208
0.3,0.08,0.2,0.5,1e-08,0.9,7.70518930403321,4.107521421280978,"{'200': 0.0003837671449731991, '400': 0.0006679706499389015, '600': 0.001157615418862324, '800': 0.001594996722041213, '1000': 0.002255205447431207}","{'200': 0.00024372346315898016, '400': 0.0003460858188632356, '600': 0.0009337264963682343, '800': 0.001379907533320942, '1000': 0.001965256743458778}","{'200': 0.06216970755913044, '400': 0.03558040521557841, '600': 0.027994536194290917, '800': 0.024299160041552678, '1000': 0.021632161592646693}","{'200': 0.026773144413108435, '400': 0.01491728374071552, '600': 0.012952366425413128, '800': 0.01216962089398898, '1000': 0.010297681783631347}",16.91111111111111,9.309068988470264
0.3,0.08,0.2,0.7,1e-08,0.1,7.528779635704187,3.993678702115738,"{'200': 0.0004586521679155649, '400': 0.0008477187772538429, '600': 0.0014337034648832761, '800': 0.0019723722660837046, '1000': 0.002722009657349324}","{'200': 0.00032334610631283193, '400': 0.0006082139482225204, '600': 0.001130916154109088, '800': 0.0016236289165044138, '1000': 0.0021941725849315592}","{'200': 0.027813380059881827, '400': 0.015970048539574407, '600': 0.012584816293268167, '800': 0.010920202023628391, '1000': 0.009721635697813065}","{'200': 0.011535619004965103, '400': 0.006634444592280331, '600': 0.005906899562670262, '800': 0.005563920794509388, '1000': 0.0046923221029753805}",18.266666666666666,8.955197125443725
0.3,0.08,0.2,0.7,1e-08,0.3,7.821764852299293,4.080263453143629,"{'200': 0.0004442016141347879, '400': 0.0007383335724527469, '600': 0.0013971221224805652, '800': 0.0019386190115852793, '1000': 0.0027659087827322263}","{'200': 0.0002748452118873393, '400': 0.00035881095459291637, '600': 0.001408899478505871, '800': 0.00205624927350416, '1000': 0.002910501124776212}","{'200': 0.028545714344442415, '400': 0.016344304587223496, '600': 0.01289313995251517, '800': 0.011183618193856977, '1000': 0.00995535989804742}","{'200': 0.012279590119851202, '400': 0.0068799543170570045, '600': 0.006128557034765994, '800': 0.005759704906037768, '1000': 0.004881535270207742}",17.8,8.60903917725756
0.3,0.08,0.2,0.7,1e-08,0.5,7.837607008560683,4.110932061777252,"{'200': 0.0004348456324685914, '400': 0.000716810714508167, '600': 0.0011274818423610163, '800': 0.0015601301790003563, '1000': 0.0022889007651711135}","{'200': 0.00026152249212199125, '400': 0.0004266784906041927, '600': 0.0008329788836069514, '800': 0.001247780801150812, '1000': 0.0018045407932945315}","{'200': 0.03020576910199628, '400': 0.017241876679509598, '600': 0.013526665936646916, '800': 0.011734157087623383, '1000': 0.010455624463467069}","{'200': 0.012250442934963529, '400': 0.00675683552494785, '600': 0.005882574272319764, '800': 0.005590937161589765, '1000': 0.004714444046142272}",17.444444444444443,8.716664896253626
0.3,0.08,0.2,0.7,1e-08,0.7,7.9161550701833905,4.024861204005598,"{'200': 0.0004474439888253354, '400': 0.0007810967366538405, '600': 0.0013283573119240175, '800': 0.0017816318887764338, '1000': 0.002463794634284007}","{'200': 0.0002781405920036105, '400': 0.0004452428682263697, '600': 0.0010789893704045651, '800': 0.0015733356000936843, '1000': 0.002210668452903535}","{'200': 0.02989505061635377, '400': 0.017045674371172614, '600': 0.013370604122381518, '800': 0.011563567424871368, '1000': 0.01030214248675536}","{'200': 0.012982395677158275, '400': 0.007099684396706448, '600': 0.0061667714585158925, '800': 0.005784675712331349, '1000': 0.004903949394435922}",17.666666666666668,8.04708366773675
0.3,0.08,0.2,0.7,1e-08,0.9,7.682972415571021,3.926724960025767,"{'200': 0.00041647336407788784, '400': 0.0006998472655905425, '600': 0.0011211788975879176, '800': 0.0015244620715867154, '1000': 0.002185963730605679}","{'200': 0.00026949108620469395, '400': 0.00036375448927911775, '600': 0.000740592872105079, '800': 0.001054471520407094, '1000': 0.0015131950368892403}","{'200': 0.030537452711047307, '400': 0.01737358814550865, '600': 0.013595457516975953, '800': 0.011794214678277395, '1000': 0.010513204066802298}","{'200': 0.013478933744387958, '400': 0.0072630858091087555, '600': 0.006121733833604939, '800': 0.0057759059809736136, '1000': 0.004919367817816678}",18.08888888888889,7.363037483787131
0.3,0.08,0.2,0.9,1e-08,0.1,7.743690161879616,4.14677858473147,"{'200': 0.0005276516765515837, '400': 0.0009919759929609127, '600': 0.0015967245796885594, '800': 0.0022047949171258127, '1000': 0.0030042588936368716}","{'200': 0.00036757625900484496, '400': 0.000759576948015987, '600': 0.0012829964049782163, '800': 0.0018482229126214364, '1000': 0.002479499254804217}","{'200': 0.004894908727401187, '400': 0.002781127692692469, '600': 0.002182980759766799, '800': 0.001889043807636452, '1000': 0.0016848274133309455}","{'200': 0.00255423041140344, '400': 0.0013932683430357032, '600': 0.0011850523644545894, '800': 0.0010922850446162553, '1000': 0.0009401651181666697}",17.755555555555556,9.237978507962671
0.3,0.08,0.2,0.9,1e-08,0.3,7.56595505418211,3.8087220678494536,"{'200': 0.0005283146642496895, '400': 0.0009456111900917717, '600': 0.0014623891966437067, '800': 0.0019479585680238858, '1000': 0.0026554749405374627}","{'200': 0.0003984679081143222, '400': 0.0007115070521232403, '600': 0.0013196465418826135, '800': 0.0019026267199433353, '1000': 0.0025730901237883607}","{'200': 0.004897062797010731, '400': 0.0027976577376332456, '600': 0.0022055230080622245, '800': 0.0019284445726231241, '1000': 0.0017181754817796268}","{'200': 0.002600281459074017, '400': 0.0014538190714507042, '600': 0.001227361230934666, '800': 0.0011611378090437467, '1000': 0.0010035188304039905}",17.444444444444443,6.751314458205916
0.3,0.08,0.2,0.9,1e-08,0.5,7.109341191739783,3.2331701762919063,"{'200': 0.0005185536613725544, '400': 0.000937889615530802, '600': 0.0015350563866986377, '800': 0.0020555832729370793, '1000': 0.00281038492696973}","{'200': 0.000327440442655728, '400': 0.0005869982564274404, '600': 0.0011052394206656755, '800': 0.0016278495747493562, '1000': 0.0022510018429086837}","{'200': 0.004966501023620915, '400': 0.0028533582179097005, '600': 0.002260495342729284, '800': 0.0019666127700023227, '1000': 0.001752491827224227}","{'200': 0.0021046177240557472, '400': 0.0012247142497871213, '600': 0.00111982836594784, '800': 0.001049654227219491, '1000': 0.0008891893170969819}",18.955555555555556,9.047910883625274
0.3,0.08,0.2,0.9,1e-08,0.7,7.218153452276182,3.4474736472854026,"{'200': 0.0005253718861740306, '400': 0.0009587707739376682, '600': 0.0014435732780535434, '800': 0.001981587230087814, '1000': 0.0027343349079404482}","{'200': 0.0003528875993239803, '400': 0.0007098821793602545, '600': 0.0009971957187588892, '800': 0.001443893242119042, '1000': 0.0018690199188093717}","{'200': 0.005477393070754954, '400': 0.003119730034857866, '600': 0.0024445306774058336, '800': 0.0021174761147059007, '1000': 0.0018879552404650977}","{'200': 0.0026491615223696793, '400': 0.0014566376414352983, '600': 0.0012216443492064893, '800': 0.0011289511387769507, '1000': 0.0009635774528022402}",18.22222222222222,9.055112463597293
0.3,0.08,0.2,0.9,1e-08,0.9,7.516850681387845,3.8296376842885835,"{'200': 0.0005296532874549623, '400': 0.00101346612570498, '600': 0.0015615613411014847, '800': 0.0020333018425665777, '1000': 0.002755172684229935}","{'200': 0.0003561625018689973, '400': 0.0007313391438645246, '600': 0.001202579864551661, '800': 0.0016986699068558579, '1000': 0.002241436706218655}","{'200': 0.005899517706234134, '400': 0.0033503419573651253, '600': 0.002616617446990589, '800': 0.0022604232588981413, '1000': 0.0020185704337040322}","{'200': 0.002579169370246786, '400': 0.0013725714708818278, '600': 0.0011513012058146943, '800': 0.001068418323328455, '1000': 0.0009058482522015741}",17.8,8.541662601625049
0.3,0.08,0.4,0.1,1e-08,0.1,8.42720662097412,3.8215087032771584,"{'200': 0.00022945019562797621, '400': 0.0004460343209585023, '600': 0.0007164785444550527, '800': 0.000958414501111109, '1000': 0.0011865729655072218}","{'200': 0.00023126884353368794, '400': 0.0004405571355722075, '600': 0.0006473349770011889, '800': 0.0008051693611767043, '1000': 0.0008860500662965566}","{'200': 0.24863492062803993, '400': 0.14143836180630479, '600': 0.11072139981908102, '800': 0.09613978522027217, '1000': 0.08568874630876841}","{'200': 0.11055143655109696, '400': 0.05885400593758495, '600': 0.048789906691984394, '800': 0.0453661607551716, '1000': 0.038527453236696124}",15.266666666666667,8.460102442248163
0.3,0.08,0.4,0.1,1e-08,0.3,8.805840467237378,3.9725088503118684,"{'200': 0.0001750172063192706, '400': 0.000336271730744562, '600': 0.000564570290103957, '800': 0.0007648091675025083, '1000': 0.0009695891253153968}","{'200': 0.00017063865082361985, '400': 0.0002999748224451233, '600': 0.0005303412469874582, '800': 0.0006284740008494086, '1000': 0.000730416637774219}","{'200': 0.2646035034398669, '400': 0.1501523477454043, '600': 0.117233271122645, '800': 0.10118427016625169, '1000': 0.09036807042280043}","{'200': 0.10400773769374624, '400': 0.05460736962411321, '600': 0.04641477840304949, '800': 0.0436342042841302, '1000': 0.036638041152860845}",16.6,9.071077358530486
0.3,0.08,0.4,0.1,1e-08,0.5,8.716531100265797,3.8786933963993757,"{'200': 0.00017716675691379047, '400': 0.0003727907881403419, '600': 0.0005848200209678011, '800': 0.0007989415906347262, '1000': 0.000997529498798117}","{'200': 0.00017336733669729356, '400': 0.0003466417879534662, '600': 0.0005385471404407547, '800': 0.0006845985471822569, '1000': 0.0007831953999878084}","{'200': 0.26216389977770616, '400': 0.14911924880493468, '600': 0.11652843606093802, '800': 0.10081475836200503, '1000': 0.09003838854657545}","{'200': 0.10155781221363613, '400': 0.05440070306587593, '600': 0.046744145247821195, '800': 0.04421155295696956, '1000': 0.037162538810838405}",16.133333333333333,8.497319838892993
0.3,0.08,0.4,0.1,1e-08,0.7,9.00724413508636,4.119757420949478,"{'200': 0.0001972597657609423, '400': 0.0004000104435369266, '600': 0.0006043104885152745, '800': 0.0008314602026382335, '1000': 0.0010312101617834157}","{'200': 0.0002829273697927582, '400': 0.0005189801792221034, '600': 0.0007111089429736602, '800': 0.0008956996607234379, '1000': 0.0009822994560989664}","{'200': 0.2551294487750026, '400': 0.1450566384742085, '600': 0.1133374697702648, '800': 0.098105678129103, '1000': 0.08751234794636632}","{'200': 0.11056638843655538, '400': 0.05863328251096817, '600': 0.04871209474719994, '800': 0.04520185922021995, '1000': 0.03825578791806719}",14.71111111111111,7.6699187949409
0.3,0.08,0.4,0.1,1e-08,0.9,9.01122045319181,4.202802957229347,"{'200': 0.00019567729124219158, '400': 0.00036926809936977626, '600': 0.0005491670890777026, '800': 0.0008030105673526259, '1000': 0.0010186458271269903}","{'200': 0.00023123975697627005, '400': 0.00040514539658846155, '600': 0.0005812236219352255, '800': 0.0007847949056040893, '1000': 0.0009685336376836419}","{'200': 0.2532070133743908, '400': 0.1438421486019385, '600': 0.11236270610661563, '800': 0.09754647543196972, '1000': 0.0870509804196222}","{'200': 0.11028445809636923, '400': 0.05840545895385576, '600': 0.04800446567624427, '800': 0.04496140477093661, '1000': 0.03823308643096341}",15.577777777777778,8.898161829873477
0.3,0.08,0.4,0.3,1e-08,0.1,10.185906872549802,4.607631386364606,"{'200': 0.00018451418353991318, '400': 0.0003119553799470106, '600': 0.0005370048170235858, '800': 0.0007159143423355241, '1000': 0.000922808833743979}","{'200': 0.00014584837080134947, '400': 0.00028393051002702956, '600': 0.0006056991355534906, '800': 0.0008180956549996739, '1000': 0.0010325884967421707}","{'200': 0.11908672517016214, '400': 0.06748614413694368, '600': 0.05268821607551928, '800': 0.045492401962529794, '1000': 0.040603377533246596}","{'200': 0.04885312055891426, '400': 0.02542763753870394, '600': 0.021340119519622464, '800': 0.019866554148124764, '1000': 0.01674858962898829}",13.088888888888889,7.9269504356894105
0.3,0.08,0.4,0.3,1e-08,0.3,10.674741534878343,4.659678677406637,"{'200': 0.00018260437119557713, '400': 0.0003082105588592307, '600': 0.000541121216848809, '800': 0.000705952174298193, '1000': 0.0008839247672753033}","{'200': 0.0001507261742922602, '400': 0.00028137676245661093, '600': 0.0006797162299048878, '800': 0.0008931688473423521, '1000': 0.001130819085656163}","{'200': 0.12020135908994702, '400': 0.06794715390062026, '600': 0.052870066342825754, '800': 0.045637076223977835, '1000': 0.04076243575833465}","{'200': 0.0486418367485832, '400': 0.024877270208569297, '600': 0.020461460932135515, '800': 0.019118405768101147, '1000': 0.016098971576534952}",12.8,7.649546101276568
0.3,0.08,0.4,0.3,1e-08,0.5,9.994570232285248,4.4009759145189795,"{'200': 0.0002126282311688757, '400': 0.00036269954556923087, '600': 0.0005895309978284293, '800': 0.0007694418518200795, '1000': 0.0009165464775928281}","{'200': 0.00019158076322147184, '400': 0.0003833486751053837, '600': 0.0006445335498094024, '800': 0.0008168511539929142, '1000': 0.0009347757529703683}","{'200': 0.11619994342972305, '400': 0.06582167756914242, '600': 0.05142917605889666, '800': 0.0443607825000768, '1000': 0.03956990914946125}","{'200': 0.050827691737159585, '400': 0.026400456074554688, '600': 0.02198394138250042, '800': 0.02015957160725289, '1000': 0.017070105273269257}",14.977777777777778,8.64738596054422
0.3,0.08,0.4,0.3,1e-08,0.7,10.22396591727338,4.399709193518456,"{'200': 0.00018363759519194765, '400': 0.00030343354860721893, '600': 0.0005053156889685129, '800': 0.0006687811105148098, '1000': 0.0008469932847487869}","{'200': 0.00017364270818012414, '400': 0.00032373260400452426, '600': 0.0004893245714812088, '800': 0.000641383001269922, '1000': 0.0007474788419942849}","{'200': 0.11930292888216731, '400': 0.0675047872112065, '600': 0.05256958483142057, '800': 0.04547576184631714, '1000': 0.040585919287843525}","{'200': 0.05110222716657449, '400': 0.026299788745575342, '600': 0.021333160045101784, '800': 0.019828984764130198, '1000': 0.01679442868354351}",14.666666666666666,9.321420969406377
0.3,0.08,0.4,0.3,1e-08,0.9,10.27262847694482,4.369261150917312,"{'200': 0.00017481334158673265, '400': 0.000293547492603266, '600': 0.000509495736720465, '800': 0.0006897992032143219, '1000': 0.0008852434836631428}","{'200': 0.00014675964705242536, '400': 0.00033390234856260165, '600': 0.0005302299352760411, '800': 0.0007367580915732371, '1000': 0.00089120143795442}","{'200': 0.12347839996003225, '400': 0.06987771588062536, '600': 0.05426707609457696, '800': 0.04673951189757356, '1000': 0.04176248894038107}","{'200': 0.0486303739741975, '400': 0.02510392884297022, '600': 0.020689128543210037, '800': 0.01952009443628438, '1000': 0.016366873481806495}",12.555555555555555,8.925756875608316
0.3,0.08,0.4,0.5,1e-08,0.1,9.413901556568968,4.389231384926454,"{'200': 0.00025498556121995603, '400': 0.00044677254646329097, '600': 0.0008097266850531805, '800': 0.0011283431627961277, '1000': 0.0014668060841677535}","{'200': 0.0002244334045828863, '400': 0.0004576321361063737, '600': 0.0008785317895952623, '800': 0.0012140696597240175, '1000': 0.0015365437707698878}","{'200': 0.06406816042644876, '400': 0.03639243697224643, '600': 0.028485007827741517, '800': 0.02463642168289445, '1000': 0.02196139982008962}","{'200': 0.027880216375948817, '400': 0.014825224014104922, '600': 0.012511853553621648, '800': 0.011598273442654626, '1000': 0.009824705137246188}",14.71111111111111,8.4895287716947
0.3,0.08,0.4,0.5,1e-08,0.3,9.125366029282342,4.385808792909334,"{'200': 0.0002683731445478207, '400': 0.0004554082680666182, '600': 0.0007700119926595671, '800': 0.001092534258659873, '1000': 0.0014064178373343597}","{'200': 0.0002243870870266659, '400': 0.0005205882110139945, '600': 0.000796140576286565, '800': 0.001067208687439623, '1000': 0.0012423826794720713}","{'200': 0.06587231377385558, '400': 0.037345805216925806, '600': 0.029188407454476373, '800': 0.025252189305146697, '1000': 0.022513402208055564}","{'200': 0.028703808111585634, '400': 0.015074070070723214, '600': 0.012582134571676815, '800': 0.011708261302912353, '1000': 0.009940058434261285}",15.088888888888889,9.067211312617255
0.3,0.08,0.4,0.5,1e-08,0.5,10.058917157817069,4.620856231889494,"{'200': 0.00025271970605341456, '400': 0.00043351886050934914, '600': 0.0007507787687760324, '800': 0.0010456585682573922, '1000': 0.0013239908257093743}","{'200': 0.00018063283024393178, '400': 0.00041653140113099755, '600': 0.0007245913269431511, '800': 0.0009740155529569227, '1000': 0.0011632305795701758}","{'200': 0.0680018069482056, '400': 0.03849497022194238, '600': 0.030069144447230526, '800': 0.025927825272248354, '1000': 0.023135243042282518}","{'200': 0.029131577068436953, '400': 0.015131392943604646, '600': 0.012641532316644527, '800': 0.011664883184579939, '1000': 0.009866494189901324}",15.066666666666666,7.781459446087934
0.3,0.08,0.4,0.5,1e-08,0.7,9.576962156972556,4.328606053826184,"{'200': 0.00023524773210301225, '400': 0.00040687771523555095, '600': 0.0007156098745801073, '800': 0.0010065551216509989, '1000': 0.0012899911960440674}","{'200': 0.00021803063126761056, '400': 0.0004995634199620825, '600': 0.0008096429002510772, '800': 0.0011453793850543766, '1000': 0.001380260855883706}","{'200': 0.06840583094987472, '400': 0.03877874623540799, '600': 0.03024256564636148, '800': 0.026130679290512267, '1000': 0.02331917156653868}","{'200': 0.028059880039134257, '400': 0.01468538566165297, '600': 0.012208670456702247, '800': 0.011395067019996083, '1000': 0.009594742174175363}",14.533333333333333,7.903866845482097
0.3,0.08,0.4,0.5,1e-08,0.9,9.213949560409274,4.289667069503326,"{'200': 0.0002220934872824861, '400': 0.00039175779082559464, '600': 0.0007064703775574523, '800': 0.0010001988806751935, '1000': 0.0013037345629664692}","{'200': 0.00017983622194307053, '400': 0.0004027004873460322, '600': 0.0006729633786554878, '800': 0.0009507813151933313, '1000': 0.0011916162498750704}","{'200': 0.06672205518466982, '400': 0.03793564203620062, '600': 0.029654044549858104, '800': 0.025668630650582773, '1000': 0.022893265706457402}","{'200': 0.028853712919013848, '400': 0.015332775783526865, '600': 0.012861882292025296, '800': 0.011992374157324192, '1000': 0.010168812659681488}",14.11111111111111,7.81514831656294
