r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.02,0.2,0.1,1e-08,0.1,4.596400000000002,1.6520263436156215,"{'200': 0.20009789307896378, '400': 0.7724670077021847, '600': 1.0235861134507622, '800': 1.1205905527313988, '1000': 1.1846278052733763}","{'200': 0.2945898705472487, '400': 0.3980857549501384, '600': 0.3148197069936983, '800': 0.19193180596394488, '1000': 0.14593823875966333}"
0.3,0.02,0.2,0.1,1e-08,0.3,4.695200000000001,1.6110953292713621,"{'200': 0.14735865839519613, '400': 0.7045035090811457, '600': 1.0321153616914516, '800': 1.1068341613684252, '1000': 1.1767305231077787}","{'200': 0.19721708959698894, '400': 0.32921049741623587, '600': 0.2698731898624901, '800': 0.17409586534490892, '1000': 0.12283321530804944}"
0.3,0.02,0.2,0.1,1e-08,0.5,4.3028,1.6710832893665117,"{'200': 0.21975894503192303, '400': 0.8402569025052232, '600': 1.0749176010604742, '800': 1.1277616561756372, '1000': 1.1884686870429253}","{'200': 0.30930934937151694, '400': 0.3705566277698861, '600': 0.2688444864688491, '800': 0.17387861845488142, '1000': 0.13085904278470353}"
0.3,0.02,0.2,0.1,1e-08,0.7,4.1256,1.5837572541270333,"{'200': 0.21297149591476733, '400': 0.8028944567332839, '600': 1.0462191704861714, '800': 1.1450668990600277, '1000': 1.2083974040405052}","{'200': 0.27605483391737057, '400': 0.36418379522965394, '600': 0.27583399373363704, '800': 0.17278455998990064, '1000': 0.14512938260047523}"
0.3,0.02,0.2,0.1,1e-08,0.9,4.625600000000001,1.6036620092775158,"{'200': 0.19146387177954508, '400': 0.7578219570571623, '600': 1.0265427801107945, '800': 1.1170812512387789, '1000': 1.1935802089224021}","{'200': 0.26935961292662697, '400': 0.37302114918771767, '600': 0.2930287817464275, '800': 0.1894494856256369, '1000': 0.1437012156234923}"
0.3,0.02,0.2,0.3,1e-08,0.1,6.4864,1.3531837421429505,"{'200': 0.01715040986771432, '400': 0.29307458461192576, '600': 0.7280639513288689, '800': 0.9510482200333167, '1000': 1.0659253095731511}","{'200': 0.025866741610386476, '400': 0.23653834657854975, '600': 0.26044513009131776, '800': 0.16081034402723848, '1000': 0.13061888610828948}"
0.3,0.02,0.2,0.3,1e-08,0.3,6.645599999999998,1.5183751315139487,"{'200': 0.021651967973182907, '400': 0.2990018475782042, '600': 0.7585174653701984, '800': 0.9623584307701593, '1000': 1.0820012472403253}","{'200': 0.034377894842712774, '400': 0.15681824159615557, '600': 0.1921696517886086, '800': 0.14042657679605805, '1000': 0.11815168691785204}"
0.3,0.02,0.2,0.3,1e-08,0.5,6.435599999999999,1.6401045820312798,"{'200': 0.027747399013904044, '400': 0.3363836577337646, '600': 0.7965213703044763, '800': 0.977522259307327, '1000': 1.0781681717778815}","{'200': 0.044438124627572316, '400': 0.23801669087225305, '600': 0.24629154906390988, '800': 0.16787705055427402, '1000': 0.126690656697346}"
0.3,0.02,0.2,0.3,1e-08,0.7,6.4508,1.0446776344882664,"{'200': 0.025698474944402517, '400': 0.29776822626835897, '600': 0.8177936001512129, '800': 0.9968400697548, '1000': 1.100090576596344}","{'200': 0.03323857188179856, '400': 0.1845684821008111, '600': 0.15442145970542437, '800': 0.11280484798848446, '1000': 0.10891672517626581}"
0.3,0.02,0.2,0.3,1e-08,0.9,6.3675999999999995,1.45825506685216,"{'200': 0.030357935647366836, '400': 0.33914957288803654, '600': 0.7589865609082227, '800': 0.9726282082426442, '1000': 1.0803538680041036}","{'200': 0.041553439916789225, '400': 0.19578969364629867, '600': 0.24820019004155058, '800': 0.14454252083796845, '1000': 0.12790374778487554}"
