r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.06,0.2,0.1,1e-08,0.1,4.613600000000001,1.571105801656909,"{'200': 0.18217261595732315, '400': 0.6820554592542433, '600': 1.0123495254794213, '800': 1.1239423897354044, '1000': 1.1968827249693705}","{'200': 0.2575325982457436, '400': 0.4167606994074328, '600': 0.28785347620924956, '800': 0.17197469144934727, '1000': 0.1286458073399782}"
0.3,0.06,0.2,0.1,1e-08,0.3,4.537600000000001,1.9372914700684565,"{'200': 0.1723573527638214, '400': 0.7180785020943212, '600': 1.0263037311614722, '800': 1.1376234120169166, '1000': 1.2102277429541024}","{'200': 0.24086143611584343, '400': 0.36861132309271394, '600': 0.2710327778584052, '800': 0.16053058153903893, '1000': 0.11960240345952278}"
0.3,0.06,0.2,0.1,1e-08,0.5,4.314000000000001,1.760502655493595,"{'200': 0.15758690161184752, '400': 0.7317827327230549, '600': 1.0059756318615296, '800': 1.1121191202509246, '1000': 1.1816663603705602}","{'200': 0.1951222815522279, '400': 0.3415351388501681, '600': 0.27215385143304544, '800': 0.16032699423185431, '1000': 0.12410839160148528}"
0.3,0.06,0.2,0.1,1e-08,0.7,4.6032,1.6599188413895418,"{'200': 0.1903204465171059, '400': 0.7578548992431111, '600': 1.0473653082670664, '800': 1.136897308004, '1000': 1.206577789431044}","{'200': 0.26740073773241896, '400': 0.38020906960076056, '600': 0.28132238680568666, '800': 0.16642860624149372, '1000': 0.10784662664447185}"
0.3,0.06,0.2,0.1,1e-08,0.9,4.604800000000001,1.507848056005644,"{'200': 0.1433307882748347, '400': 0.7143109157439903, '600': 1.0182352089680984, '800': 1.1255077692201247, '1000': 1.192192959482359}","{'200': 0.18473277717924041, '400': 0.33813031481196837, '600': 0.2668130204401659, '800': 0.17579282262328458, '1000': 0.1352715706638213}"
0.3,0.06,0.2,0.3,1e-08,0.1,7.001200000000002,1.4589500882483957,"{'200': 0.022142522561914485, '400': 0.2945276797295108, '600': 0.7453799376003384, '800': 0.9508356005162608, '1000': 1.0571602723636726}","{'200': 0.03325604896649863, '400': 0.20929585120821664, '600': 0.23987423234916083, '800': 0.14140437850594498, '1000': 0.11769642526435407}"
0.3,0.06,0.2,0.3,1e-08,0.3,6.616,1.3183874999407423,"{'200': 0.027528050178308398, '400': 0.3140129156092766, '600': 0.7884745114069358, '800': 0.9744622334630425, '1000': 1.0925678070577556}","{'200': 0.042672969468104956, '400': 0.2287688792277137, '600': 0.22778894883926262, '800': 0.1459076321661045, '1000': 0.1110559283477354}"
0.3,0.06,0.2,0.3,1e-08,0.5,6.3284,1.5858783812133892,"{'200': 0.02808530605359853, '400': 0.3281887704132647, '600': 0.7948606024710875, '800': 0.9750064616858678, '1000': 1.1006605232955133}","{'200': 0.04404307992182617, '400': 0.18861107938582294, '600': 0.14379843382616347, '800': 0.13175295669128512, '1000': 0.10685793810937766}"
0.3,0.06,0.2,0.3,1e-08,0.7,6.1876000000000015,1.1521822078126358,"{'200': 0.030791595662267055, '400': 0.3415694249380778, '600': 0.8046804468561701, '800': 0.994551952406733, '1000': 1.101210571291508}","{'200': 0.04262758949512922, '400': 0.17297271115825025, '600': 0.15580943325013374, '800': 0.11775453655908698, '1000': 0.10645002151828295}"
0.3,0.06,0.2,0.3,1e-08,0.9,6.5348,1.5664985668681606,"{'200': 0.029194183145443038, '400': 0.3480547038289423, '600': 0.8026756775450505, '800': 0.974471443920222, '1000': 1.0830572041334647}","{'200': 0.03952577076150573, '400': 0.2160695027343164, '600': 0.21951057894840806, '800': 0.15874842175277873, '1000': 0.14283061795802315}"
