r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.1,0.2,0.1,1e-08,0.1,4.177600000000001,1.5511773077246844,"{'200': 0.17491959613799798, '400': 0.7795371844953533, '600': 1.0291311130559289, '800': 1.112869571505619, '1000': 1.181991212122444}","{'200': 0.25467304763151666, '400': 0.3488375831068073, '600': 0.3056164752624895, '800': 0.20035967932354717, '1000': 0.14854489668384127}"
0.3,0.1,0.2,0.1,1e-08,0.3,4.434000000000001,1.6733568657043842,"{'200': 0.16351654084643893, '400': 0.7564081505350138, '600': 1.0261257651299038, '800': 1.1266600855052518, '1000': 1.191793123697137}","{'200': 0.22111016681548087, '400': 0.350019460708815, '600': 0.2903847198929931, '800': 0.1664377086959956, '1000': 0.13176600333370472}"
0.3,0.1,0.2,0.1,1e-08,0.5,4.549200000000001,1.6548317618416688,"{'200': 0.18306648303180234, '400': 0.7735992945108959, '600': 1.0479821813764778, '800': 1.133628126130276, '1000': 1.198126428744936}","{'200': 0.26957357582216107, '400': 0.3619433212466668, '600': 0.28655816161891806, '800': 0.16890176149754435, '1000': 0.13715836880067728}"
0.3,0.1,0.2,0.1,1e-08,0.7,4.5928,1.602428956303524,"{'200': 0.1774210781432619, '400': 0.7535109023915496, '600': 1.0370840073836434, '800': 1.1201739646206703, '1000': 1.1891718768157644}","{'200': 0.22847451844855013, '400': 0.33120881902864746, '600': 0.26201632440293077, '800': 0.15529496077909752, '1000': 0.11806335263827554}"
0.3,0.1,0.2,0.1,1e-08,0.9,4.091600000000001,1.7597778950765348,"{'200': 0.1671926654410664, '400': 0.7319336815059965, '600': 1.035235652008669, '800': 1.127727239313114, '1000': 1.197384782687977}","{'200': 0.16064368392607778, '400': 0.30754749750341687, '600': 0.2514131019920078, '800': 0.16409493656290228, '1000': 0.11339998282623762}"
0.3,0.1,0.2,0.3,1e-08,0.1,6.659200000000001,1.4274400022417757,"{'200': 0.020699037556628372, '400': 0.2968222659437968, '600': 0.7877271054036941, '800': 0.9804070876207933, '1000': 1.0905963697611085}","{'200': 0.03386750123399485, '400': 0.1720662327391496, '600': 0.1552211083617571, '800': 0.13550966000159492, '1000': 0.11914344340515247}"
0.3,0.1,0.2,0.3,1e-08,0.3,6.486799999999999,1.4094728660034577,"{'200': 0.026637826103485942, '400': 0.28398615881584816, '600': 0.7687030775477649, '800': 0.984276786889869, '1000': 1.0945648954153946}","{'200': 0.038743650630686605, '400': 0.17041635507122127, '600': 0.18100557758489913, '800': 0.1118448810778367, '1000': 0.09065267905248608}"
0.3,0.1,0.2,0.3,1e-08,0.5,6.331199999999999,1.5177860718823317,"{'200': 0.025958766468030556, '400': 0.301895957657974, '600': 0.7834332057629021, '800': 0.9672015376105493, '1000': 1.0882947454582315}","{'200': 0.03677889452369139, '400': 0.1975231395204553, '600': 0.15858940938768895, '800': 0.11832167639961354, '1000': 0.11112666470031647}"
0.3,0.1,0.2,0.3,1e-08,0.7,6.658,1.2032728701337863,"{'200': 0.020278602328534998, '400': 0.29647979300414307, '600': 0.8259093253888649, '800': 1.005357931299159, '1000': 1.0903389286843714}","{'200': 0.027306719076278286, '400': 0.20392269044561026, '600': 0.15856132026473305, '800': 0.11214762640431995, '1000': 0.09427111371941561}"
0.3,0.1,0.2,0.3,1e-08,0.9,6.350000000000001,1.6890608041157076,"{'200': 0.03300767910534399, '400': 0.29346726856347577, '600': 0.7500952795714663, '800': 0.9471053330103286, '1000': 1.0739083404574126}","{'200': 0.05341961525294734, '400': 0.19089955118479418, '600': 0.19068290067571642, '800': 0.12528018302554306, '1000': 0.0979035229001477}"
