cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.1,1e-08,87.29231671867082,48.48405096432857
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.2,1e-08,120.32651501008968,61.889093049523645
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.3,1e-08,123.00939630726015,58.599381299743015
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.4,1e-08,128.43605266199074,59.720476020365915
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.5,1e-08,125.4247006427181,55.823109552180064
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.6,1e-08,122.55024846432163,57.855066143212994
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.7,1e-08,117.78897867384951,57.50190528562232
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.8,1e-08,116.11684490314781,58.17623315217492
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.1,0.9,1e-08,113.86777608875376,56.16245503603218
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.1,1e-08,110.80619782915969,63.08628688230842
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.2,1e-08,137.09230071739074,65.361123824232
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.3,1e-08,140.52813113938006,65.42205755455484
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.4,1e-08,135.6650754282565,64.56514505770119
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.5,1e-08,135.4361682267915,64.54398042044318
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.6,1e-08,134.32452373967698,65.24487321959717
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.7,1e-08,133.24088149274166,62.8393987255975
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.8,1e-08,130.56333395560537,61.996555449527676
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.3,0.9,1e-08,125.44203536282906,57.688891790521595
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.1,1e-08,100.17823648114071,51.967014800743236
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.2,1e-08,125.18734832119907,63.81142276192542
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.3,1e-08,128.02090833933386,65.16387698023277
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.4,1e-08,137.34032055897808,65.78683545599576
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.5,1e-08,140.33211545812557,65.17759239945947
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.6,1e-08,137.93681272279562,64.75016909424117
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.7,1e-08,137.5576712803691,65.1186571563744
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.8,1e-08,137.49277719995382,65.54091441792055
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.5,0.9,1e-08,133.08531349174604,66.05686565910288
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.1,1e-08,88.21594616458205,46.21588393768859
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.2,1e-08,119.02285516174629,61.762641745742016
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.3,1e-08,144.25687388324403,69.34722591691789
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.4,1e-08,137.71101688135053,66.96103203826256
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.5,1e-08,136.09533207101015,64.03894541310872
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.6,1e-08,134.2169595789886,63.65893893874662
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.7,1e-08,128.484056502298,62.39692525289809
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.8,1e-08,120.6029815718591,59.55969956543317
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.7,0.9,1e-08,119.06730316203075,63.14604977164402
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.9,0.1,1e-08,107.09701220542091,63.40492875430432
"[10, 15, 30, 45, 50, 70, 80]",0.92,0.9,0.2,1e-08,112.41077063942897,61.04350831186466
