spectral_radius,input_scale,leaking_rate,ridge_alpha,jump,mean_T_VPT,std_dev
0.92,1.0,0.6,1e-06,10,2.1660000000000026,1.3125258092700516
0.92,1.0,0.6,1e-06,20,1.6300000000000054,1.351421473856327
0.92,1.0,0.6,1e-07,1,1.1680000000000106,0.541050829405148
0.92,1.0,0.6,1e-07,5,1.2660000000000053,0.6469652231766411
0.92,1.0,0.6,1e-07,10,1.8220000000000056,1.1133534928314532
0.92,1.0,0.6,1e-07,20,1.4690000000000054,1.1102517732478534
0.92,1.0,0.7,1e-06,1,1.078000000000003,0.4942833195648027
0.92,1.0,0.7,1e-06,5,1.1350000000000051,0.4233143040342469
0.92,1.0,0.7,1e-06,10,1.5660000000000054,1.3695707356686606
0.92,1.0,0.7,1e-06,20,1.4860000000000042,1.3915760848764258
0.92,1.0,0.7,1e-07,1,0.9860000000000056,0.3977486643597949
0.92,1.0,0.7,1e-07,5,1.1570000000000065,0.6091723893940044
0.92,1.0,0.7,1e-07,10,1.2450000000000045,0.5519012592846693
0.92,1.0,0.7,1e-07,20,1.628000000000003,1.3365388135029965
0.95,0.6,0.3,1e-06,1,7.158000000000007,1.8185917628758805
0.95,0.6,0.3,1e-06,5,8.373000000000005,2.0445955590287292
0.95,0.6,0.3,1e-06,10,8.439000000000005,1.9491585363946156
0.95,0.6,0.3,1e-06,20,8.564000000000004,1.6137856115358085
0.95,0.6,0.3,1e-07,1,7.018000000000008,2.0656901994248775
0.95,0.6,0.3,1e-07,5,9.605000000000004,1.6832929038049202
0.95,0.6,0.3,1e-07,10,9.376000000000007,1.2074369548759045
0.95,0.6,0.3,1e-07,20,9.197000000000006,1.4829871880768204
0.95,0.6,0.4,1e-06,1,8.063000000000004,1.8958509962547152
0.95,0.6,0.4,1e-06,5,8.706000000000007,1.5783801823388415
0.95,0.6,0.4,1e-06,10,9.090000000000003,1.9914667961078352
0.95,0.6,0.4,1e-06,20,8.959000000000001,1.3421695123940194
0.95,0.6,0.4,1e-07,1,7.489000000000002,2.2276038696321208
0.95,0.6,0.4,1e-07,5,10.088000000000005,1.402047074815962
0.95,0.6,0.4,1e-07,10,10.027000000000005,2.4655325996627995
0.95,0.6,0.4,1e-07,20,9.605000000000006,1.096209377810644
0.95,0.6,0.5,1e-06,1,6.908000000000001,1.74763154011365
0.95,0.6,0.5,1e-06,5,9.758000000000004,1.2291444178777347
0.95,0.6,0.5,1e-06,10,8.743000000000004,1.554159258248654
0.95,0.6,0.5,1e-06,20,8.277000000000005,1.926761791192676
0.95,0.6,0.5,1e-07,1,6.713000000000004,1.8772029725098973
0.95,0.6,0.5,1e-07,5,10.039000000000005,1.046469779783438
0.95,0.6,0.5,1e-07,10,9.907000000000002,1.3135794608625717
0.95,0.6,0.5,1e-07,20,9.688,2.0577405084217952
0.95,0.6,0.6,1e-06,1,5.763000000000005,1.3965138739017235
0.95,0.6,0.6,1e-06,5,9.340000000000005,2.2824811061649575
0.95,0.6,0.6,1e-06,10,9.083000000000002,1.4153483670107538
0.95,0.6,0.6,1e-06,20,8.155000000000005,1.5602163311541142
0.95,0.6,0.6,1e-07,1,5.132000000000005,1.3975607321329546
0.95,0.6,0.6,1e-07,5,9.236000000000004,1.847112340925692
0.95,0.6,0.6,1e-07,10,9.581000000000007,1.8220370468242384
0.95,0.6,0.6,1e-07,20,9.665000000000003,1.7284313697685545
0.95,0.6,0.7,1e-06,1,5.069000000000005,1.9930727533133317
0.95,0.6,0.7,1e-06,5,7.469000000000004,2.176533712121179
0.95,0.6,0.7,1e-06,10,8.104000000000006,1.9653762998469297
0.95,0.6,0.7,1e-06,20,7.7070000000000025,2.087125056147809
0.95,0.6,0.7,1e-07,1,3.837000000000006,1.4443306408160168
0.95,0.6,0.7,1e-07,5,8.206000000000007,2.7485057758716835
0.95,0.6,0.7,1e-07,10,8.428000000000003,2.1121401468652574
0.95,0.6,0.7,1e-07,20,8.960000000000003,1.8060786250880676
0.95,0.7,0.3,1e-06,1,7.151000000000005,2.047822990397359
0.95,0.7,0.3,1e-06,5,8.292000000000002,2.392800869274329
0.95,0.7,0.3,1e-06,10,8.196000000000003,2.1164366279196734
0.95,0.7,0.3,1e-06,20,9.239000000000004,1.69898175387495
0.95,0.7,0.3,1e-07,1,6.290000000000002,2.2303856168833267
0.95,0.7,0.3,1e-07,5,8.958000000000002,1.127366843578434
0.95,0.7,0.3,1e-07,10,9.320000000000006,1.6370583373844705
0.95,0.7,0.3,1e-07,20,9.489000000000004,2.182773236046291
0.95,0.7,0.4,1e-06,1,7.0990000000000055,2.3429167718892607
0.95,0.7,0.4,1e-06,5,8.272000000000002,2.2884877102575856
0.95,0.7,0.4,1e-06,10,7.140000000000005,1.840597729000012
0.95,0.7,0.4,1e-06,20,8.031000000000006,1.5917220234701759
0.95,0.7,0.4,1e-07,1,5.923000000000004,2.419762591660598
0.95,0.7,0.4,1e-07,5,9.382000000000003,2.180531127959425
0.95,0.7,0.4,1e-07,10,8.495000000000001,2.15103579700571
0.95,0.7,0.4,1e-07,20,8.482000000000003,1.8762185373777778
0.95,0.7,0.5,1e-06,1,5.842000000000001,1.9627623391536735
0.95,0.7,0.5,1e-06,5,8.092000000000004,1.8902423125091639
0.95,0.7,0.5,1e-06,10,7.282000000000008,2.0642567669744976
0.95,0.7,0.5,1e-06,20,6.719000000000001,1.6682862464217598
0.95,0.7,0.5,1e-07,1,4.637000000000003,2.361738977956709
0.95,0.7,0.5,1e-07,5,8.666000000000004,2.1624994797687216
0.95,0.7,0.5,1e-07,10,7.619000000000005,2.738514013110029
0.95,0.7,0.5,1e-07,20,8.125000000000004,2.6372627855411026
0.95,0.7,0.6,1e-06,1,4.549000000000004,1.79260118263935
0.95,0.7,0.6,1e-06,5,6.536000000000004,2.5118009475274903
0.95,0.7,0.6,1e-06,10,7.104000000000008,2.2579689989014464
0.95,0.7,0.6,1e-06,20,6.243000000000005,1.8934230905954423
0.95,0.7,0.6,1e-07,1,3.4440000000000013,2.016874810195219
0.95,0.7,0.6,1e-07,5,6.817000000000005,2.636272178664409
0.95,0.7,0.6,1e-07,10,7.005000000000004,2.783730410797711
0.95,0.7,0.6,1e-07,20,6.097000000000001,2.324885158454068
0.95,0.7,0.7,1e-06,1,3.488000000000002,1.6375151907692338
0.95,0.7,0.7,1e-06,5,5.382000000000003,1.5946146870012203
0.95,0.7,0.7,1e-06,10,5.486000000000006,1.8298098261841294
0.95,0.7,0.7,1e-06,20,5.900000000000003,2.41215256565583
0.95,0.7,0.7,1e-07,1,2.447000000000007,1.1821721532839484
0.95,0.7,0.7,1e-07,5,6.706000000000005,3.1238316215827036
0.95,0.7,0.7,1e-07,10,5.221000000000004,2.099252009645342
0.95,0.7,0.7,1e-07,20,5.606000000000006,2.5453966292112473
0.95,0.8,0.3,1e-06,1,6.1120000000000045,2.0514814159528743
0.95,0.8,0.3,1e-06,5,7.504000000000003,2.30638765171859
0.95,0.8,0.3,1e-06,10,7.116000000000005,1.886548170601536
0.95,0.8,0.3,1e-06,20,8.484000000000005,2.5820813310196145
0.95,0.8,0.3,1e-07,1,5.094000000000006,1.8958175017653989
0.95,0.8,0.3,1e-07,5,8.138000000000002,2.2285322524029128
0.95,0.8,0.3,1e-07,10,7.996000000000004,1.813467397004979
0.95,0.8,0.3,1e-07,20,8.565000000000003,1.9193944357531123
0.95,0.8,0.4,1e-06,1,5.2770000000000055,2.6944630262818627
0.95,0.8,0.4,1e-06,5,6.570000000000005,1.9651208614230302
0.95,0.8,0.4,1e-06,10,7.524000000000005,2.790108241627912
0.95,0.8,0.4,1e-06,20,6.427000000000004,2.020576897819035
0.95,0.8,0.4,1e-07,1,4.949000000000005,2.5700698434089295
0.95,0.8,0.4,1e-07,5,6.966000000000003,2.5031028744340493
0.95,0.8,0.4,1e-07,10,8.038000000000004,3.172726902839258
0.95,0.8,0.4,1e-07,20,7.349000000000004,3.0481566560792115
0.95,0.8,0.5,1e-06,1,4.061000000000005,1.6200799362994407
0.95,0.8,0.5,1e-06,5,6.016000000000005,2.3123286963578518
0.95,0.8,0.5,1e-06,10,5.528000000000008,2.06260417918708
0.95,0.8,0.5,1e-06,20,4.5030000000000046,2.0653258822762077
0.95,0.8,0.5,1e-07,1,3.5370000000000035,2.8933045121452383
0.95,0.8,0.5,1e-07,5,5.784000000000006,2.8647973750337052
0.95,0.8,0.5,1e-07,10,5.998000000000002,3.32117991081483
0.95,0.8,0.5,1e-07,20,5.303000000000004,2.872533898842623
0.95,0.8,0.6,1e-06,1,3.3750000000000027,2.313921995228019
0.95,0.8,0.6,1e-06,5,4.509000000000003,1.6780163884777755
0.95,0.8,0.6,1e-06,10,4.552000000000009,1.8951981426753253
0.95,0.8,0.6,1e-06,20,3.6610000000000014,2.127303222392143
0.95,0.8,0.6,1e-07,1,2.446000000000005,1.592671968736815
0.95,0.8,0.6,1e-07,5,3.8330000000000055,2.135155966200129
0.95,0.8,0.6,1e-07,10,4.726000000000004,2.6468252681278366
0.95,0.8,0.6,1e-07,20,3.695000000000006,2.8579284455703244
0.95,0.8,0.7,1e-06,1,2.488000000000004,1.4525205678406043
0.95,0.8,0.7,1e-06,5,4.250000000000004,1.9833355742284249
0.95,0.8,0.7,1e-06,10,3.9070000000000022,1.34316454688173
0.95,0.8,0.7,1e-06,20,3.504000000000006,2.2762214303533814
0.95,0.8,0.7,1e-07,1,1.7490000000000037,0.8235890965766826
0.95,0.8,0.7,1e-07,5,3.885000000000005,1.5720543883721085
0.95,0.8,0.7,1e-07,10,3.8510000000000075,2.119664831995851
0.95,0.8,0.7,1e-07,20,2.822000000000007,1.9953536027481482
0.95,0.9,0.3,1e-06,1,4.888000000000007,2.189167878441486
0.95,0.9,0.3,1e-06,5,6.382000000000003,2.1174692441686114
0.95,0.9,0.3,1e-06,10,7.084000000000005,2.7102368900153375
0.95,0.9,0.3,1e-06,20,6.692000000000005,1.9939849548078346
0.95,0.9,0.3,1e-07,1,3.8540000000000063,2.592929617247639
0.95,0.9,0.3,1e-07,5,6.386000000000005,2.7160125183805763
0.95,0.9,0.3,1e-07,10,6.947000000000008,2.5667900186809214
0.95,0.9,0.3,1e-07,20,6.9050000000000065,2.423492314821735
0.95,0.9,0.4,1e-06,1,3.3590000000000044,1.2517903179047163
0.95,0.9,0.4,1e-06,5,4.388000000000008,1.8960000000000026
0.95,0.9,0.4,1e-06,10,6.265000000000003,3.067604113962554
0.95,0.9,0.4,1e-06,20,5.1620000000000035,2.2552596302865
0.95,0.9,0.4,1e-07,1,2.852000000000005,1.5740571781228268
0.95,0.9,0.4,1e-07,5,4.622000000000002,2.4196603067372915
0.95,0.9,0.4,1e-07,10,5.605000000000006,2.4038541969096188
0.95,0.9,0.4,1e-07,20,5.188000000000002,2.6313601045846986
0.95,0.9,0.5,1e-06,1,3.3880000000000026,1.8426111906748008
0.95,0.9,0.5,1e-06,5,3.2970000000000055,1.6583760128511285
0.95,0.9,0.5,1e-06,10,4.311000000000003,2.192828994700682
0.95,0.9,0.5,1e-06,20,3.1680000000000037,2.410994815423707
0.95,0.9,0.5,1e-07,1,2.7810000000000032,1.9856432207221928
0.95,0.9,0.5,1e-07,5,3.4650000000000047,2.5497990116869995
0.95,0.9,0.5,1e-07,10,4.962000000000003,2.8877804625698253
0.95,0.9,0.5,1e-07,20,3.296000000000005,2.390310440089319
0.95,0.9,0.6,1e-06,1,2.1270000000000038,1.1299783183760639
0.95,0.9,0.6,1e-06,5,2.587000000000002,1.431660225053416
0.95,0.9,0.6,1e-06,10,3.1060000000000043,1.5843497088711178
0.95,0.9,0.6,1e-06,20,2.457000000000002,1.9701601457749556
0.95,0.9,0.6,1e-07,1,1.6150000000000033,0.5751825797083903
0.95,0.9,0.6,1e-07,5,2.0750000000000073,1.1851392323267298
0.95,0.9,0.6,1e-07,10,2.8010000000000033,1.6194749149029766
0.95,0.9,0.6,1e-07,20,2.6850000000000067,2.4116954617032422
0.95,0.9,0.7,1e-06,1,1.6340000000000074,1.0749158106568182
0.95,0.9,0.7,1e-06,5,2.347,1.4220446547137693
0.95,0.9,0.7,1e-06,10,2.553000000000007,2.169509391544548
0.95,0.9,0.7,1e-06,20,2.0970000000000026,1.8557292367153155
0.95,0.9,0.7,1e-07,1,1.2230000000000032,0.49320482560493834
0.95,0.9,0.7,1e-07,5,1.907000000000005,1.005172124563747
0.95,0.9,0.7,1e-07,10,2.1300000000000012,1.367720731728522
0.95,0.9,0.7,1e-07,20,2.634000000000006,2.3900301253331495
0.95,1.0,0.3,1e-06,1,4.549000000000008,2.203946233463962
0.95,1.0,0.3,1e-06,5,5.166000000000004,1.8789688661603745
0.95,1.0,0.3,1e-06,10,5.569000000000007,2.4337253337219478
0.95,1.0,0.3,1e-06,20,4.941000000000004,1.6728475722551672
0.95,1.0,0.3,1e-07,1,3.471000000000005,1.366432947495048
0.95,1.0,0.3,1e-07,5,4.7200000000000015,1.9581011209843042
0.95,1.0,0.3,1e-07,10,5.187000000000005,2.069427698664535
0.95,1.0,0.3,1e-07,20,5.062000000000005,2.509851788452857
0.95,1.0,0.4,1e-06,1,2.563000000000007,0.7954941860252679
0.95,1.0,0.4,1e-06,5,3.3580000000000028,1.8465741252384091
0.95,1.0,0.4,1e-06,10,4.827000000000003,1.9568063266455338
0.95,1.0,0.4,1e-06,20,4.0850000000000035,2.280770703073854
0.95,1.0,0.4,1e-07,1,1.8550000000000026,0.43330705048498347
0.95,1.0,0.4,1e-07,5,3.472000000000004,1.8952403541503675
0.95,1.0,0.4,1e-07,10,4.287000000000009,2.176945336934304
0.95,1.0,0.4,1e-07,20,3.6989999999999994,2.1149040167345663
0.95,1.0,0.5,1e-06,1,2.384000000000005,1.2052651160636811
0.95,1.0,0.5,1e-06,5,2.1930000000000063,1.2700909416258341
0.95,1.0,0.5,1e-06,10,3.0040000000000036,1.813191661132382
0.95,1.0,0.5,1e-06,20,2.104000000000002,1.283566905151423
0.95,1.0,0.5,1e-07,1,1.7510000000000034,0.9472164483369147
0.95,1.0,0.5,1e-07,5,2.1730000000000045,1.416803091470374
0.95,1.0,0.5,1e-07,10,3.1880000000000024,1.9410450793322622
0.95,1.0,0.5,1e-07,20,2.2090000000000076,1.6751176078114642
0.95,1.0,0.6,1e-06,1,1.248000000000006,0.5598356901806067
0.95,1.0,0.6,1e-06,5,1.4680000000000049,0.8045222184626133
0.95,1.0,0.6,1e-06,10,1.9720000000000013,1.0603471129776363
0.95,1.0,0.6,1e-06,20,1.7850000000000037,1.3608802298512537
0.95,1.0,0.6,1e-07,1,0.9880000000000024,0.42999534881205437
0.95,1.0,0.6,1e-07,5,1.4660000000000024,1.011001483678434
0.95,1.0,0.6,1e-07,10,1.5690000000000084,0.6984690401155932
0.95,1.0,0.6,1e-07,20,1.4770000000000025,1.1200049107035188
0.95,1.0,0.7,1e-06,1,1.0730000000000004,0.5521331361184548
0.95,1.0,0.7,1e-06,5,1.1250000000000029,0.44667101987928426
0.95,1.0,0.7,1e-06,10,1.6430000000000065,1.1634650832749545
0.95,1.0,0.7,1e-06,20,1.5940000000000054,1.4395429830331534
0.95,1.0,0.7,1e-07,1,1.0260000000000047,0.529607401760967
0.95,1.0,0.7,1e-07,5,1.0910000000000024,0.537232724245278
0.95,1.0,0.7,1e-07,10,1.2740000000000038,0.6291295574045159
0.95,1.0,0.7,1e-07,20,1.6540000000000064,1.3588244919782713
0.98,0.6,0.3,1e-06,1,7.135000000000003,2.1827494130110328
0.98,0.6,0.3,1e-06,5,8.002000000000006,2.2858687626370826
0.98,0.6,0.3,1e-06,10,8.246000000000006,1.7950164344651587
0.98,0.6,0.3,1e-06,20,7.834000000000005,1.575006031734483
0.98,0.6,0.3,1e-07,1,6.648000000000003,2.503344962245516
0.98,0.6,0.3,1e-07,5,8.827000000000004,1.3397204932373028
0.98,0.6,0.3,1e-07,10,9.088000000000005,1.7995932873846816
0.98,0.6,0.3,1e-07,20,9.057000000000006,1.6940280399096135
0.98,0.6,0.4,1e-06,1,7.1430000000000025,1.7754917628645903
0.98,0.6,0.4,1e-06,5,8.431000000000003,1.8822908914405327
0.98,0.6,0.4,1e-06,10,8.482000000000005,1.3963366356290998
0.98,0.6,0.4,1e-06,20,8.483,1.4193840213275637
0.98,0.6,0.4,1e-07,1,6.783000000000006,1.7833033953873347
0.98,0.6,0.4,1e-07,5,9.124000000000004,1.877792320785239
0.98,0.6,0.4,1e-07,10,8.898000000000007,1.278544484951539
0.98,0.6,0.4,1e-07,20,9.620000000000005,1.8163149506624698
0.98,0.6,0.5,1e-06,1,6.636000000000003,1.897457245895149
0.98,0.6,0.5,1e-06,5,9.377000000000002,1.3663861094141718
0.98,0.6,0.5,1e-06,10,9.025000000000002,1.176195136871429
0.98,0.6,0.5,1e-06,20,8.065000000000005,1.7830745918216673
0.98,0.6,0.5,1e-07,1,6.677000000000004,1.9360710214245762
0.98,0.6,0.5,1e-07,5,9.668000000000005,1.5552157406610818
0.98,0.6,0.5,1e-07,10,9.752000000000002,1.5412644159909719
0.98,0.6,0.5,1e-07,20,9.305000000000003,1.577477416637081
0.98,0.6,0.6,1e-06,1,5.934000000000005,1.9377213421955168
0.98,0.6,0.6,1e-06,5,9.168000000000003,1.8349103520335828
0.98,0.6,0.6,1e-06,10,8.933000000000003,1.6203737223245775
0.98,0.6,0.6,1e-06,20,8.893000000000004,1.6196947243230777
0.98,0.6,0.6,1e-07,1,4.972000000000006,1.311996951215967
0.98,0.6,0.6,1e-07,5,8.989000000000003,2.222822305088736
0.98,0.6,0.6,1e-07,10,9.710000000000004,1.5826749508348172
0.98,0.6,0.6,1e-07,20,9.246000000000006,2.256963446757612
0.98,0.6,0.7,1e-06,1,4.677000000000004,1.806469208151639
0.98,0.6,0.7,1e-06,5,7.880000000000004,2.3017210951807354
0.98,0.6,0.7,1e-06,10,7.750000000000004,1.8434695549425295
0.98,0.6,0.7,1e-06,20,7.991000000000005,2.2363763100158285
0.98,0.6,0.7,1e-07,1,3.520000000000002,1.9295284398007708
0.98,0.6,0.7,1e-07,5,8.080000000000002,2.933980231698914
0.98,0.6,0.7,1e-07,10,8.954000000000004,2.389419176285315
0.98,0.6,0.7,1e-07,20,8.771,2.397035460730606
0.98,0.7,0.3,1e-06,1,6.804000000000007,2.127605226539926
0.98,0.7,0.3,1e-06,5,7.639000000000005,1.970243385980524
0.98,0.7,0.3,1e-06,10,8.047,2.125646019449143
0.98,0.7,0.3,1e-06,20,8.574000000000003,1.854832607002585
0.98,0.7,0.3,1e-07,1,5.996000000000004,1.411730852535283
0.98,0.7,0.3,1e-07,5,8.928000000000003,1.916876626181248
0.98,0.7,0.3,1e-07,10,9.987000000000005,2.4345206920459748
0.98,0.7,0.3,1e-07,20,8.479000000000005,1.6704188097599935
0.98,0.7,0.4,1e-06,1,6.7390000000000025,2.956785247528129
0.98,0.7,0.4,1e-06,5,7.315000000000003,1.8193501587105188
0.98,0.7,0.4,1e-06,10,7.664000000000006,1.9489853770616141
0.98,0.7,0.4,1e-06,20,8.370000000000001,1.8828860825870475
0.98,0.7,0.4,1e-07,1,6.2260000000000035,2.4468518549352307
0.98,0.7,0.4,1e-07,5,8.889000000000003,1.625601119586227
0.98,0.7,0.4,1e-07,10,8.652000000000006,1.99070238860559
0.98,0.7,0.4,1e-07,20,8.605000000000006,1.7682745827500852
0.98,0.7,0.5,1e-06,1,5.681,2.210216957676326
0.98,0.7,0.5,1e-06,5,8.292000000000007,2.107931687697682
0.98,0.7,0.5,1e-06,10,7.892000000000005,2.1288626071214627
0.98,0.7,0.5,1e-06,20,7.174000000000002,1.99566630477142
0.98,0.7,0.5,1e-07,1,4.1990000000000025,1.518953258003685
0.98,0.7,0.5,1e-07,5,7.883000000000005,2.0707513129296835
0.98,0.7,0.5,1e-07,10,8.496000000000006,3.188464207106617
0.98,0.7,0.5,1e-07,20,8.076000000000004,2.9739441823948196
0.98,0.7,0.6,1e-06,1,4.090000000000005,1.6432102726066447
0.98,0.7,0.6,1e-06,5,6.104000000000002,1.9194957671221902
0.98,0.7,0.6,1e-06,10,6.999000000000004,2.340422825046791
0.98,0.7,0.6,1e-06,20,6.591000000000006,1.8889941768041514
0.98,0.7,0.6,1e-07,1,3.349000000000005,1.551946841873134
0.98,0.7,0.6,1e-07,5,6.7020000000000035,2.8188004540939047
0.98,0.7,0.6,1e-07,10,7.070000000000003,2.7645650652498674
0.98,0.7,0.6,1e-07,20,6.768000000000005,2.6553297347033977
0.98,0.7,0.7,1e-06,1,3.0010000000000034,1.6562062069682
0.98,0.7,0.7,1e-06,5,5.368000000000002,2.3554226796904176
0.98,0.7,0.7,1e-06,10,5.777000000000004,2.128410439741359
0.98,0.7,0.7,1e-06,20,5.871000000000002,2.0996425886326437
0.98,0.7,0.7,1e-07,1,2.255000000000004,1.238384027674777
0.98,0.7,0.7,1e-07,5,5.680000000000004,2.6521463006402946
0.98,0.7,0.7,1e-07,10,5.511000000000001,2.413118107345764
0.98,0.7,0.7,1e-07,20,5.861000000000004,3.514447182701715
0.98,0.8,0.3,1e-06,1,5.634000000000003,1.8950155672183786
0.98,0.8,0.3,1e-06,5,7.438000000000005,2.133906277229627
0.98,0.8,0.3,1e-06,10,7.918000000000004,2.7144863234136936
0.98,0.8,0.3,1e-06,20,8.172000000000002,2.414360370781461
0.98,0.8,0.3,1e-07,1,4.7290000000000045,1.7199357546141099
0.98,0.8,0.3,1e-07,5,7.666000000000002,2.3856328300893255
0.98,0.8,0.3,1e-07,10,7.706000000000005,1.9247243958551563
0.98,0.8,0.3,1e-07,20,7.726000000000002,2.196489016589882
0.98,0.8,0.4,1e-06,1,4.622000000000007,1.7197313743721725
0.98,0.8,0.4,1e-06,5,6.922000000000006,2.493615046473695
0.98,0.8,0.4,1e-06,10,7.428000000000006,2.6891961624247482
0.98,0.8,0.4,1e-06,20,6.700000000000003,1.7947590367511714
0.98,0.8,0.4,1e-07,1,4.046000000000002,1.6270230483923682
0.98,0.8,0.4,1e-07,5,7.725000000000003,2.521062276105054
0.98,0.8,0.4,1e-07,10,6.756000000000006,2.4221445043597236
0.98,0.8,0.4,1e-07,20,7.310000000000005,2.486519656065482
0.98,0.8,0.5,1e-06,1,4.225000000000004,2.3504542114238265
0.98,0.8,0.5,1e-06,5,5.973000000000004,2.461562715024747
0.98,0.8,0.5,1e-06,10,5.700000000000007,2.1409997664642586
0.98,0.8,0.5,1e-06,20,5.418000000000004,2.645501086750866
0.98,0.8,0.5,1e-07,1,3.174000000000002,1.6368640749921783
0.98,0.8,0.5,1e-07,5,5.824000000000003,3.161041600485511
0.98,0.8,0.5,1e-07,10,5.8220000000000045,3.155033438808533
0.98,0.8,0.5,1e-07,20,4.923000000000002,2.738293446656146
0.98,0.8,0.6,1e-06,1,2.945000000000003,1.4724656192930254
0.98,0.8,0.6,1e-06,5,4.568000000000003,2.2037549773057794
0.98,0.8,0.6,1e-06,10,4.796000000000005,2.395008141948583
0.98,0.8,0.6,1e-06,20,4.199000000000005,2.307513596926354
0.98,0.8,0.6,1e-07,1,2.3820000000000037,1.277120197945363
0.98,0.8,0.6,1e-07,5,3.7900000000000063,2.3489614726512618
0.98,0.8,0.6,1e-07,10,4.358000000000006,2.6916827450500165
0.98,0.8,0.6,1e-07,20,3.7990000000000066,2.8504489120136864
0.98,0.8,0.7,1e-06,1,2.1760000000000033,1.2667691186636962
0.98,0.8,0.7,1e-06,5,4.845000000000008,2.9512429584837623
0.98,0.8,0.7,1e-06,10,4.126000000000005,1.443372439808933
0.98,0.8,0.7,1e-06,20,3.3829999999999982,1.7746241855671863
0.98,0.8,0.7,1e-07,1,1.8040000000000007,1.1789927904783803
0.98,0.8,0.7,1e-07,5,3.801000000000002,1.9008784811239265
0.98,0.8,0.7,1e-07,10,3.545000000000003,1.4342785642963496
0.98,0.8,0.7,1e-07,20,2.386000000000004,1.4577119056933028
0.98,0.9,0.3,1e-06,1,4.587000000000005,2.148751032576834
0.98,0.9,0.3,1e-06,5,6.2290000000000045,2.0175477689512085
0.98,0.9,0.3,1e-06,10,6.567000000000003,2.4417721023879353
0.98,0.9,0.3,1e-06,20,6.751000000000003,2.2331544953271827
0.98,0.9,0.3,1e-07,1,3.681000000000007,2.2670110277632114
0.98,0.9,0.3,1e-07,5,6.240000000000004,2.486290409425255
0.98,0.9,0.3,1e-07,10,6.302000000000002,1.9522899374836722
0.98,0.9,0.3,1e-07,20,6.8170000000000055,2.687476697573395
0.98,0.9,0.4,1e-06,1,3.3080000000000043,1.3139467264695321
0.98,0.9,0.4,1e-06,5,4.516000000000004,1.9624128006105155
0.98,0.9,0.4,1e-06,10,5.691000000000004,2.6077229530761117
0.98,0.9,0.4,1e-06,20,5.260000000000007,1.8595053105597739
0.98,0.9,0.4,1e-07,1,2.901000000000006,1.2055948739107998
0.98,0.9,0.4,1e-07,5,4.751000000000003,1.8835867381142812
0.98,0.9,0.4,1e-07,10,5.174000000000004,2.559617940240299
0.98,0.9,0.4,1e-07,20,5.131000000000006,2.7037120778662795
0.98,0.9,0.5,1e-06,1,3.0940000000000025,2.2387058761704273
0.98,0.9,0.5,1e-06,5,3.4460000000000037,1.6656902473149082
0.98,0.9,0.5,1e-06,10,4.564000000000003,2.7370904259815707
0.98,0.9,0.5,1e-06,20,3.5190000000000055,2.4066198287224316
0.98,0.9,0.5,1e-07,1,2.6140000000000017,2.5017921576342053
0.98,0.9,0.5,1e-07,5,3.3360000000000056,2.445956663557228
0.98,0.9,0.5,1e-07,10,4.530000000000006,2.6940712685450627
0.98,0.9,0.5,1e-07,20,3.467000000000003,2.510763031430884
0.98,0.9,0.6,1e-06,1,2.0660000000000025,1.311900910892283
0.98,0.9,0.6,1e-06,5,2.6590000000000016,1.9304660059167036
0.98,0.9,0.6,1e-06,10,2.968000000000005,1.4719157584590232
0.98,0.9,0.6,1e-06,20,2.785000000000008,2.289776189936477
0.98,0.9,0.6,1e-07,1,1.571000000000005,0.6459249182374074
0.98,0.9,0.6,1e-07,5,2.029000000000005,1.439284197092427
0.98,0.9,0.6,1e-07,10,2.5690000000000026,1.3917682996820984
0.98,0.9,0.6,1e-07,20,2.633000000000004,2.1493559500464348
0.98,0.9,0.7,1e-06,1,1.5740000000000052,1.2101090859918364
0.98,0.9,0.7,1e-06,5,2.786000000000004,1.6557548127666721
0.98,0.9,0.7,1e-06,10,2.451000000000003,1.359286209743923
0.98,0.9,0.7,1e-06,20,2.346000000000005,1.591378019202226
0.98,0.9,0.7,1e-07,1,1.2090000000000032,0.5686290530741456
0.98,0.9,0.7,1e-07,5,2.357000000000002,1.4844968844696176
0.98,0.9,0.7,1e-07,10,2.5930000000000035,1.6509182293499591
0.98,0.9,0.7,1e-07,20,1.974000000000005,1.4553776142293802
0.98,1.0,0.3,1e-06,1,3.499000000000008,1.7220275839834878
0.98,1.0,0.3,1e-06,5,4.9580000000000055,1.6507077270068173
0.98,1.0,0.3,1e-06,10,5.6120000000000045,2.3211066326216048
0.98,1.0,0.3,1e-06,20,5.130000000000007,1.9821553924957553
0.98,1.0,0.3,1e-07,1,3.411000000000006,2.245203554246251
0.98,1.0,0.3,1e-07,5,4.878000000000009,2.114113525806976
0.98,1.0,0.3,1e-07,10,4.753000000000002,1.6509182293499565
0.98,1.0,0.3,1e-07,20,4.7360000000000015,3.1653031450399816
0.98,1.0,0.4,1e-06,1,2.1300000000000052,0.48532463362166084
0.98,1.0,0.4,1e-06,5,3.5870000000000046,1.8903679536005678
0.98,1.0,0.4,1e-06,10,4.545000000000004,1.7821433724591327
0.98,1.0,0.4,1e-06,20,3.7570000000000063,1.7154390108657331
0.98,1.0,0.4,1e-07,1,1.9040000000000035,0.6025479234052652
0.98,1.0,0.4,1e-07,5,3.2300000000000026,1.5693884159123874
0.98,1.0,0.4,1e-07,10,3.5870000000000046,1.3444593708996933
