cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 25, 35, 40, 70, 115]",0.95,0.1,0.5,1e-08,112.27831559858124,61.89304135476784
"[15, 25, 35, 40, 75, 110]",0.95,0.1,0.5,1e-08,105.96092131814989,57.615016484708335
"[15, 25, 35, 40, 80, 105]",0.95,0.1,0.5,1e-08,110.04524806428961,61.25010615760206
"[15, 25, 35, 40, 85, 100]",0.95,0.1,0.5,1e-08,116.04528362268982,63.98742107446103
"[15, 25, 35, 40, 90, 95]",0.95,0.1,0.5,1e-08,103.8874221048795,54.729532271191104
"[15, 25, 35, 45, 50, 130]",0.95,0.1,0.5,1e-08,122.07776622129772,66.06224940712963
"[15, 25, 35, 45, 55, 125]",0.95,0.1,0.5,1e-08,103.41049506182716,53.608714256101315
"[15, 25, 35, 45, 60, 120]",0.95,0.1,0.5,1e-08,101.91882017228046,53.63325888581183
"[15, 25, 35, 45, 65, 115]",0.95,0.1,0.5,1e-08,110.80708678916534,58.772762658658884
"[15, 25, 35, 45, 70, 110]",0.95,0.1,0.5,1e-08,104.9959552319741,55.71196441672314
"[15, 25, 35, 45, 75, 105]",0.95,0.1,0.5,1e-08,105.84091171738184,54.854481325329125
"[15, 25, 35, 45, 80, 100]",0.95,0.1,0.5,1e-08,119.02152172173776,64.46760075817474
"[15, 25, 35, 45, 85, 95]",0.95,0.1,0.5,1e-08,108.70869669573567,58.78501454658482
"[15, 25, 35, 50, 55, 120]",0.95,0.1,0.5,1e-08,118.38147051764146,62.85919524119878
"[15, 25, 35, 50, 60, 115]",0.95,0.1,0.5,1e-08,101.62635233040865,52.6624397994815
"[15, 25, 35, 50, 65, 110]",0.95,0.1,0.5,1e-08,105.75646051684136,53.062167100458964
"[15, 25, 35, 50, 70, 105]",0.95,0.1,0.5,1e-08,110.95420967010695,61.841859503951966
"[15, 25, 35, 50, 75, 100]",0.95,0.1,0.5,1e-08,110.97865607026338,60.810100930883976
"[15, 25, 35, 50, 80, 95]",0.95,0.1,0.5,1e-08,110.35505062627233,59.264098730779835
"[15, 25, 35, 50, 85, 90]",0.95,0.1,0.5,1e-08,110.224373505436,62.23106631760916
"[15, 25, 35, 55, 60, 110]",0.95,0.1,0.5,1e-08,117.54673707229914,63.4555837172377
"[15, 25, 35, 55, 65, 105]",0.95,0.1,0.5,1e-08,112.91525544265765,60.47740296480855
"[15, 25, 35, 55, 70, 100]",0.95,0.1,0.5,1e-08,118.59926571903533,63.09556964862147
"[15, 25, 35, 55, 75, 95]",0.95,0.1,0.5,1e-08,109.9487959036723,58.34765916559413
"[15, 25, 35, 55, 80, 90]",0.95,0.1,0.5,1e-08,110.10747526468785,58.916177320958745
"[15, 25, 35, 60, 65, 100]",0.95,0.1,0.5,1e-08,112.59256296059243,57.6086615270204
"[15, 25, 35, 60, 70, 95]",0.95,0.1,0.5,1e-08,108.13309509205183,56.04488883809749
"[15, 25, 35, 60, 75, 90]",0.95,0.1,0.5,1e-08,118.81039372038656,65.88661476699743
"[15, 25, 35, 60, 80, 85]",0.95,0.1,0.5,1e-08,102.39663617533847,50.35911144514223
"[15, 25, 35, 65, 70, 90]",0.95,0.1,0.5,1e-08,97.73092958547797,50.66755452574671
"[15, 25, 35, 65, 75, 85]",0.95,0.1,0.5,1e-08,103.62206754318125,55.64041111851617
"[15, 25, 35, 70, 75, 80]",0.95,0.1,0.5,1e-08,110.02613542416728,55.154684919702895
"[15, 25, 40, 45, 50, 125]",0.95,0.1,0.5,1e-08,110.95020935008134,60.94138440377834
"[15, 25, 40, 45, 55, 120]",0.95,0.1,0.5,1e-08,102.81355841800676,53.46027033654223
"[15, 25, 40, 45, 60, 115]",0.95,0.1,0.5,1e-08,106.22805379985954,56.896402874688725
"[15, 25, 40, 45, 65, 110]",0.95,0.1,0.5,1e-08,114.42204265230109,62.038342921337886
"[15, 25, 40, 45, 70, 105]",0.95,0.1,0.5,1e-08,114.09046057017896,63.15473831476701
"[15, 25, 40, 45, 75, 100]",0.95,0.1,0.5,1e-08,111.92450951631686,60.9864646097387
"[15, 25, 40, 45, 80, 95]",0.95,0.1,0.5,1e-08,109.51942822092435,54.91574769787557
"[15, 25, 40, 45, 85, 90]",0.95,0.1,0.5,1e-08,102.40552577539535,50.1272376356169
"[15, 25, 40, 50, 55, 115]",0.95,0.1,0.5,1e-08,110.6950778284485,57.46252345589204
"[15, 25, 40, 50, 60, 110]",0.95,0.1,0.5,1e-08,103.34115618138341,51.96122740932497
"[15, 25, 40, 50, 65, 105]",0.95,0.1,0.5,1e-08,113.99311944955599,59.530667118668134
"[15, 25, 40, 50, 70, 100]",0.95,0.1,0.5,1e-08,107.20013156608084,54.986977934794076
"[15, 25, 40, 50, 75, 95]",0.95,0.1,0.5,1e-08,112.71212808135763,56.93342006512194
"[15, 25, 40, 50, 80, 90]",0.95,0.1,0.5,1e-08,116.52843338578194,60.99837022618438
"[15, 25, 40, 55, 60, 105]",0.95,0.1,0.5,1e-08,104.36434914793183,55.101648006245995
"[15, 25, 40, 55, 65, 100]",0.95,0.1,0.5,1e-08,112.24897991839346,57.80007757595786
"[15, 25, 40, 55, 70, 95]",0.95,0.1,0.5,1e-08,111.04266119067304,59.27076292819463
"[15, 25, 40, 55, 75, 90]",0.95,0.1,0.5,1e-08,117.19959819007742,61.165073370159476
"[15, 25, 40, 55, 80, 85]",0.95,0.1,0.5,1e-08,111.09066503098026,58.514627116284174
"[15, 25, 40, 60, 65, 95]",0.95,0.1,0.5,1e-08,107.32325252686883,60.39165232264145
"[15, 25, 40, 60, 70, 90]",0.95,0.1,0.5,1e-08,110.06347174440624,59.41518243745489
"[15, 25, 40, 60, 75, 85]",0.95,0.1,0.5,1e-08,100.90985056582305,57.50180592349467
"[15, 25, 40, 65, 70, 85]",0.95,0.1,0.5,1e-08,106.89966308415788,57.34518057429991
"[15, 25, 40, 65, 75, 80]",0.95,0.1,0.5,1e-08,108.26643909290522,54.36011926428123
"[15, 25, 45, 50, 55, 110]",0.95,0.1,0.5,1e-08,97.25844734245403,47.85144727865764
"[15, 25, 45, 50, 60, 105]",0.95,0.1,0.5,1e-08,103.7589673840574,52.495300516372474
"[15, 25, 45, 50, 65, 100]",0.95,0.1,0.5,1e-08,112.0551866371532,60.90343826032627
"[15, 25, 45, 50, 70, 95]",0.95,0.1,0.5,1e-08,107.26324772648479,57.04160538980663
"[15, 25, 45, 50, 75, 90]",0.95,0.1,0.5,1e-08,117.32094123085406,63.48378099109664
"[15, 25, 45, 50, 80, 85]",0.95,0.1,0.5,1e-08,117.73430763349958,63.043668852964466
"[15, 25, 45, 55, 60, 100]",0.95,0.1,0.5,1e-08,109.60521286147338,59.459660585383816
"[15, 25, 45, 55, 65, 95]",0.95,0.1,0.5,1e-08,110.2990461459139,59.34057979632828
"[15, 25, 45, 55, 70, 90]",0.95,0.1,0.5,1e-08,95.87878141362421,44.996659257872935
"[15, 25, 45, 55, 75, 85]",0.95,0.1,0.5,1e-08,120.67454285231712,64.51718818219676
"[15, 25, 45, 60, 65, 90]",0.95,0.1,0.5,1e-08,112.87080744237316,59.80956641319317
"[15, 25, 45, 60, 70, 85]",0.95,0.1,0.5,1e-08,110.7586384688553,61.76705713463699
"[15, 25, 45, 60, 75, 80]",0.95,0.1,0.5,1e-08,106.8494368438364,54.49858758630741
"[15, 25, 45, 65, 70, 80]",0.95,0.1,0.5,1e-08,103.74029922393791,53.118587103514386
"[15, 25, 50, 55, 60, 95]",0.95,0.1,0.5,1e-08,107.70861668933516,56.383398130819636
"[15, 25, 50, 55, 65, 90]",0.95,0.1,0.5,1e-08,104.35101474784648,55.910335862670344
"[15, 25, 50, 55, 70, 85]",0.95,0.1,0.5,1e-08,109.82745286289574,58.865212238954726
"[15, 25, 50, 55, 75, 80]",0.95,0.1,0.5,1e-08,100.40936608261994,47.19964046049998
"[15, 25, 50, 60, 65, 85]",0.95,0.1,0.5,1e-08,105.21908419340215,55.89746298555907
"[15, 25, 50, 60, 70, 80]",0.95,0.1,0.5,1e-08,112.52722440017428,60.59344703739263
"[15, 25, 50, 65, 70, 75]",0.95,0.1,0.5,1e-08,111.71071463494857,61.44745883178351
"[15, 25, 55, 60, 65, 80]",0.95,0.1,0.5,1e-08,111.11555591113958,61.02452688627895
"[15, 25, 55, 60, 70, 75]",0.95,0.1,0.5,1e-08,122.70492750531157,68.78852788154572
"[15, 30, 35, 40, 45, 135]",0.95,0.1,0.5,1e-08,112.73390760149702,56.97435800376589
"[15, 30, 35, 40, 50, 130]",0.95,0.1,0.5,1e-08,107.41881572748044,57.2200051426356
"[15, 30, 35, 40, 55, 125]",0.95,0.1,0.5,1e-08,118.82728396049464,63.12585448827504
"[15, 30, 35, 40, 60, 120]",0.95,0.1,0.5,1e-08,118.52859339858304,63.15436929217537
"[15, 30, 35, 40, 65, 115]",0.95,0.1,0.5,1e-08,113.99267496955314,61.83514587529034
"[15, 30, 35, 40, 70, 110]",0.95,0.1,0.5,1e-08,108.35889093349692,56.081139525256106
"[15, 30, 35, 40, 75, 105]",0.95,0.1,0.5,1e-08,109.31452293961294,58.879826370478106
"[15, 30, 35, 40, 80, 100]",0.95,0.1,0.5,1e-08,103.57939746290815,52.356251824536415
"[15, 30, 35, 40, 85, 95]",0.95,0.1,0.5,1e-08,113.09038056377845,56.869958945848516
"[15, 30, 35, 45, 50, 125]",0.95,0.1,0.5,1e-08,124.58329999733316,67.98364683393169
"[15, 30, 35, 45, 55, 120]",0.95,0.1,0.5,1e-08,105.38220835444615,55.312588089056746
"[15, 30, 35, 45, 60, 115]",0.95,0.1,0.5,1e-08,110.04880390431236,58.477918760923146
"[15, 30, 35, 45, 65, 110]",0.95,0.1,0.5,1e-08,101.41033504902614,49.61969454205577
"[15, 30, 35, 45, 70, 105]",0.95,0.1,0.5,1e-08,113.95133832928859,59.35287735501662
"[15, 30, 35, 45, 75, 100]",0.95,0.1,0.5,1e-08,116.60843978629404,63.40011800664488
"[15, 30, 35, 45, 80, 95]",0.95,0.1,0.5,1e-08,109.33719141975803,56.62069059717733
