cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 20, 45, 55, 60, 110]",0.95,0.1,0.5,1e-08,116.21907530380209,61.45860622564786
"[10, 20, 45, 55, 65, 105]",0.95,0.1,0.5,1e-08,102.91756673867243,49.76616338170309
"[10, 20, 45, 55, 70, 100]",0.95,0.1,0.5,1e-08,116.1515143433697,61.000326737399114
"[10, 20, 45, 55, 75, 95]",0.95,0.1,0.5,1e-08,110.84975686943848,57.88573565604179
"[10, 20, 45, 55, 80, 90]",0.95,0.1,0.5,1e-08,106.2662790801042,51.144494586218876
"[10, 20, 45, 60, 65, 100]",0.95,0.1,0.5,1e-08,111.1160003911424,52.310312132166075
"[10, 20, 45, 60, 70, 95]",0.95,0.1,0.5,1e-08,113.24861544479114,54.715181589513506
"[10, 20, 45, 60, 75, 90]",0.95,0.1,0.5,1e-08,112.61212008071757,57.40362502758305
"[10, 20, 45, 60, 80, 85]",0.95,0.1,0.5,1e-08,109.69677574205937,53.07260648499804
"[10, 20, 45, 65, 70, 90]",0.95,0.1,0.5,1e-08,111.02310407054786,57.52972834708591
"[10, 20, 45, 65, 75, 85]",0.95,0.1,0.5,1e-08,118.96107244135088,62.09677840127592
"[10, 20, 45, 70, 75, 80]",0.95,0.1,0.5,1e-08,114.78207145460529,57.0101621214658
"[10, 20, 50, 55, 60, 105]",0.95,0.1,0.5,1e-08,111.94139975642496,57.45237379532949
"[10, 20, 50, 55, 65, 100]",0.95,0.1,0.5,1e-08,105.54399907548161,52.157415149507564
"[10, 20, 50, 55, 70, 95]",0.95,0.1,0.5,1e-08,119.28643180343317,61.83699632003949
"[10, 20, 50, 55, 75, 90]",0.95,0.1,0.5,1e-08,114.21358153096695,59.02037136416726
"[10, 20, 50, 55, 80, 85]",0.95,0.1,0.5,1e-08,122.91649998666563,63.060163558512485
"[10, 20, 50, 60, 65, 95]",0.95,0.1,0.5,1e-08,104.53236258900712,52.957425246304325
"[10, 20, 50, 60, 70, 90]",0.95,0.1,0.5,1e-08,117.95965899494182,62.675311029263014
"[10, 20, 50, 60, 75, 85]",0.95,0.1,0.5,1e-08,117.82587051408557,63.21362771708219
"[10, 20, 50, 65, 70, 85]",0.95,0.1,0.5,1e-08,108.26466117289381,56.13823176965241
"[10, 20, 50, 65, 75, 80]",0.95,0.1,0.5,1e-08,114.62694793361248,56.13436098603074
"[10, 20, 55, 60, 65, 90]",0.95,0.1,0.5,1e-08,113.46952200620498,62.60527118136867
"[10, 20, 55, 60, 70, 85]",0.95,0.1,0.5,1e-08,118.60193259905239,62.859321099973755
"[10, 20, 55, 60, 75, 80]",0.95,0.1,0.5,1e-08,118.83839596056572,62.59930041448563
"[10, 20, 55, 65, 70, 80]",0.95,0.1,0.5,1e-08,117.65607915299891,63.24337359458047
"[10, 20, 60, 65, 70, 75]",0.95,0.1,0.5,1e-08,107.55838244837364,58.040631720868696
"[10, 25, 30, 35, 40, 160]",0.95,0.1,0.5,1e-08,109.31763429963284,56.273185160783825
"[10, 25, 30, 35, 45, 155]",0.95,0.1,0.5,1e-08,118.21967979660597,66.39519098083268
"[10, 25, 30, 35, 50, 150]",0.95,0.1,0.5,1e-08,112.14541607773066,59.801170649494985
"[10, 25, 30, 35, 55, 145]",0.95,0.1,0.5,1e-08,110.98932359033168,58.3319449444156
"[10, 25, 30, 35, 60, 140]",0.95,0.1,0.5,1e-08,103.16736450027115,49.46903403904353
"[10, 25, 30, 35, 65, 135]",0.95,0.1,0.5,1e-08,113.71976424780652,63.393247938838925
"[10, 25, 30, 35, 70, 130]",0.95,0.1,0.5,1e-08,107.26813700651608,55.48813971905358
"[10, 25, 30, 35, 75, 125]",0.95,0.1,0.5,1e-08,112.01785031691428,58.71561201017678
"[10, 25, 30, 35, 80, 120]",0.95,0.1,0.5,1e-08,118.54770603870531,65.28195325084097
"[10, 25, 30, 35, 85, 115]",0.95,0.1,0.5,1e-08,122.02931790098765,65.84748410932508
"[10, 25, 30, 35, 90, 110]",0.95,0.1,0.5,1e-08,110.29593478589399,58.96820720036097
"[10, 25, 30, 35, 95, 105]",0.95,0.1,0.5,1e-08,117.81786987403437,66.02060020550667
"[10, 25, 30, 40, 45, 150]",0.95,0.1,0.5,1e-08,112.17386279791275,58.29092575396671
"[10, 25, 30, 40, 50, 145]",0.95,0.1,0.5,1e-08,110.61951622796492,56.74073622540453
"[10, 25, 30, 40, 55, 140]",0.95,0.1,0.5,1e-08,116.12929034322747,61.07680076572313
"[10, 25, 30, 40, 60, 135]",0.95,0.1,0.5,1e-08,107.72995172947168,56.11362297095269
"[10, 25, 30, 40, 65, 130]",0.95,0.1,0.5,1e-08,115.46834857899744,62.646201404632166
"[10, 25, 30, 40, 70, 125]",0.95,0.1,0.5,1e-08,110.76130534887236,58.38056125059161
"[10, 25, 30, 40, 75, 120]",0.95,0.1,0.5,1e-08,118.71216363975786,60.31334793705029
"[10, 25, 30, 40, 80, 115]",0.95,0.1,0.5,1e-08,108.22154661261791,57.89133723127024
"[10, 25, 30, 40, 85, 110]",0.95,0.1,0.5,1e-08,118.22634699664864,63.28000389718002
"[10, 25, 30, 40, 90, 105]",0.95,0.1,0.5,1e-08,114.2242490510352,59.937403093985786
"[10, 25, 30, 40, 95, 100]",0.95,0.1,0.5,1e-08,112.58056200051563,60.749282565612134
"[10, 25, 30, 45, 50, 140]",0.95,0.1,0.5,1e-08,106.04137219866477,51.9902319099626
"[10, 25, 30, 45, 55, 135]",0.95,0.1,0.5,1e-08,111.60759527428864,60.411630399296705
"[10, 25, 30, 45, 60, 130]",0.95,0.1,0.5,1e-08,104.73904579032991,49.29208962748089
"[10, 25, 30, 45, 65, 125]",0.95,0.1,0.5,1e-08,106.42984772115103,52.0755830557228
"[10, 25, 30, 45, 70, 120]",0.95,0.1,0.5,1e-08,107.44592900765396,53.65711672199124
"[10, 25, 30, 45, 75, 115]",0.95,0.1,0.5,1e-08,108.25666053284264,54.631590506539
"[10, 25, 30, 45, 80, 110]",0.95,0.1,0.5,1e-08,110.83153318932182,56.34020840556726
"[10, 25, 30, 45, 85, 105]",0.95,0.1,0.5,1e-08,114.64472713372626,61.96943453079754
"[10, 25, 30, 45, 90, 100]",0.95,0.1,0.5,1e-08,119.6926865260332,63.96709968115878
"[10, 25, 30, 50, 55, 130]",0.95,0.1,0.5,1e-08,119.3988852441529,59.23420251526607
"[10, 25, 30, 50, 60, 125]",0.95,0.1,0.5,1e-08,105.59244739579168,54.479305670928646
"[10, 25, 30, 50, 65, 120]",0.95,0.1,0.5,1e-08,103.49494626236766,53.967462021582875
"[10, 25, 30, 50, 70, 115]",0.95,0.1,0.5,1e-08,112.37210087918146,57.78048482755053
"[10, 25, 30, 50, 75, 110]",0.95,0.1,0.5,1e-08,118.44191979802828,62.25966117366753
"[10, 25, 30, 50, 80, 105]",0.95,0.1,0.5,1e-08,117.68497035318381,61.60044618273573
"[10, 25, 30, 50, 85, 100]",0.95,0.1,0.5,1e-08,117.6627463530416,60.51447954579561
"[10, 25, 30, 50, 90, 95]",0.95,0.1,0.5,1e-08,107.51749028811193,53.5107552442514
"[10, 25, 30, 55, 60, 120]",0.95,0.1,0.5,1e-08,113.13349512405436,59.04149120566652
"[10, 25, 30, 55, 65, 115]",0.95,0.1,0.5,1e-08,110.6492963881555,58.26891538987901
"[10, 25, 30, 55, 70, 110]",0.95,0.1,0.5,1e-08,108.51134757447265,56.339952931776764
"[10, 25, 30, 55, 75, 105]",0.95,0.1,0.5,1e-08,113.7624343280796,59.939176734166765
"[10, 25, 30, 55, 80, 100]",0.95,0.1,0.5,1e-08,111.24845543199014,55.29438816009499
"[10, 25, 30, 55, 85, 95]",0.95,0.1,0.5,1e-08,122.10887982149684,63.430008713183426
"[10, 25, 30, 60, 65, 110]",0.95,0.1,0.5,1e-08,113.88822216888462,60.13172149639195
