r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.02,0.2,0.1,1e-08,0.1,0.8205914250917862,0.5377240329594911,"{'200': 1.054435458419974, '400': 1.2083218623031766, '600': 1.2875683779313074, '800': 1.3388401859762797, '1000': 1.3416774400283349}","{'200': 0.35071314623366096, '400': 0.22188005943628022, '600': 0.16775913801291772, '800': 0.1361315874857142, '1000': 0.12237225707313255}"
0.3,0.02,0.2,0.1,1e-08,0.3,0.8607550826288326,0.5898937219078582,"{'200': 1.0470523186674063, '400': 1.2039715412137901, '600': 1.281977352145072, '800': 1.3159556091562565, '1000': 1.332430926825491}","{'200': 0.3536763456888801, '400': 0.22828011956586544, '600': 0.15882435234540776, '800': 0.14113297822375398, '1000': 0.11770668218746529}"
0.3,0.02,0.2,0.1,1e-08,0.5,0.8891275746504165,0.5608889664084309,"{'200': 0.9721423489162055, '400': 1.174514358826681, '600': 1.2654898693811094, '800': 1.2926878668466628, '1000': 1.2954447325645708}","{'200': 0.364131121558403, '400': 0.22136880031165015, '600': 0.1549056133887913, '800': 0.12297125742974002, '1000': 0.11529806602182018}"
0.3,0.02,0.2,0.1,1e-08,0.7,0.8611235565511909,0.36940608770759054,"{'200': 1.027109777724711, '400': 1.2104605690729322, '600': 1.291514434810948, '800': 1.3211705772474494, '1000': 1.3240648878718972}","{'200': 0.32257757498432144, '400': 0.203983372777795, '600': 0.14551433513360879, '800': 0.11757255234029583, '1000': 0.11048210847132389}"
0.3,0.02,0.2,0.1,1e-08,0.9,0.9937741686001549,0.6223868142714636,"{'200': 1.0032556876925074, '400': 1.1942412417309343, '600': 1.257784205492052, '800': 1.2986845398278708, '1000': 1.3120670453603829}","{'200': 0.3388105302464055, '400': 0.23225686475237217, '600': 0.15601002848014703, '800': 0.12670906859320186, '1000': 0.11373422355224817}"
0.3,0.02,0.2,0.3,1e-08,0.1,1.249863544639127,0.5590122235799032,"{'200': 0.9626771128887199, '400': 1.2064556820026249, '600': 1.2981834594500656, '800': 1.3433038458047832, '1000': 1.349920026310244}","{'200': 0.26573161883415786, '400': 0.17291354371400713, '600': 0.11784456396312165, '800': 0.10966251407298347, '1000': 0.08768697038701177}"
0.3,0.02,0.2,0.3,1e-08,0.3,1.4219408663804223,0.6923608332499646,"{'200': 0.9083228524759352, '400': 1.1838021024552612, '600': 1.2804618538841168, '800': 1.3295313941313402, '1000': 1.355755869245333}","{'200': 0.2762710871496113, '400': 0.16300117514118992, '600': 0.11740261737869383, '800': 0.09906426076290217, '1000': 0.08935327628442709}"
0.3,0.02,0.2,0.3,1e-08,0.5,1.573383648469656,0.6723583957621234,"{'200': 0.8655273372080207, '400': 1.1657402385521982, '600': 1.2494151682942212, '800': 1.2813181080103602, '1000': 1.3046741688848293}","{'200': 0.2809438930108494, '400': 0.16691842097332488, '600': 0.14601939598507319, '800': 0.13319146668805498, '1000': 0.11540816672253754}"
0.3,0.02,0.2,0.3,1e-08,0.7,1.678030242419394,0.7974344376234587,"{'200': 0.8775885926610103, '400': 1.1805729104654268, '600': 1.2584329590170462, '800': 1.3019825224426733, '1000': 1.315774626777512}","{'200': 0.31069802702897364, '400': 0.144576153357704, '600': 0.13229111037106733, '800': 0.11225553405724424, '1000': 0.09586582378520661}"
0.3,0.02,0.2,0.3,1e-08,0.9,1.6470784329413029,0.6304393911459225,"{'200': 0.8391985041026818, '400': 1.1611889061084937, '600': 1.2399828770723422, '800': 1.287447926974632, '1000': 1.3094579587362403}","{'200': 0.281712989974089, '400': 0.15510533070696192, '600': 0.12349715047037085, '800': 0.12153961695089872, '1000': 0.10309363413795947}"
