tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.45,"[0.1, 0.5]","[0.3, 0.1, 0.9]",3.4960000000000004,0.8978552221822843,"{'200': 0.823080147860341, '400': 1.7407803197547158, '600': 1.9742393391064976, '800': 2.110075123432917, '1000': 2.2216115914910346}","{'200': 0.5986091478670946, '400': 0.5503770390170125, '600': 0.37762726948439085, '800': 0.3401405567381783, '1000': 0.2990355589369949}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.1, 0.9]",3.879111111111111,1.5931127074897846,"{'200': 0.863376041951866, '400': 1.693788945458439, '600': 1.9897771504499195, '800': 2.121768947825622, '1000': 2.5397022393455604}","{'200': 0.6259702365709453, '400': 0.5542272670390117, '600': 0.3388293147247092, '800': 0.28562048521902567, '1000': 2.2347714585584617}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.1, 0.9]",3.3920000000000003,1.017949136472174,"{'200': 0.8817652739758518, '400': 2.256602728751101, '600': 4.8993231205196865, '800': 5.649262317465309, '1000': 7.104374063241042}","{'200': 0.5703512622682249, '400': 2.1359240551655887, '600': 11.552395192163273, '800': 14.382278822112978, '1000': 17.433244112092293}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.1, 0.9]",4.009777777777779,1.4867092503451131,"{'200': 0.6248002651110932, '400': 1.440199525239801, '600': 1.8816318521205209, '800': 2.0433642897594315, '1000': 2.158881304729864}","{'200': 0.4903464459446318, '400': 0.6063181653523556, '600': 0.37640687543143314, '800': 0.2944513857338022, '1000': 0.2583658329395487}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.1, 0.9]",3.8617777777777786,1.302420462726379,"{'200': 0.6994490628358648, '400': 2.239552284292876, '600': 4.396130581497706, '800': 6.0203181514074045, '1000': 8.853387739983534}","{'200': 0.5502468262989202, '400': 4.638363902006426, '600': 12.040564710677389, '800': 19.393716891731106, '1000': 24.84103566491127}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.1, 0.9]",4.112000000000001,1.4703069974215133,"{'200': 0.6324914487414063, '400': 2.357836102470028, '600': 6.613502409326144, '800': 9.892695942185, '1000': 11.143008603858558}","{'200': 0.5402926907820629, '400': 5.271857116955324, '600': 17.443857115782265, '800': 23.78474831725616, '1000': 27.069528630380077}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.1, 0.9]",3.9337777777777787,1.4051829282084223,"{'200': 0.7324852194705909, '400': 3.3148335268964764, '600': 5.016585158997994, '800': 6.147394987637618, '1000': 9.040535069878977}","{'200': 0.5692821266745549, '400': 11.591054213995259, '600': 15.783787902082036, '800': 17.11007025676663, '1000': 22.871621393398172}"
0.01,0.45,"[0.3, 0.9]","[0.3, 0.1, 0.9]",4.165333333333335,1.848071186700099,"{'200': 0.6649108377094872, '400': 1.492711741731929, '600': 1.8277083499631368, '800': 2.006786795370799, '1000': 2.2232608202438255}","{'200': 0.565680504190298, '400': 0.6695209722842071, '600': 0.46074668248602174, '800': 0.3496986676300703, '1000': 0.7292688922160827}"
0.01,0.45,"[0.5, 0.1]","[0.3, 0.1, 0.9]",4.020444444444445,1.39463409068959,"{'200': 0.5866757929935924, '400': 1.527724607754252, '600': 2.1846501371682776, '800': 2.5531910293398945, '1000': 3.900003465812595}","{'200': 0.5314294795135112, '400': 0.5232883966151337, '600': 2.0167548589865394, '800': 2.887902980665802, '1000': 7.4987492666269535}"
0.01,0.45,"[0.5, 0.3]","[0.3, 0.1, 0.9]",3.9306666666666676,1.3347898711033137,"{'200': 0.6311604242104065, '400': 2.3371744057714468, '600': 3.4169537090397295, '800': 4.4154590717548805, '1000': 5.236157805335785}","{'200': 0.5153548569294368, '400': 4.807561624536724, '600': 9.908763313933413, '800': 15.495424823946518, '1000': 20.305386919559933}"
0.01,0.45,"[0.5, 0.5]","[0.3, 0.1, 0.9]",4.257777777777778,1.4348625778394082,"{'200': 0.6174668415437001, '400': 1.534836499361295, '600': 2.3723980724276377, '800': 3.4287316736744184, '1000': 4.390972309918682}","{'200': 0.541362410375743, '400': 0.5930586353497478, '600': 3.1746771867405004, '800': 9.340809125628658, '1000': 12.18340757595213}"
0.01,0.45,"[0.5, 0.7]","[0.3, 0.1, 0.9]",3.899111111111112,1.3891065429456169,"{'200': 0.6375344757260433, '400': 1.5737537508827268, '600': 3.063376327677982, '800': 3.5038309573836455, '1000': 7.322664445041609}","{'200': 0.5524553000634549, '400': 0.6034645608945759, '600': 7.543869983178428, '800': 9.452471813398128, '1000': 20.124105897946404}"
0.01,0.45,"[0.5, 0.9]","[0.3, 0.1, 0.9]",4.078222222222223,1.4250509369280473,"{'200': 0.6608994020649409, '400': 6.032724020157461, '600': 9.634496557663137, '800': 11.008524620557047, '1000': 12.861503921652258}","{'200': 1.0872379402475676, '400': 19.47482109425246, '600': 30.733728683581024, '800': 35.07454799237061, '1000': 38.204589692566685}"
0.01,0.45,"[0.7, 0.1]","[0.3, 0.1, 0.9]",4.199999999999999,1.3225967723468186,"{'200': 0.6393218634928199, '400': 1.571070641538867, '600': 3.566251534383794, '800': 5.841940659701765, '1000': 7.64731069558536}","{'200': 0.5908796582335717, '400': 0.6443270078332403, '600': 11.152917335378826, '800': 23.10445717215725, '1000': 28.223435126856767}"
0.01,0.45,"[0.7, 0.3]","[0.3, 0.1, 0.9]",4.1368888888888895,1.345332378959394,"{'200': 0.49611963589497243, '400': 7.436742002937942, '600': 9.024092814792699, '800': 9.487182483777985, '1000': 9.730314387378183}","{'200': 0.4236814740062824, '400': 39.356635623334434, '600': 43.7335752769149, '800': 45.31719874096048, '1000': 46.67617025311256}"
0.01,0.45,"[0.7, 0.5]","[0.3, 0.1, 0.9]",4.346666666666668,1.2943569832159911,"{'200': 0.49142042523453755, '400': 1.4074901599590994, '600': 1.8528492839785904, '800': 2.022182638880904, '1000': 3.7656973451632365}","{'200': 0.4813093085064238, '400': 0.5331930219605392, '600': 0.34387826958559975, '800': 0.28100301795673926, '1000': 10.783383735280417}"
0.01,0.45,"[0.7, 0.7]","[0.3, 0.1, 0.9]",4.059555555555556,1.1369627289025712,"{'200': 0.6042484471505081, '400': 13.48892833976828, '600': 20.31318894543292, '800': 23.36226367940169, '1000': 28.197898846167483}","{'200': 0.5009142151124988, '400': 60.60049377563719, '600': 76.69060300725829, '800': 83.16072416160922, '1000': 87.57820730234009}"
0.01,0.45,"[0.7, 0.9]","[0.3, 0.1, 0.9]",4.258666666666667,1.593232353843385,"{'200': 0.4694784253018467, '400': 1.343810649554479, '600': 8.727194115695937, '800': 15.20928214046679, '1000': 23.43456425152246}","{'200': 0.44019060370023694, '400': 0.5416450502653963, '600': 32.674551832129396, '800': 47.01335542847642, '1000': 56.81530913693824}"
0.01,0.45,"[0.9, 0.1]","[0.3, 0.1, 0.9]",4.178222222222223,1.3190489652926105,"{'200': 0.5624639317778501, '400': 1.5889655267298586, '600': 4.005060202856989, '800': 4.650147822337212, '1000': 5.808254102499244}","{'200': 0.48864265846538807, '400': 0.9189076327926007, '600': 14.065968890716828, '800': 17.297239947469265, '1000': 19.419675666577362}"
0.01,0.45,"[0.9, 0.3]","[0.3, 0.1, 0.9]",4.233333333333333,1.4449913494550752,"{'200': 0.490484511665426, '400': 1.4383757768299763, '600': 1.8042929594334187, '800': 2.018240211138778, '1000': 2.129866205534266}","{'200': 0.4728815797493173, '400': 0.5104771970273805, '600': 0.3208866043118942, '800': 0.26601370518888356, '1000': 0.3188107650116456}"
0.01,0.45,"[0.9, 0.5]","[0.3, 0.1, 0.9]",4.465333333333334,1.7130059349965292,"{'200': 0.5585559683573033, '400': 6.247186642011482, '600': 6.721864154917942, '800': 6.895900693848049, '1000': 7.086767049733806}","{'200': 0.5357488047211919, '400': 22.731672799102142, '600': 22.80544564740541, '800': 22.964045999455067, '1000': 23.410539405492635}"
0.01,0.45,"[0.9, 0.7]","[0.3, 0.1, 0.9]",3.9146666666666685,1.1854630600177585,"{'200': 0.5522821186499199, '400': 3.83128494778152, '600': 11.314218358100188, '800': 17.23972637622733, '1000': 19.532675526410916}","{'200': 0.43480036524829485, '400': 15.200255006368502, '600': 35.34599877278755, '800': 52.90062802221592, '1000': 61.41654670859876}"
0.01,0.45,"[0.9, 0.9]","[0.3, 0.1, 0.9]",4.225333333333335,1.6296497237818388,"{'200': 0.5560151888010523, '400': 1.3961132603874575, '600': 11.478597614403691, '800': 18.400839002000666, '1000': 22.04619327915991}","{'200': 0.48364584674523886, '400': 0.6114680593369706, '600': 42.006794614603244, '800': 60.65583791999252, '1000': 70.10940809731922}"
0.01,0.7,"[0.1, 0.1]","[0.3, 0.1, 0.9]",4.027555555555556,1.5111160784232087,"{'200': 0.6034095270125175, '400': 1.5494139156666467, '600': 1.890316736279881, '800': 2.541776247323051, '1000': 5.576054977428743}","{'200': 0.4875036456205245, '400': 0.617864890738103, '600': 0.3770195916305868, '800': 2.301517167658661, '1000': 13.841432369807759}"
0.01,0.7,"[0.1, 0.3]","[0.3, 0.1, 0.9]",3.422222222222223,0.8803153194897808,"{'200': 0.7619043749953416, '400': 1.7417329205619374, '600': 2.2241382691028075, '800': 2.7984094336776177, '1000': 4.948963844526696}","{'200': 0.4927461731206839, '400': 0.44007387732467107, '600': 1.1429175284869117, '800': 2.80483027835362, '1000': 9.670648154285413}"
0.01,0.7,"[0.1, 0.5]","[0.3, 0.1, 0.9]",3.6733333333333347,1.183674129329709,"{'200': 0.7768560289253804, '400': 1.9332075910622073, '600': 3.9440960812008403, '800': 5.9643134089788825, '1000': 6.4599405676739545}","{'200': 0.5470358515050937, '400': 1.416024709776563, '600': 8.644362403165358, '800': 14.633449199753063, '1000': 16.391676108821272}"
0.01,0.7,"[0.1, 0.7]","[0.3, 0.1, 0.9]",3.805777777777779,1.3404120243647952,"{'200': 0.7517172600607873, '400': 2.328019418214431, '600': 3.676184240412185, '800': 5.055322451648996, '1000': 6.082397791266678}","{'200': 0.5702853967630149, '400': 4.843313204636818, '600': 7.774381098532195, '800': 13.86154018291821, '1000': 14.68553637811006}"
0.01,0.7,"[0.1, 0.9]","[0.3, 0.1, 0.9]",3.8808888888888893,1.3689181815047686,"{'200': 0.7444955424639322, '400': 1.725223964651362, '600': 2.0849339455836384, '800': 2.189437812225215, '1000': 2.565730861188974}","{'200': 0.5270911638844125, '400': 0.6136806674722659, '600': 0.5991086625542704, '800': 0.4778000477214932, '1000': 1.4075968987292005}"
0.01,0.7,"[0.3, 0.1]","[0.3, 0.1, 0.9]",4.112444444444445,1.4617632511693324,"{'200': 0.5354878709418562, '400': 1.4876352307131946, '600': 2.1904576774180122, '800': 2.430996884331217, '1000': 2.604161956729806}","{'200': 0.4567216368014654, '400': 0.5129348824181786, '600': 2.038299216196996, '800': 2.3850891716580236, '1000': 2.6414909291091457}"
0.01,0.7,"[0.3, 0.3]","[0.3, 0.1, 0.9]",4.248000000000002,1.5380645846864387,"{'200': 0.5964162180775, '400': 1.7051592848133401, '600': 2.4711343537327872, '800': 3.3009001825083155, '1000': 3.670159516041968}","{'200': 0.5547510589226152, '400': 1.1014754961928852, '600': 3.7828338543324587, '800': 8.032735597951786, '1000': 9.25828594239371}"
0.01,0.7,"[0.3, 0.5]","[0.3, 0.1, 0.9]",3.844444444444446,1.150481166112791,"{'200': 0.6161619041312846, '400': 1.694564478799218, '600': 1.9816470050439638, '800': 2.166920747243127, '1000': 2.2616344091395084}","{'200': 0.4822142275797749, '400': 0.4996300067153614, '600': 0.42719709919545573, '800': 0.507536074409776, '1000': 0.4595343001504107}"
0.01,0.7,"[0.3, 0.7]","[0.3, 0.1, 0.9]",3.913777777777779,1.1261641658279942,"{'200': 0.603281816037014, '400': 1.6756809272580573, '600': 3.867349871733621, '800': 5.0043971234498015, '1000': 5.556811565118936}","{'200': 0.4928942719129828, '400': 0.7058361153716204, '600': 12.372635413169647, '800': 18.852614428500566, '1000': 21.688823186600647}"
0.01,0.7,"[0.3, 0.9]","[0.3, 0.1, 0.9]",4.0053333333333345,1.3101613132231729,"{'200': 0.6090928347522827, '400': 1.7123547740006289, '600': 5.833580788122309, '800': 8.055274130200972, '1000': 9.959145491767364}","{'200': 0.5305499928554638, '400': 1.286370826136647, '600': 19.879559352527053, '800': 30.86956568510248, '1000': 36.308691791438584}"
0.01,0.7,"[0.5, 0.1]","[0.3, 0.1, 0.9]",4.4719999999999995,1.6801714198259656,"{'200': 0.4162930758107861, '400': 1.3437391039614512, '600': 1.8283095887829393, '800': 2.845218205858233, '1000': 3.382500826222566}","{'200': 0.3659546963960638, '400': 0.6278655539741481, '600': 0.3712903378371634, '800': 4.101396235897982, '1000': 5.892157912896378}"
0.01,0.7,"[0.5, 0.3]","[0.3, 0.1, 0.9]",3.892000000000001,1.174994278945883,"{'200': 0.6354970384566531, '400': 2.6374215351890595, '600': 3.530797133938341, '800': 3.76261689822185, '1000': 3.787659752641445}","{'200': 0.48272105332289655, '400': 6.647070611905871, '600': 7.668146999435484, '800': 8.061374165353557, '1000': 7.7896367088361655}"
0.01,0.7,"[0.5, 0.5]","[0.3, 0.1, 0.9]",3.880444444444446,1.1185346675312011,"{'200': 0.6341479275439663, '400': 2.0354679158346003, '600': 3.477564460464492, '800': 6.784892363168329, '1000': 7.801671767704395}","{'200': 0.484563434817958, '400': 2.4384165213165785, '600': 6.774298616579155, '800': 15.654631190432594, '1000': 19.25832877208173}"
0.01,0.7,"[0.5, 0.7]","[0.3, 0.1, 0.9]",4.55688888888889,1.888199403573235,"{'200': 0.5068419758868907, '400': 1.472438887511104, '600': 2.870547495341523, '800': 3.486867084582355, '1000': 3.8460762978470786}","{'200': 0.4945364076550625, '400': 0.66292478441693, '600': 6.650169003645762, '800': 9.625617575087855, '1000': 11.239476581038215}"
0.01,0.7,"[0.5, 0.9]","[0.3, 0.1, 0.9]",4.169777777777778,1.5323337160305357,"{'200': 0.5616691375746983, '400': 3.8411829389021754, '600': 7.532100711677195, '800': 15.048439980706377, '1000': 20.013139937608557}","{'200': 0.5139263821373542, '400': 15.467994441318641, '600': 30.25352733946938, '800': 48.08683093820052, '1000': 61.35784207849183}"
0.01,0.7,"[0.7, 0.1]","[0.3, 0.1, 0.9]",3.946222222222223,1.1031979552170417,"{'200': 0.6233412086503106, '400': 1.919537583903211, '600': 2.55261469494353, '800': 3.8948712624773636, '1000': 4.340047841919527}","{'200': 0.4888130894855445, '400': 1.802604367257518, '600': 2.865834579241372, '800': 5.774150115311422, '1000': 6.550118440953752}"
0.01,0.7,"[0.7, 0.3]","[0.3, 0.1, 0.9]",4.295111111111111,1.428921306008638,"{'200': 0.5459493782272217, '400': 1.5924889648505056, '600': 1.931298292052484, '800': 2.071017950148042, '1000': 2.7995121009306634}","{'200': 0.4973475010975304, '400': 0.6515530116887553, '600': 0.4366794207155488, '800': 0.339602235931981, '1000': 4.1183224977840664}"
0.01,0.7,"[0.7, 0.5]","[0.3, 0.1, 0.9]",4.309333333333335,1.6694249176155107,"{'200': 0.5800845797589029, '400': 2.1373856894963152, '600': 4.943119026167949, '800': 6.825362320567341, '1000': 10.242064819118463}","{'200': 0.5231293553849944, '400': 4.429504843520782, '600': 9.645672285700886, '800': 13.812857927607675, '1000': 22.485263376496558}"
0.01,0.7,"[0.7, 0.7]","[0.3, 0.1, 0.9]",4.371111111111112,1.6613865992293204,"{'200': 0.552272469062423, '400': 5.314994229107133, '600': 8.031882719460802, '800': 8.671362129637608, '1000': 9.290018311214986}","{'200': 0.5199425177611663, '400': 17.539869498813506, '600': 23.227542375323466, '800': 24.901989891167503, '1000': 25.965589864330298}"
0.01,0.7,"[0.7, 0.9]","[0.3, 0.1, 0.9]",4.374666666666667,1.6715150811962975,"{'200': 0.590574970786278, '400': 6.7597372693099995, '600': 9.207992608582423, '800': 12.812030728016701, '1000': 17.135850060144687}","{'200': 0.6552505483324125, '400': 26.38629551591831, '600': 36.11180291820834, '800': 43.47379425253774, '1000': 50.90563919119034}"
0.01,0.7,"[0.9, 0.1]","[0.3, 0.1, 0.9]",3.945777777777778,1.13980600471969,"{'200': 0.5227853983916783, '400': 1.9287426711413378, '600': 3.1105617912986414, '800': 3.757814407278281, '1000': 4.592137537034043}","{'200': 0.44432790146627066, '400': 2.3033946472356455, '600': 8.005406723939625, '800': 9.667417861881901, '1000': 10.699967856613787}"
0.01,0.7,"[0.9, 0.3]","[0.3, 0.1, 0.9]",3.954222222222223,1.4251993839286548,"{'200': 0.561916978944818, '400': 1.4938464521860113, '600': 1.9235577849102532, '800': 2.2919493373507263, '1000': 2.4287001659884364}","{'200': 0.5390344784948145, '400': 0.6041537638743182, '600': 0.3403397127269108, '800': 1.3444531484559614, '1000': 1.604629902550916}"
0.01,0.7,"[0.9, 0.5]","[0.3, 0.1, 0.9]",4.232444444444445,1.4886073365629822,"{'200': 0.5635820774359186, '400': 1.8598159139851675, '600': 3.882944673855372, '800': 8.405370776323588, '1000': 10.717999213503363}","{'200': 0.5010259990993828, '400': 2.33358432804137, '600': 9.59720662867171, '800': 21.462176258908862, '1000': 29.11214930117955}"
0.01,0.7,"[0.9, 0.7]","[0.3, 0.1, 0.9]",4.37688888888889,1.6517785999370114,"{'200': 0.49228783042064134, '400': 1.4008431998258968, '600': 3.483482275552067, '800': 6.07693762775453, '1000': 7.564219562521231}","{'200': 0.5070702218084024, '400': 0.5602666461338287, '600': 8.185820698367742, '800': 15.999154498351194, '1000': 21.283520744402576}"
