tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.3, 0.3, 0.7]",3.4702222222222234,1.7000267826503188,"{'200': 0.8179026756909175, '400': 1.657129139064233, '600': 5.750680929994632, '800': 9.358661667402087, '1000': 12.613087841277121}","{'200': 0.5790313000516233, '400': 0.5391230805087576, '600': 19.67259423397551, '800': 34.26626436768949, '1000': 41.67101742884948}"
0.01,0.2,"[0.1, 0.3]","[0.3, 0.3, 0.7]",3.749333333333335,1.4739069773149793,"{'200': 0.769232455947741, '400': 1.61622283592978, '600': 4.234254670085525, '800': 5.967098167183257, '1000': 7.815961936240583}","{'200': 0.5849239411588698, '400': 0.5486556415541942, '600': 15.05333974882528, '800': 17.802969318801903, '1000': 21.200107158933044}"
0.01,0.2,"[0.1, 0.5]","[0.3, 0.3, 0.7]",3.3768888888888893,0.874385682057783,"{'200': 0.7376247392411466, '400': 3.9316132570100155, '600': 11.51022930229394, '800': 13.51051364974327, '1000': 14.517336951154823}","{'200': 0.5104823870676917, '400': 10.316025249776557, '600': 37.56744646541724, '800': 45.10315848763675, '1000': 48.84769623864748}"
0.01,0.2,"[0.1, 0.7]","[0.3, 0.3, 0.7]",3.6231111111111116,1.1540148703494486,"{'200': 0.8268710320736419, '400': 2.8152722865175135, '600': 5.579330426642079, '800': 6.4985260957082005, '1000': 7.075137080893285}","{'200': 0.6296062432338042, '400': 7.089527438471415, '600': 23.75334224051091, '800': 29.11015604379826, '1000': 32.242214708213986}"
0.01,0.2,"[0.1, 0.9]","[0.3, 0.3, 0.7]",3.314666666666668,1.1907749110931463,"{'200': 0.9437311991121451, '400': 1.7786410239373371, '600': 4.681338458905256, '800': 12.952218465521552, '1000': 19.254652824264674}","{'200': 0.5903489849035548, '400': 0.4525144342809684, '600': 13.552903037720204, '800': 36.24185662088722, '1000': 57.19143799686038}"
0.01,0.2,"[0.3, 0.1]","[0.3, 0.3, 0.7]",3.2631111111111117,0.9920748677443031,"{'200': 0.9315851281111317, '400': 3.6046793378792885, '600': 8.226341738868653, '800': 10.92332835018561, '1000': 13.267757560272582}","{'200': 0.5537679281658153, '400': 10.312553098610852, '600': 21.877397287703598, '800': 28.601041166288724, '1000': 32.77779728573486}"
0.01,0.2,"[0.3, 0.3]","[0.3, 0.3, 0.7]",3.5391111111111115,1.0772636574461798,"{'200': 0.7663226056056792, '400': 1.6751578111031051, '600': 6.069482506856579, '800': 7.666786512301358, '1000': 8.178968335649737}","{'200': 0.5978571166788985, '400': 0.4842659008655847, '600': 19.1520814499918, '800': 25.888599970712537, '1000': 27.918321164203736}"
0.01,0.2,"[0.3, 0.5]","[0.3, 0.3, 0.7]",4.160444444444445,1.5762824839272316,"{'200': 0.6042720445677555, '400': 4.344451796373284, '600': 5.434378880743651, '800': 6.717076487556602, '1000': 10.601028926057646}","{'200': 0.550909392596573, '400': 18.668610198474646, '600': 23.653769729795723, '800': 25.982644252087983, '1000': 33.71376909579457}"
0.01,0.2,"[0.3, 0.7]","[0.3, 0.3, 0.7]",3.386222222222222,0.7480561146179374,"{'200': 0.7353424357721234, '400': 1.761843990855068, '600': 3.3450110669384294, '800': 5.107243405149637, '1000': 5.838023934236636}","{'200': 0.48888285100155504, '400': 0.39373811215274745, '600': 8.984198606460033, '800': 14.55625828416771, '1000': 17.403806070734806}"
0.01,0.2,"[0.3, 0.9]","[0.3, 0.3, 0.7]",3.6293333333333346,1.2185937250235068,"{'200': 0.7100628372099619, '400': 4.861780802074002, '600': 8.82112050698563, '800': 13.661496244985937, '1000': 22.754558921512903}","{'200': 0.5226182838822304, '400': 21.081390460014095, '600': 45.18905464810785, '800': 57.793639804593944, '1000': 79.65946379385862}"
