tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.3, 0.1, 0.5]",2.9173333333333336,0.8825478268437732,"{'200': 1.1305187994316102, '400': 1.9026050991904573, '600': 2.5029242491544235, '800': 3.657658677452659, '1000': 4.320160043939106}","{'200': 0.5964447329891233, '400': 0.33937517709332654, '600': 2.898807235519416, '800': 9.730816280338809, '1000': 13.563606750536598}"
0.01,0.2,"[0.1, 0.3]","[0.3, 0.1, 0.5]",3.040444444444446,1.4863496755557526,"{'200': 0.9933820072508558, '400': 1.807217579431594, '600': 3.1398609742854546, '800': 5.821098922578319, '1000': 6.306894841704392}","{'200': 0.512281162841302, '400': 0.4373507202934382, '600': 7.466988278261981, '800': 24.51837754257648, '1000': 27.095635854003724}"
0.01,0.2,"[0.1, 0.5]","[0.3, 0.1, 0.5]",3.0097777777777788,1.1571122847442994,"{'200': 1.1620493163685799, '400': 1.8943375959477393, '600': 2.0802267623616646, '800': 2.5924626128964428, '1000': 3.9862710739951437}","{'200': 0.5636658232249568, '400': 0.4407972764548386, '600': 0.3309314316461382, '800': 2.8116974021087504, '1000': 11.526536191109809}"
0.01,0.2,"[0.1, 0.7]","[0.3, 0.1, 0.5]",3.025333333333335,1.1025255854929923,"{'200': 1.06947205771512, '400': 1.8656558077009837, '600': 8.58443544628735, '800': 13.458273668680343, '1000': 16.918822759775573}","{'200': 0.5641843792883264, '400': 0.3801853353078303, '600': 30.271694848602895, '800': 53.169346767889785, '1000': 62.664176430698156}"
0.01,0.2,"[0.1, 0.9]","[0.3, 0.1, 0.5]",3.08088888888889,0.9031594475253638,"{'200': 1.0600048057368607, '400': 1.8401761759266997, '600': 2.429812818713879, '800': 4.9559157112135095, '1000': 7.921555728799632}","{'200': 0.5924467660819855, '400': 0.40109479628058287, '600': 2.440717599141006, '800': 18.52967398220393, '1000': 27.223784443136815}"
0.01,0.2,"[0.3, 0.1]","[0.3, 0.1, 0.5]",3.0333333333333345,0.8670665744015537,"{'200': 1.059255837945729, '400': 4.166595681837659, '600': 8.049222454385975, '800': 10.089831828717417, '1000': 15.66054056260966}","{'200': 0.5842059947856746, '400': 15.355824872193967, '600': 32.14027735941781, '800': 36.24989381797666, '1000': 42.71019472946227}"
0.01,0.2,"[0.3, 0.3]","[0.3, 0.1, 0.5]",3.477777777777778,1.3171971739499475,"{'200': 0.9099700778800754, '400': 1.7447162239261274, '600': 11.12590013315158, '800': 26.390774068643584, '1000': 39.63130568695345}","{'200': 0.63341332994711, '400': 0.5399999429266885, '600': 38.5425253824613, '800': 73.2372663155574, '1000': 101.80172027990928}"
0.01,0.2,"[0.3, 0.5]","[0.3, 0.1, 0.5]",3.2053333333333347,1.1577403278225507,"{'200': 1.0259825568658356, '400': 1.7848545930233977, '600': 7.027538779861553, '800': 17.979427928321137, '1000': 25.15038578656038}","{'200': 0.6132288704807778, '400': 0.43739971534461447, '600': 27.01438796259731, '800': 66.34849043660482, '1000': 78.25796831213664}"
0.01,0.2,"[0.3, 0.7]","[0.3, 0.1, 0.5]",3.4582222222222234,1.7208774104300384,"{'200': 0.9493284607196693, '400': 2.0719522404548867, '600': 14.735321737052807, '800': 28.951879383546295, '1000': 45.453291349248914}","{'200': 0.639934664075222, '400': 1.381415648482476, '600': 67.26047358495998, '800': 97.70787998206951, '1000': 125.08228386993187}"
0.01,0.2,"[0.3, 0.9]","[0.3, 0.1, 0.5]",3.3822222222222234,1.28504714809983,"{'200': 0.9228685881954921, '400': 1.7877507314216081, '600': 9.367751207039856, '800': 22.331506316536764, '1000': 40.24268621946721}","{'200': 0.5797875783465303, '400': 0.46510275494832437, '600': 27.513409444887458, '800': 57.989290321327886, '1000': 95.12565743812456}"
