tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.3]","[0.3, 0.7, 0.1]",3.025333333333334,1.0419417770041983,"{'200': 1.011540596250901, '400': 1.8748076401757696, '600': 7.5850785959969445, '800': 11.302299624006372, '1000': 15.125986595239278}","{'200': 0.5415466580138182, '400': 0.44876279212862324, '600': 27.544315436713962, '800': 40.54138265614713, '1000': 50.13629803276112}"
0.01,0.2,"[0.5, 0.5]","[0.3, 0.7, 0.1]",3.226666666666667,1.2039564407033638,"{'200': 1.149126453895757, '400': 5.128190857648753, '600': 6.824237597836476, '800': 9.965753454720417, '1000': 11.798583582559543}","{'200': 1.5653243091725848, '400': 22.045423777697195, '600': 28.80553605005046, '800': 34.714506126814456, '1000': 39.50427108184077}"
0.01,0.2,"[0.5, 0.7]","[0.3, 0.7, 0.1]",3.303555555555556,1.3235325719965498,"{'200': 0.8832447532888277, '400': 1.831770573161151, '600': 2.3638501656075133, '800': 6.239017334642054, '1000': 10.102728794261221}","{'200': 0.5241149602531573, '400': 0.4180182305746552, '600': 1.9185516789328478, '800': 21.005302436517006, '1000': 29.350866082935454}"
0.01,0.2,"[0.5, 0.9]","[0.3, 0.7, 0.1]",3.18488888888889,1.0276891493318006,"{'200': 0.971011940127414, '400': 2.0013256852288785, '600': 8.821046973138504, '800': 16.78857001385078, '1000': 22.69722537912532}","{'200': 0.6455494629093609, '400': 1.333553952036651, '600': 23.576519170885504, '800': 45.91880733418829, '1000': 58.4698069681509}"
0.01,0.2,"[0.7, 0.1]","[0.3, 0.7, 0.1]",2.7653333333333348,0.9532857796997593,"{'200': 1.123776920510531, '400': 2.3427529846381225, '600': 3.9907887466935965, '800': 5.871812077773292, '1000': 12.168591686707432}","{'200': 0.5903075193061088, '400': 2.4197657608681196, '600': 11.207219796534032, '800': 16.26235315649372, '1000': 31.215541172562524}"
0.01,0.2,"[0.7, 0.3]","[0.3, 0.7, 0.1]",3.0515555555555562,1.4292095026514255,"{'200': 1.1106780275774741, '400': 1.9020310859097296, '600': 2.13681250226993, '800': 5.6010718626852025, '1000': 10.250349279119916}","{'200': 0.6585936119660447, '400': 0.5082816495644236, '600': 0.4414300241101669, '800': 15.88315337107885, '1000': 23.34283601111163}"
0.01,0.2,"[0.7, 0.5]","[0.3, 0.7, 0.1]",2.9164444444444446,1.0404895334100204,"{'200': 1.250948556343821, '400': 6.018451021156884, '600': 9.195679337969926, '800': 14.177637516863424, '1000': 21.879229226581927}","{'200': 0.9690256325497377, '400': 19.445903626556753, '600': 23.599923879078048, '800': 32.81058091478876, '1000': 43.17054460527697}"
0.01,0.2,"[0.7, 0.7]","[0.3, 0.7, 0.1]",3.1982222222222227,1.1977001830153748,"{'200': 0.979307596505154, '400': 1.866404630449267, '600': 2.8655344142240673, '800': 8.583086148880582, '1000': 14.738514449731023}","{'200': 0.6905825677593476, '400': 0.5259302192659225, '600': 5.089198884453472, '800': 32.569310895234324, '1000': 48.998417573826785}"
0.01,0.2,"[0.7, 0.9]","[0.3, 0.7, 0.1]",3.0244444444444456,1.1954572450285956,"{'200': 1.077514210026642, '400': 3.9437094697544253, '600': 9.84227895176222, '800': 15.500596333890213, '1000': 19.617552030831252}","{'200': 0.6861558509410354, '400': 12.683124826282578, '600': 27.28660457659812, '800': 39.6819353320081, '1000': 49.05185003691528}"
0.01,0.2,"[0.9, 0.1]","[0.3, 0.7, 0.1]",2.881333333333334,1.0577998130291215,"{'200': 1.1347177711372463, '400': 2.0692106819017977, '600': 7.513382007750401, '800': 9.802412239951611, '1000': 12.831831350387198}","{'200': 0.6172697009540185, '400': 0.882961454637782, '600': 24.97546688799104, '800': 35.36820654065213, '1000': 41.19775000122078}"
0.01,0.2,"[0.9, 0.3]","[0.3, 0.7, 0.1]",2.7702222222222233,1.078984067205791,"{'200': 1.14429770055722, '400': 7.069480691471192, '600': 16.028264660981293, '800': 26.7595234092647, '1000': 37.69653758154527}","{'200': 0.6836654971181473, '400': 23.60354604243175, '600': 38.43533700561119, '800': 51.58104645257333, '1000': 63.83985554311869}"
0.01,0.2,"[0.9, 0.5]","[0.3, 0.7, 0.1]",2.7911111111111113,0.9752998905686435,"{'200': 1.155993689339658, '400': 5.255412864272135, '600': 25.649304684100752, '800': 41.33776657826301, '1000': 53.18738885697572}","{'200': 0.723718968256663, '400': 18.662991911854288, '600': 65.40605448830318, '800': 98.51132571395948, '1000': 117.20073070251313}"
0.01,0.2,"[0.9, 0.7]","[0.3, 0.7, 0.1]",2.9435555555555557,1.0628790159134462,"{'200': 1.139702350734094, '400': 5.366635329225266, '600': 12.8518210829465, '800': 25.361071978281576, '1000': 39.46782863624193}","{'200': 0.628069356765769, '400': 15.841099751610978, '600': 29.520948164799023, '800': 60.2312731932998, '1000': 82.72358812457489}"
0.01,0.2,"[0.9, 0.9]","[0.3, 0.7, 0.1]",2.9786666666666677,1.1066297182587015,"{'200': 1.0226263407022775, '400': 6.075708365327932, '600': 12.485044003604289, '800': 21.674265478480056, '1000': 27.954000506685016}","{'200': 0.7260862607068448, '400': 19.327159865518386, '600': 32.67640043093676, '800': 52.36568346012186, '1000': 65.14459901228706}"
0.01,0.45,"[0.1, 0.1]","[0.3, 0.7, 0.1]",4.001777777777779,1.599171019815356,"{'200': 0.6972296734620522, '400': 1.6003921416333327, '600': 1.8975962503509503, '800': 2.0613075754941366, '1000': 2.2981070380602198}","{'200': 0.5900346020792931, '400': 0.6007205017605768, '600': 0.38744182954861567, '800': 0.2954803471179156, '1000': 0.9876507692793941}"
0.01,0.45,"[0.1, 0.3]","[0.3, 0.7, 0.1]",4.128444444444445,1.3669397378500563,"{'200': 0.5465083908270828, '400': 1.4834388698885306, '600': 2.7259196124594727, '800': 3.5557305579579146, '1000': 4.603457476094}","{'200': 0.5046510224510815, '400': 0.5325931484333344, '600': 4.135084608391659, '800': 5.890990366280384, '1000': 7.6532926070823075}"
0.01,0.45,"[0.1, 0.5]","[0.3, 0.7, 0.1]",4.273333333333333,1.7344355469912003,"{'200': 0.6518971942030684, '400': 1.483090555165288, '600': 2.143850209990283, '800': 2.4876560824689062, '1000': 3.7801985740208957}","{'200': 0.5975095434135701, '400': 0.6704266366488086, '600': 1.9762562326704072, '800': 2.628516589705625, '1000': 7.927817899656233}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.7, 0.1]",4.268000000000002,1.3767814318587797,"{'200': 0.5719204137794269, '400': 1.7348392027747228, '600': 4.52125302515068, '800': 5.346972395369585, '1000': 6.788159434548813}","{'200': 0.5229817102721543, '400': 1.6128704596132624, '600': 12.266266212607006, '800': 14.700870681064092, '1000': 17.515849418075675}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.7, 0.1]",3.8560000000000016,1.2127221904092922,"{'200': 0.6412166585320395, '400': 1.455477369512086, '600': 3.161715593985853, '800': 5.688928291788788, '1000': 7.795012920127}","{'200': 0.5344257386678403, '400': 0.5830429001650308, '600': 6.802430308248253, '800': 12.670805065464442, '1000': 18.621267749610205}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.7, 0.1]",3.6146666666666674,0.8717736709337653,"{'200': 0.7576089500496724, '400': 1.7691247883869088, '600': 2.963434104021522, '800': 3.9027631562212752, '1000': 4.942457051723443}","{'200': 0.5528626571984445, '400': 0.404862754994638, '600': 6.300062398494427, '800': 10.72333018253913, '1000': 13.636679191506104}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.7, 0.1]",3.800888888888889,0.9907568873727514,"{'200': 0.6081981168576677, '400': 3.45671787455007, '600': 6.589152874152227, '800': 8.469506625763916, '1000': 9.342545023896703}","{'200': 0.45089647164806795, '400': 11.930269199167167, '600': 19.049308687804597, '800': 24.377197995263256, '1000': 27.111014750458722}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.7, 0.1]",4.030666666666668,1.394940699655564,"{'200': 0.5984602116846828, '400': 2.161645705681007, '600': 3.6955580965233494, '800': 4.424773177008124, '1000': 5.469445143047602}","{'200': 0.4801595485079088, '400': 4.2990198298135285, '600': 8.619250398103402, '800': 11.546991253583998, '1000': 13.105830708283955}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.7, 0.1]",3.875111111111111,0.9922647993851066,"{'200': 0.5476457960912634, '400': 1.5411177755449932, '600': 1.9012629149933808, '800': 2.032239411015993, '1000': 2.2252851885105747}","{'200': 0.4336601470841399, '400': 0.512424087314927, '600': 0.3217853770793994, '800': 0.27999497649000016, '1000': 0.7553306324224742}"
0.01,0.45,"[0.3, 0.9]","[0.3, 0.7, 0.1]",3.8617777777777795,1.0242119765163396,"{'200': 0.5863092881719308, '400': 1.5212018261138525, '600': 1.8768354286770625, '800': 2.0335869037426972, '1000': 2.3058949556280512}","{'200': 0.48958548349136244, '400': 0.47221472361539696, '600': 0.30698601747538934, '800': 0.2768385025275083, '1000': 0.8968931890564066}"
0.01,0.45,"[0.5, 0.1]","[0.3, 0.7, 0.1]",4.007555555555555,1.2946336342431326,"{'200': 0.576371412965765, '400': 2.7956465837495523, '600': 4.29872709724731, '800': 4.9923826169679, '1000': 5.495150474792613}","{'200': 0.47625446285665474, '400': 8.20338003758029, '600': 16.0968762403595, '800': 19.63497401237697, '1000': 22.145458650308225}"
0.01,0.45,"[0.5, 0.3]","[0.3, 0.7, 0.1]",3.829333333333334,0.9289286541195959,"{'200': 0.7141994624169419, '400': 2.6498827380325936, '600': 2.9960650317466744, '800': 3.590641493415671, '1000': 5.157176839393648}","{'200': 0.7192686221084752, '400': 6.39045994619907, '600': 6.721822794892743, '800': 7.453228596156687, '1000': 11.259629926339633}"
0.01,0.45,"[0.5, 0.5]","[0.3, 0.7, 0.1]",4.287111111111112,1.4649332517554396,"{'200': 0.5109334825631006, '400': 3.356712127448066, '600': 5.182720127757932, '800': 6.186642472071029, '1000': 6.70416301794728}","{'200': 0.504732841701359, '400': 9.851535587809831, '600': 13.636545823461795, '800': 16.858053721257683, '1000': 18.551915245471307}"
0.01,0.45,"[0.5, 0.7]","[0.3, 0.7, 0.1]",4.030666666666667,1.216907556061675,"{'200': 0.4849066022733361, '400': 1.5061832251989926, '600': 1.8747613207165361, '800': 2.4906260928624375, '1000': 2.8341468093365534}","{'200': 0.40591082696121555, '400': 0.49856704411063124, '600': 0.322891145586544, '800': 2.884186691669426, '1000': 4.418370263878844}"
0.01,0.45,"[0.5, 0.9]","[0.3, 0.7, 0.1]",3.9226666666666676,1.0064291110433734,"{'200': 0.5971961366182598, '400': 1.6585498606132392, '600': 3.710914863995933, '800': 4.187192094494326, '1000': 5.445183340446345}","{'200': 0.4751357556835994, '400': 0.4890709046230191, '600': 9.507828136200693, '800': 10.837923355915407, '1000': 13.197250604797153}"
0.01,0.45,"[0.7, 0.1]","[0.3, 0.7, 0.1]",3.6062222222222227,1.0190001393280652,"{'200': 0.7852473441191385, '400': 5.49655434327846, '600': 5.921825222498404, '800': 6.075180427454276, '1000': 6.6794738668262}","{'200': 0.6044317311312668, '400': 17.88192147618467, '600': 17.811010942243662, '800': 17.825763714281624, '1000': 18.087581965101243}"
0.01,0.45,"[0.7, 0.3]","[0.3, 0.7, 0.1]",3.9217777777777783,1.4687368554704698,"{'200': 0.6208153276735596, '400': 1.6260258912908625, '600': 3.4870167853875538, '800': 4.015285099432831, '1000': 5.509271664891874}","{'200': 0.47365852661270286, '400': 0.5122244556427611, '600': 7.267534431370076, '800': 8.956937628339814, '1000': 12.62714961412844}"
0.01,0.45,"[0.7, 0.5]","[0.3, 0.7, 0.1]",3.6964444444444453,1.0789401292329135,"{'200': 0.6441193026060107, '400': 1.681372213278003, '600': 2.1352009984584726, '800': 3.250429283706444, '1000': 4.468012460519199}","{'200': 0.45583554975672047, '400': 0.4473372052341862, '600': 1.4670536524562756, '800': 6.210401175132984, '1000': 10.828634302687743}"
0.01,0.45,"[0.7, 0.7]","[0.3, 0.7, 0.1]",4.040000000000002,1.7736691411371577,"{'200': 0.606020778197984, '400': 1.574232612184325, '600': 1.8642079055946703, '800': 2.051557650315812, '1000': 2.1526999905180344}","{'200': 0.47104667690167346, '400': 0.5631925654788624, '600': 0.41170944726641845, '800': 0.281760846561998, '1000': 0.25515542578804074}"
0.01,0.45,"[0.7, 0.9]","[0.3, 0.7, 0.1]",3.838222222222223,1.1549377835843009,"{'200': 0.6028393550114286, '400': 2.01218317220625, '600': 4.8643489007498975, '800': 6.514437965111249, '1000': 8.07767600512208}","{'200': 0.49816690375855344, '400': 2.5411957515075465, '600': 19.689021537282176, '800': 26.299503441186967, '1000': 31.23090681182604}"
0.01,0.45,"[0.9, 0.1]","[0.3, 0.7, 0.1]",3.853333333333335,1.426554512725601,"{'200': 0.7080536255290033, '400': 1.6539727201116068, '600': 2.8835303533458054, '800': 4.383675651104523, '1000': 5.277240341909218}","{'200': 0.5319274216716399, '400': 0.5929424523442334, '600': 4.2278671470354885, '800': 8.659780521637362, '1000': 10.710676562966784}"
0.01,0.45,"[0.9, 0.3]","[0.3, 0.7, 0.1]",3.915111111111112,1.370483486822924,"{'200': 0.6324830500649442, '400': 3.9035528245155393, '600': 4.941824343380639, '800': 6.696745287267501, '1000': 8.04863167801855}","{'200': 0.5254164115661064, '400': 11.26444323993675, '600': 13.343594129291372, '800': 18.399411850934566, '1000': 21.880419693425583}"
0.01,0.45,"[0.9, 0.5]","[0.3, 0.7, 0.1]",4.134666666666669,1.3853994209452933,"{'200': 0.5655930303523735, '400': 1.5524085971603063, '600': 4.029854390156134, '800': 6.325140220613036, '1000': 7.131002349766356}","{'200': 0.46878081449685505, '400': 0.5174694292429836, '600': 11.542720123977766, '800': 17.336045703062293, '1000': 19.753177733425346}"
0.01,0.45,"[0.9, 0.7]","[0.3, 0.7, 0.1]",4.182666666666667,1.8297424226741137,"{'200': 0.5690601503716755, '400': 3.711488842193541, '600': 4.250486641342404, '800': 6.332364402674416, '1000': 6.544364100720914}","{'200': 0.47586368305363097, '400': 14.402819585771132, '600': 15.77929173524641, '800': 18.087743250125293, '1000': 18.591744683740103}"
0.01,0.45,"[0.9, 0.9]","[0.3, 0.7, 0.1]",3.982222222222222,1.5812300259803218,"{'200': 0.632074664089835, '400': 3.3797879858326945, '600': 4.329007799107209, '800': 7.981815610477144, '1000': 10.851639451130541}","{'200': 0.5266043392717542, '400': 11.25685945995059, '600': 14.442424387436338, '800': 20.258033242829487, '1000': 26.12932090915936}"
0.01,0.7,"[0.1, 0.1]","[0.3, 0.7, 0.1]",4.113777777777778,1.6007821545022418,"{'200': 1.581600932914361, '400': 4.9182874502566625, '600': 5.840047415009359, '800': 7.207382612768825, '1000': 8.642736456124453}","{'200': 6.412603972348158, '400': 13.791817007435506, '600': 15.534839300985347, '800': 16.62239979178935, '1000': 18.005248146550798}"
0.01,0.7,"[0.1, 0.3]","[0.3, 0.7, 0.1]",4.514666666666667,1.829002885606131,"{'200': 1.5109144750674437, '400': 2.8784711295309164, '600': 3.594553607015048, '800': 4.157485889484488, '1000': 4.472864289281795}","{'200': 6.337150722986188, '400': 7.161736248142141, '600': 7.154820537740466, '800': 8.184577026196292, '1000': 8.29662080673357}"
0.01,0.7,"[0.1, 0.5]","[0.3, 0.7, 0.1]",4.319111111111112,1.4184495796032168,"{'200': 0.5765461021193339, '400': 3.467483980141265, '600': 4.547745749476784, '800': 5.032767156767457, '1000': 5.505781511092638}","{'200': 0.5265328684631899, '400': 8.024582278999386, '600': 10.674299996278696, '800': 11.346326323710795, '1000': 11.682283310092505}"
0.01,0.7,"[0.1, 0.7]","[0.3, 0.7, 0.1]",4.88488888888889,2.020843192797636,"{'200': 1.034275542904221, '400': 2.168549622422014, '600': 3.2320247543898204, '800': 3.6797983350862955, '1000': 4.670853750197951}","{'200': 4.112390768276995, '400': 5.976117593393447, '600': 6.775954385405606, '800': 7.755040732151843, '1000': 9.724887735463954}"
0.01,0.7,"[0.1, 0.9]","[0.3, 0.7, 0.1]",4.350666666666668,1.723998453208896,"{'200': 2.2344494942678312, '400': 4.560096840022802, '600': 6.882446858243178, '800': 8.155480576776762, '1000': 8.646791043079144}","{'200': 9.079906630599128, '400': 10.904327462177784, '600': 15.191295922227193, '800': 17.568316617387467, '1000': 18.75322212341094}"
0.01,0.7,"[0.3, 0.1]","[0.3, 0.7, 0.1]",4.103111111111112,1.2998595175756875,"{'200': 0.5449362858067561, '400': 1.481379691847536, '600': 2.5947956389537734, '800': 3.680042432599091, '1000': 4.537874287702273}","{'200': 0.5095015072529365, '400': 0.521607373597041, '600': 4.899762872989267, '800': 7.950924592074144, '1000': 9.782849008133558}"
0.01,0.7,"[0.3, 0.3]","[0.3, 0.7, 0.1]",4.612000000000002,1.7987966347904185,"{'200': 0.45038083235180526, '400': 1.6777793717150353, '600': 2.157741625634545, '800': 2.3916182982156475, '1000': 2.5456604322881495}","{'200': 0.45723368724597696, '400': 2.013657825894144, '600': 2.6195336302139167, '800': 2.7199373913443807, '1000': 2.8938287205557565}"
0.01,0.7,"[0.3, 0.5]","[0.3, 0.7, 0.1]",4.498666666666667,1.3257276408741643,"{'200': 0.440074610653612, '400': 2.506301188624883, '600': 3.9146273792940955, '800': 5.6447394573048015, '1000': 6.921325164328425}","{'200': 0.4557002328082482, '400': 5.885979249109168, '600': 7.8821843950417305, '800': 13.929491106482631, '1000': 16.836755433643127}"
0.01,0.7,"[0.3, 0.7]","[0.3, 0.7, 0.1]",4.516888888888889,1.3903985395437635,"{'200': 0.3964876873718031, '400': 1.9081500625850039, '600': 2.264148178933625, '800': 2.3934461682562147, '1000': 2.5029090086872827}","{'200': 0.419131531001916, '400': 4.495361774317412, '600': 3.7896547849969537, '800': 3.433473310879677, '1000': 3.219498566966923}"
0.01,0.7,"[0.3, 0.9]","[0.3, 0.7, 0.1]",4.601777777777779,1.5396093139190128,"{'200': 0.42169945853804514, '400': 2.4044084311928025, '600': 3.5806069506846785, '800': 3.876332341948637, '1000': 4.069829372923382}","{'200': 0.45561434794545913, '400': 4.7506245605751, '600': 6.8277157490120635, '800': 7.3254088026131505, '1000': 7.656958583661454}"
0.01,0.7,"[0.5, 0.1]","[0.3, 0.7, 0.1]",4.203555555555556,1.492263240935364,"{'200': 0.5368043864821035, '400': 3.9035778746749235, '600': 5.302477672349493, '800': 6.592252110414192, '1000': 7.3038725207295085}","{'200': 0.5013959233009314, '400': 10.666603138189666, '600': 12.5800744086542, '800': 14.734920180171008, '1000': 16.37776877904676}"
0.01,0.7,"[0.5, 0.3]","[0.3, 0.7, 0.1]",4.2973333333333334,1.3949598162272951,"{'200': 0.4861075217704657, '400': 1.4888061202625293, '600': 1.8465132352755462, '800': 1.9963994194355479, '1000': 2.1542050874788785}","{'200': 0.4846095864486188, '400': 0.5780644073635297, '600': 0.37357168047920886, '800': 0.30227886985169705, '1000': 0.3300110557114977}"
0.01,0.7,"[0.5, 0.5]","[0.3, 0.7, 0.1]",4.458222222222223,1.6294501988760766,"{'200': 0.5097683704557369, '400': 2.924480821604676, '600': 5.290808626428876, '800': 6.626933869157414, '1000': 8.807218032345203}","{'200': 0.5292269469420805, '400': 9.736450888109392, '600': 15.08146735843224, '800': 18.514780876123876, '1000': 22.33411691813651}"
0.01,0.7,"[0.5, 0.7]","[0.3, 0.7, 0.1]",4.78088888888889,1.7042637018466649,"{'200': 0.3972719331580777, '400': 1.282150889126481, '600': 1.7695301538083477, '800': 2.186454979722628, '1000': 2.8599136748000142}","{'200': 0.4359571715486238, '400': 0.5989109040666389, '600': 0.3666778814068703, '800': 1.509362809272562, '1000': 4.035666232774945}"
0.01,0.7,"[0.5, 0.9]","[0.3, 0.7, 0.1]",4.543555555555556,1.5694148315790337,"{'200': 0.48841599981906647, '400': 2.3590100208815286, '600': 3.7792676388939284, '800': 6.668735243424054, '1000': 8.586569840885021}","{'200': 0.4983668243932771, '400': 6.412562301792819, '600': 9.651734732443055, '800': 16.961816104703058, '1000': 21.8621555902537}"
0.01,0.7,"[0.7, 0.1]","[0.3, 0.7, 0.1]",3.790222222222223,0.9338248441255855,"{'200': 0.7409734644807976, '400': 4.586753251710368, '600': 5.445841045384041, '800': 6.0341352416176015, '1000': 6.595038189095834}","{'200': 0.7126923342838016, '400': 15.684831765541421, '600': 17.641163013697046, '800': 18.448695965991803, '1000': 19.110141483421092}"
0.01,0.7,"[0.7, 0.3]","[0.3, 0.7, 0.1]",4.387555555555555,1.355294401073156,"{'200': 0.48646080213590387, '400': 1.6474346167667104, '600': 2.3011442716801347, '800': 3.127040797998417, '1000': 3.5135029519129497}","{'200': 0.4747284189309636, '400': 1.0657977504546248, '600': 2.1470184348716037, '800': 3.9873464883742, '1000': 4.861862142159338}"
0.01,0.7,"[0.7, 0.5]","[0.3, 0.7, 0.1]",3.939555555555557,1.2329656308728072,"{'200': 0.5520799193470324, '400': 3.8665867761255295, '600': 5.69554657862618, '800': 6.473895953497469, '1000': 6.830477821443642}","{'200': 0.5311318916781709, '400': 15.066170935601145, '600': 25.16614883319295, '800': 29.335474522515995, '1000': 30.89099087316579}"
0.01,0.7,"[0.7, 0.7]","[0.3, 0.7, 0.1]",4.275555555555557,1.5832562164455826,"{'200': 0.5582806547336899, '400': 1.542329315455924, '600': 1.8617350578439187, '800': 2.8570467723112163, '1000': 3.3833674747575295}","{'200': 0.5303292155395193, '400': 0.6569820259854696, '600': 0.38375475599084924, '800': 5.530313744694895, '1000': 8.005132372760785}"
0.01,0.7,"[0.7, 0.9]","[0.3, 0.7, 0.1]",4.236888888888889,1.3894648405806735,"{'200': 0.5340978322850899, '400': 2.415536939009288, '600': 4.780606678171556, '800': 6.4506005336322705, '1000': 13.555432235200925}","{'200': 0.4998897896283748, '400': 5.903529792797694, '600': 14.111203063575852, '800': 18.013572970394616, '1000': 28.270448228080532}"
0.01,0.7,"[0.9, 0.1]","[0.3, 0.7, 0.1]",3.9048888888888893,1.2656849216877215,"{'200': 0.7801562746705749, '400': 5.168811307814627, '600': 6.052501705729867, '800': 6.866144575197252, '1000': 7.523608043636358}","{'200': 0.8228571168385937, '400': 14.212724355606225, '600': 14.83080014920505, '800': 15.11765172733647, '1000': 16.211610676945686}"
0.01,0.7,"[0.9, 0.3]","[0.3, 0.7, 0.1]",4.35688888888889,1.3329863252148828,"{'200': 0.5073070134047017, '400': 4.918940013937778, '600': 7.175890379227815, '800': 9.185109799074548, '1000': 10.269279265855474}","{'200': 0.5994129745616508, '400': 16.04845964811784, '600': 21.574836217160144, '800': 24.840023848146682, '1000': 27.494125773632952}"
0.01,0.7,"[0.9, 0.5]","[0.3, 0.7, 0.1]",3.999111111111112,1.0194199270439643,"{'200': 0.5881213779221001, '400': 4.403227460111509, '600': 7.755032436628497, '800': 9.359864595844606, '1000': 12.789036571611758}","{'200': 0.8561078821066179, '400': 15.856061504057354, '600': 24.310563580322086, '800': 28.625922733350126, '1000': 34.001271480749715}"
0.01,0.7,"[0.9, 0.7]","[0.3, 0.7, 0.1]",4.3146666666666675,1.3070502838240172,"{'200': 0.49794671613951735, '400': 2.799840358632213, '600': 4.819801502033004, '800': 6.822745970426573, '1000': 8.07912143262841}","{'200': 0.5171059794097764, '400': 9.210781980258263, '600': 20.11454331567577, '800': 25.067872107324117, '1000': 29.180578314429766}"
0.01,0.7,"[0.9, 0.9]","[0.3, 0.7, 0.1]",4.41288888888889,1.3895109007164628,"{'200': 1.9071009568292319, '400': 5.0091626146359784, '600': 5.670256907622959, '800': 5.88483861310228, '1000': 6.07865670021349}","{'200': 9.490310197040111, '400': 16.79684642909417, '600': 17.850543994998777, '800': 18.047629143779723, '1000': 18.247008447523253}"
