tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.1]","[0.3, 0.5, 0.5]",3.3640000000000003,1.260346336880815,"{'200': 0.8727583696608254, '400': 1.80814561257425, '600': 4.104058849361893, '800': 6.818655766212096, '1000': 8.836769966852083}","{'200': 0.6385397846452221, '400': 0.5320579942768403, '600': 12.512096012195402, '800': 21.15661493753885, '1000': 26.25295155429281}"
0.01,0.2,"[0.5, 0.3]","[0.3, 0.5, 0.5]",3.569333333333334,1.5187983554259086,"{'200': 0.7732740917117349, '400': 1.723102265101563, '600': 2.0187813870561033, '800': 5.250745797231622, '1000': 7.638891260362078}","{'200': 0.5342839395988089, '400': 0.5561677010691167, '600': 0.33727752516631165, '800': 11.910231482667347, '1000': 19.01399269114636}"
0.01,0.2,"[0.5, 0.5]","[0.3, 0.5, 0.5]",3.6631111111111125,1.2487074601313366,"{'200': 2.8459663503596886, '400': 10.628545553370946, '600': 16.79347733640326, '800': 20.646613550282932, '1000': 25.521226636623368}","{'200': 13.34317117213699, '400': 48.055226255039486, '600': 62.74043129041026, '800': 71.99534605218231, '1000': 79.24065904981464}"
0.01,0.2,"[0.5, 0.7]","[0.3, 0.5, 0.5]",3.6097777777777784,1.1538582406457794,"{'200': 0.8478490593764341, '400': 9.705097652977118, '600': 21.78901610531892, '800': 26.76253809726203, '1000': 30.053629228831024}","{'200': 0.5496183192724747, '400': 31.81299220580814, '600': 60.04742288052419, '800': 73.85562077542505, '1000': 83.39596588496786}"
0.01,0.2,"[0.5, 0.9]","[0.3, 0.5, 0.5]",3.395111111111112,1.137311883780194,"{'200': 0.9548427408593475, '400': 8.872159984472331, '600': 10.014762440404054, '800': 12.157408649723582, '1000': 13.549325030614199}","{'200': 0.5876701695016043, '400': 32.41385609632674, '600': 37.1442738451808, '800': 40.8610705400253, '1000': 44.71963540931534}"
0.01,0.2,"[0.7, 0.1]","[0.3, 0.5, 0.5]",3.5453333333333346,1.3124254052876472,"{'200': 0.9000799831435574, '400': 1.8207570477590294, '600': 2.067819448854282, '800': 2.666508267424262, '1000': 5.655532414785631}","{'200': 0.6917115291321022, '400': 0.5541186106081922, '600': 0.36142979041195666, '800': 3.080057381206168, '1000': 13.586903557270007}"
0.01,0.2,"[0.7, 0.3]","[0.3, 0.5, 0.5]",3.4706666666666663,1.1779424622809234,"{'200': 0.7916827876508701, '400': 3.5376011923148454, '600': 4.50593863782294, '800': 6.163588038653365, '1000': 7.0977682820622405}","{'200': 0.5843730518467268, '400': 11.737551707264542, '600': 16.702949807032102, '800': 20.264925243842473, '1000': 23.16506347248195}"
0.01,0.2,"[0.7, 0.5]","[0.3, 0.5, 0.5]",3.571111111111112,1.6926852069645266,"{'200': 0.9167060079691691, '400': 1.8398008345100598, '600': 4.8377260616444415, '800': 5.954021870770204, '1000': 9.543375115689832}","{'200': 0.5481141327726713, '400': 0.6165669019086878, '600': 13.494198800660067, '800': 17.92147105379592, '1000': 28.01764935058379}"
0.01,0.2,"[0.7, 0.7]","[0.3, 0.5, 0.5]",3.232888888888889,1.0176850030496174,"{'200': 1.0225302434557249, '400': 5.159739801452736, '600': 15.435305481848028, '800': 19.689430194119588, '1000': 22.108784397891302}","{'200': 0.5720940888151466, '400': 13.676305520292365, '600': 45.715410178003204, '800': 57.85435602310689, '1000': 65.03808886172742}"
0.01,0.2,"[0.7, 0.9]","[0.3, 0.5, 0.5]",3.2013333333333334,0.7267266030327738,"{'200': 0.9081537159188166, '400': 6.25600715810084, '600': 14.251889287125566, '800': 22.678210639916273, '1000': 26.5053793051732}","{'200': 0.4957885568840953, '400': 20.456017789043965, '600': 40.85642353314206, '800': 69.26737075232585, '1000': 83.69746907963105}"
0.01,0.2,"[0.9, 0.1]","[0.3, 0.5, 0.5]",3.3915555555555557,1.1111754648030385,"{'200': 0.9640590769033799, '400': 1.9212699315936341, '600': 2.112788023501682, '800': 2.221867237775378, '1000': 2.3307818328821153}","{'200': 0.6658818434075083, '400': 0.5061839449253067, '600': 0.32148722860133083, '800': 0.29701232900978464, '1000': 0.42177903119070065}"
0.01,0.2,"[0.9, 0.3]","[0.3, 0.5, 0.5]",3.5746666666666678,1.1290853722273522,"{'200': 0.8486932990175692, '400': 1.6969100884355486, '600': 5.985262963283966, '800': 8.459996193267324, '1000': 10.768654983095493}","{'200': 0.5844885622754739, '400': 0.4851925458305897, '600': 18.619481134465136, '800': 29.54946581970969, '1000': 34.74071824736877}"
0.01,0.2,"[0.9, 0.5]","[0.3, 0.5, 0.5]",3.4377777777777796,1.0732068018355891,"{'200': 0.8289887038740885, '400': 1.6917907312002016, '600': 5.396313069209185, '800': 9.088379130225432, '1000': 10.590627924210654}","{'200': 0.5264476077202754, '400': 0.432682576093231, '600': 16.478047155092696, '800': 36.549027996125034, '1000': 44.09965498412123}"
0.01,0.2,"[0.9, 0.7]","[0.3, 0.5, 0.5]",3.3191111111111113,1.0477994342053196,"{'200': 0.8813552594821363, '400': 8.237686614293063, '600': 10.37331490437505, '800': 11.357732742040954, '1000': 11.827748098650654}","{'200': 0.5891869731727577, '400': 42.92551303880478, '600': 55.27543898191222, '800': 60.99546377289412, '1000': 63.63756074052614}"
0.01,0.2,"[0.9, 0.9]","[0.3, 0.5, 0.5]",3.3626666666666685,0.9520186739531717,"{'200': 5.196053566845071, '400': 9.68301482287098, '600': 16.987007738247907, '800': 27.592376772379254, '1000': 36.768860282908655}","{'200': 27.950505136401997, '400': 51.1787340412132, '600': 64.42612352518685, '800': 82.694352177682, '1000': 99.19352009917604}"
0.01,0.45,"[0.1, 0.1]","[0.3, 0.5, 0.5]",4.352,1.3640097751360392,"{'200': 0.486526110233062, '400': 1.4162353186841936, '600': 4.011124796325009, '800': 6.087048381371915, '1000': 6.931017754485789}","{'200': 0.46265849617240856, '400': 0.5543227968796512, '600': 9.395018985501265, '800': 13.780194607779125, '1000': 16.931200146089033}"
0.01,0.45,"[0.1, 0.3]","[0.3, 0.5, 0.5]",4.2106666666666674,1.6112802363338288,"{'200': 0.5347670809244259, '400': 1.4982333278899096, '600': 2.788679914510144, '800': 4.118003749857845, '1000': 4.745056705673468}","{'200': 0.4849747363601361, '400': 0.6212880089946271, '600': 4.785004891763913, '800': 8.148532446194492, '1000': 10.152744242279757}"
0.01,0.45,"[0.1, 0.5]","[0.3, 0.5, 0.5]",4.430666666666668,1.7936559808886927,"{'200': 0.5140107915075861, '400': 2.165754510420483, '600': 3.47122360571163, '800': 5.415132205495429, '1000': 6.490218113227442}","{'200': 0.4901868912755703, '400': 3.936036363354898, '600': 9.369704329455656, '800': 12.2875668099977, '1000': 14.492375561414178}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.5, 0.5]",4.634666666666667,1.6468874345935798,"{'200': 0.42221945859638876, '400': 2.9947504584445066, '600': 4.206080641390588, '800': 4.682070712537375, '1000': 7.16852122263413}","{'200': 0.400355264451736, '400': 8.388687673580517, '600': 11.628486699608413, '800': 12.907121510717083, '1000': 15.56011544450007}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.5, 0.5]",4.725333333333333,1.9345761522589102,"{'200': 0.4620594572430122, '400': 2.036156291973781, '600': 2.5324553901654925, '800': 5.9487004041607765, '1000': 8.586558784729254}","{'200': 0.4886147782988759, '400': 4.563801049804315, '600': 4.878065781087484, '800': 15.721603523987959, '1000': 24.55423487569382}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.5, 0.5]",3.6306666666666674,1.040586159602152,"{'200': 4.015108690755966, '400': 7.158620228954582, '600': 9.901280294683387, '800': 11.359640991095084, '1000': 12.666520724006423}","{'200': 21.47009950389444, '400': 25.343344721439948, '600': 28.913038945804363, '800': 32.70541317482949, '1000': 35.60371741930324}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.5, 0.5]",3.4355555555555566,1.0276176451829528,"{'200': 3.136142779072517, '400': 10.47144268412212, '600': 12.261766952759306, '800': 14.796406611961848, '1000': 15.859797564703486}","{'200': 10.837238427637267, '400': 24.078297054098645, '600': 26.895552448524974, '800': 29.646294978208484, '1000': 31.44339822069978}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.5, 0.5]",4.316444444444445,1.2536828511860667,"{'200': 0.4362207173315758, '400': 1.494653360601655, '600': 1.8406531477514565, '800': 2.737362694722161, '1000': 3.006465054888904}","{'200': 0.3861795053266806, '400': 0.4496685748717548, '600': 0.28736701542207915, '800': 4.318714804037716, '1000': 4.895060721338654}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.5, 0.5]",4.113777777777778,1.4402581387282074,"{'200': 0.4975568634796096, '400': 1.467818223573122, '600': 1.9593239551275203, '800': 2.0896679002610745, '1000': 2.1965295417814272}","{'200': 0.4200148648386924, '400': 0.4957007523101751, '600': 0.4782373948275517, '800': 0.42849850450577404, '1000': 0.4082004216083685}"
0.01,0.45,"[0.3, 0.9]","[0.3, 0.5, 0.5]",4.042222222222223,1.1714243730298577,"{'200': 0.5437052854798703, '400': 1.9645946615273042, '600': 4.162090281200062, '800': 4.90280953586997, '1000': 5.518284255153466}","{'200': 0.5109471490711731, '400': 2.932108259378839, '600': 9.093709795144216, '800': 11.725391370797247, '1000': 13.12780061326804}"
0.01,0.45,"[0.5, 0.1]","[0.3, 0.5, 0.5]",3.985333333333334,1.300840070450203,"{'200': 0.5868170579540994, '400': 1.4578604410106442, '600': 3.5694625361054326, '800': 4.640033491782276, '1000': 6.0832761462366856}","{'200': 0.4892912403549222, '400': 0.49255723001431684, '600': 11.071249389254264, '800': 17.085134401758957, '1000': 20.029389553764567}"
0.01,0.45,"[0.5, 0.3]","[0.3, 0.5, 0.5]",4.38088888888889,1.5047536855980743,"{'200': 0.48912976645757456, '400': 1.4524755769157356, '600': 1.8403805401809985, '800': 2.0150527727338345, '1000': 2.2211112976309964}","{'200': 0.49245979427126546, '400': 0.5300678153826408, '600': 0.34541585976093, '800': 0.29920196292244194, '1000': 0.6302245094207835}"
0.01,0.45,"[0.5, 0.5]","[0.3, 0.5, 0.5]",3.9537777777777787,1.3905511119918348,"{'200': 0.5208066275460527, '400': 3.0521246289157244, '600': 4.473439545870426, '800': 5.116109607819034, '1000': 5.821956335551773}","{'200': 0.4098542189044425, '400': 10.45886474461568, '600': 16.07028805816641, '800': 18.24558313850376, '1000': 19.570545962790035}"
0.01,0.45,"[0.5, 0.7]","[0.3, 0.5, 0.5]",4.3213333333333335,1.4567812311927812,"{'200': 0.5303035258301098, '400': 2.690645023043155, '600': 3.665231733411167, '800': 4.872316407568608, '1000': 6.2669696284651195}","{'200': 0.5372651209423623, '400': 8.076450152503119, '600': 12.008254875786792, '800': 14.24918623963562, '1000': 17.885901936019604}"
0.01,0.45,"[0.5, 0.9]","[0.3, 0.5, 0.5]",4.109333333333334,1.3521183380163146,"{'200': 0.5860668364544527, '400': 2.3858624848114385, '600': 2.8446066339297293, '800': 4.078369647130728, '1000': 4.603524159377728}","{'200': 0.560970814946819, '400': 5.542657356341032, '600': 6.4740095234321995, '800': 8.258406080980155, '1000': 9.46558027920468}"
0.01,0.45,"[0.7, 0.1]","[0.3, 0.5, 0.5]",4.508444444444446,1.5953515189875247,"{'200': 0.4374767057666197, '400': 3.8430671673486536, '600': 5.156525233935239, '800': 6.85098589473776, '1000': 7.614706162004373}","{'200': 0.38471413986166647, '400': 13.41167653073201, '600': 18.819403903291544, '800': 20.728294019314276, '1000': 23.068319310987896}"
0.01,0.45,"[0.7, 0.3]","[0.3, 0.5, 0.5]",3.9515555555555566,0.9409544930679119,"{'200': 0.6064807454912285, '400': 5.584445524009686, '600': 7.680573883710075, '800': 10.578998621124105, '1000': 13.919793667280564}","{'200': 0.6762676261870064, '400': 19.79214916127951, '600': 23.438922543868905, '800': 27.552453866781093, '1000': 33.240521726812716}"
0.01,0.45,"[0.7, 0.5]","[0.3, 0.5, 0.5]",4.459111111111113,1.6116683174375863,"{'200': 0.44835015502931863, '400': 2.782627086585939, '600': 4.3201156171407025, '800': 5.021461979340959, '1000': 6.366657809502656}","{'200': 0.43028924449902956, '400': 8.81847958812146, '600': 14.095019150420677, '800': 15.758990260460848, '1000': 17.6795348260383}"
0.01,0.45,"[0.7, 0.7]","[0.3, 0.5, 0.5]",4.328444444444446,1.4710932526609901,"{'200': 0.5284858826610169, '400': 1.5991337843881996, '600': 4.229111645025089, '800': 4.9091464222734364, '1000': 5.473999403388108}","{'200': 0.4853504849400086, '400': 0.9784173291863962, '600': 11.062842014433539, '800': 13.472879103792216, '1000': 14.785610755333}"
0.01,0.45,"[0.7, 0.9]","[0.3, 0.5, 0.5]",4.508444444444445,1.9291287101297603,"{'200': 1.420824072506433, '400': 4.723871942666161, '600': 6.040447334767045, '800': 8.290014209791211, '1000': 9.589288178807607}","{'200': 5.94019885429142, '400': 15.919910758013453, '600': 16.138959095430423, '800': 18.97513976970419, '1000': 21.24708372417134}"
0.01,0.45,"[0.9, 0.1]","[0.3, 0.5, 0.5]",4.0871111111111125,1.1504368681741393,"{'200': 0.4761701892888024, '400': 1.5340748792863548, '600': 1.8811178403923656, '800': 2.0627759207601803, '1000': 2.524771763683289}","{'200': 0.3877847824048539, '400': 0.5248339833888945, '600': 0.36041387508312794, '800': 0.27675971294387086, '1000': 2.363525468703781}"
0.01,0.45,"[0.9, 0.3]","[0.3, 0.5, 0.5]",4.125333333333333,1.3454079926426292,"{'200': 0.5786637336856744, '400': 1.9708781983850208, '600': 3.0724799858007352, '800': 3.4339077808697724, '1000': 4.075902393326145}","{'200': 0.5113835764180966, '400': 2.5321081657103406, '600': 5.403819038468322, '800': 6.5077113859622795, '1000': 7.559591369710907}"
0.01,0.45,"[0.9, 0.5]","[0.3, 0.5, 0.5]",3.7457777777777785,1.0130580522773367,"{'200': 2.4527742239425985, '400': 9.030931715295496, '600': 10.072364066665939, '800': 11.851764699434716, '1000': 12.812077912946924}","{'200': 11.322153812100712, '400': 29.392756282203152, '600': 31.990781765507574, '800': 32.944404484262954, '1000': 34.037765009848584}"
0.01,0.45,"[0.9, 0.7]","[0.3, 0.5, 0.5]",3.9555555555555557,1.4952540557905287,"{'200': 0.8823884175157765, '400': 4.057486841729478, '600': 8.740779522484923, '800': 12.674679966103708, '1000': 14.458137650987306}","{'200': 1.4789047707221847, '400': 11.629711300323786, '600': 19.048760292552192, '800': 26.666455540168187, '1000': 30.871587664864705}"
0.01,0.45,"[0.9, 0.9]","[0.3, 0.5, 0.5]",3.867555555555556,1.4135552586071063,"{'200': 1.8631956157661067, '400': 8.469826396982642, '600': 9.586164073761312, '800': 11.15722847698915, '1000': 11.947600443740651}","{'200': 7.9279337246193915, '400': 20.48132837413988, '600': 21.994999627208973, '800': 23.62319704660807, '1000': 25.338222398116187}"
0.01,0.7,"[0.1, 0.1]","[0.3, 0.5, 0.5]",4.5968888888888895,1.638665883132742,"{'200': 0.42781790428658606, '400': 1.343800403222487, '600': 2.619684111821928, '800': 2.723747660834631, '1000': 2.8826564761588163}","{'200': 0.4437187978016038, '400': 0.5808994488370663, '600': 5.633049748318084, '800': 5.090994404752749, '1000': 4.851747528524713}"
0.01,0.7,"[0.1, 0.3]","[0.3, 0.5, 0.5]",4.762666666666669,1.848841559223264,"{'200': 0.4457813552879765, '400': 3.710114676229486, '600': 4.6411505684388885, '800': 4.9460190064273934, '1000': 5.157395278295228}","{'200': 0.5047810621081311, '400': 9.342507213242511, '600': 11.516771278939153, '800': 12.038215624521824, '1000': 12.40528124177155}"
0.01,0.7,"[0.1, 0.5]","[0.3, 0.5, 0.5]",4.040888888888889,1.392021427392908,"{'200': 1.1373590429554163, '400': 2.0287336720636473, '600': 2.562877306496685, '800': 2.87568749668299, '1000': 3.0406271812692918}","{'200': 3.9426495119420255, '400': 3.930984765322513, '600': 3.8128796234225035, '800': 4.199164318902253, '1000': 4.385921694339696}"
0.01,0.7,"[0.1, 0.7]","[0.3, 0.5, 0.5]",4.805777777777779,1.6294600181094605,"{'200': 0.4525778483187279, '400': 1.3481295903607255, '600': 1.7809839966751932, '800': 1.9763637213667624, '1000': 3.0884182302860492}","{'200': 0.5139443731987933, '400': 0.5992902270007846, '600': 0.4147749836933375, '800': 0.33407370281104143, '1000': 6.7275027918449135}"
0.01,0.7,"[0.1, 0.9]","[0.3, 0.5, 0.5]",4.432000000000001,1.6821171844500677,"{'200': 0.5328538938662243, '400': 1.4644450337968284, '600': 2.3673962109965805, '800': 2.997122922217563, '1000': 3.282296267967096}","{'200': 0.4857365982929843, '400': 0.5375324857628402, '600': 3.7547940636818407, '800': 5.173811596890516, '1000': 5.8821265740512585}"
0.01,0.7,"[0.3, 0.1]","[0.3, 0.5, 0.5]",4.075111111111112,1.4048434032497437,"{'200': 0.631449737017421, '400': 6.499640936773615, '600': 9.892298946088014, '800': 12.278832638056835, '1000': 14.628924990596419}","{'200': 0.6252176135955372, '400': 13.956186119387613, '600': 20.205448852964082, '800': 24.02441069925935, '1000': 27.579887759283135}"
0.01,0.7,"[0.3, 0.3]","[0.3, 0.5, 0.5]",4.098222222222223,1.5784032563024488,"{'200': 5.4188084256246265, '400': 6.849668394717461, '600': 8.254502742677769, '800': 9.26332871967176, '1000': 10.415370937051495}","{'200': 19.12452102583879, '400': 20.45591967259368, '600': 21.08202953614799, '800': 22.172247551808873, '1000': 23.062757043736873}"
0.01,0.7,"[0.3, 0.5]","[0.3, 0.5, 0.5]",4.004444444444446,1.6500876145836836,"{'200': 3.1330765665254288, '400': 7.344884448177319, '600': 8.468534845326175, '800': 8.967350722720502, '1000': 9.432033351032677}","{'200': 12.680145521619863, '400': 17.449833462705726, '600': 19.049393736170487, '800': 19.951568006662264, '1000': 20.890710702781192}"
0.01,0.7,"[0.3, 0.7]","[0.3, 0.5, 0.5]",4.530666666666667,2.8323201325650555,"{'200': 1.9484273872004585, '400': 4.457571377057235, '600': 5.699163442934899, '800': 7.58486673247914, '1000': 8.459882651728805}","{'200': 8.679897043288335, '400': 12.329999539601651, '600': 13.523574527688599, '800': 15.458788153006212, '1000': 17.099305849986393}"
0.01,0.7,"[0.3, 0.9]","[0.3, 0.5, 0.5]",4.19288888888889,1.240982804468964,"{'200': 0.5365044172977368, '400': 3.6257783639290877, '600': 5.613302425053382, '800': 7.155046946667098, '1000': 7.984649941163734}","{'200': 0.5182612502199339, '400': 9.03360479945019, '600': 11.97145046148275, '800': 15.829298192064273, '1000': 17.706966012829405}"
0.01,0.7,"[0.5, 0.1]","[0.3, 0.5, 0.5]",4.149777777777778,1.1688826362316918,"{'200': 2.2432031634496656, '400': 7.6531781268654395, '600': 9.013689673453474, '800': 10.354764562512019, '1000': 11.532349955406426}","{'200': 9.849300445621818, '400': 25.178650374170704, '600': 28.610267811567304, '800': 30.63147252308847, '1000': 32.06607641410199}"
0.01,0.7,"[0.5, 0.3]","[0.3, 0.5, 0.5]",4.1800000000000015,1.38311725220002,"{'200': 0.5333614170545351, '400': 1.549178824349464, '600': 1.8859448610543108, '800': 3.074814413232931, '1000': 3.8106852888327913}","{'200': 0.5340851260555098, '400': 0.5879105439284532, '600': 0.3645035670044396, '800': 7.031835752946743, '1000': 11.052404019876663}"
0.01,0.7,"[0.5, 0.5]","[0.3, 0.5, 0.5]",4.406666666666667,1.6136418437807072,"{'200': 1.2671353603703208, '400': 4.718127581170814, '600': 7.101537019518393, '800': 10.807936807654235, '1000': 12.547264013664204}","{'200': 4.834653673025121, '400': 15.25916483271672, '600': 18.634043231858996, '800': 23.495415694838435, '1000': 26.39723797055055}"
0.01,0.7,"[0.5, 0.7]","[0.3, 0.5, 0.5]",4.717333333333334,1.6188149300577197,"{'200': 0.43048404446719774, '400': 1.636524700987307, '600': 2.372475289750861, '800': 3.9764532341715513, '1000': 4.381514729046686}","{'200': 0.4912097563896178, '400': 1.635197763333428, '600': 2.506109716690776, '800': 8.761539816368003, '1000': 10.641327030635937}"
0.01,0.7,"[0.5, 0.9]","[0.3, 0.5, 0.5]",4.350666666666667,1.3144029485325694,"{'200': 0.5707965221660193, '400': 3.940696674528178, '600': 5.35245012609559, '800': 5.81175271435036, '1000': 6.2452473451714186}","{'200': 0.8115199937489209, '400': 15.223072715922923, '600': 16.493988938208776, '800': 16.894487752522323, '1000': 17.030837283725358}"
0.01,0.7,"[0.7, 0.1]","[0.3, 0.5, 0.5]",4.131555555555557,1.1860484448707167,"{'200': 0.49367123709976796, '400': 4.59229027030314, '600': 7.456221194911537, '800': 8.417724900200799, '1000': 9.84134468304167}","{'200': 0.4504755990402692, '400': 15.284652430181152, '600': 22.11561717786893, '800': 24.952989143338048, '1000': 26.55155135152451}"
0.01,0.7,"[0.7, 0.3]","[0.3, 0.5, 0.5]",4.672888888888891,1.7491440728694474,"{'200': 0.37645935491593085, '400': 1.3088178225262275, '600': 2.291356660790047, '800': 8.861156319710066, '1000': 11.534465216535082}","{'200': 0.3881390427019077, '400': 0.6003290262703231, '600': 2.750662949054213, '800': 21.883717568316214, '1000': 28.72064220651733}"
0.01,0.7,"[0.7, 0.5]","[0.3, 0.5, 0.5]",4.176,1.4566543096348497,"{'200': 2.7157055699788883, '400': 10.999131020431307, '600': 14.20778500069114, '800': 16.680965042480597, '1000': 18.197606109460125}","{'200': 14.779885490924984, '400': 30.56860255946315, '600': 38.75008249738252, '800': 41.81044841248687, '1000': 44.305240830789}"
0.01,0.7,"[0.7, 0.7]","[0.3, 0.5, 0.5]",4.309777777777779,1.3269890544451692,"{'200': 1.269910293826267, '400': 5.584881335179314, '600': 6.524532082393805, '800': 8.101940855174648, '1000': 11.768812943124978}","{'200': 4.000339807746685, '400': 18.058783354045687, '600': 20.41695780501569, '800': 21.743670717362562, '1000': 26.31776060162284}"
0.01,0.7,"[0.7, 0.9]","[0.3, 0.5, 0.5]",4.275111111111111,1.3374679596946895,"{'200': 0.5117332390281373, '400': 4.089995918988466, '600': 5.78107582578612, '800': 7.884228179608386, '1000': 9.335663858485141}","{'200': 0.5800096025786847, '400': 14.960125655434585, '600': 17.61140903094999, '800': 21.488399652468257, '1000': 25.501042068327436}"
0.01,0.7,"[0.9, 0.1]","[0.3, 0.5, 0.5]",4.28088888888889,1.418010848136254,"{'200': 1.6625701254205936, '400': 6.0451502998676405, '600': 8.436629988931944, '800': 9.552808730450609, '1000': 10.260345548522906}","{'200': 6.510323877349511, '400': 21.140931607437267, '600': 25.96811076188667, '800': 29.03797353545634, '1000': 31.222123570202694}"
0.01,0.7,"[0.9, 0.3]","[0.3, 0.5, 0.5]",4.208,1.3501828682729526,"{'200': 0.48358089075968563, '400': 4.700594702829554, '600': 7.270561368038201, '800': 10.26335921403207, '1000': 12.713217391687863}","{'200': 0.45834464463424285, '400': 21.24968655892002, '600': 25.05798246487197, '800': 29.66119068180705, '1000': 33.48256479766907}"
0.01,0.7,"[0.9, 0.5]","[0.3, 0.5, 0.5]",4.306666666666668,1.3545446139242192,"{'200': 0.6770672911045111, '400': 10.357001691485854, '600': 14.8794857252712, '800': 17.6163963354939, '1000': 18.871595991716656}","{'200': 1.2755287936382746, '400': 31.59911418628727, '600': 38.994955006126595, '800': 44.114697217096484, '1000': 46.41682699612928}"
0.01,0.7,"[0.9, 0.7]","[0.3, 0.5, 0.5]",3.9004444444444446,0.9114724486737696,"{'200': 0.5393617349373132, '400': 5.7003345795295495, '600': 11.249597263366915, '800': 12.896611882152131, '1000': 14.384348268056288}","{'200': 0.48519018043743434, '400': 15.533737766766121, '600': 24.67211404530421, '800': 28.60406228588319, '1000': 32.52675982853709}"
0.01,0.7,"[0.9, 0.9]","[0.3, 0.5, 0.5]",4.536444444444446,1.5028405039281163,"{'200': 0.4975895680663902, '400': 3.6791396820379694, '600': 5.572367493823026, '800': 6.288742211989175, '1000': 6.691738931643459}","{'200': 0.5461516048885597, '400': 12.92633368150224, '600': 18.361286021774173, '800': 20.74256864588272, '1000': 21.9797015421053}"
