tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.9, 0.1]","[0.3, 0.5, 0.3]",3.3977777777777787,0.977763636261372,"{'200': 0.7808923309934533, '400': 1.7377882161192293, '600': 3.9114143649584188, '800': 9.03936147160769, '1000': 13.118749518857133}","{'200': 0.5217839172125823, '400': 0.37773056260085286, '600': 10.593716384690607, '800': 26.661671745070006, '1000': 34.70820351400358}"
0.01,0.2,"[0.9, 0.3]","[0.3, 0.5, 0.3]",3.4400000000000017,1.1067550165536484,"{'200': 0.9169714579983809, '400': 6.759170584124215, '600': 7.693819709358648, '800': 7.855651827349814, '1000': 10.784458071830505}","{'200': 0.6145246670910274, '400': 25.36624031793526, '600': 27.3217710330619, '800': 26.859002033768252, '1000': 30.955998654981965}"
0.01,0.2,"[0.9, 0.5]","[0.3, 0.5, 0.3]",3.4240000000000017,1.2491106169324366,"{'200': 0.8804907389208207, '400': 1.9483038955468475, '600': 4.122953016359059, '800': 11.171848278262972, '1000': 16.425259009746146}","{'200': 0.591244041099022, '400': 1.408250844764251, '600': 13.339651693122624, '800': 28.633435391527946, '1000': 38.87504274601244}"
0.01,0.2,"[0.9, 0.7]","[0.3, 0.5, 0.3]",3.657333333333333,1.206114790925345,"{'200': 0.8472391132478104, '400': 4.13815210955205, '600': 6.726267929426478, '800': 7.921106620218471, '1000': 10.282692070477477}","{'200': 0.6387068655743884, '400': 15.84347750593212, '600': 23.081120531924388, '800': 27.38930766498033, '1000': 30.774326284009874}"
0.01,0.2,"[0.9, 0.9]","[0.3, 0.5, 0.3]",3.467555555555557,1.0164538696545964,"{'200': 2.2243348015629674, '400': 9.083467901747907, '600': 17.29789496812703, '800': 22.70426116550482, '1000': 27.820095791399744}","{'200': 8.708037135538179, '400': 32.04417344775633, '600': 57.318872314048186, '800': 69.31320913206366, '1000': 76.88014460411894}"
0.01,0.45,"[0.1, 0.1]","[0.3, 0.5, 0.3]",4.538222222222223,1.677213680004746,"{'200': 0.5664590729006913, '400': 5.098114728875505, '600': 6.955164011299266, '800': 8.001095624873004, '1000': 8.822986507271192}","{'200': 0.5557237760054854, '400': 14.031261397689175, '600': 17.286557986283654, '800': 18.759936286675174, '1000': 20.255504343286336}"
0.01,0.45,"[0.1, 0.3]","[0.3, 0.5, 0.3]",4.635111111111112,1.6622937596014367,"{'200': 0.5516074994248978, '400': 1.6102040985890407, '600': 3.0767940710340307, '800': 4.0530061151840515, '1000': 4.761291366037186}","{'200': 0.5336538728357841, '400': 1.1888724196639504, '600': 5.495379798326076, '800': 7.674759609784002, '1000': 8.92264072954176}"
0.01,0.45,"[0.1, 0.5]","[0.3, 0.5, 0.3]",4.115111111111112,1.4686904555831322,"{'200': 0.6004489464840181, '400': 1.6505385408086153, '600': 5.4479639664565545, '800': 8.46012464172263, '1000': 10.381570491298014}","{'200': 0.5242245304822766, '400': 1.1429542900303706, '600': 9.787536674357424, '800': 15.600806903313508, '1000': 19.875492316152165}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.5, 0.3]",4.249333333333334,1.3668299089499034,"{'200': 0.49155398098093755, '400': 4.019267270910921, '600': 5.373790087991619, '800': 5.99065526368711, '1000': 7.86583459404959}","{'200': 0.4583215102960131, '400': 13.476400509487885, '600': 17.5193072403808, '800': 19.067180874011203, '1000': 20.303722141555863}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.5, 0.3]",4.816444444444446,1.8013342654272886,"{'200': 0.4164727772712047, '400': 6.1030044314531455, '600': 9.739248473690951, '800': 11.00691178573418, '1000': 11.789189379619675}","{'200': 0.4598797073512092, '400': 16.119751430034558, '600': 24.56246511014532, '800': 27.678933571215186, '1000': 29.800619445272467}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.5, 0.3]",3.479111111111111,1.2149070787004834,"{'200': 1.602137184993868, '400': 4.589277612193839, '600': 5.4600204898330436, '800': 7.3124446783787205, '1000': 8.803298710404155}","{'200': 4.083995025909059, '400': 14.86757280758325, '600': 18.039044805730075, '800': 20.57756341359019, '1000': 24.12418003071935}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.5, 0.3]",3.6711111111111108,1.0974196446862108,"{'200': 4.493288961196595, '400': 13.460471868126183, '600': 20.681490871075745, '800': 23.59183447106293, '1000': 25.74896066827664}","{'200': 18.481898692490176, '400': 35.81013179755307, '600': 44.9257353512169, '800': 50.71843781458953, '1000': 54.70645182678604}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.5, 0.3]",3.6906666666666683,1.2539898989492173,"{'200': 6.072172869201833, '400': 9.51445161755228, '600': 14.448341821507913, '800': 16.445718521905775, '1000': 20.44726810429769}","{'200': 22.359717847738505, '400': 27.48905440812039, '600': 30.972345386036604, '800': 32.971062576646226, '1000': 36.19406894199111}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.5, 0.3]",3.9857777777777788,1.2910538139896741,"{'200': 0.6477937795823023, '400': 2.0951560088347336, '600': 3.70813033816712, '800': 4.454058941801569, '1000': 5.867427357216707}","{'200': 0.52873348590332, '400': 3.3472073898272283, '600': 8.90943434754653, '800': 11.610635581316151, '1000': 14.542677469467867}"
0.01,0.45,"[0.3, 0.9]","[0.3, 0.5, 0.3]",3.5008888888888894,0.6923063619276021,"{'200': 0.6597927834970032, '400': 3.491570891014191, '600': 5.407022169816218, '800': 5.79276852173399, '1000': 6.23430184972615}","{'200': 0.4980443980326388, '400': 12.669685148347167, '600': 21.424856925611053, '800': 21.935975361612698, '1000': 23.48258668075582}"
0.01,0.45,"[0.5, 0.1]","[0.3, 0.5, 0.3]",3.760444444444445,0.9246884293414864,"{'200': 0.6562963386047043, '400': 3.7304351168101864, '600': 4.472914946653937, '800': 5.27492195111403, '1000': 5.763293662330199}","{'200': 0.5499356054992547, '400': 13.847435546430937, '600': 16.911872669234253, '800': 18.40452964559058, '1000': 19.265290775340212}"
0.01,0.45,"[0.5, 0.3]","[0.3, 0.5, 0.3]",4.049777777777778,1.3848553697270083,"{'200': 1.8572970220429728, '400': 11.634165575562326, '600': 14.984423744886119, '800': 16.587383092500755, '1000': 18.31315624127138}","{'200': 8.55153819682154, '400': 33.14951913706184, '600': 41.08440103357102, '800': 44.17092945197104, '1000': 46.57928553288889}"
0.01,0.45,"[0.5, 0.5]","[0.3, 0.5, 0.3]",4.117777777777778,1.6056025367982074,"{'200': 0.6570133341002138, '400': 4.339531835642699, '600': 7.09641784358473, '800': 8.028438071753941, '1000': 8.710236895355099}","{'200': 0.5843755062013289, '400': 11.949929107200179, '600': 22.06615269497459, '800': 25.604877339202414, '1000': 28.15442562825973}"
0.01,0.45,"[0.5, 0.7]","[0.3, 0.5, 0.3]",4.065777777777777,1.5240625371958827,"{'200': 1.1609749195612489, '400': 9.100876386450086, '600': 11.476528979671798, '800': 12.519978113060917, '1000': 13.049897716884324}","{'200': 3.4459191265932905, '400': 24.845753283965152, '600': 30.237002187693193, '800': 31.353493766617508, '1000': 32.41285312313117}"
0.01,0.45,"[0.5, 0.9]","[0.3, 0.5, 0.3]",4.105777777777779,1.3023713225222653,"{'200': 0.5639459358029577, '400': 1.584770362823551, '600': 1.9133745880663608, '800': 2.21391942340677, '1000': 4.642430536448337}","{'200': 0.49139191401382704, '400': 0.5220122130074599, '600': 0.3085075332514805, '800': 0.8533525311292931, '1000': 9.891664793265731}"
0.01,0.45,"[0.7, 0.1]","[0.3, 0.5, 0.3]",4.169777777777777,1.6512439605594174,"{'200': 0.5787552913220231, '400': 1.5647938997547057, '600': 3.8574903356646626, '800': 4.6669970005996095, '1000': 5.176634141765864}","{'200': 0.47944257974839866, '400': 0.5867197732505048, '600': 10.008429441871222, '800': 13.585075503976425, '1000': 15.14790687747571}"
0.01,0.45,"[0.7, 0.3]","[0.3, 0.5, 0.3]",4.143111111111111,1.3764105043711377,"{'200': 0.6985252963843191, '400': 4.752709918575502, '600': 6.68019168402793, '800': 8.01659891841515, '1000': 9.590268218121967}","{'200': 0.9403274667812869, '400': 15.462217660900764, '600': 19.09122274818939, '800': 21.27581594156306, '1000': 23.38299346950194}"
0.01,0.45,"[0.7, 0.5]","[0.3, 0.5, 0.3]",4.058666666666668,1.2935353794070643,"{'200': 0.5677883390012032, '400': 1.5559336386287141, '600': 1.8894275803424105, '800': 2.0574259990068517, '1000': 3.180416942805423}","{'200': 0.4715019504707743, '400': 0.436620861180345, '600': 0.3225223555140635, '800': 0.2852272057458275, '1000': 6.753252370475221}"
0.01,0.45,"[0.7, 0.7]","[0.3, 0.5, 0.3]",3.806666666666668,1.0419639575766952,"{'200': 1.6041846195314207, '400': 5.364895018502007, '600': 7.251532554240948, '800': 8.219360052215988, '1000': 8.787866650192443}","{'200': 5.054935606026244, '400': 16.8484751729031, '600': 21.083818768634572, '800': 23.213167924218162, '1000': 24.564542431808526}"
0.01,0.45,"[0.7, 0.9]","[0.3, 0.5, 0.3]",3.792444444444445,0.9755981767454956,"{'200': 0.7052043661354244, '400': 3.849437510224036, '600': 3.990317986121781, '800': 4.923927781088613, '1000': 5.5988451386365785}","{'200': 0.7071441081871807, '400': 8.708908404418114, '600': 8.24649548864436, '800': 8.976556950089398, '1000': 10.463760778330395}"
0.01,0.45,"[0.9, 0.1]","[0.3, 0.5, 0.3]",3.870222222222223,1.0737152299663673,"{'200': 0.5644281132401077, '400': 2.02832179394805, '600': 2.491647191896542, '800': 5.773970383939055, '1000': 7.650764382393791}","{'200': 0.4147444280259413, '400': 3.131217690837252, '600': 3.8922238882668942, '800': 13.666835090620157, '1000': 19.588473534436137}"
0.01,0.45,"[0.9, 0.3]","[0.3, 0.5, 0.3]",4.252888888888889,1.5251733922879755,"{'200': 0.548986451606628, '400': 7.269188159780771, '600': 8.279433539972448, '800': 8.882333944516068, '1000': 10.173320900941027}","{'200': 0.4730025274122495, '400': 21.874837881313614, '600': 24.021926449037874, '800': 25.075014921582614, '1000': 26.18339865426468}"
0.01,0.45,"[0.9, 0.5]","[0.3, 0.5, 0.3]",4.327111111111113,1.5825950871516516,"{'200': 0.49361610475275275, '400': 1.4600289281568735, '600': 1.9926526111712275, '800': 3.620962910861037, '1000': 4.494741900588815}","{'200': 0.4504587673342867, '400': 0.5652858873795706, '600': 1.003859956652961, '800': 9.164048194637893, '1000': 11.674060534717333}"
0.01,0.45,"[0.9, 0.7]","[0.3, 0.5, 0.3]",3.879111111111111,1.1761855904617593,"{'200': 0.6800468433166023, '400': 1.918759412797869, '600': 2.775305563821265, '800': 3.9279686716632027, '1000': 5.258152315792992}","{'200': 0.5498093275631634, '400': 1.6589832695661009, '600': 3.5216410362206534, '800': 7.076820557822368, '1000': 9.96773377371254}"
0.01,0.45,"[0.9, 0.9]","[0.3, 0.5, 0.3]",4.027555555555557,1.2410338979264306,"{'200': 0.5757924332311377, '400': 1.5071657262601632, '600': 2.774685969622307, '800': 3.2782011559116953, '1000': 4.4618381672368255}","{'200': 0.4978836721846505, '400': 0.5308721686343597, '600': 6.112090220762772, '800': 8.410066209675298, '1000': 10.045428816924328}"
0.01,0.7,"[0.1, 0.1]","[0.3, 0.5, 0.3]",4.246222222222223,1.440221107853295,"{'200': 0.48651490884640436, '400': 1.4344597426454964, '600': 1.828002502675431, '800': 2.924553830345977, '1000': 3.7865406095826923}","{'200': 0.5047482101836137, '400': 0.566888448657121, '600': 0.34375580955453283, '800': 4.211850695928151, '1000': 7.214161501695171}"
0.01,0.7,"[0.1, 0.3]","[0.3, 0.5, 0.3]",4.329333333333334,1.4566176955917816,"{'200': 0.5253890381883646, '400': 1.789942840865975, '600': 2.6813761468440194, '800': 3.3601076434747186, '1000': 3.5340104404551416}","{'200': 0.4875813594288824, '400': 2.5356023256582088, '600': 4.1459675675357985, '800': 6.1993511718130865, '1000': 6.384248150058936}"
0.01,0.7,"[0.1, 0.5]","[0.3, 0.5, 0.3]",4.547555555555556,1.6261763681245998,"{'200': 0.5070926703172903, '400': 1.4080668021450964, '600': 3.346735775744333, '800': 3.8219292607915047, '1000': 4.099662397710604}","{'200': 0.4929206937911656, '400': 0.5686751362194146, '600': 5.560100887205818, '800': 6.718251149889168, '1000': 7.369043530963238}"
0.01,0.7,"[0.1, 0.7]","[0.3, 0.5, 0.3]",4.475555555555555,1.3488951125611504,"{'200': 0.4818889622423343, '400': 1.993710034466617, '600': 2.5040908020987436, '800': 2.7307250919320984, '1000': 2.8946956909775396}","{'200': 0.48627316574762147, '400': 3.8612348462834736, '600': 4.622745468002065, '800': 4.937630752138789, '1000': 5.196132254696441}"
0.01,0.7,"[0.1, 0.9]","[0.3, 0.5, 0.3]",4.297777777777778,1.1590971369300787,"{'200': 0.4570592156350968, '400': 2.237660111456853, '600': 3.4539040474001954, '800': 5.012483495719783, '1000': 6.1292786988650585}","{'200': 0.48486416305418056, '400': 5.5801359023424055, '600': 10.705580269684651, '800': 17.73195314319103, '1000': 23.610240088760403}"
0.01,0.7,"[0.3, 0.1]","[0.3, 0.5, 0.3]",4.120444444444445,1.6648282601525206,"{'200': 0.6455456809888624, '400': 2.9932490739356785, '600': 4.535230949643783, '800': 5.575192048790017, '1000': 6.353400345490601}","{'200': 0.6746035429014752, '400': 10.207785834470242, '600': 12.49351383543626, '800': 14.225815606576443, '1000': 14.829809929356074}"
0.01,0.7,"[0.3, 0.3]","[0.3, 0.5, 0.3]",3.9,1.4180362007602858,"{'200': 5.6622658897150995, '400': 12.158541330128624, '600': 15.47048413633976, '800': 17.747192282177263, '1000': 18.64188655356248}","{'200': 18.878800279036835, '400': 24.150178795901155, '600': 28.26258339989371, '800': 30.33919188590419, '1000': 31.693339543741853}"
0.01,0.7,"[0.3, 0.5]","[0.3, 0.5, 0.3]",3.98488888888889,1.8824199817400795,"{'200': 7.4041402645807715, '400': 9.641535188613766, '600': 12.810664731257114, '800': 14.24362329705379, '1000': 14.901088692978568}","{'200': 22.181361888648304, '400': 24.375881507341113, '600': 26.13404409650753, '800': 27.94298775674382, '1000': 28.81249923144404}"
0.01,0.7,"[0.3, 0.7]","[0.3, 0.5, 0.3]",4.298666666666667,1.846194404112898,"{'200': 5.808706075309642, '400': 11.113951934444216, '600': 14.645213654846069, '800': 16.678430381664626, '1000': 18.153131821850632}","{'200': 21.433056402722976, '400': 25.53958407574967, '600': 27.95557743353512, '800': 30.031988860231397, '1000': 31.367406739712504}"
0.01,0.7,"[0.3, 0.9]","[0.3, 0.5, 0.3]",4.253333333333334,2.300531339591888,"{'200': 3.175342544439506, '400': 8.039018739226064, '600': 12.871372755583849, '800': 15.012787218755026, '1000': 17.415988107064475}","{'200': 12.078464547513242, '400': 20.933471235915743, '600': 25.986947523414454, '800': 28.640221599588894, '1000': 30.920014817689324}"
0.01,0.7,"[0.5, 0.1]","[0.3, 0.5, 0.3]",4.308000000000002,1.4607845684958323,"{'200': 0.446554806424481, '400': 1.3909227075051058, '600': 1.870926217058213, '800': 3.5993242777021925, '1000': 4.212502095671998}","{'200': 0.44341247860202093, '400': 0.538167712206194, '600': 0.6626905511050726, '800': 11.102308008649409, '1000': 14.300373574327567}"
0.01,0.7,"[0.5, 0.3]","[0.3, 0.5, 0.3]",4.3066666666666675,1.8606235513934573,"{'200': 3.6622013340109256, '400': 6.744286209803668, '600': 7.455195669969997, '800': 9.356222080250328, '1000': 10.144961127484072}","{'200': 14.76072940872707, '400': 24.737578304979447, '600': 26.24286591016061, '800': 28.692846123837093, '1000': 30.678851140230805}"
0.01,0.7,"[0.5, 0.5]","[0.3, 0.5, 0.3]",4.237777777777779,1.8010230288969893,"{'200': 0.7491350058505292, '400': 4.057265286964805, '600': 6.121757982664892, '800': 7.1166004929144995, '1000': 9.021500372349673}","{'200': 1.1321048872182664, '400': 13.793839561963894, '600': 20.06348361153772, '800': 22.745078678738846, '1000': 25.036891012614422}"
0.01,0.7,"[0.5, 0.7]","[0.3, 0.5, 0.3]",3.9582222222222234,1.4939333450680368,"{'200': 0.6802233161168216, '400': 5.135787667597133, '600': 9.485803258112572, '800': 11.934281812008537, '1000': 13.499695441719036}","{'200': 0.6704063914128501, '400': 14.093222884496992, '600': 20.604473639152314, '800': 24.36058921592278, '1000': 27.240514560680555}"
0.01,0.7,"[0.5, 0.9]","[0.3, 0.5, 0.3]",3.9088888888888897,1.5548893811632782,"{'200': 0.7103253811201169, '400': 2.5207708551751717, '600': 4.476349774900568, '800': 5.374070180901098, '1000': 8.269892631301337}","{'200': 0.8202621497743445, '400': 6.917994939367278, '600': 10.355561662631935, '800': 11.549503380888158, '1000': 16.002616861385704}"
0.01,0.7,"[0.7, 0.1]","[0.3, 0.5, 0.3]",4.305333333333335,1.4301664238821996,"{'200': 0.48818267663541054, '400': 5.971696109321935, '600': 9.385780510122206, '800': 10.828455311668545, '1000': 13.295839786825209}","{'200': 0.5634984305468799, '400': 19.14543213052529, '600': 23.97820054324019, '800': 26.451866476531553, '1000': 28.630727160852608}"
0.01,0.7,"[0.7, 0.3]","[0.3, 0.5, 0.3]",4.382222222222223,1.2486096959576711,"{'200': 0.4551777308188469, '400': 1.45704042157457, '600': 1.828481966441036, '800': 3.3289926298518457, '1000': 4.041273069493722}","{'200': 0.43618492626180067, '400': 0.4890698626994108, '600': 0.3499202314066013, '800': 8.800690373897819, '1000': 12.146620943481826}"
0.01,0.7,"[0.7, 0.5]","[0.3, 0.5, 0.3]",4.210222222222223,1.2349691654070447,"{'200': 0.4858702978106306, '400': 1.8575228586667847, '600': 4.883996586142633, '800': 6.6060539784660275, '1000': 7.972480690598151}","{'200': 0.4774177230301272, '400': 3.1248071350956144, '600': 14.616027778720177, '800': 19.872332546445957, '1000': 23.1248271412388}"
0.01,0.7,"[0.7, 0.7]","[0.3, 0.5, 0.3]",4.968000000000001,1.8354794711161684,"{'200': 0.6957946007606196, '400': 6.821756161668835, '600': 10.489028177797517, '800': 12.843732285816694, '1000': 16.694866280855024}","{'200': 1.9197001219812386, '400': 21.827760270746925, '600': 30.935228865844245, '800': 34.57752190929737, '1000': 38.8586513410168}"
0.01,0.7,"[0.7, 0.9]","[0.3, 0.5, 0.3]",4.476888888888889,1.3655244368572543,"{'200': 0.4950698058617238, '400': 2.456254331971354, '600': 2.6658950721158714, '800': 4.402073619993314, '1000': 6.11189075188251}","{'200': 0.5192797553637021, '400': 6.755362222909195, '600': 5.627335639705987, '800': 12.373221248963697, '1000': 17.52798743738453}"
0.01,0.7,"[0.9, 0.1]","[0.3, 0.5, 0.3]",4.430666666666668,1.5664572909736305,"{'200': 0.46097736517203663, '400': 2.6085151853029243, '600': 5.105573539117542, '800': 7.605383122103787, '1000': 8.756475702215843}","{'200': 0.45826569161088376, '400': 5.876410955721345, '600': 16.32009183513447, '800': 21.110997381152217, '1000': 23.855507706455548}"
0.01,0.7,"[0.9, 0.3]","[0.3, 0.5, 0.3]",4.105777777777779,1.3240317030257556,"{'200': 0.6298647747559347, '400': 5.9396065456787595, '600': 8.340304152989333, '800': 9.629265734534327, '1000': 11.52217592682376}","{'200': 0.8125448025771304, '400': 21.070204210446665, '600': 26.20392904527797, '800': 29.47151224211624, '1000': 31.983379746314633}"
0.01,0.7,"[0.9, 0.5]","[0.3, 0.5, 0.3]",4.404444444444445,1.9122663175237393,"{'200': 0.5340052197896266, '400': 3.614058536590107, '600': 4.563798115474285, '800': 7.524475606102387, '1000': 11.708112780963084}","{'200': 0.4974552158120133, '400': 14.16603976793837, '600': 18.152539231267802, '800': 22.04495997404355, '1000': 31.755507747443186}"
0.01,0.7,"[0.9, 0.7]","[0.3, 0.5, 0.3]",4.163111111111112,1.1583356301602596,"{'200': 0.5146493444463242, '400': 3.130304114299049, '600': 6.7727414882410075, '800': 8.027267737388263, '1000': 13.731834247758353}","{'200': 0.4974060345411454, '400': 11.327637525864805, '600': 21.595751713493446, '800': 23.91632310046184, '1000': 31.329725870010062}"
0.01,0.7,"[0.9, 0.9]","[0.3, 0.5, 0.3]",4.252,1.5065805285111344,"{'200': 0.610307406080666, '400': 3.587155452496108, '600': 7.075764563413439, '800': 9.08148255461274, '1000': 13.000030108330865}","{'200': 0.559060607859527, '400': 9.759446115481722, '600': 20.89977492556766, '800': 26.284531476923597, '1000': 31.287911285915225}"
