tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.5, 0.7]","[0.3, 0.1, 0.7]",3.616000000000002,1.6505492688462498,"{'200': 0.772852214527228, '400': 1.6487684518782657, '600': 7.304141031588469, '800': 16.047706679931185, '1000': 20.162278718359815}","{'200': 0.5239106394095501, '400': 0.4913267993421273, '600': 34.73601653947799, '800': 69.75466525187615, '1000': 83.19586764488747}"
0.01,0.2,"[0.5, 0.9]","[0.3, 0.1, 0.7]",3.8760000000000017,2.0651116730632815,"{'200': 0.7731590910258674, '400': 1.5617820528794586, '600': 5.086645589174115, '800': 9.913827570416485, '1000': 17.08396344245623}","{'200': 0.5666517664519463, '400': 0.5485598998412232, '600': 21.576862046071888, '800': 37.23226877305681, '1000': 51.78553412072263}"
0.01,0.2,"[0.7, 0.1]","[0.3, 0.1, 0.7]",3.309333333333333,1.3006295911339762,"{'200': 0.8915929123225723, '400': 1.7895505862377716, '600': 2.009416910505061, '800': 2.2056004862762215, '1000': 6.237799371362151}","{'200': 0.6154843237079041, '400': 0.47615135256021485, '600': 0.3426898709606099, '800': 0.47569865327415684, '1000': 18.709994278684317}"
0.01,0.2,"[0.7, 0.3]","[0.3, 0.1, 0.7]",3.6062222222222227,1.3881327008113196,"{'200': 0.7705146297293045, '400': 4.308332155773845, '600': 16.636390929928886, '800': 32.27983776483828, '1000': 38.02189380254356}","{'200': 0.5383010920853228, '400': 18.09507504827952, '600': 53.29118182222137, '800': 83.42183910999582, '1000': 99.8958492144369}"
0.01,0.2,"[0.7, 0.5]","[0.3, 0.1, 0.7]",3.654222222222224,1.3444379063201903,"{'200': 0.8280844727569157, '400': 2.481994395659336, '600': 8.145822059601805, '800': 17.866910357718893, '1000': 29.26848750688312}","{'200': 0.580167993070846, '400': 5.012883485620364, '600': 29.13148168253681, '800': 74.1771133154619, '1000': 113.9228788855004}"
0.01,0.2,"[0.7, 0.7]","[0.3, 0.1, 0.7]",3.490222222222223,1.233853023642045,"{'200': 0.8312505224691256, '400': 1.7635482783790988, '600': 5.397066263143001, '800': 6.745165774990796, '1000': 7.886168672021076}","{'200': 0.604437832900263, '400': 0.5256067435125173, '600': 22.262607149091114, '800': 30.450790997905973, '1000': 34.899836283502374}"
0.01,0.2,"[0.7, 0.9]","[0.3, 0.1, 0.7]",3.586666666666667,1.4179233641726436,"{'200': 0.8497952009157117, '400': 3.55373095247291, '600': 9.50359224617519, '800': 16.678768776041274, '1000': 22.793647917177605}","{'200': 0.5683227741921362, '400': 11.65481589996906, '600': 34.93071767602826, '800': 50.272197779988154, '1000': 62.95117002600449}"
0.01,0.2,"[0.9, 0.1]","[0.3, 0.1, 0.7]",3.5177777777777766,1.1159627410922703,"{'200': 0.8708997072171814, '400': 1.8486581223681633, '600': 2.082700109754646, '800': 2.1625321578800114, '1000': 2.2393247270224244}","{'200': 0.5792793210401037, '400': 0.40450215756444935, '600': 0.2750411224011052, '800': 0.24518364320313807, '1000': 0.23982048161343505}"
0.01,0.2,"[0.9, 0.3]","[0.3, 0.1, 0.7]",3.542222222222222,1.4868623023578345,"{'200': 0.7845122732064637, '400': 1.6770272398008186, '600': 1.9752112795969374, '800': 4.7354096019356895, '1000': 16.33192909301714}","{'200': 0.5495989999133606, '400': 0.5482176954603, '600': 0.36250635822604665, '800': 17.48585473930153, '1000': 57.47014709623485}"
0.01,0.2,"[0.9, 0.5]","[0.3, 0.1, 0.7]",3.6431111111111103,1.4164365651909292,"{'200': 0.7310227030287777, '400': 1.6122540684226028, '600': 8.032271353079256, '800': 14.649633452105318, '1000': 41.64110297542728}","{'200': 0.5610725714134072, '400': 0.48768813353888596, '600': 28.408428163643492, '800': 51.25873413485824, '1000': 121.85241284678743}"
0.01,0.2,"[0.9, 0.7]","[0.3, 0.1, 0.7]",3.436888888888889,1.4948442092327021,"{'200': 0.8198779085325011, '400': 1.7935225475438494, '600': 7.179053775418484, '800': 15.7637945023271, '1000': 31.126775995246135}","{'200': 0.5860723770010327, '400': 0.9252264899337345, '600': 21.558540682405848, '800': 46.91313158799035, '1000': 93.68439306398973}"
0.01,0.2,"[0.9, 0.9]","[0.3, 0.1, 0.7]",3.5688888888888894,1.5359719647647248,"{'200': 0.8755032615486494, '400': 1.6134323329667137, '600': 1.9344370330961635, '800': 5.843036380965577, '1000': 22.50779014358251}","{'200': 0.646673870970688, '400': 0.5441029945378332, '600': 0.4066345256151812, '800': 24.92061501870092, '1000': 61.54858598864995}"
0.01,0.45,"[0.1, 0.1]","[0.3, 0.1, 0.7]",3.5786666666666678,1.1858454086993515,"{'200': 0.7685209305945273, '400': 1.690067128953916, '600': 1.9687750954743979, '800': 2.4084720294574002, '1000': 4.453139669586131}","{'200': 0.6205723921889541, '400': 0.5143503313336282, '600': 0.3459500300060866, '800': 1.369081414783629, '1000': 10.941224984114951}"
0.01,0.45,"[0.1, 0.3]","[0.3, 0.1, 0.7]",3.4022222222222234,0.9225878793165065,"{'200': 0.8279937946723434, '400': 1.775056104879081, '600': 2.0213542794989845, '800': 2.133597663171451, '1000': 2.6986780449703054}","{'200': 0.47284013964514426, '400': 0.40045156189430975, '600': 0.28973402095755396, '800': 0.26808729627791084, '1000': 2.990304097360474}"
0.01,0.45,"[0.1, 0.5]","[0.3, 0.1, 0.7]",3.7248888888888905,1.3583202407912538,"{'200': 0.8415304800279212, '400': 1.675170125522028, '600': 2.094060552852464, '800': 3.5830994364757904, '1000': 4.009832276323943}","{'200': 0.6179529563982816, '400': 0.5068729081018875, '600': 0.6366588341075073, '800': 9.492053027125756, '1000': 11.56553710210078}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.1, 0.7]",3.966222222222224,1.4381458570579129,"{'200': 0.7268888875358446, '400': 1.6582187572484495, '600': 2.01012315051427, '800': 3.536957215738328, '1000': 4.515159535087794}","{'200': 0.566608333583676, '400': 0.5666981976701055, '600': 0.4603140643571559, '800': 5.820348276887303, '1000': 8.49482686283284}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.1, 0.7]",3.708888888888891,1.4258412288458149,"{'200': 0.8537274206333275, '400': 1.808267399692617, '600': 2.059894273038442, '800': 2.458626470702438, '1000': 4.871541871401272}","{'200': 0.5466866803167604, '400': 0.5360368400472032, '600': 0.34980555162321164, '800': 1.9115252756247838, '1000': 12.816670002601963}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.1, 0.7]",3.6715555555555563,1.1330704706054362,"{'200': 0.6676003373577868, '400': 1.6144279627840328, '600': 2.488434144581958, '800': 2.648747198946, '1000': 2.8776114307724}","{'200': 0.4950624746067203, '400': 0.4942808382383571, '600': 3.541697216730621, '800': 3.444320835876603, '1000': 3.739128767419599}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.1, 0.7]",3.7937777777777777,1.1677429109923296,"{'200': 0.6666133526355422, '400': 1.588855334581687, '600': 2.1128569457458712, '800': 4.035640211869341, '1000': 4.516900191042105}","{'200': 0.5374486408821654, '400': 0.4734915059114738, '600': 1.2533416065696081, '800': 9.441118887355909, '1000': 11.202329349294207}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.1, 0.7]",3.7800000000000007,1.3623117606969901,"{'200': 0.6383894807507751, '400': 1.6039753942297263, '600': 2.910152682938597, '800': 4.814509869195578, '1000': 5.743586006381455}","{'200': 0.44635296836598953, '400': 0.6024046658290936, '600': 6.720151193776959, '800': 12.775121797016425, '1000': 16.941903322674076}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.1, 0.7]",3.7733333333333348,1.4745605748455672,"{'200': 0.7412378256338158, '400': 1.6443094902494675, '600': 2.7245951286808805, '800': 4.396933910962464, '1000': 5.77315974718394}","{'200': 0.5513129462023237, '400': 0.5949066388558911, '600': 4.776571725936159, '800': 8.898161643121494, '1000': 14.484907542937501}"
0.01,0.45,"[0.3, 0.9]","[0.3, 0.1, 0.7]",4.049777777777778,1.5224052444717409,"{'200': 0.6037168387047916, '400': 4.071562688088878, '600': 5.669956822847978, '800': 7.8511347895760215, '1000': 9.552387218776145}","{'200': 0.4971349765208464, '400': 17.1782933776875, '600': 20.523964293661805, '800': 26.987413718091087, '1000': 34.48301207298321}"
0.01,0.45,"[0.5, 0.1]","[0.3, 0.1, 0.7]",3.9075555555555557,1.3437148433529018,"{'200': 0.6097605040405658, '400': 1.6453397017607576, '600': 1.9414852578034056, '800': 2.0704888784372955, '1000': 2.2680101475319727}","{'200': 0.5269373942946286, '400': 0.5466213315487833, '600': 0.3319681182770941, '800': 0.29721452034974344, '1000': 0.6671930195223752}"
0.01,0.45,"[0.5, 0.3]","[0.3, 0.1, 0.7]",3.963111111111111,1.1462243763712474,"{'200': 0.5945370006119152, '400': 5.99460010453314, '600': 9.747420693299196, '800': 11.026677483911097, '1000': 12.483394471578931}","{'200': 0.48413020929652334, '400': 23.71753499008506, '600': 36.67804563878986, '800': 41.79263003844324, '1000': 45.09394937790175}"
0.01,0.45,"[0.5, 0.5]","[0.3, 0.1, 0.7]",4.184444444444445,1.5966848371346807,"{'200': 0.5316464997367795, '400': 7.148570403277425, '600': 11.28824797861603, '800': 13.913501945499096, '1000': 15.501878764200931}","{'200': 0.43028395018873494, '400': 37.896232138313195, '600': 62.72103830605077, '800': 70.60480032544345, '1000': 75.81430322431635}"
0.01,0.45,"[0.5, 0.7]","[0.3, 0.1, 0.7]",3.890666666666668,1.371432989410873,"{'200': 0.6402264677695497, '400': 1.4576373296254017, '600': 2.5670416702423946, '800': 3.2122836314688397, '1000': 3.9735074370458077}","{'200': 0.5648071958584967, '400': 0.6009900863970333, '600': 4.809755777536238, '800': 8.10926855614173, '1000': 12.46081978833493}"
0.01,0.45,"[0.5, 0.9]","[0.3, 0.1, 0.7]",4.163111111111112,1.3385694224676712,"{'200': 0.47126770743392454, '400': 2.4680096982544457, '600': 5.458246401828571, '800': 8.471990536563702, '1000': 9.972140668927642}","{'200': 0.4235838091901286, '400': 7.018129527794345, '600': 21.487967408824307, '800': 28.931980767890582, '1000': 33.193429802427936}"
0.01,0.45,"[0.7, 0.1]","[0.3, 0.1, 0.7]",4.369333333333334,1.6246632471582128,"{'200': 0.5132470791264725, '400': 1.436100493213726, '600': 1.819995325296267, '800': 2.0074161975318705, '1000': 2.114269182445543}","{'200': 0.4796777876538141, '400': 0.6133467609439497, '600': 0.35158275734609873, '800': 0.26606874086388815, '1000': 0.23509888550930164}"
0.01,0.45,"[0.7, 0.3]","[0.3, 0.1, 0.7]",3.6995555555555564,0.8000720955168299,"{'200': 0.5953499204937417, '400': 1.6123490236680669, '600': 1.931367353920941, '800': 5.409659636705768, '1000': 6.46953737361721}","{'200': 0.47448679727686316, '400': 0.39300458196253024, '600': 0.4868776533564063, '800': 22.324152211977232, '1000': 28.677421468624622}"
0.01,0.45,"[0.7, 0.5]","[0.3, 0.1, 0.7]",4.112,1.4518549055145518,"{'200': 0.6134199878443674, '400': 8.008502885613227, '600': 12.114155622416888, '800': 14.826290824454198, '1000': 19.290756614294466}","{'200': 0.5077156350227477, '400': 42.9074116723407, '600': 59.13123785075396, '800': 65.05174445447842, '1000': 71.45821190517347}"
0.01,0.45,"[0.7, 0.7]","[0.3, 0.1, 0.7]",4.2506666666666675,1.3027737929339676,"{'200': 0.5528056523967394, '400': 1.493928714372225, '600': 10.795666013228338, '800': 16.798124040735196, '1000': 20.419843265855405}","{'200': 0.602836172015954, '400': 0.6422049722624135, '600': 40.552604030465936, '800': 60.99922258814138, '1000': 70.5757205413706}"
0.01,0.45,"[0.7, 0.9]","[0.3, 0.1, 0.7]",4.137333333333334,1.4094386589466514,"{'200': 0.5467788806473678, '400': 4.344176450923151, '600': 9.230525548762548, '800': 12.699631357342243, '1000': 17.000518921007405}","{'200': 0.4928407276303589, '400': 18.709806852384872, '600': 35.66875213464584, '800': 43.11069831819436, '1000': 50.47194743207839}"
0.01,0.45,"[0.9, 0.1]","[0.3, 0.1, 0.7]",3.86888888888889,1.2879237765958773,"{'200': 0.5808347128340895, '400': 1.467359668106371, '600': 3.5835846495673094, '800': 4.484760770925439, '1000': 4.970366947338277}","{'200': 0.49800065476777877, '400': 0.4957436376824606, '600': 11.303648513229055, '800': 16.089243742051814, '1000': 18.584396828104772}"
0.01,0.45,"[0.9, 0.3]","[0.3, 0.1, 0.7]",4.074222222222223,1.1963843471781301,"{'200': 0.5698641262345817, '400': 1.5500288869589427, '600': 1.8636476644866284, '800': 2.044903723951819, '1000': 3.410425868456185}","{'200': 0.5193343585649464, '400': 0.48973133556415455, '600': 0.3263955866038739, '800': 0.2897394338660967, '1000': 8.27778069980533}"
0.01,0.45,"[0.9, 0.5]","[0.3, 0.1, 0.7]",4.700000000000001,1.7238561424898544,"{'200': 0.5335868515936633, '400': 2.4252280730966707, '600': 3.0960060997752086, '800': 4.523707741861526, '1000': 6.210990957093268}","{'200': 0.5091884259784154, '400': 6.748478819858529, '600': 8.45229292478628, '800': 11.85534912891662, '1000': 20.0343752461433}"
0.01,0.45,"[0.9, 0.7]","[0.3, 0.1, 0.7]",4.031555555555556,1.1940630088633521,"{'200': 0.5718805868735749, '400': 5.328981044590786, '600': 10.259219735534701, '800': 14.191861352358906, '1000': 18.383728787636073}","{'200': 0.5224432382774725, '400': 18.004852506926003, '600': 31.829627872367748, '800': 42.504584559357475, '1000': 49.980691656725206}"
0.01,0.45,"[0.9, 0.9]","[0.3, 0.1, 0.7]",4.100444444444444,1.2754954689680493,"{'200': 0.5988410732750205, '400': 1.5395406654098043, '600': 6.838462486789849, '800': 9.292412676944902, '1000': 11.52279279035512}","{'200': 0.5106041569548877, '400': 0.597368085218679, '600': 28.531860318468233, '800': 38.07556076940834, '1000': 42.92473935692664}"
0.01,0.7,"[0.1, 0.1]","[0.3, 0.1, 0.7]",3.768888888888889,1.249081835629182,"{'200': 0.7037448544264053, '400': 1.6971366251491933, '600': 2.2563510381717706, '800': 2.4513821046678417, '1000': 2.728326727742016}","{'200': 0.5021815142767441, '400': 0.5306473108881422, '600': 1.3965409303055456, '800': 1.8128905789854806, '1000': 2.62315691985368}"
0.01,0.7,"[0.1, 0.3]","[0.3, 0.1, 0.7]",3.769777777777778,1.3321369447268452,"{'200': 0.6404108883094632, '400': 1.5050887523395877, '600': 2.1766358582144463, '800': 2.526711014536466, '1000': 2.7367332146238295}","{'200': 0.46783556505664836, '400': 0.500298428020957, '600': 2.2190445692154697, '800': 3.113971260156794, '1000': 3.5911342819774026}"
0.01,0.7,"[0.1, 0.5]","[0.3, 0.1, 0.7]",3.9168888888888898,1.5371544015878784,"{'200': 0.7239141846025493, '400': 1.5930112763005244, '600': 2.231140741191685, '800': 3.9932956474124155, '1000': 5.119058133629111}","{'200': 0.5677836161346466, '400': 0.5754356846403448, '600': 1.6594317120561246, '800': 11.029772935283052, '1000': 13.464189909860961}"
0.01,0.7,"[0.1, 0.7]","[0.3, 0.1, 0.7]",4.094666666666669,1.4965762407723986,"{'200': 0.6162432526044153, '400': 1.5504606275778028, '600': 2.427690213236805, '800': 3.3191539913595953, '1000': 8.117833137052015}","{'200': 0.5021581650133525, '400': 0.5898168016137715, '600': 3.4243402610543723, '800': 5.941787453218063, '1000': 23.68733681608739}"
0.01,0.7,"[0.1, 0.9]","[0.3, 0.1, 0.7]",3.6213333333333333,1.0811713812137071,"{'200': 0.7720310185864778, '400': 1.6873242547569496, '600': 2.8595653971451727, '800': 4.867326091193323, '1000': 10.588302312740861}","{'200': 0.5193086420315309, '400': 0.4536385251619222, '600': 3.587354976109848, '800': 10.559872475300573, '1000': 31.48180488086194}"
0.01,0.7,"[0.3, 0.1]","[0.3, 0.1, 0.7]",4.210222222222224,1.580681272094605,"{'200': 0.5091289010915829, '400': 1.5169904851220366, '600': 4.407314546773876, '800': 6.412043847057756, '1000': 7.28882723680668}","{'200': 0.41076181558125435, '400': 0.5167549425514392, '600': 12.166142682752215, '800': 17.346548816295282, '1000': 19.742695736028445}"
0.01,0.7,"[0.3, 0.3]","[0.3, 0.1, 0.7]",3.785333333333334,0.9949508083875859,"{'200': 0.6281108173765423, '400': 2.551621906273018, '600': 3.322142507446087, '800': 3.6184145755798807, '1000': 3.8163973808392035}","{'200': 0.4984394056399185, '400': 6.03701167875944, '600': 9.02255210682015, '800': 9.666814362437156, '1000': 10.30133356823352}"
0.01,0.7,"[0.3, 0.5]","[0.3, 0.1, 0.7]",4.145777777777779,1.4594100617698447,"{'200': 0.5227597512995042, '400': 1.9398736965664967, '600': 4.39017998867032, '800': 6.79811460867745, '1000': 7.16881394371819}","{'200': 0.4195736004801204, '400': 2.0003843830262813, '600': 9.81472950643828, '800': 16.1035591960611, '1000': 17.045477741332146}"
0.01,0.7,"[0.3, 0.7]","[0.3, 0.1, 0.7]",4.031555555555556,1.3761297670650352,"{'200': 0.6060071854109628, '400': 2.3181214954967597, '600': 6.932948050872457, '800': 10.27724257110255, '1000': 12.567384128345473}","{'200': 0.5145183362993558, '400': 4.180228534380993, '600': 26.621352857630605, '800': 38.36873915863495, '1000': 46.12042799221258}"
0.01,0.7,"[0.3, 0.9]","[0.3, 0.1, 0.7]",4.20488888888889,1.4182816241607654,"{'200': 0.4830409355751741, '400': 1.4680517635840324, '600': 4.704225008510022, '800': 8.829627228823862, '1000': 10.927025281161217}","{'200': 0.42834670708422773, '400': 0.635008026076434, '600': 19.13039058175337, '800': 32.212237380581946, '1000': 41.061174648317234}"
0.01,0.7,"[0.5, 0.1]","[0.3, 0.1, 0.7]",3.7186666666666666,1.0951480873988384,"{'200': 0.5242810751608639, '400': 2.1607735709727445, '600': 2.5551762435724994, '800': 3.0034448003749703, '1000': 3.783094396183033}","{'200': 0.4150210781430878, '400': 3.811555618280022, '600': 4.40651855383808, '800': 4.901107834180577, '1000': 7.495367476883535}"
0.01,0.7,"[0.5, 0.3]","[0.3, 0.1, 0.7]",4.067555555555557,1.325673255461886,"{'200': 0.5817077735368013, '400': 1.6216476323154698, '600': 1.9113459649688682, '800': 2.3266655564085585, '1000': 2.8232043311946993}","{'200': 0.5432632351783447, '400': 0.5826537234029717, '600': 0.4271114791319552, '800': 1.7900704178866096, '1000': 4.430085570217557}"
0.01,0.7,"[0.5, 0.5]","[0.3, 0.1, 0.7]",4.263111111111113,1.3978774739220765,"{'200': 0.5541261335386464, '400': 2.5752501190420927, '600': 4.062021487236219, '800': 5.095760109465866, '1000': 5.649145659801063}","{'200': 0.5090403726076936, '400': 5.806271261211559, '600': 9.43362912301222, '800': 10.433058257860125, '1000': 11.356586660641923}"
0.01,0.7,"[0.5, 0.7]","[0.3, 0.1, 0.7]",4.060888888888891,1.3506275450441907,"{'200': 0.5793062772659293, '400': 1.5494757881837502, '600': 2.550398611205679, '800': 3.584351446604639, '1000': 5.5893166423227925}","{'200': 0.5223517969909949, '400': 0.47614904961902, '600': 4.528753721551075, '800': 7.149841154918914, '1000': 14.3152478553589}"
0.01,0.7,"[0.5, 0.9]","[0.3, 0.1, 0.7]",4.018222222222222,2.0187425006549535,"{'200': 0.6054407151585712, '400': 1.655948513058261, '600': 4.015374579283054, '800': 4.741883844283078, '1000': 5.1698766442537645}","{'200': 0.49973270734213693, '400': 0.577816577482885, '600': 13.99591090955347, '800': 17.676579618626498, '1000': 19.78949668545521}"
0.01,0.7,"[0.7, 0.1]","[0.3, 0.1, 0.7]",3.9884444444444456,1.138876552778718,"{'200': 0.5301537095168802, '400': 2.165634866799378, '600': 4.258758295869529, '800': 5.033397311007082, '1000': 5.452433129295328}","{'200': 0.4228658542756378, '400': 4.116630013289517, '600': 12.062123197224976, '800': 14.893264283212671, '1000': 16.177898005733052}"
0.01,0.7,"[0.7, 0.3]","[0.3, 0.1, 0.7]",3.9995555555555558,1.1450181086497295,"{'200': 0.5245762865916334, '400': 2.83766724976863, '600': 4.044165969653835, '800': 4.425206603721672, '1000': 4.839887628122206}","{'200': 0.4417293441003167, '400': 8.534167307656164, '600': 10.299782900616103, '800': 10.266051857195194, '1000': 10.934574375425289}"
0.01,0.7,"[0.7, 0.5]","[0.3, 0.1, 0.7]",4.044444444444446,1.3250938005465551,"{'200': 0.6306731086804644, '400': 2.863441086705832, '600': 3.856680553873014, '800': 4.682663835211899, '1000': 6.170779236616834}","{'200': 0.5629713892310958, '400': 7.67993326616079, '600': 9.707211708998797, '800': 11.039589041329604, '1000': 13.618517720195984}"
0.01,0.7,"[0.7, 0.7]","[0.3, 0.1, 0.7]",3.760888888888889,0.9515083282690865,"{'200': 0.5616246358324356, '400': 1.561490185030617, '600': 3.0148305828611206, '800': 4.887604235861081, '1000': 5.52651420482018}","{'200': 0.4237426330149316, '400': 0.3948247416798042, '600': 7.2694346896893824, '800': 13.33601575915139, '1000': 15.912015124340558}"
0.01,0.7,"[0.7, 0.9]","[0.3, 0.1, 0.7]",4.262222222222223,1.3891146483184313,"{'200': 0.6846664759993693, '400': 7.148721184473332, '600': 11.198204797520493, '800': 16.505826027371057, '1000': 19.513955092070095}","{'200': 1.0332093966949718, '400': 31.480657654211686, '600': 40.26978397064502, '800': 47.97096313950072, '1000': 52.46475635279794}"
0.01,0.7,"[0.9, 0.1]","[0.3, 0.1, 0.7]",4.152444444444445,1.375824852476273,"{'200': 2.234542240048764, '400': 5.3784603109360685, '600': 6.3757072508287385, '800': 6.932691658755118, '1000': 8.403570556161567}","{'200': 8.720529419118115, '400': 16.963835164075768, '600': 19.197367660870075, '800': 20.800991238450422, '1000': 22.299305477275666}"
0.01,0.7,"[0.9, 0.3]","[0.3, 0.1, 0.7]",4.387111111111112,1.661555659578259,"{'200': 0.524009970372996, '400': 2.7995555842439477, '600': 3.428889026008744, '800': 3.632947977257631, '1000': 3.863212526370355}","{'200': 0.4852624715123245, '400': 9.171334845310568, '600': 10.937176959511081, '800': 11.182508252398863, '1000': 11.840451626787882}"
0.01,0.7,"[0.9, 0.5]","[0.3, 0.1, 0.7]",4.507111111111112,1.5568581213060315,"{'200': 0.47519330892543593, '400': 1.433348521959847, '600': 1.9567591916422822, '800': 2.1085022728442104, '1000': 2.2059514768159656}","{'200': 0.4266938376323939, '400': 0.5187671098140941, '600': 0.7211871346898249, '800': 0.5811138514941382, '1000': 0.5094182971330408}"
0.01,0.7,"[0.9, 0.7]","[0.3, 0.1, 0.7]",4.333777777777779,1.224961294425055,"{'200': 0.6518413247695358, '400': 4.801223798984527, '600': 6.910312032338956, '800': 9.31294603014684, '1000': 11.591977156726003}","{'200': 1.3713972555964724, '400': 12.74284509270548, '600': 16.61265506689409, '800': 21.098767570750177, '1000': 28.74757691840714}"
