tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.3, 0.5, 0.7]",3.5240000000000005,1.0817812471413373,"{'200': 0.7633102574750585, '400': 1.5933051820706472, '600': 3.6624324616564214, '800': 5.954171131939844, '1000': 7.643222532302919}","{'200': 0.4875841080203912, '400': 0.4477939812840025, '600': 9.225645370162262, '800': 16.20295954068928, '1000': 21.312174136916948}"
0.01,0.2,"[0.1, 0.3]","[0.3, 0.5, 0.7]",3.467111111111113,1.1926452806396788,"{'200': 0.8098924732605621, '400': 2.049863814852401, '600': 4.669886557861483, '800': 8.575291338155207, '1000': 11.630698853004187}","{'200': 0.5459230252416856, '400': 2.5663449315540645, '600': 10.461815060046483, '800': 22.922272756740313, '1000': 29.688764983072755}"
0.01,0.2,"[0.1, 0.5]","[0.3, 0.5, 0.7]",3.736,1.4877490827869237,"{'200': 0.7441552406621956, '400': 1.6060415203244702, '600': 2.2013415421697693, '800': 3.9526101107951095, '1000': 4.637171489808248}","{'200': 0.5511079359842945, '400': 0.531301108923266, '600': 1.8001002983852563, '800': 12.424908788257353, '1000': 16.278851248319317}"
0.01,0.2,"[0.1, 0.7]","[0.3, 0.5, 0.7]",3.446222222222222,1.1246397722310693,"{'200': 0.8919628448121515, '400': 1.801416836632934, '600': 5.415431529026464, '800': 7.394041322731578, '1000': 11.503728856590284}","{'200': 0.6190860929514682, '400': 0.4201707853072863, '600': 15.899823935959716, '800': 24.54202679970716, '1000': 34.859715644866526}"
0.01,0.2,"[0.1, 0.9]","[0.3, 0.5, 0.7]",3.4471111111111123,1.2399796095495945,"{'200': 0.9542779984298332, '400': 3.146273638162706, '600': 8.343799895943496, '800': 14.003245143162248, '1000': 19.48618807456537}","{'200': 0.6226513719972232, '400': 8.990838276383743, '600': 31.525911495263355, '800': 42.699753853854425, '1000': 53.28260016502006}"
0.01,0.2,"[0.3, 0.1]","[0.3, 0.5, 0.7]",3.6266666666666665,0.8003221573563709,"{'200': 0.7508880641359463, '400': 1.7324156485181792, '600': 2.038566715313631, '800': 2.6054654883874906, '1000': 4.142851086166777}","{'200': 0.5686324428559477, '400': 0.45503370223441414, '600': 0.42325912289405654, '800': 2.8324715327736594, '1000': 12.021997999337726}"
0.01,0.2,"[0.3, 0.3]","[0.3, 0.5, 0.7]",3.5813333333333337,1.07419344419688,"{'200': 0.8569532009619341, '400': 1.8112855291350043, '600': 2.0354258669172958, '800': 3.20166114688217, '1000': 5.90013787009002}","{'200': 0.582403500659092, '400': 0.4675739795563676, '600': 0.29451114921418087, '800': 7.0262335051534315, '1000': 17.131806895494034}"
0.01,0.2,"[0.3, 0.5]","[0.3, 0.5, 0.7]",3.6795555555555564,0.9898191878779468,"{'200': 0.7770752871369965, '400': 2.815068727510616, '600': 7.040919382359337, '800': 10.877498996956156, '1000': 13.062427935253465}","{'200': 0.5793275036813648, '400': 6.44555083669328, '600': 23.130004785481344, '800': 35.01648379937841, '1000': 42.17805148735981}"
0.01,0.2,"[0.3, 0.7]","[0.3, 0.5, 0.7]",3.4991111111111124,1.0182071874344676,"{'200': 0.8711922735786786, '400': 1.779970646908019, '600': 4.002000603562196, '800': 5.5400470140350055, '1000': 12.17882505552175}","{'200': 0.5240390706532208, '400': 0.45256704851516044, '600': 13.152648835145026, '800': 20.29883741405359, '1000': 30.339756255839283}"
0.01,0.2,"[0.3, 0.9]","[0.3, 0.5, 0.7]",3.7946666666666675,1.2956295766923511,"{'200': 0.7508168082771337, '400': 4.249469262212897, '600': 9.697910149047765, '800': 16.523541477518556, '1000': 22.504637024110124}","{'200': 0.5523557153504715, '400': 17.08300199999599, '600': 37.83840691236437, '800': 57.159794334817136, '1000': 71.32599064290302}"
0.01,0.2,"[0.5, 0.1]","[0.3, 0.5, 0.7]",3.8191111111111113,1.3871278435389391,"{'200': 0.7378699496273378, '400': 1.7182415611293158, '600': 2.03680818548145, '800': 2.5039770707851363, '1000': 3.038620533567463}","{'200': 0.5668633784442312, '400': 0.484723120601863, '600': 0.40545452889528755, '800': 2.3295552113069693, '1000': 4.9335717840069995}"
0.01,0.2,"[0.5, 0.3]","[0.3, 0.5, 0.7]",3.4453333333333336,1.2529460394517307,"{'200': 0.9229333730176522, '400': 4.48729287962702, '600': 6.966762707051601, '800': 8.471471847127475, '1000': 9.282452164313026}","{'200': 0.6607410491176682, '400': 17.960692584688655, '600': 24.844628263475137, '800': 29.992644743033377, '1000': 33.09247138174151}"
0.01,0.2,"[0.5, 0.5]","[0.3, 0.5, 0.7]",3.3751111111111123,0.9014374255037146,"{'200': 0.8909297746496988, '400': 1.8410376168175697, '600': 3.061764109079126, '800': 7.467245158413618, '1000': 13.81546678784798}","{'200': 0.5776081027830593, '400': 0.459288493520929, '600': 6.736270773332354, '800': 27.195025138274296, '1000': 56.833274260057195}"
0.01,0.2,"[0.5, 0.7]","[0.3, 0.5, 0.7]",3.4991111111111124,1.1878193319828143,"{'200': 1.4808893347473129, '400': 12.608113992707274, '600': 18.9061026536458, '800': 31.587926142899274, '1000': 40.18378578904688}","{'200': 4.23924627949944, '400': 52.563316747371154, '600': 70.20444797238206, '800': 93.0025130444023, '1000': 110.86317652089829}"
0.01,0.2,"[0.5, 0.9]","[0.3, 0.5, 0.7]",3.3826666666666667,1.2699158327315327,"{'200': 0.8727752502166352, '400': 1.8077730583432605, '600': 6.5444080282680375, '800': 8.966622835213885, '1000': 21.68973906784577}","{'200': 0.5671357003827068, '400': 0.4902780796358375, '600': 29.9565385477663, '800': 45.40486130054726, '1000': 71.92445281802581}"
0.01,0.2,"[0.7, 0.1]","[0.3, 0.5, 0.7]",3.448444444444445,1.0835127144935293,"{'200': 0.8277408059302512, '400': 1.7529146721060584, '600': 3.5396190628557567, '800': 3.7898740055775746, '1000': 3.9820631712151107}","{'200': 0.6134770619030006, '400': 0.4610971114799109, '600': 10.206637127835203, '800': 11.099892946150307, '1000': 11.52036593570337}"
0.01,0.2,"[0.7, 0.3]","[0.3, 0.5, 0.7]",3.386666666666668,1.0575022983951905,"{'200': 0.8369982102795473, '400': 4.668858973778231, '600': 5.604561075713844, '800': 7.256084377006884, '1000': 10.43859536907932}","{'200': 0.5479584218489431, '400': 19.240331146716226, '600': 23.856698888958185, '800': 26.63505483783099, '1000': 30.851792374379603}"
0.01,0.2,"[0.7, 0.5]","[0.3, 0.5, 0.7]",3.7706666666666666,1.2842817274864409,"{'200': 3.9215421515552147, '400': 10.058285196939032, '600': 12.543676934713915, '800': 16.149190277892174, '1000': 18.145291547518664}","{'200': 20.638037283879363, '400': 46.47315279471568, '600': 54.27267577152207, '800': 60.06355949263791, '1000': 64.51075922403501}"
0.01,0.2,"[0.7, 0.7]","[0.3, 0.5, 0.7]",3.4217777777777783,1.0734022522156965,"{'200': 0.8794187565200924, '400': 2.281439289017898, '600': 3.1357140224963316, '800': 14.50317222125832, '1000': 26.02081179351367}","{'200': 0.5612618382520116, '400': 2.8898164835601645, '600': 7.073089270725843, '800': 48.21940388537668, '1000': 82.46038901810829}"
0.01,0.2,"[0.7, 0.9]","[0.3, 0.5, 0.7]",3.266666666666668,0.6698059420459039,"{'200': 1.647364439881068, '400': 11.541300565432959, '600': 13.783871448823756, '800': 16.10841960249358, '1000': 17.909660462997884}","{'200': 5.233710647203205, '400': 49.41406093400306, '600': 58.720543051128324, '800': 64.54633649688176, '1000': 69.44924297341616}"
0.01,0.2,"[0.9, 0.1]","[0.3, 0.5, 0.7]",3.6213333333333333,1.3240704915776453,"{'200': 0.8499349640324123, '400': 1.765259292050007, '600': 3.2334565403450877, '800': 4.998906752650306, '1000': 6.428775532266725}","{'200': 0.6616247988338876, '400': 0.5316786659449638, '600': 6.2794410959494025, '800': 13.384433652617634, '1000': 16.922184099276844}"
0.01,0.2,"[0.9, 0.3]","[0.3, 0.5, 0.7]",3.447555555555557,1.2025919332943706,"{'200': 0.8808568105690414, '400': 1.7804809378005968, '600': 6.759134172217997, '800': 11.059388076106904, '1000': 14.525888761909176}","{'200': 0.569598912181151, '400': 0.5503569095320718, '600': 22.45934788632085, '800': 36.58844954401705, '1000': 47.77656508599698}"
0.01,0.2,"[0.9, 0.5]","[0.3, 0.5, 0.7]",3.2151111111111126,1.0777932644935455,"{'200': 0.9626255477490603, '400': 3.350523265295455, '600': 10.05538669456136, '800': 12.844654903804932, '1000': 15.837344584136336}","{'200': 0.5593122747165936, '400': 8.407399378438917, '600': 25.74456064689651, '800': 33.25049968221344, '1000': 37.32049169146333}"
0.01,0.2,"[0.9, 0.7]","[0.3, 0.5, 0.7]",3.5155555555555553,1.1923227668072574,"{'200': 3.189735208094184, '400': 5.989610849206011, '600': 6.069934118176052, '800': 6.263130141971228, '1000': 6.599766582567328}","{'200': 15.593595141842105, '400': 27.776254394104065, '600': 26.759404264985232, '800': 27.21060924296705, '1000': 28.8472586327323}"
0.01,0.2,"[0.9, 0.9]","[0.3, 0.5, 0.7]",3.4351111111111132,1.27854886878701,"{'200': 0.9697811280419252, '400': 1.8017269455150313, '600': 6.172915634973759, '800': 17.546438468467777, '1000': 28.698030269847955}","{'200': 0.6207186466273722, '400': 0.514658083326144, '600': 20.793765199424406, '800': 50.927398010817846, '1000': 73.56397254455631}"
0.01,0.45,"[0.1, 0.1]","[0.3, 0.5, 0.7]",4.167555555555557,1.391001486628418,"{'200': 0.5779864241320208, '400': 3.3458082275687024, '600': 4.053659994785804, '800': 4.479846263775047, '1000': 4.799142746683245}","{'200': 0.570644285323627, '400': 12.408704870446357, '600': 14.8879183830793, '800': 16.49235560746765, '1000': 17.839726874216172}"
0.01,0.45,"[0.1, 0.3]","[0.3, 0.5, 0.7]",4.319111111111112,1.3654463205563914,"{'200': 0.5007640564498766, '400': 1.464417350608984, '600': 2.457439333424805, '800': 3.1245069280518347, '1000': 3.462970776961334}","{'200': 0.49345999763268555, '400': 0.5908989299301527, '600': 4.12680054014291, '800': 5.8062806974108145, '1000': 6.948117408531466}"
0.01,0.45,"[0.1, 0.5]","[0.3, 0.5, 0.7]",4.852444444444445,1.73482647938641,"{'200': 0.372052341212479, '400': 1.3882242327991976, '600': 3.852211331490542, '800': 5.738073008463156, '1000': 6.760719536911471}","{'200': 0.37968679052677645, '400': 1.464825856467527, '600': 10.127417379150511, '800': 14.298249747545892, '1000': 16.56972550657258}"
0.01,0.45,"[0.1, 0.7]","[0.3, 0.5, 0.7]",4.270666666666668,1.342221044885429,"{'200': 0.44768515781369467, '400': 3.308975996766896, '600': 5.710152528825715, '800': 7.767379566219207, '1000': 8.921564852903956}","{'200': 0.41420360329244543, '400': 9.385705854788856, '600': 12.309295198279756, '800': 16.61382752853, '1000': 19.798227291686338}"
0.01,0.45,"[0.1, 0.9]","[0.3, 0.5, 0.7]",5.028444444444446,2.0667762933887115,"{'200': 0.4238601485272793, '400': 1.294517202754206, '600': 2.4212799827458755, '800': 3.7198660440454083, '1000': 5.454166744169682}","{'200': 0.4833949744014187, '400': 0.5931414105863867, '600': 4.448894666018852, '800': 8.611186716242914, '1000': 12.535367070048112}"
0.01,0.45,"[0.3, 0.1]","[0.3, 0.5, 0.7]",3.8448888888888906,1.2669624605895826,"{'200': 0.6045626439110942, '400': 3.4600205894339924, '600': 5.658779806811033, '800': 7.802790527630825, '1000': 9.147556615266613}","{'200': 0.537494637930635, '400': 9.121593450585474, '600': 19.487969590151994, '800': 24.46519030650113, '1000': 28.642238184622297}"
0.01,0.45,"[0.3, 0.3]","[0.3, 0.5, 0.7]",4.1964444444444435,1.3062263808485466,"{'200': 0.521545849597141, '400': 1.6001274306028686, '600': 3.9974127796337227, '800': 4.683078448140127, '1000': 4.908314102597589}","{'200': 0.4995380786346356, '400': 0.5357537061799627, '600': 13.772014693828947, '800': 17.417513182592756, '1000': 18.1689449125877}"
0.01,0.45,"[0.3, 0.5]","[0.3, 0.5, 0.7]",4.174222222222223,1.4198630432997381,"{'200': 0.5225344692203335, '400': 3.2612345669288203, '600': 3.903950039675761, '800': 4.219044390438397, '1000': 4.915277632561764}","{'200': 0.446624926503272, '400': 12.027745398270248, '600': 13.764075543649986, '800': 14.548784402658061, '1000': 15.453228849494906}"
0.01,0.45,"[0.3, 0.7]","[0.3, 0.5, 0.7]",4.230666666666667,1.4425261792348092,"{'200': 0.5999638213223002, '400': 2.9948964205541087, '600': 3.3577933239717215, '800': 4.074908956686627, '1000': 4.9311377860296925}","{'200': 0.5323513125914736, '400': 9.990741539798385, '600': 9.891490418359933, '800': 10.415332649963187, '1000': 11.615030032505079}"
