tau0,input_scale,betas,alphas,mean_T_VPT,std_dev,mean_NRMSEs,std_NRMSEs
0.01,0.2,"[0.1, 0.1]","[0.3, 0.3, 0.9]",3.6524444444444453,1.747700909519647,"{'200': 0.8159146440198124, '400': 1.5749620778662934, '600': 5.932737368641839, '800': 10.515273661950856, '1000': 11.662685954549374}","{'200': 0.5777073552960947, '400': 0.5465651462376552, '600': 16.282013294128046, '800': 29.564705039856022, '1000': 33.77197674949665}"
0.01,0.2,"[0.1, 0.3]","[0.3, 0.3, 0.9]",3.6520000000000006,1.19989184697807,"{'200': 0.7038694076771984, '400': 3.1618929443405723, '600': 6.512042941697592, '800': 8.997292908397963, '1000': 9.710142108746446}","{'200': 0.5232330920836766, '400': 10.36584802822809, '600': 27.597140799410795, '800': 36.132395844233635, '1000': 39.91191548262391}"
0.01,0.2,"[0.1, 0.5]","[0.3, 0.3, 0.9]",3.661333333333334,1.170780556343122,"{'200': 0.7155008784472656, '400': 1.776733860623214, '600': 5.49313718855259, '800': 8.140081763753626, '1000': 9.024178233308186}","{'200': 0.58185336917359, '400': 1.108980976552433, '600': 19.815715511263765, '800': 28.208810329743113, '1000': 31.611068290483896}"
0.01,0.2,"[0.1, 0.7]","[0.3, 0.3, 0.9]",3.6893333333333334,1.1877268672178425,"{'200': 0.851550863813617, '400': 1.6913009943720305, '600': 10.139122582787065, '800': 17.671303382209345, '1000': 31.920879976106306}","{'200': 0.6101254719752508, '400': 0.5118501835474215, '600': 39.64589665845873, '800': 61.89174485612054, '1000': 80.63290670798153}"
0.01,0.2,"[0.1, 0.9]","[0.3, 0.3, 0.9]",3.550666666666667,1.4268136995884686,"{'200': 0.8732613109859335, '400': 1.6542901429540653, '600': 4.8106238539560575, '800': 5.209012151302904, '1000': 5.523664220937415}","{'200': 0.608571728731401, '400': 0.5382650671074057, '600': 18.967288271391578, '800': 20.686739812631018, '1000': 22.01837768430731}"
0.01,0.2,"[0.3, 0.1]","[0.3, 0.3, 0.9]",3.678666666666667,1.2087929700508868,"{'200': 0.7767508143343032, '400': 2.4940334904296546, '600': 9.882557232380297, '800': 13.449246045638228, '1000': 16.82661754221065}","{'200': 0.5873862054458637, '400': 3.9152485899600467, '600': 27.83298268322141, '800': 36.531939117704965, '1000': 41.75821866013201}"
0.01,0.2,"[0.3, 0.3]","[0.3, 0.3, 0.9]",3.691111111111113,1.1471359935309855,"{'200': 0.7491880377361781, '400': 5.4385248186366635, '600': 9.062320499804695, '800': 12.989273759899053, '1000': 14.161289165004547}","{'200': 0.5514529163953237, '400': 19.156994484580107, '600': 26.865258798669345, '800': 33.22648089862486, '1000': 36.6603606687969}"
0.01,0.2,"[0.3, 0.5]","[0.3, 0.3, 0.9]",3.811555555555557,1.5217620715700384,"{'200': 0.7484225155407425, '400': 3.9661724106859952, '600': 8.28403963090623, '800': 9.621811616250744, '1000': 11.657782728200484}","{'200': 0.6135724202524238, '400': 11.75226487050504, '600': 29.748374563598, '800': 35.55747910956168, '1000': 39.64808232491242}"
0.01,0.2,"[0.3, 0.7]","[0.3, 0.3, 0.9]",3.782222222222223,1.2341454783486403,"{'200': 0.7117773502980341, '400': 1.7417671266059422, '600': 16.21950694385524, '800': 22.52091043620513, '1000': 35.63601155422641}","{'200': 0.5416041542613159, '400': 0.48999652710980646, '600': 69.82373865794027, '800': 94.11413594605224, '1000': 112.17070536487519}"
0.01,0.2,"[0.3, 0.9]","[0.3, 0.3, 0.9]",3.4831111111111124,1.0240395439895487,"{'200': 5.236932233938866, '400': 20.973959758881584, '600': 48.65975331306321, '800': 66.32785566397081, '1000': 85.65828688183201}","{'200': 29.908067939942796, '400': 107.75371578616111, '600': 157.27497215228263, '800': 189.61468141768776, '1000': 213.68989256789664}"
0.01,0.2,"[0.5, 0.1]","[0.3, 0.3, 0.9]",4.032000000000001,1.7425008847439165,"{'200': 0.7230968035768888, '400': 2.025627913210307, '600': 4.347938970604421, '800': 7.10976675454248, '1000': 10.635120524332006}","{'200': 0.5537510210300458, '400': 2.224777797682152, '600': 11.80977798207037, '800': 17.155443185796575, '1000': 29.76840758169146}"
0.01,0.2,"[0.5, 0.3]","[0.3, 0.3, 0.9]",4.317777777777778,1.618335068847526,"{'200': 2.19005949391177, '400': 11.249840130052352, '600': 15.244321663250581, '800': 20.90785310102581, '1000': 24.04717352235888}","{'200': 10.146598190774341, '400': 43.238071988719575, '600': 52.884116383991476, '800': 58.56362640013322, '1000': 63.32448976768262}"
0.01,0.2,"[0.5, 0.5]","[0.3, 0.3, 0.9]",3.4484444444444446,1.464000539701715,"{'200': 0.8818626903971893, '400': 7.080066243657846, '600': 13.05818486813879, '800': 20.173158148467518, '1000': 29.105629177856404}","{'200': 0.6095599860826826, '400': 25.08605019812015, '600': 53.85892259935561, '800': 71.96546688505104, '1000': 87.4378577576148}"
0.01,0.2,"[0.5, 0.7]","[0.3, 0.3, 0.9]",3.7506666666666675,1.25881496301526,"{'200': 0.7190170173232059, '400': 9.153275401194572, '600': 11.585425868323943, '800': 15.411092734325596, '1000': 23.991673553760517}","{'200': 0.5395816106122677, '400': 49.5461077740562, '600': 64.02892510374589, '800': 73.69627299899399, '1000': 90.16653476545066}"
