r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.1,0.04,0.2,0.1,1e-08,0.1,5.598024730867358,3.2561915795300274,"{'200': 0.0021887272239038548, '400': 0.004341073211656179, '600': 0.008770730474925754, '800': 0.013451989911394934, '1000': 0.01860024265972195}","{'200': 0.0019562019039074574, '400': 0.0037265794267061997, '600': 0.007751429119597002, '800': 0.011319711328440975, '1000': 0.015322393783459993}"
0.1,0.04,0.2,0.1,1e-08,0.3,5.527492421615951,3.2195401533352332,"{'200': 0.0024424668886952076, '400': 0.005272350175575143, '600': 0.01003127739336009, '800': 0.015280297135592747, '1000': 0.020266323321993598}","{'200': 0.002552730520984118, '400': 0.0049992321026723, '600': 0.009889295367232313, '800': 0.013858561232679192, '1000': 0.0182716302864978}"
0.1,0.04,0.2,0.1,1e-08,0.5,5.1554857721951075,2.8387701550098843,"{'200': 0.002409613979181149, '400': 0.0050916883927465415, '600': 0.010622805786511062, '800': 0.01615902868588654, '1000': 0.021830925970871006}","{'200': 0.002438689092962524, '400': 0.004525423717119088, '600': 0.011375128264068318, '800': 0.015920792452030836, '1000': 0.021579241905515276}"
0.1,0.04,0.2,0.1,1e-08,0.7,5.062957481042927,3.5230399743604903,"{'200': 0.0026736961277238815, '400': 0.005359169713063301, '600': 0.011611964455115602, '800': 0.017700334780368372, '1000': 0.024144835420369458}","{'200': 0.002748594415951929, '400': 0.005208476691293219, '600': 0.012392559880537697, '800': 0.017525017905990568, '1000': 0.02374427279493177}"
0.1,0.04,0.2,0.1,1e-08,0.9,4.7586744717355165,2.8525463199294947,"{'200': 0.002680009927596305, '400': 0.005342561433467565, '600': 0.01236732175939754, '800': 0.018930024705369083, '1000': 0.025812618365727086}","{'200': 0.0026278216544710206, '400': 0.0048060620609068315, '600': 0.013652907311854829, '800': 0.019573096488447777, '1000': 0.026840580649661726}"
0.1,0.04,0.2,0.3,1e-08,0.1,6.9103674960663515,3.831343609611146,"{'200': 0.0007796584325560655, '400': 0.0014245696812966344, '600': 0.003050298342455916, '800': 0.004676322925137963, '1000': 0.0065181085824071805}","{'200': 0.0006979044133004126, '400': 0.001075704450266612, '600': 0.0024209107816589564, '800': 0.0034027764599305946, '1000': 0.004543122796762234}"
0.1,0.04,0.2,0.3,1e-08,0.3,5.850489372483131,2.603302086700764,"{'200': 0.0008391141334710696, '400': 0.0015619276543547276, '600': 0.0034866377679034994, '800': 0.005146717588101597, '1000': 0.007065779609477434}","{'200': 0.0007726710537705958, '400': 0.0011725626815133612, '600': 0.0027675638634016243, '800': 0.003762318676391114, '1000': 0.004991122858981243}"
0.1,0.04,0.2,0.3,1e-08,0.5,6.4746450827177275,3.20954266256712,"{'200': 0.000753255518640784, '400': 0.0014074299189496646, '600': 0.0029203222141432382, '800': 0.00453071262418582, '1000': 0.006269334927232481}","{'200': 0.0006763973216783937, '400': 0.0010913412098223485, '600': 0.0023599414472826766, '800': 0.003419837393727424, '1000': 0.004591513411828523}"
0.1,0.04,0.2,0.3,1e-08,0.7,6.4055960032358135,3.4734963004065595,"{'200': 0.0008613310167794516, '400': 0.001539997360459654, '600': 0.0030466126046971046, '800': 0.004632248954322658, '1000': 0.006333275365462737}","{'200': 0.0007358177297180744, '400': 0.0010302508400771746, '600': 0.00204756290519464, '800': 0.0029540652914961346, '1000': 0.003991689938529899}"
0.1,0.04,0.2,0.3,1e-08,0.9,6.175632272804046,3.1911305442406253,"{'200': 0.0008300944627115035, '400': 0.001675568196581339, '600': 0.0033220337349979933, '800': 0.005043190958954096, '1000': 0.006838937555896873}","{'200': 0.0007112549854650772, '400': 0.0010423775346098576, '600': 0.002277187201550624, '800': 0.0033176057241150053, '1000': 0.004509737377855688}"
0.1,0.04,0.2,0.5,1e-08,0.1,6.6348338978229355,2.829838231899012,"{'200': 0.0005650048624638793, '400': 0.0011626458227436338, '600': 0.002143512601866797, '800': 0.00314741254836668, '1000': 0.004262891745482831}","{'200': 0.00042833005102262513, '400': 0.000709408316670219, '600': 0.0011771276096630447, '800': 0.001562492080175949, '1000': 0.0018037967818526018}"
0.1,0.04,0.2,0.5,1e-08,0.3,6.57070787885253,2.850607759875562,"{'200': 0.0005790645850058771, '400': 0.0010788258951407292, '600': 0.002030679185723541, '800': 0.003108186829232162, '1000': 0.00431434828399495}","{'200': 0.0004625573585017815, '400': 0.0006935274965322621, '600': 0.0011753016691823154, '800': 0.0017484758219430616, '1000': 0.0022016585615955825}"
0.1,0.04,0.2,0.5,1e-08,0.5,6.771543501257877,3.3482411786644786,"{'200': 0.0005530515141705585, '400': 0.0010176741931060735, '600': 0.002084922213300823, '800': 0.003247077664095653, '1000': 0.004542477559840408}","{'200': 0.0004785138210138475, '400': 0.0006395509805559655, '600': 0.0011459391157542524, '800': 0.0018089069036667967, '1000': 0.0024118348608564203}"
0.1,0.04,0.2,0.5,1e-08,0.7,6.85817043141229,3.783763909112791,"{'200': 0.0006651989466829067, '400': 0.0012690485755862345, '600': 0.0025604758584652477, '800': 0.003857190967387844, '1000': 0.005254140046054526}","{'200': 0.0005721441089512773, '400': 0.0008365941482496416, '600': 0.0017123206402981672, '800': 0.002380795685753127, '1000': 0.003160402030220347}"
0.1,0.04,0.2,0.5,1e-08,0.9,5.864027788889778,2.2586268197464903,"{'200': 0.000717040012020596, '400': 0.0013603137648574156, '600': 0.002714368284475838, '800': 0.004136386458207911, '1000': 0.005638486917406748}","{'200': 0.0006382425767641612, '400': 0.0009860455802049085, '600': 0.0018635077389567685, '800': 0.0026745851527924477, '1000': 0.003504734413138279}"
0.1,0.04,0.2,0.7,1e-08,0.1,6.704356348507878,3.3600785503657784,"{'200': 0.0007591558229649027, '400': 0.0013361979657853706, '600': 0.002518255950544164, '800': 0.003867890550183055, '1000': 0.005358404159987041}","{'200': 0.00044935068663597914, '400': 0.0006701499629800997, '600': 0.00133329027098203, '800': 0.0018313028980813805, '1000': 0.002209082843544314}"
0.1,0.04,0.2,0.7,1e-08,0.3,6.471867971659956,3.216161523205732,"{'200': 0.0006935110746923721, '400': 0.0011584144295397447, '600': 0.0023884904222525663, '800': 0.003695491549144729, '1000': 0.005153776131860789}","{'200': 0.0004943935494278033, '400': 0.0006643297491252741, '600': 0.001534107309985773, '800': 0.0022971484569093295, '1000': 0.00296480040129411}"
0.1,0.04,0.2,0.7,1e-08,0.5,6.234772115102541,2.9412597038878823,"{'200': 0.0007536185343721197, '400': 0.00124744753151987, '600': 0.002408333776159414, '800': 0.003859251996227232, '1000': 0.005404270416491451}","{'200': 0.0005897345510115816, '400': 0.0008242497491155052, '600': 0.00148757365646914, '800': 0.0023809852011352694, '1000': 0.0030849268449162576}"
0.1,0.04,0.2,0.7,1e-08,0.7,6.315687032740395,2.9626884935766737,"{'200': 0.000793405369744631, '400': 0.001499081955182628, '600': 0.002921206367405195, '800': 0.004561575852640303, '1000': 0.006174323837760498}","{'200': 0.0007254414110223706, '400': 0.0012394881782916759, '600': 0.0019781943731511107, '800': 0.0028828546201362104, '1000': 0.0036662278105802503}"
0.1,0.04,0.2,0.7,1e-08,0.9,6.119332657723728,2.9511017313857577,"{'200': 0.0008716905475987221, '400': 0.0017111470480189591, '600': 0.003306460270325609, '800': 0.0050697452994096365, '1000': 0.006743070009431061}","{'200': 0.0008491729625101868, '400': 0.0014569024702222031, '600': 0.0022926520539586883, '800': 0.003259112885240532, '1000': 0.004111648597265445}"
0.1,0.04,0.2,0.9,1e-08,0.1,6.062969926483007,2.9605260110286444,"{'200': 0.0010896997066372613, '400': 0.0017458801077506179, '600': 0.0035306824415119137, '800': 0.005471740589365904, '1000': 0.007621779829519456}","{'200': 0.0007332096486935702, '400': 0.0010962399811001594, '600': 0.0021428020801763197, '800': 0.003095155790570964, '1000': 0.004122182069143251}"
0.1,0.04,0.2,0.9,1e-08,0.3,5.843799059480313,2.571606886233833,"{'200': 0.001001633446329595, '400': 0.0016729990423632018, '600': 0.003256804026281278, '800': 0.005068753401369211, '1000': 0.006882093921917643}","{'200': 0.0007789984117412091, '400': 0.0012072001980306026, '600': 0.0020163743809611303, '800': 0.0030774180335729822, '1000': 0.0038550678442262087}"
0.1,0.04,0.2,0.9,1e-08,0.5,5.8165013201056075,2.3055610140056624,"{'200': 0.0009380497980842614, '400': 0.0016129108931752074, '600': 0.003162181602198726, '800': 0.004967352282453645, '1000': 0.006764535045707741}","{'200': 0.000712468538230021, '400': 0.0011231014705433851, '600': 0.002057752423391871, '800': 0.0033024622501182732, '1000': 0.004330331495887394}"
0.1,0.04,0.2,0.9,1e-08,0.7,6.83847818936626,4.043020126535076,"{'200': 0.0010145896980155063, '400': 0.0018027817816480415, '600': 0.003553755188546408, '800': 0.005549521218258269, '1000': 0.007566082719979167}","{'200': 0.0008973343762155429, '400': 0.0014029063830201304, '600': 0.0028100582649223035, '800': 0.004299302081241181, '1000': 0.005706498658928851}"
0.1,0.04,0.2,0.9,1e-08,0.9,5.9826546123689885,2.696562614260431,"{'200': 0.001038305103122625, '400': 0.0020103422995166537, '600': 0.00394324889526169, '800': 0.0060027806512570605, '1000': 0.00802546266324216}","{'200': 0.000901905798769247, '400': 0.0015595300851992823, '600': 0.0029422936141007858, '800': 0.004311795114661185, '1000': 0.0056687663110866655}"
0.1,0.04,0.4,0.1,1e-08,0.1,4.816425758505124,2.4767421089072266,"{'200': 0.002093946294420533, '400': 0.004632685443141212, '600': 0.009614667140136177, '800': 0.01514677314906139, '1000': 0.020062159145518666}","{'200': 0.0026284695401868393, '400': 0.005099751160918923, '600': 0.010162358550548256, '800': 0.01433339078817038, '1000': 0.019278371309741256}"
0.1,0.04,0.4,0.1,1e-08,0.3,4.650682721284369,2.3348818843453194,"{'200': 0.002077074916265308, '400': 0.004721306023423907, '600': 0.00975844928039396, '800': 0.015288531855815154, '1000': 0.02014277853014066}","{'200': 0.002891262946625346, '400': 0.005630230034720812, '600': 0.010901495266081454, '800': 0.015163277873881826, '1000': 0.020074011388661703}"
0.1,0.04,0.4,0.1,1e-08,0.5,5.17072832493266,3.1246499761671425,"{'200': 0.0018413093010386458, '400': 0.004041229514186602, '600': 0.008809939117774234, '800': 0.013966160343151651, '1000': 0.018532885547509932}","{'200': 0.0022138003796802045, '400': 0.004286136873378158, '600': 0.01017665707292184, '800': 0.014401132640792963, '1000': 0.01968562088909113}"
0.1,0.04,0.4,0.1,1e-08,0.7,5.093127005716013,2.281429855910168,"{'200': 0.001489014839007292, '400': 0.0030611582074847616, '600': 0.006556139221656219, '800': 0.010080074337355754, '1000': 0.013379193670145093}","{'200': 0.0017790149002450163, '400': 0.0033117622642524036, '600': 0.008569923968577309, '800': 0.012066951309968696, '1000': 0.016449053576693747}"
0.1,0.04,0.4,0.1,1e-08,0.9,6.193020774995333,3.49634196279661,"{'200': 0.001170525642179284, '400': 0.0024396671935354927, '600': 0.0052284782432542, '800': 0.00818490942627144, '1000': 0.010864990786204606}","{'200': 0.0011889880662175447, '400': 0.002130071742504854, '600': 0.005887338763460847, '800': 0.00867267086922721, '1000': 0.012122707602976242}"
0.1,0.04,0.4,0.3,1e-08,0.1,6.617508511792054,3.3753622411423385,"{'200': 0.0006518952136129735, '400': 0.0011726331911328244, '600': 0.0024906070356970245, '800': 0.0037724361606393635, '1000': 0.0051139118661070815}","{'200': 0.0005557796578792762, '400': 0.0008897096890774422, '600': 0.0025516736621375873, '800': 0.003631839084162111, '1000': 0.004986951393773027}"
0.1,0.04,0.4,0.3,1e-08,0.3,7.02751108977607,3.7492914179596353,"{'200': 0.0006372118280380891, '400': 0.0012422394231473616, '600': 0.0025726448120083744, '800': 0.0038237740111560763, '1000': 0.005118009041372375}","{'200': 0.0006324751844088061, '400': 0.0011186720153028898, '600': 0.003064803745674694, '800': 0.004312867263121551, '1000': 0.0058565678537637255}"
0.1,0.04,0.4,0.3,1e-08,0.5,6.710667964548272,3.3338846524073906,"{'200': 0.0006453948256660205, '400': 0.0012409826547607127, '600': 0.002511709395453107, '800': 0.0037430893925704347, '1000': 0.004978549543217695}","{'200': 0.0006785453352169033, '400': 0.001182474660574742, '600': 0.003074004151258539, '800': 0.00435792719302857, '1000': 0.005923844113241733}"
0.1,0.04,0.4,0.3,1e-08,0.7,6.911219564231804,3.5197969258733983,"{'200': 0.0005041603696659432, '400': 0.001005954474905955, '600': 0.0019407435816233612, '800': 0.00279901643322708, '1000': 0.0036995365550303613}","{'200': 0.0005178434140884265, '400': 0.0009660446390193913, '600': 0.0022800160096760978, '800': 0.003205231257764981, '1000': 0.004264476957856136}"
0.1,0.04,0.4,0.3,1e-08,0.9,7.719926927487531,3.9150135008552067,"{'200': 0.0004466407597693384, '400': 0.000833144137405683, '600': 0.0015474597061356198, '800': 0.0022555701495330315, '1000': 0.0030644539909863854}","{'200': 0.0004559426772305987, '400': 0.0007774773811020314, '600': 0.001791587564894157, '800': 0.002559454753378026, '1000': 0.003458752835190543}"
0.1,0.04,0.4,0.5,1e-08,0.1,6.944481780764683,3.7416787750723564,"{'200': 0.000590196458541993, '400': 0.0010855557191774279, '600': 0.0020670948196277864, '800': 0.0031419948914715836, '1000': 0.004207700249559891}","{'200': 0.0004977178107264273, '400': 0.000789196359543092, '600': 0.0016089042013191866, '800': 0.002374601634592876, '1000': 0.0032475723489404054}"
0.1,0.04,0.4,0.5,1e-08,0.3,7.189498715452792,3.9003650959333376,"{'200': 0.0005332741815204167, '400': 0.0009597679316746474, '600': 0.0018785227885728787, '800': 0.0028823776050429266, '1000': 0.003909797366257892}","{'200': 0.0004196206567727454, '400': 0.0007635703479210457, '600': 0.0017427384756420789, '800': 0.0025561429121303885, '1000': 0.0035246354927469005}"
0.1,0.04,0.4,0.5,1e-08,0.5,7.207770843889732,3.8974423975670853,"{'200': 0.00048454684525943274, '400': 0.0008964914454658847, '600': 0.0017523357541552877, '800': 0.0025678417008594993, '1000': 0.003472715676478878}","{'200': 0.00040205240713616985, '400': 0.0006441496800098032, '600': 0.001798277412389052, '800': 0.0025843459339673974, '1000': 0.0035388661793005556}"
0.1,0.04,0.4,0.5,1e-08,0.7,6.9591562880586,3.49556917193605,"{'200': 0.00042162631364308793, '400': 0.0007967335018623318, '600': 0.0015831217794698544, '800': 0.0023138158531000224, '1000': 0.0031912454090186923}","{'200': 0.00032344348270603815, '400': 0.0004736089768068806, '600': 0.0019848245992610462, '800': 0.0028373467879483946, '1000': 0.003941382999030964}"
0.1,0.04,0.4,0.5,1e-08,0.9,8.15331404290121,4.363995136998657,"{'200': 0.0003985292547921634, '400': 0.0006892428897204712, '600': 0.0011445212390164574, '800': 0.001609807418434153, '1000': 0.0022162756710553118}","{'200': 0.00027975922755852956, '400': 0.00046339807158951894, '600': 0.0009748359371490411, '800': 0.0014268091934542802, '1000': 0.001963618035404776}"
0.1,0.04,0.4,0.7,1e-08,0.1,6.8646398378536935,3.7935466790772128,"{'200': 0.0007541701863831065, '400': 0.0014587225853209512, '600': 0.0026444548316948016, '800': 0.0038788468966853068, '1000': 0.005082174958022975}","{'200': 0.000600234949609819, '400': 0.0010431864990318668, '600': 0.0020446991615554865, '800': 0.0028819178609053617, '1000': 0.0038871862736621}"
0.1,0.04,0.4,0.7,1e-08,0.3,6.356744095083163,3.110739213582868,"{'200': 0.0006798723996938379, '400': 0.0012878485999971805, '600': 0.002473143942418126, '800': 0.0037066064418820187, '1000': 0.005059169267454746}","{'200': 0.000513532223986966, '400': 0.0007775217569200196, '600': 0.0022254440583079653, '800': 0.003204278309123282, '1000': 0.004422507631135352}"
0.1,0.04,0.4,0.7,1e-08,0.5,6.708774479736157,3.3547884450184844,"{'200': 0.0006888142956114489, '400': 0.0012738243606188995, '600': 0.002528865327366667, '800': 0.003735702003908204, '1000': 0.005014359685494688}","{'200': 0.0006167372115193365, '400': 0.0010377393803565431, '600': 0.00294983444794294, '800': 0.00415123207052795, '1000': 0.005685881300217841}"
