r_damp,eps_couple,input_scale,leak_rate,ridge_alpha,gain_beta,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs
0.3,0.04,0.2,0.1,1e-08,0.1,6.291166404423465,3.13394766220416,"{'200': 0.0010095651940113754, '400': 0.0022855179003085685, '600': 0.004230966570047133, '800': 0.005933851880948546, '1000': 0.007910161578905455}","{'200': 0.001044901050541471, '400': 0.002302160578791567, '600': 0.0034959878150523606, '800': 0.004653742064438068, '1000': 0.005380532231960158}"
0.3,0.04,0.2,0.1,1e-08,0.3,6.322913833106649,3.1484119975684632,"{'200': 0.0009958771568402054, '400': 0.0018650699922393317, '600': 0.003564182792306773, '800': 0.005065481837389537, '1000': 0.006744336963065335}","{'200': 0.0009091442711796895, '400': 0.001490393042871177, '600': 0.0028749950922098803, '800': 0.0038588162887327015, '1000': 0.0048463410266501505}"
0.3,0.04,0.2,0.1,1e-08,0.5,6.938801326328328,3.5708758482349787,"{'200': 0.000989319553794919, '400': 0.001996263659127724, '600': 0.0038608251801076077, '800': 0.005424603376700862, '1000': 0.007266788389189708}","{'200': 0.0007948466794286471, '400': 0.0015392673741373587, '600': 0.0032162114031387954, '800': 0.004385215932324947, '1000': 0.005708783063282513}"
0.3,0.04,0.2,0.1,1e-08,0.7,7.539099127930234,4.247192403673567,"{'200': 0.0009594354687353478, '400': 0.0018432343476274865, '600': 0.0034835795488482885, '800': 0.004902249638290768, '1000': 0.006521356119522529}","{'200': 0.0007875752638583445, '400': 0.00158657113523124, '600': 0.0031792698041248, '800': 0.004364974436627086, '1000': 0.005690402300480565}"
0.3,0.04,0.2,0.1,1e-08,0.9,6.442392724751312,2.904430706551795,"{'200': 0.0009548110960620807, '400': 0.0017535615318580518, '600': 0.0034409473337302507, '800': 0.00491629106172871, '1000': 0.00661662335232372}","{'200': 0.0007676780859971744, '400': 0.0013158731020020652, '600': 0.0034233795387338573, '800': 0.004739545508687302, '1000': 0.006409973315405751}"
0.3,0.04,0.2,0.3,1e-08,0.1,5.878702296183695,2.5366868118892185,"{'200': 0.0006683286897265032, '400': 0.00120847020262962, '600': 0.002929104354027037, '800': 0.004518643885962216, '1000': 0.006351128190440298}","{'200': 0.0006051578192175141, '400': 0.0008294716372161748, '600': 0.0025009627977168186, '800': 0.0034406112174604395, '1000': 0.004602436089250416}"
0.3,0.04,0.2,0.3,1e-08,0.3,6.36952511756496,3.186239560627234,"{'200': 0.0007487128718541627, '400': 0.0013500730912330882, '600': 0.003059987690476072, '800': 0.0046975205207967765, '1000': 0.006540880985956177}","{'200': 0.0006522605863499609, '400': 0.0009554086562063833, '600': 0.0025441514117922346, '800': 0.0035296101260005827, '1000': 0.004817249293920519}"
0.3,0.04,0.2,0.3,1e-08,0.5,6.2179201002746884,3.145455587847318,"{'200': 0.0007665362390328453, '400': 0.0013761458329432585, '600': 0.0033032921856519064, '800': 0.005067415564729128, '1000': 0.0070421764437370105}","{'200': 0.0006461953543341857, '400': 0.0009613746979022696, '600': 0.003138194697577004, '800': 0.004382091095329153, '1000': 0.006054122049804408}"
0.3,0.04,0.2,0.3,1e-08,0.7,6.366590216106176,3.39447265876763,"{'200': 0.0008115201481054379, '400': 0.0014721829536817068, '600': 0.0033199307032201705, '800': 0.005087877126236499, '1000': 0.006978514745041975}","{'200': 0.0007285148331260493, '400': 0.001144511266118895, '600': 0.003311558404179816, '800': 0.004638138834719406, '1000': 0.006400347826953679}"
0.3,0.04,0.2,0.3,1e-08,0.9,6.37482687503889,3.176225686864215,"{'200': 0.0007460718444855207, '400': 0.0013789433873000166, '600': 0.0031050354311998258, '800': 0.0047304721937765715, '1000': 0.006479280356937348}","{'200': 0.0006816328906955882, '400': 0.001060078317378813, '600': 0.0031414070961572763, '800': 0.00442215614296122, '1000': 0.006095765616520981}"
0.3,0.04,0.2,0.5,1e-08,0.1,6.286590482794179,3.059838315662842,"{'200': 0.0005926351637720046, '400': 0.001122054131407468, '600': 0.0024464567128587053, '800': 0.003724836407682769, '1000': 0.005226401574802908}","{'200': 0.0005102035144291549, '400': 0.0007136196121976158, '600': 0.0016243499068686739, '800': 0.00218626667483133, '1000': 0.0028778004056153107}"
0.3,0.04,0.2,0.5,1e-08,0.3,6.830209972353343,3.734024762265467,"{'200': 0.0006153274534887194, '400': 0.0011641245062542006, '600': 0.0026920811004060184, '800': 0.004182277525417622, '1000': 0.005831835454032979}","{'200': 0.0005146830499918573, '400': 0.0007435562862375903, '600': 0.0019700509560745243, '800': 0.002695646910028275, '1000': 0.0036608711874830105}"
0.3,0.04,0.2,0.5,1e-08,0.5,5.678245370740769,2.1170447652850557,"{'200': 0.000686562335322107, '400': 0.0012878541118510171, '600': 0.0028906079150508275, '800': 0.004504658499139545, '1000': 0.006216743832535922}","{'200': 0.0005536346758849494, '400': 0.0007308926650853749, '600': 0.0022065487730686824, '800': 0.0031242297719506302, '1000': 0.004328341798153764}"
