reservoir_size,input_dim,spectral_radius,input_scale,leaking_rate,ridge_alpha,k_ring,p_rewire_frontal,p_rewire_other,P_lat,sigma,P_call,mean_T_VPT,std_T_VPT,mean_NRMSEs,std_NRMSEs,mean_ADev,std_ADev
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.005,4.136119778471167,1.036356079289019,"{'200': 0.19317099165330384, '400': 1.3397342361788123, '600': 1.7897992529113875, '800': 2.0064749105855055, '1000': 2.078271186019258}","{'200': 0.38125619449273845, '400': 0.462741674893455, '600': 0.31228074889428864, '800': 0.2976219838069241, '1000': 0.23875781199397875}",53.888888888888886,10.80786179330629
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,3,0.01,4.056897885164147,1.0415630926430717,"{'200': 0.24422320135731304, '400': 1.4092875222905183, '600': 1.835656203858564, '800': 2.026398602774831, '1000': 2.1180562401780745}","{'200': 0.44807407009922556, '400': 0.4454706706751045, '600': 0.32000962131233823, '800': 0.30139430172227044, '1000': 0.2517657559214332}",53.77777777777778,11.093319088309942
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.005,4.049159932794623,0.9325960690492822,"{'200': 0.19979169288087387, '400': 1.3778223590790832, '600': 1.833964676643894, '800': 2.0433282658650107, '1000': 2.1189338276185703}","{'200': 0.33566791903045323, '400': 0.3924651303465406, '600': 0.30974272292439115, '800': 0.32339615198645005, '1000': 0.26164795065874613}",56.577777777777776,10.929041614765858
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,5,0.01,4.118801504120329,1.0850569158089722,"{'200': 0.21585827075718053, '400': 1.3941241317664994, '600': 1.879817601857003, '800': 2.0728202247746164, '1000': 2.1577650149608263}","{'200': 0.4171223622224273, '400': 0.4640609549755732, '600': 0.31551486663717127, '800': 0.3115441167631302, '1000': 0.257691096170085}",56.08888888888889,12.241681478951278
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.005,4.247030429100995,1.0817589862594983,"{'200': 0.18255678837525388, '400': 1.3000327285741615, '600': 1.7809976834548753, '800': 1.985711138251421, '1000': 2.083342404855659}","{'200': 0.3750900251088609, '400': 0.4772531366104782, '600': 0.2969071821761553, '800': 0.29628788505940795, '1000': 0.23620554736780255}",50.8,11.523116862299984
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.04,7,0.01,4.1269079304122105,0.9577012230333548,"{'200': 0.170925467172463, '400': 1.3388030138571665, '600': 1.7953465022532307, '800': 1.9810530249770637, '1000': 2.0827006172998783}","{'200': 0.3267949747786401, '400': 0.35922123122683797, '600': 0.29028054239769474, '800': 0.2834300087275919, '1000': 0.23923573491902103}",54.04444444444445,10.89129225177528
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.005,4.224921993759501,1.123423994968579,"{'200': 0.17973475469514064, '400': 1.3443876289950591, '600': 1.8211318955313711, '800': 2.033393945463538, '1000': 2.1395058000548235}","{'200': 0.34118965877179236, '400': 0.465416569250656, '600': 0.35960710782450006, '800': 0.3462430377133884, '1000': 0.27677423042741855}",53.95555555555556,13.303225265669068
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,3,0.01,4.052844672018206,0.8403931371326907,"{'200': 0.15998136560674356, '400': 1.3791103093918282, '600': 1.8360903647877644, '800': 2.0245065993617093, '1000': 2.1296384185634265}","{'200': 0.28269042672066447, '400': 0.32195348827142617, '600': 0.2612812098180887, '800': 0.29080494967919107, '1000': 0.25902069879614925}",55.55555555555556,13.247315125137296
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.005,4.176651909930573,1.1136937626545642,"{'200': 0.21110383893461648, '400': 1.3273264704852539, '600': 1.8426471940185905, '800': 2.038279690264601, '1000': 2.117903681453981}","{'200': 0.3708588349047493, '400': 0.5080610405947413, '600': 0.27683890553776663, '800': 0.2912809403842458, '1000': 0.23417132322946466}",55.04444444444445,10.015444862933904
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,5,0.01,4.035157923745009,0.9837021263203548,"{'200': 0.18889272512326855, '400': 1.3888948516987005, '600': 1.845808882265894, '800': 2.035441808113256, '1000': 2.1286344599550926}","{'200': 0.3366539535617294, '400': 0.3741400513207816, '600': 0.29649086689624193, '800': 0.2883726059717485, '1000': 0.2241734533831251}",54.46666666666667,10.225458424931372
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.005,4.06868905067961,0.8496752982995632,"{'200': 0.1914738309179193, '400': 1.4278467263716965, '600': 1.8592014665882903, '800': 2.0646910048199305, '1000': 2.143868929417349}","{'200': 0.3804965027043401, '400': 0.3592404006971577, '600': 0.3055795257934307, '800': 0.30596453013686636, '1000': 0.24981812681565913}",53.02222222222223,10.113772543503655
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.1,0.06,7,0.01,3.9677271959534552,0.944418574475186,"{'200': 0.2228685538611005, '400': 1.443989575036981, '600': 1.900965993419439, '800': 2.072089623489679, '1000': 2.1387700114702413}","{'200': 0.36610171162881994, '400': 0.4091473002701072, '600': 0.28552842301109976, '800': 0.3036362103941432, '1000': 0.2529424007418987}",54.48888888888889,9.86266184989793
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.005,4.004574588189278,0.8144837464009528,"{'200': 0.17750505049895304, '400': 1.427958177820096, '600': 1.8570254727251536, '800': 2.0617304317858247, '1000': 2.1563003456843}","{'200': 0.337239054800929, '400': 0.31543346406701905, '600': 0.27323225791584166, '800': 0.27719589292335084, '1000': 0.22455531113245952}",53.22222222222222,11.640711869963374
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,3,0.01,4.14385773084069,0.9545739225727792,"{'200': 0.15657991487535833, '400': 1.3651028545305852, '600': 1.8522570485213907, '800': 2.043127017919139, '1000': 2.129819957530751}","{'200': 0.23219390262851908, '400': 0.40304480110929286, '600': 0.26639658586806947, '800': 0.27810525699448485, '1000': 0.22981222592877049}",56.02222222222223,13.232097152822314
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,5,0.005,4.140909939461823,1.0469598893633518,"{'200': 0.20301978877768714, '400': 1.409031104612979, '600': 1.8371185346575987, '800': 2.0229999946894446, '1000': 2.1170263663298226}","{'200': 0.40138514354277527, '400': 0.4361722382935306, '600': 0.2991123333008753, '800': 0.29405547154248446, '1000': 0.25300578739952834}",52.355555555555554,12.680966586985669
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,5,0.01,3.959252295739215,0.9965111379066752,"{'200': 0.20914360148840405, '400': 1.3929679716780123, '600': 1.8400409220217713, '800': 2.0293334039558895, '1000': 2.0986607956657144}","{'200': 0.3760323751468728, '400': 0.41559414166564485, '600': 0.3354314096725537, '800': 0.30209821028087247, '1000': 0.24886089261189664}",54.48888888888889,11.160689389742954
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,7,0.005,4.226395889448933,1.0505765999180694,"{'200': 0.16851627605471858, '400': 1.3288180418851965, '600': 1.7921633709143197, '800': 2.017359175102419, '1000': 2.0928549621235573}","{'200': 0.3113742420342118, '400': 0.44468469234519453, '600': 0.3487402553552917, '800': 0.3157796273531123, '1000': 0.26421939174563036}",54.91111111111111,13.406171418371668
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.04,7,0.01,4.094482225244686,1.0474266445733664,"{'200': 0.1863931520213482, '400': 1.35937285992668, '600': 1.778455612068902, '800': 2.0032583042772245, '1000': 2.108606551262973}","{'200': 0.3202777782838038, '400': 0.4248329211833144, '600': 0.31162620921333206, '800': 0.2983365607095928, '1000': 0.25159568016456313}",54.422222222222224,11.978664160152768
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,3,0.005,4.111432025673165,1.0330753740237335,"{'200': 0.1641512956565645, '400': 1.4229807309760332, '600': 1.832890821549112, '800': 2.0276014490241203, '1000': 2.1188749963600477}","{'200': 0.3228959327018295, '400': 0.43529095970616927, '600': 0.32514173500113647, '800': 0.2811039892544173, '1000': 0.23786432242708674}",52.37777777777778,10.554175348360982
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,3,0.01,3.99978442719862,1.011571989889667,"{'200': 0.23221436652786948, '400': 1.4448917086596214, '600': 1.901386241453497, '800': 2.099389767059697, '1000': 2.1706034157917204}","{'200': 0.4071135151506382, '400': 0.39930263984854575, '600': 0.3212337225199884, '800': 0.304496560740735, '1000': 0.2612839203557474}",51.91111111111111,11.731860176880584
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.005,3.9957312140526793,0.924019462390686,"{'200': 0.21112872337310862, '400': 1.4346163556542992, '600': 1.816217100680592, '800': 2.013159943549384, '1000': 2.09571988920778}","{'200': 0.3733374845467416, '400': 0.3680032140430641, '600': 0.31245257144488064, '800': 0.29827865767248496, '1000': 0.26344638529979825}",54.355555555555554,14.043037904251593
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,5,0.01,4.169282431483408,1.111856246674076,"{'200': 0.21543096762638841, '400': 1.2899274453146388, '600': 1.755862890228191, '800': 1.9742691706993771, '1000': 2.063655244991612}","{'200': 0.3886232706149906, '400': 0.4423266341489103, '600': 0.30633009691544, '800': 0.2795299610710283, '1000': 0.2431748758358778}",53.68888888888889,11.422827480721269
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.005,4.046212141415757,0.9620757442568598,"{'200': 0.2002030300477126, '400': 1.4303097478838607, '600': 1.8521398107598375, '800': 2.033201210571442, '1000': 2.133447719200596}","{'200': 0.3397144410476905, '400': 0.37202411440936195, '600': 0.2582577591223252, '800': 0.2925250265102279, '1000': 0.250857342361169}",52.2,11.964020134460563
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.05,0.06,7,0.01,4.092639855632895,0.974410877739915,"{'200': 0.20450844921686334, '400': 1.4196781970321384, '600': 1.837878677370435, '800': 2.0226197895998834, '1000': 2.123486407837176}","{'200': 0.4013166630112428, '400': 0.4337224054624502, '600': 0.27926452427661935, '800': 0.2850311294492529, '1000': 0.2470815579833289}",54.24444444444445,10.946649524053884
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,3,0.005,4.18107359699887,0.9994196114270912,"{'200': 0.15717871464201866, '400': 1.3491141004903815, '600': 1.8176227350446996, '800': 2.014059400591364, '1000': 2.1113115557849924}","{'200': 0.2931285843875708, '400': 0.4752332136377032, '600': 0.28124480631600757, '800': 0.2848522549784155, '1000': 0.23844016546431596}",57.15555555555556,12.46141699728594
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,3,0.01,4.108852708216657,0.90335077626898,"{'200': 0.15085530095662228, '400': 1.3302417865240315, '600': 1.8171564189356304, '800': 1.986258928233715, '1000': 2.1016576189876055}","{'200': 0.2923404025309551, '400': 0.41837683675596016, '600': 0.2850801288323927, '800': 0.29473047025786386, '1000': 0.23512986886532936}",54.22222222222222,11.208902987038451
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,5,0.005,4.03957961081331,0.7770988353132124,"{'200': 0.1640996660682519, '400': 1.4424928889999116, '600': 1.8258426872292253, '800': 2.0305218755204697, '1000': 2.108983210991875}","{'200': 0.29769440561190313, '400': 0.3475546664721425, '600': 0.2867647993188784, '800': 0.30302633675924745, '1000': 0.2543697431379059}",55.888888888888886,14.965474670011822
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,5,0.01,4.121749295499195,0.8105726161194424,"{'200': 0.13469519282245337, '400': 1.3441258353254948, '600': 1.8201264990853372, '800': 2.050303468671697, '1000': 2.139992562446219}","{'200': 0.231056848547307, '400': 0.36293671605726197, '600': 0.29861969021766727, '800': 0.29549944942888123, '1000': 0.23436244234211734}",56.73333333333333,13.747565441035572
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,7,0.005,3.9728858308664687,0.921635412987847,"{'200': 0.19898945613500968, '400': 1.3675641247932302, '600': 1.7772290570942797, '800': 1.9659501498651775, '1000': 2.0889186497169367}","{'200': 0.3642308781635213, '400': 0.4203648118320079, '600': 0.32247889688621084, '800': 0.30684904435630095, '1000': 0.2517379316445465}",55.28888888888889,14.040611291254336
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.04,7,0.01,4.090797486021104,0.8422024268850555,"{'200': 0.17270606878011663, '400': 1.389492694106164, '600': 1.8389876524610422, '800': 2.0350682341258577, '1000': 2.117342755230047}","{'200': 0.3180972130692998, '400': 0.4237730474943344, '600': 0.3037292294826922, '800': 0.2926982740226018, '1000': 0.2410583267032841}",55.62222222222222,11.918778626630218
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,3,0.005,4.086375798952805,0.957773522860008,"{'200': 0.19522123851448794, '400': 1.3592231825851997, '600': 1.7728886729845112, '800': 1.9909151444273077, '1000': 2.065035811350359}","{'200': 0.38069468094997666, '400': 0.3532437289359286, '600': 0.2849265513019093, '800': 0.28201903058962074, '1000': 0.2380621408889015}",55.46666666666667,15.296477444896333
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,3,0.01,4.079006320505641,0.9298036232502028,"{'200': 0.18730253186406617, '400': 1.3443459441060912, '600': 1.7819088053437613, '800': 1.979378470353771, '1000': 2.0930404593754055}","{'200': 0.38115144935327167, '400': 0.390784901003308, '600': 0.2908849638740179, '800': 0.31253127310177187, '1000': 0.253004402447033}",53.48888888888889,12.15021211012333
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,5,0.005,3.931248277639988,0.9017614655944556,"{'200': 0.21156707825851775, '400': 1.4355814162732687, '600': 1.8647518029134817, '800': 2.049598469650823, '1000': 2.1370288837242386}","{'200': 0.39061000818739, '400': 0.37285697041720134, '600': 0.28732224904417153, '800': 0.3228264801841463, '1000': 0.2830147142810572}",56.644444444444446,13.617236716840504
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,5,0.01,4.199865767039141,1.0591280232452691,"{'200': 0.19412342590193696, '400': 1.347608270267397, '600': 1.7812230089898389, '800': 2.0043484021245064, '1000': 2.0920195633364194}","{'200': 0.4020669446504213, '400': 0.42323746484680974, '600': 0.28337475262220063, '800': 0.2789050753814962, '1000': 0.2486828636647701}",54.68888888888889,11.03091055418006
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,7,0.005,4.129855721791077,1.0750157062896584,"{'200': 0.19503496924496608, '400': 1.35134070395075, '600': 1.791423574256188, '800': 1.986286859774784, '1000': 2.069859346831276}","{'200': 0.35176857327627564, '400': 0.45621290180712737, '600': 0.3340995063140337, '800': 0.2962035614525047, '1000': 0.25709408102845377}",52.48888888888889,12.953973602673637
300,3,0.92,1.0,0.7,1e-08,6,0.3,0.2,0.06,7,0.01,3.954830608670915,0.9248398905671308,"{'200': 0.2373620941681943, '400': 1.4390175419161755, '600': 1.799209060516178, '800': 2.0208702167500165, '1000': 2.117560275221713}","{'200': 0.45859823662261257, '400': 0.346138233627976, '600': 0.2873824791976697, '800': 0.2909313628271765, '1000': 0.2490871480435611}",51.8,11.928676931384024
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,3,0.005,4.259558542461175,1.017541920805245,"{'200': 0.16237780333488525, '400': 1.3281944018384222, '600': 1.7764045861085271, '800': 2.0063955563861477, '1000': 2.1093107898209222}","{'200': 0.324918274671515, '400': 0.4613070560377469, '600': 0.32909414987392127, '800': 0.28949689974038045, '1000': 0.23453075466928436}",53.68888888888889,10.716181372572814
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,3,0.01,4.1718617489399135,0.9660994153041232,"{'200': 0.14771081613604245, '400': 1.3403593274034915, '600': 1.8157381248518405, '800': 2.0102990508361094, '1000': 2.11534931862946}","{'200': 0.28225015275378174, '400': 0.4354145439443308, '600': 0.2689027716457598, '800': 0.2798655187525155, '1000': 0.2337276694558755}",56.13333333333333,12.192165061583152
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,5,0.005,4.221974202380634,0.9565781737105844,"{'200': 0.14143870410181808, '400': 1.3914556778487748, '600': 1.8687273750435074, '800': 2.0585077818564694, '1000': 2.143911120527752}","{'200': 0.22433341446336638, '400': 0.3791553965939826, '600': 0.28278142480870405, '800': 0.30178351385783775, '1000': 0.2612465966601288}",56.95555555555556,12.406012082956762
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,5,0.01,4.077900898738566,1.049559402520148,"{'200': 0.20347298468128908, '400': 1.4030199554174156, '600': 1.821589566426235, '800': 2.0257360650724006, '1000': 2.105927062510404}","{'200': 0.3490742762169594, '400': 0.46714102028506277, '600': 0.29706290478477276, '800': 0.26714339383519525, '1000': 0.2287744808603664}",56.24444444444445,11.339519009112545
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,7,0.005,4.271718181898996,1.064477477058828,"{'200': 0.15866236116192828, '400': 1.2573065958239602, '600': 1.776555384274297, '800': 1.9971077541203575, '1000': 2.0895076748158865}","{'200': 0.3036313495135157, '400': 0.43551459728541797, '600': 0.27693876940714546, '800': 0.2883786043945452, '1000': 0.24171952596519863}",56.266666666666666,11.096345744833696
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.04,7,0.01,4.257716172849383,1.105078418881076,"{'200': 0.14699542424020137, '400': 1.2684731909753166, '600': 1.7414564106777142, '800': 1.9450782399770037, '1000': 2.049479976944872}","{'200': 0.2735718004612331, '400': 0.4106472774120874, '600': 0.2868826484160174, '800': 0.2887614459469151, '1000': 0.2476385285371838}",51.577777777777776,10.959498952230918
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.06,3,0.005,4.2724551297437126,1.2127388698287318,"{'200': 0.182561872003571, '400': 1.3144640144021773, '600': 1.78958102292097, '800': 2.0101346991684492, '1000': 2.1191777569885057}","{'200': 0.37385291318900077, '400': 0.4881745063410073, '600': 0.3361145611583256, '800': 0.30983213213588273, '1000': 0.2566830903247627}",54.0,12.068324011412871
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.06,3,0.01,4.189180023290752,0.8947510460642171,"{'200': 0.1088718018245963, '400': 1.3744249639291275, '600': 1.8140276316709052, '800': 2.0257810964395957, '1000': 2.122509760015135}","{'200': 0.16451475260703238, '400': 0.35102562491892025, '600': 0.2809099306951255, '800': 0.29183132433006054, '1000': 0.24346955336788328}",54.888888888888886,13.537145969060624
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.06,5,0.005,4.113274395284956,0.992065382322,"{'200': 0.21755235217080912, '400': 1.3941205163186303, '600': 1.8425384861901093, '800': 2.057292217415634, '1000': 2.1476882782189124}","{'200': 0.42099328576676986, '400': 0.4426540158206911, '600': 0.32458040433393986, '800': 0.3095554178511077, '1000': 0.2640838061307323}",55.53333333333333,10.82917869051532
300,3,0.92,1.0,0.7,1e-08,6,0.4,0.1,0.06,5,0.01,3.978781413624201,0.9682696847385291,"{'200': 0.24271942884069034, '400': 1.4547590935827193, '600': 1.8858667276956682, '800': 2.0679210835910435, '1000': 2.162289346853617}","{'200': 0.4447776495125248, '400': 0.4473067570374213, '600': 0.30813807598673393, '800': 0.2813301174423219, '1000': 0.22883122919579438}",52.95555555555556,13.14526624649946
