cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.1,1e-08,3.6706666666666674,1.6767884647610012
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.2,1e-08,4.996888888888891,1.4990305344488073
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.3,1e-08,6.428888888888892,1.6907253173609933
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.4,1e-08,6.846222222222222,1.7962569587139796
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.5,1e-08,6.727111111111112,1.6010505193253892
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.6,1e-08,6.654222222222222,1.7072479334217507
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.7,1e-08,6.458666666666667,2.506983667898759
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.8,1e-08,6.095555555555557,2.5825083031429874
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.1,0.9,1e-08,5.784,2.2128979491457192
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.1,1e-08,6.957777777777779,1.7885921078868325
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.2,1e-08,8.126222222222223,1.8364111000522354
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.3,1e-08,9.462222222222222,2.193287627577366
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.4,1e-08,9.624,2.037617781190139
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.5,1e-08,10.291555555555558,1.8442824025205344
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.6,1e-08,10.592444444444446,2.084142408821172
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.7,1e-08,10.178222222222225,1.9059664085752623
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.8,1e-08,10.022222222222224,2.082640299543815
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.3,0.9,1e-08,9.830666666666668,1.801395014981445
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.1,1e-08,8.424,2.2334292516715686
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.2,1e-08,9.006222222222224,1.7842113587911903
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.3,1e-08,9.582222222222224,2.0134049533496334
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.4,1e-08,9.934666666666667,2.1566822256007536
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.5,1e-08,10.513333333333334,1.958398438634091
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.6,1e-08,10.742666666666667,1.8987509344595754
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.7,1e-08,10.89688888888889,1.6332813899525793
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.8,1e-08,11.430666666666669,1.7508529984616703
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.5,0.9,1e-08,11.504,1.3794723628982202
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.1,1e-08,9.320888888888888,2.397457748182643
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.2,1e-08,10.690666666666667,1.8889319733648424
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.3,1e-08,11.072444444444445,1.929473336956147
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.4,1e-08,11.438222222222223,1.4591919969457816
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.5,1e-08,11.36,1.6923251591950181
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.6,1e-08,11.503555555555558,1.8660774731512275
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.7,1e-08,11.891555555555557,1.50243943202832
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.8,1e-08,12.017333333333333,1.293145003470222
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.7,0.9,1e-08,12.060444444444444,1.2692709290604682
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.1,1e-08,9.52266666666667,2.0002337641163623
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.2,1e-08,11.286666666666665,1.496033273545597
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.3,1e-08,11.956000000000001,1.5416043591012578
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.4,1e-08,11.889777777777777,1.193669391952374
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.5,1e-08,11.688888888888892,1.4244440977638684
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.6,1e-08,11.804444444444446,1.4086771660052888
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.7,1e-08,11.82488888888889,1.1226805664662536
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.8,1e-08,12.283999999999997,1.5630829934601829
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,0.9,0.9,1e-08,12.123111111111113,0.8167682174201292
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.1,1e-08,10.119555555555555,1.9621280460601451
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.2,1e-08,11.678666666666668,1.7363379087416517
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.3,1e-08,12.049777777777779,1.4012351517919053
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.4,1e-08,12.668888888888889,2.0306345173885623
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.5,1e-08,11.796444444444449,1.3313270832027473
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.6,1e-08,11.894222222222226,1.4364686466607983
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.7,1e-08,11.962222222222222,1.4154777581970757
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.8,1e-08,12.160444444444446,1.090300581502501
"[10, 15, 25, 30, 35, 50, 65, 70]",0.92,1.0,0.9,1e-08,12.28266666666667,0.9559228234771064
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.1,1e-08,3.707111111111111,1.6782115112652543
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.2,1e-08,5.0391111111111115,1.4031517257346404
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.3,1e-08,6.2635555555555555,1.8084949612015393
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.4,1e-08,6.3964444444444455,1.5434984152971105
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.5,1e-08,7.100000000000001,1.6783960597348093
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.6,1e-08,6.377777777777778,1.8551464618896616
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.7,1e-08,5.935111111111112,1.9574957042350736
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.8,1e-08,5.3564444444444455,2.406307596071953
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.1,0.9,1e-08,5.484000000000001,2.6381899518840983
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.1,1e-08,7.00577777777778,1.7249676182324747
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.2,1e-08,8.016444444444446,1.6969163608741802
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.3,1e-08,9.08088888888889,2.006739558169168
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.4,1e-08,9.44488888888889,2.108830768429876
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.5,1e-08,10.102666666666668,2.0012289557502747
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.6,1e-08,10.526666666666667,2.064101634017946
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.7,1e-08,10.134666666666666,1.8661351624264642
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.8,1e-08,9.916000000000002,2.0711332378407934
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.3,0.9,1e-08,9.743111111111112,1.9022557629441736
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.1,1e-08,8.230222222222222,1.8422431844404485
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.2,1e-08,9.155555555555555,2.056334987361474
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.3,1e-08,9.615555555555556,2.0039644658144304
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.4,1e-08,9.544444444444448,2.05600211365602
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.5,1e-08,10.702222222222224,2.1340341441493065
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.6,1e-08,10.860888888888892,2.161143547314422
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.7,1e-08,11.039111111111115,2.004598959306904
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.8,1e-08,11.246222222222224,1.6579924793944014
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.5,0.9,1e-08,11.459111111111113,1.5752076719837746
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.1,1e-08,9.197333333333333,2.045946018620998
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.2,1e-08,10.704000000000002,2.0645778691485037
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.3,1e-08,10.697333333333335,1.9594538921739284
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.4,1e-08,11.257333333333333,1.817635093557926
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.5,1e-08,11.544444444444448,1.5436631117148378
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.6,1e-08,11.446666666666669,1.9059159361198377
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.7,1e-08,11.603555555555555,1.3754500767313396
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.8,1e-08,12.044444444444448,1.3553704791688765
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.7,0.9,1e-08,12.05155555555556,1.2920301949611548
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.1,1e-08,9.58666666666667,2.21188707768829
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.2,1e-08,11.557333333333334,1.6780655529507778
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.3,1e-08,12.012444444444442,1.5991347042913975
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.4,1e-08,11.857333333333331,1.2602687544065088
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.5,1e-08,11.855111111111114,1.610196153989006
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.6,1e-08,11.797333333333336,1.4078169072874658
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.7,1e-08,12.051555555555556,1.4407929229815017
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.8,1e-08,12.568444444444449,2.020334356877655
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,0.9,0.9,1e-08,12.428444444444446,1.0504558916236861
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.1,1e-08,9.87466666666667,2.018278254134229
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.2,1e-08,11.726222222222223,1.6788822854491798
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.3,1e-08,11.820444444444446,1.2603173419695277
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.4,1e-08,12.276444444444445,1.4074865786698658
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.5,1e-08,11.917333333333335,1.539579163278069
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.6,1e-08,12.092888888888888,1.9568780376714814
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.7,1e-08,12.106222222222224,1.540653957669908
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.8,1e-08,12.192444444444446,0.8864239155306517
"[10, 15, 25, 30, 35, 50, 65, 70]",0.94,1.0,0.9,1e-08,12.337333333333335,1.1029947113804917
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.1,1e-08,3.6164444444444452,1.602111323022849
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.2,1e-08,5.323555555555557,1.5577835473026769
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.3,1e-08,6.3048888888888905,1.624305146786325
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.4,1e-08,6.502666666666668,1.5572431480736149
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.5,1e-08,6.9920000000000035,1.7282972995279353
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.6,1e-08,6.413333333333335,1.8257613328265125
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.7,1e-08,5.705333333333334,1.9127520603686314
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.8,1e-08,5.2346666666666675,2.371221532365872
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.1,0.9,1e-08,5.32,2.6562764247051636
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.1,1e-08,6.939555555555557,1.9012346345999669
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.2,1e-08,7.996444444444445,1.7465765314600201
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.3,1e-08,9.057777777777778,2.0416604232708773
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.4,1e-08,9.538666666666668,2.1526475688220668
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.5,1e-08,10.08488888888889,1.952157350468361
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.6,1e-08,10.898666666666667,2.0900458261855306
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.7,1e-08,10.44266666666667,2.2853644494186627
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.8,1e-08,9.992444444444446,1.932166493350066
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.3,0.9,1e-08,9.621333333333334,1.9628115888524125
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.5,0.1,1e-08,8.14488888888889,1.71279190176899
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.5,0.2,1e-08,9.114666666666666,2.066676989221533
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.5,0.3,1e-08,9.576888888888888,2.056551398414586
"[10, 15, 25, 30, 35, 50, 65, 70]",0.95,0.5,0.4,1e-08,9.424444444444447,2.0385741809799374
