spectral_radius,connectivity,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.92,0.05,0.3,1e-07,0.1,6.16311111111111,1.6585935437019754
0.92,0.05,0.3,1e-07,0.3,7.18266666666667,2.508965612447577
0.92,0.05,0.3,1e-07,0.5,7.413333333333332,2.482411014406044
0.92,0.05,0.3,1e-07,0.7,8.738666666666665,1.8282688837014953
0.92,0.05,0.3,1e-07,0.9,9.029333333333334,2.0327172837252987
0.92,0.05,0.4,1e-07,0.1,7.063999999999998,1.3862153111580067
0.92,0.05,0.4,1e-07,0.3,8.611555555555556,1.922366545641718
0.92,0.05,0.4,1e-07,0.5,8.139555555555557,2.3443491923778055
0.92,0.05,0.4,1e-07,0.7,9.251111111111113,2.2021385789699193
0.92,0.05,0.4,1e-07,0.9,9.446222222222225,1.8542003833805005
0.92,0.05,0.5,1e-07,0.1,8.05688888888889,2.0497022246844883
0.92,0.05,0.5,1e-07,0.3,9.411555555555557,2.0009041906715357
0.92,0.05,0.5,1e-07,0.5,9.762222222222224,1.8689805764270877
0.92,0.05,0.5,1e-07,0.7,9.81777777777778,1.954901405742203
0.92,0.05,0.5,1e-07,0.9,9.58888888888889,2.0906375659350345
0.92,0.05,0.6,1e-07,0.1,8.049333333333335,1.9494072033427097
0.92,0.05,0.6,1e-07,0.3,9.660444444444446,1.8990593643000748
0.92,0.05,0.6,1e-07,0.5,10.219111111111115,2.122740181120433
0.92,0.05,0.6,1e-07,0.7,9.99777777777778,2.0057615775991025
0.92,0.05,0.6,1e-07,0.9,9.868000000000002,1.9885691114746586
0.92,0.05,0.7,1e-07,0.1,8.369333333333332,1.7121609477823962
0.92,0.05,0.7,1e-07,0.3,10.122666666666667,1.9674579199227273
0.92,0.05,0.7,1e-07,0.5,10.188888888888888,1.9883328831765037
0.92,0.05,0.7,1e-07,0.7,10.400444444444446,2.244837985300256
0.92,0.05,0.7,1e-07,0.9,10.176444444444446,1.8907413661260615
0.92,0.05,0.8,1e-07,0.1,8.408000000000001,1.6272862208119525
0.92,0.05,0.8,1e-07,0.3,10.601777777777778,2.3842439182534143
0.92,0.05,0.8,1e-07,0.5,10.680444444444445,2.273212074532965
0.92,0.05,0.8,1e-07,0.7,11.196000000000002,1.65862379365813
0.92,0.05,0.8,1e-07,0.9,10.802666666666669,2.0063215650095136
0.92,0.05,0.9,1e-07,0.1,8.581777777777777,1.747337388891248
0.92,0.05,0.9,1e-07,0.3,10.060888888888892,1.9768749999512103
0.92,0.05,0.9,1e-07,0.5,10.804888888888891,2.046613052742096
0.92,0.05,0.9,1e-07,0.7,11.395111111111113,1.7101586959788553
0.92,0.05,0.9,1e-07,0.9,11.370666666666667,1.5637368349210452
0.92,0.05,1.0,1e-07,0.1,8.572444444444445,1.9968254311454305
0.92,0.05,1.0,1e-07,0.3,10.576444444444446,1.6971415911016128
0.92,0.05,1.0,1e-07,0.5,11.069333333333333,1.7856892849043537
0.92,0.05,1.0,1e-07,0.7,11.550222222222224,1.5661963675505048
0.92,0.05,1.0,1e-07,0.9,11.540000000000001,1.8780557322223783
0.92,0.1,0.1,1e-07,0.1,3.4071111111111136,1.5096145530450584
0.92,0.1,0.1,1e-07,0.3,2.9284444444444464,1.3273699234125529
0.92,0.1,0.1,1e-07,0.5,2.8386666666666676,2.0127875639962056
0.92,0.1,0.1,1e-07,0.7,3.553333333333334,2.389644324999016
0.92,0.1,0.1,1e-07,0.9,4.59288888888889,1.8801473018205805
0.92,0.1,0.2,1e-07,0.1,5.247111111111112,1.488714019581587
0.92,0.1,0.2,1e-07,0.3,5.153333333333334,2.1638319918350617
0.92,0.1,0.2,1e-07,0.5,5.234222222222223,2.1985232305030866
0.92,0.1,0.2,1e-07,0.7,7.769333333333334,1.648043149381175
0.92,0.1,0.2,1e-07,0.9,7.6462222222222245,1.5242270010130659
0.92,0.1,0.3,1e-07,0.1,6.204444444444445,1.6277312848877943
0.92,0.1,0.3,1e-07,0.3,7.810222222222224,2.391635877979653
0.92,0.1,0.3,1e-07,0.5,8.086222222222224,2.0602947889280196
0.92,0.1,0.3,1e-07,0.7,8.48,1.6782530599803278
0.92,0.1,0.3,1e-07,0.9,8.798222222222222,1.7115286070759985
0.92,0.1,0.4,1e-07,0.1,6.631111111111112,1.6415957307479436
0.92,0.1,0.4,1e-07,0.3,8.724444444444448,1.9541767866752098
0.92,0.1,0.4,1e-07,0.5,8.702222222222222,1.7347390311435436
0.92,0.1,0.4,1e-07,0.7,9.219555555555557,1.864248380632623
0.92,0.1,0.4,1e-07,0.9,9.924000000000003,2.091305174605881
0.92,0.1,0.5,1e-07,0.1,7.259111111111113,1.772927048975128
0.92,0.1,0.5,1e-07,0.3,8.948888888888892,1.9797847494919718
0.92,0.1,0.5,1e-07,0.5,9.628444444444446,2.0770555607564125
0.92,0.1,0.5,1e-07,0.7,9.783555555555559,1.7233573893299168
0.92,0.1,0.5,1e-07,0.9,10.04088888888889,2.2935192000477462
0.92,0.1,0.6,1e-07,0.1,7.690666666666668,1.5558097570075853
0.92,0.1,0.6,1e-07,0.3,9.445333333333334,1.829726877007726
0.92,0.1,0.6,1e-07,0.5,9.910222222222224,1.743210943937
0.92,0.1,0.6,1e-07,0.7,10.353777777777777,1.9016382281120878
0.92,0.1,0.6,1e-07,0.9,10.085333333333335,1.913332868757202
0.92,0.1,0.7,1e-07,0.1,8.498666666666669,1.848186618763857
0.92,0.1,0.7,1e-07,0.3,9.93288888888889,2.259955380309013
0.92,0.1,0.7,1e-07,0.5,10.789333333333333,1.5455720264319253
0.92,0.1,0.7,1e-07,0.7,10.308888888888891,1.8216649554395405
0.92,0.1,0.7,1e-07,0.9,10.551555555555556,1.832271153581509
0.92,0.1,0.8,1e-07,0.1,8.331555555555557,1.5255599417271255
0.92,0.1,0.8,1e-07,0.3,10.034222222222223,1.8086981062372387
0.92,0.1,0.8,1e-07,0.5,11.214222222222222,1.5231290729414584
0.92,0.1,0.8,1e-07,0.7,10.494666666666667,1.5874530264266435
0.92,0.1,0.8,1e-07,0.9,11.105777777777778,2.0565369909295885
0.92,0.1,0.9,1e-07,0.1,8.652888888888892,1.7217157104627703
0.92,0.1,0.9,1e-07,0.3,9.95466666666667,1.8503688521181088
0.92,0.1,0.9,1e-07,0.5,11.693333333333335,1.5839584730807954
0.92,0.1,0.9,1e-07,0.7,10.836000000000002,1.82548185419631
0.92,0.1,0.9,1e-07,0.9,11.370666666666668,1.8590396565012917
0.92,0.1,1.0,1e-07,0.1,8.791111111111112,2.027633784841853
0.92,0.1,1.0,1e-07,0.3,10.090222222222224,2.1624332887733346
0.92,0.1,1.0,1e-07,0.5,11.321333333333333,1.6115659741037256
0.92,0.1,1.0,1e-07,0.7,11.092444444444446,1.3651099354273522
0.92,0.1,1.0,1e-07,0.9,11.680444444444445,1.5355432705731449
0.92,0.2,0.1,1e-07,0.1,2.9884444444444456,1.2491240585227101
0.92,0.2,0.1,1e-07,0.3,4.021333333333333,1.7950569164606822
0.92,0.2,0.1,1e-07,0.5,4.041333333333334,2.3739976598322268
0.92,0.2,0.1,1e-07,0.7,4.090666666666667,1.8604926468247296
0.92,0.2,0.1,1e-07,0.9,4.609777777777779,1.7247099451970842
0.92,0.2,0.2,1e-07,0.1,4.932,1.4041044595518295
0.92,0.2,0.2,1e-07,0.3,5.373333333333333,2.254445484912963
0.92,0.2,0.2,1e-07,0.5,5.576000000000001,1.873656437142211
0.92,0.2,0.2,1e-07,0.7,6.7568888888888905,2.290164304850173
0.92,0.2,0.2,1e-07,0.9,7.168,1.7471673582624472
0.92,0.2,0.3,1e-07,0.1,6.170666666666666,1.3308550300882174
0.92,0.2,0.3,1e-07,0.3,6.402222222222223,2.3335627400454424
0.92,0.2,0.3,1e-07,0.5,7.791111111111113,1.6812300024052793
0.92,0.2,0.3,1e-07,0.7,8.130222222222223,1.3166396434170151
0.92,0.2,0.3,1e-07,0.9,8.968,2.3077238425195796
0.92,0.2,0.4,1e-07,0.1,6.525333333333333,1.642017187621507
0.92,0.2,0.4,1e-07,0.3,7.349333333333334,2.021491638479973
0.92,0.2,0.4,1e-07,0.5,8.939555555555556,2.028856224636658
0.92,0.2,0.4,1e-07,0.7,8.997333333333335,1.846878928835829
0.92,0.2,0.4,1e-07,0.9,9.713777777777779,1.7801913616099303
0.92,0.2,0.5,1e-07,0.1,7.336444444444445,1.5269274239546198
0.92,0.2,0.5,1e-07,0.3,8.478666666666667,2.1772741367743906
0.92,0.2,0.5,1e-07,0.5,9.377777777777778,1.9800346673608056
0.92,0.2,0.5,1e-07,0.7,9.944444444444445,2.2291159738092046
0.92,0.2,0.5,1e-07,0.9,10.731555555555556,1.7645471002882864
0.92,0.2,0.6,1e-07,0.1,7.562222222222222,1.7680483765237855
0.92,0.2,0.6,1e-07,0.3,9.158222222222223,1.9681952126406892
0.92,0.2,0.6,1e-07,0.5,10.286666666666665,1.544699898937583
0.92,0.2,0.6,1e-07,0.7,10.298666666666668,2.2736379072608135
0.92,0.2,0.6,1e-07,0.9,10.104000000000001,1.923485724754237
0.92,0.2,0.7,1e-07,0.1,7.53377777777778,1.493552497145111
0.92,0.2,0.7,1e-07,0.3,9.667111111111113,2.241884745002861
0.92,0.2,0.7,1e-07,0.5,10.752888888888888,1.7898635853944258
0.92,0.2,0.7,1e-07,0.7,10.133777777777777,2.030478092457689
0.92,0.2,0.7,1e-07,0.9,10.597333333333337,2.1004956028941786
0.92,0.2,0.8,1e-07,0.1,8.44977777777778,1.9075644609919493
0.92,0.2,0.8,1e-07,0.3,10.145333333333335,1.9227406365798674
0.92,0.2,0.8,1e-07,0.5,10.915555555555557,2.0334749191749526
0.92,0.2,0.8,1e-07,0.7,10.706222222222225,1.7645638918427016
0.92,0.2,0.8,1e-07,0.9,10.635111111111112,1.7783645698252868
0.92,0.2,0.9,1e-07,0.1,8.358222222222224,1.7420438684218529
0.92,0.2,0.9,1e-07,0.3,10.353333333333333,1.6274697471159874
0.92,0.2,0.9,1e-07,0.5,10.794666666666668,1.690340662575315
0.92,0.2,0.9,1e-07,0.7,11.147555555555558,1.9957389670724366
0.92,0.2,0.9,1e-07,0.9,10.969333333333331,1.7464559669354522
0.92,0.2,1.0,1e-07,0.1,8.747111111111112,1.7561936393135678
0.92,0.2,1.0,1e-07,0.3,10.708000000000002,1.9427192854919169
0.92,0.2,1.0,1e-07,0.5,11.220444444444448,1.8351505606480674
0.92,0.2,1.0,1e-07,0.7,11.585777777777778,1.6609856362866653
0.92,0.2,1.0,1e-07,0.9,11.086666666666668,1.713211409410214
0.92,0.3,0.1,1e-07,0.1,3.4524444444444455,1.3840249765818784
0.92,0.3,0.1,1e-07,0.3,2.4964444444444456,1.3621374633772476
0.92,0.3,0.1,1e-07,0.5,3.011111111111112,1.8707077950126227
0.92,0.3,0.1,1e-07,0.7,4.303555555555556,1.9632955916639019
0.92,0.3,0.1,1e-07,0.9,5.6817777777777785,1.5428793988857885
0.92,0.3,0.2,1e-07,0.1,5.819111111111113,1.6941570466652238
0.92,0.3,0.2,1e-07,0.3,5.118222222222223,1.7586854799207137
0.92,0.3,0.2,1e-07,0.5,6.294666666666668,2.7582261610599588
0.92,0.3,0.2,1e-07,0.7,7.424000000000001,1.8919177806894485
0.92,0.3,0.2,1e-07,0.9,7.415555555555556,1.3851523069974108
0.92,0.3,0.3,1e-07,0.1,6.142666666666667,1.5878012749991381
0.92,0.3,0.3,1e-07,0.3,6.6226666666666665,1.6487172117875295
0.92,0.3,0.3,1e-07,0.5,8.228000000000002,1.6538622809788137
0.92,0.3,0.3,1e-07,0.7,8.80577777777778,1.8193655657202032
0.92,0.3,0.3,1e-07,0.9,8.822222222222223,1.6728111919611894
0.92,0.3,0.4,1e-07,0.1,6.964888888888891,1.9029154500073153
0.92,0.3,0.4,1e-07,0.3,8.144444444444447,2.1913360263197688
0.92,0.3,0.4,1e-07,0.5,8.588000000000003,1.7071270212455392
0.92,0.3,0.4,1e-07,0.7,8.910666666666668,1.8395100797041954
0.92,0.3,0.4,1e-07,0.9,9.52977777777778,1.8436708417826393
0.92,0.3,0.5,1e-07,0.1,7.36977777777778,1.8445191952724143
0.92,0.3,0.5,1e-07,0.3,8.48977777777778,1.8232553169036099
0.92,0.3,0.5,1e-07,0.5,9.754666666666667,2.0191368893113166
0.92,0.3,0.5,1e-07,0.7,9.949333333333332,2.3129494398086425
0.92,0.3,0.5,1e-07,0.9,10.507111111111112,1.7803328305837423
0.92,0.3,0.6,1e-07,0.1,7.703999999999999,1.6312754382861148
0.92,0.3,0.6,1e-07,0.3,8.462666666666667,1.7035523668694974
0.92,0.3,0.6,1e-07,0.5,10.166666666666668,1.7294726235345712
0.92,0.3,0.6,1e-07,0.7,10.231555555555557,1.965305693559097
0.92,0.3,0.6,1e-07,0.9,10.769333333333336,1.7225644964541806
0.92,0.3,0.7,1e-07,0.1,8.854222222222223,1.6992841484825159
0.92,0.3,0.7,1e-07,0.3,9.501333333333337,2.099360325855897
0.92,0.3,0.7,1e-07,0.5,10.092,1.793991948452141
0.92,0.3,0.7,1e-07,0.7,10.850222222222222,1.657986045898777
0.92,0.3,0.7,1e-07,0.9,11.304444444444446,1.6801052289207692
0.92,0.3,0.8,1e-07,0.1,8.655111111111113,1.6060782078954132
0.92,0.3,0.8,1e-07,0.3,9.687111111111111,1.9664119860205878
0.92,0.3,0.8,1e-07,0.5,11.044444444444446,1.4426573560321174
0.92,0.3,0.8,1e-07,0.7,11.512444444444446,1.3379207011139085
0.92,0.3,0.8,1e-07,0.9,11.404444444444445,1.9390164236947618
0.92,0.3,0.9,1e-07,0.1,8.667555555555555,1.7876330167204726
0.92,0.3,0.9,1e-07,0.3,10.336888888888891,2.021295318708302
0.92,0.3,0.9,1e-07,0.5,11.213777777777779,1.9989856193011593
0.92,0.3,0.9,1e-07,0.7,11.699111111111112,1.5003108155345266
0.92,0.3,0.9,1e-07,0.9,11.351111111111113,1.9058718882235988
0.92,0.3,1.0,1e-07,0.1,9.077333333333334,2.169860620203775
0.92,0.3,1.0,1e-07,0.3,10.716444444444447,1.6301508526725794
0.92,0.3,1.0,1e-07,0.5,10.998666666666669,1.2949707847412364
0.92,0.3,1.0,1e-07,0.7,11.640000000000002,1.184762517225381
0.92,0.3,1.0,1e-07,0.9,11.743555555555556,1.6951291731252363
0.95,0.01,0.1,1e-07,0.1,3.1075555555555563,1.4731932898081646
0.95,0.01,0.1,1e-07,0.3,2.108444444444445,0.8171765906136287
0.95,0.01,0.1,1e-07,0.5,3.6586666666666665,1.5942251339687816
0.95,0.01,0.1,1e-07,0.7,5.132888888888889,1.7296481623243785
0.95,0.01,0.1,1e-07,0.9,5.289333333333334,1.8135372434370722
0.95,0.01,0.2,1e-07,0.1,5.423111111111112,1.7483907803999812
0.95,0.01,0.2,1e-07,0.3,5.215111111111113,2.303126977946116
0.95,0.01,0.2,1e-07,0.5,6.992444444444445,1.5256461735650177
0.95,0.01,0.2,1e-07,0.7,7.74088888888889,1.7204131573836459
0.95,0.01,0.2,1e-07,0.9,8.319555555555558,1.9346087236390328
0.95,0.01,0.3,1e-07,0.1,6.219111111111111,1.8828156482863903
0.95,0.01,0.3,1e-07,0.3,7.388000000000001,2.0755653580544164
0.95,0.01,0.3,1e-07,0.5,8.429777777777778,1.7375877133912967
0.95,0.01,0.3,1e-07,0.7,8.700444444444445,1.6213107941903133
0.95,0.01,0.3,1e-07,0.9,9.254222222222223,1.9309669297920715
0.95,0.01,0.4,1e-07,0.1,7.2777777777777795,1.8593486181861154
0.95,0.01,0.4,1e-07,0.3,8.951555555555558,1.796784727791477
0.95,0.01,0.4,1e-07,0.5,9.36977777777778,1.746466259353936
0.95,0.01,0.4,1e-07,0.7,9.604444444444447,2.1555257729901287
0.95,0.01,0.4,1e-07,0.9,9.528444444444446,2.2358472970671475
0.95,0.01,0.5,1e-07,0.1,8.109777777777776,1.9615940104232568
0.95,0.01,0.5,1e-07,0.3,9.442222222222224,1.782797912008461
0.95,0.01,0.5,1e-07,0.5,9.874666666666666,1.9696876232878482
0.95,0.01,0.5,1e-07,0.7,9.94888888888889,1.7754851884262475
0.95,0.01,0.5,1e-07,0.9,10.024444444444448,1.9046837655930127
0.95,0.01,0.6,1e-07,0.1,8.263555555555556,1.6229098086195617
0.95,0.01,0.6,1e-07,0.3,10.344,1.7446074375374854
0.95,0.01,0.6,1e-07,0.5,9.663111111111112,1.9869035901480492
0.95,0.01,0.6,1e-07,0.7,10.238222222222223,2.2789386310189705
0.95,0.01,0.6,1e-07,0.9,10.364888888888888,1.9379262940028594
0.95,0.01,0.7,1e-07,0.1,8.678222222222223,1.8413657840356659
0.95,0.01,0.7,1e-07,0.3,10.379555555555559,1.9627304740030524
0.95,0.01,0.7,1e-07,0.5,10.268444444444444,1.8852762315204117
0.95,0.01,0.7,1e-07,0.7,10.508444444444446,1.7708177088635324
0.95,0.01,0.7,1e-07,0.9,10.36,2.224334107597648
0.95,0.01,0.8,1e-07,0.1,8.91911111111111,1.6482661896971509
0.95,0.01,0.8,1e-07,0.3,10.658222222222223,1.7198078560491568
0.95,0.01,0.8,1e-07,0.5,10.576888888888888,2.042790925531073
0.95,0.01,0.8,1e-07,0.7,10.927555555555555,1.860835123815297
0.95,0.01,0.8,1e-07,0.9,11.011111111111111,1.6142947854468799
0.95,0.01,0.9,1e-07,0.1,9.154666666666667,1.8848136954793877
0.95,0.01,0.9,1e-07,0.3,10.321777777777779,2.055820235211769
0.95,0.01,0.9,1e-07,0.5,11.118666666666668,1.8010387126445793
0.95,0.01,0.9,1e-07,0.7,11.207111111111113,1.5927343675051717
0.95,0.01,0.9,1e-07,0.9,11.168,1.855295843434859
0.95,0.01,1.0,1e-07,0.1,9.063555555555556,1.8666870898353651
0.95,0.01,1.0,1e-07,0.3,10.394222222222222,1.9582333181710145
0.95,0.01,1.0,1e-07,0.5,11.395111111111113,1.4112069258809357
0.95,0.01,1.0,1e-07,0.7,11.372444444444447,1.5854689534863606
0.95,0.01,1.0,1e-07,0.9,11.372444444444447,1.7778553316417267
0.95,0.05,0.1,1e-07,0.1,3.38888888888889,1.412833594388277
0.95,0.05,0.1,1e-07,0.3,2.3511111111111127,1.3085670232437419
0.95,0.05,0.1,1e-07,0.5,1.870666666666668,1.2859348523329028
0.95,0.05,0.1,1e-07,0.7,3.4200000000000013,2.51750493765377
0.95,0.05,0.1,1e-07,0.9,3.679555555555556,2.1892281293801092
0.95,0.05,0.2,1e-07,0.1,5.472888888888888,1.559755853006378
0.95,0.05,0.2,1e-07,0.3,3.768000000000001,2.07517560167273
0.95,0.05,0.2,1e-07,0.5,4.168,1.820399956053614
0.95,0.05,0.2,1e-07,0.7,5.806222222222222,2.523446751206144
0.95,0.05,0.2,1e-07,0.9,8.170222222222222,2.0451552387575096
0.95,0.05,0.3,1e-07,0.1,6.245333333333335,1.455151156714961
0.95,0.05,0.3,1e-07,0.3,6.469333333333333,2.3314072050063577
0.95,0.05,0.3,1e-07,0.5,7.50088888888889,2.169165556124415
0.95,0.05,0.3,1e-07,0.7,8.877777777777778,2.5130281767787546
0.95,0.05,0.3,1e-07,0.9,9.316000000000003,2.041936335932146
0.95,0.05,0.4,1e-07,0.1,6.908000000000001,1.6444135732838017
0.95,0.05,0.4,1e-07,0.3,8.132444444444443,1.8403008879052067
0.95,0.05,0.4,1e-07,0.5,8.126666666666667,2.294569434314178
0.95,0.05,0.4,1e-07,0.7,9.296888888888889,1.9089494751735656
0.95,0.05,0.4,1e-07,0.9,9.302666666666669,1.880225045632098
0.95,0.05,0.5,1e-07,0.1,7.904888888888891,1.9027659659000766
0.95,0.05,0.5,1e-07,0.3,9.155555555555557,2.125121231109788
0.95,0.05,0.5,1e-07,0.5,9.349777777777778,1.800778213117736
0.95,0.05,0.5,1e-07,0.7,9.757333333333335,1.9645326274827923
0.95,0.05,0.5,1e-07,0.9,9.596000000000002,2.0091948636207495
0.95,0.05,0.6,1e-07,0.1,8.12177777777778,2.2755973954486857
0.95,0.05,0.6,1e-07,0.3,9.452,2.147802598005692
0.95,0.05,0.6,1e-07,0.5,9.806666666666667,1.7251962851288025
0.95,0.05,0.6,1e-07,0.7,9.69777777777778,2.122385334045832
0.95,0.05,0.6,1e-07,0.9,10.340444444444444,2.1511154269929156
0.95,0.05,0.7,1e-07,0.1,8.210666666666667,1.7411189250338734
0.95,0.05,0.7,1e-07,0.3,9.813333333333334,1.9267750834547925
0.95,0.05,0.7,1e-07,0.5,9.974222222222222,1.7612451263415119
0.95,0.05,0.7,1e-07,0.7,10.578222222222225,1.807617571266283
0.95,0.05,0.7,1e-07,0.9,10.467111111111112,2.0339393875184095
0.95,0.05,0.8,1e-07,0.1,7.981333333333335,1.3944104289786579
0.95,0.05,0.8,1e-07,0.3,10.380000000000003,2.221663040757231
0.95,0.05,0.8,1e-07,0.5,10.475555555555557,2.1683168644576267
0.95,0.05,0.8,1e-07,0.7,11.124444444444446,1.4256625057309014
0.95,0.05,0.8,1e-07,0.9,10.756444444444446,2.1246753012642823
0.95,0.05,0.9,1e-07,0.1,8.454222222222224,1.9765047588428408
0.95,0.05,0.9,1e-07,0.3,9.91288888888889,1.855304254440012
0.95,0.05,0.9,1e-07,0.5,10.307111111111114,1.8184983087056832
0.95,0.05,0.9,1e-07,0.7,11.708444444444448,2.1100373409603237
0.95,0.05,0.9,1e-07,0.9,11.434222222222221,1.4834172094471434
0.95,0.05,1.0,1e-07,0.1,8.21288888888889,1.6542801351137904
0.95,0.05,1.0,1e-07,0.3,10.115111111111114,1.9519843148529903
0.95,0.05,1.0,1e-07,0.5,10.671555555555557,1.9875366725399957
0.95,0.05,1.0,1e-07,0.7,11.538222222222226,1.7593979890720057
0.95,0.05,1.0,1e-07,0.9,11.734222222222224,1.6753301351460244
0.95,0.1,0.1,1e-07,0.1,3.465777777777779,1.7660231392581078
0.95,0.1,0.1,1e-07,0.3,3.1466666666666674,1.6360766078233215
0.95,0.1,0.1,1e-07,0.5,3.003555555555556,1.9017105230765927
0.95,0.1,0.1,1e-07,0.7,3.447111111111112,1.9314066517232944
0.95,0.1,0.1,1e-07,0.9,4.886666666666667,1.6694163983593522
0.95,0.1,0.2,1e-07,0.1,5.38088888888889,1.9133772610778765
0.95,0.1,0.2,1e-07,0.3,5.010222222222223,2.0920447083483644
0.95,0.1,0.2,1e-07,0.5,5.455555555555557,2.381017108114892
0.95,0.1,0.2,1e-07,0.7,7.373777777777779,1.42007087286185
0.95,0.1,0.2,1e-07,0.9,7.68088888888889,1.4893336649092768
0.95,0.1,0.3,1e-07,0.1,5.9622222222222225,1.6803609253687646
0.95,0.1,0.3,1e-07,0.3,7.509777777777779,1.874595646934606
0.95,0.1,0.3,1e-07,0.5,7.639555555555556,1.4036998025940128
0.95,0.1,0.3,1e-07,0.7,8.608888888888888,1.6428136057416487
0.95,0.1,0.3,1e-07,0.9,8.521333333333335,1.7147796748659383
0.95,0.1,0.4,1e-07,0.1,6.549333333333332,2.12442975355218
0.95,0.1,0.4,1e-07,0.3,8.427555555555557,1.8780712985584802
