spectral_radius,connectivity,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.92,0.05,0.9,1e-07,0.1,43.64349147931834,5.819536126323945
0.92,0.05,0.9,1e-07,0.3,43.04299899547519,6.44923672700684
0.92,0.05,0.9,1e-07,0.5,42.98388315509685,6.508752054228567
0.92,0.05,0.9,1e-07,0.7,42.81231387399881,6.702405325477146
0.92,0.05,0.9,1e-07,0.9,42.43761723160075,7.124157820415165
0.92,0.05,1.0,1e-07,0.1,43.692828759634104,5.8126905977783405
0.92,0.05,1.0,1e-07,0.3,43.03499835542399,6.464258731915261
0.92,0.05,1.0,1e-07,0.5,42.95276955489773,6.544199159515174
0.92,0.05,1.0,1e-07,0.7,42.67141371309704,6.861498514021378
0.92,0.05,1.0,1e-07,0.9,42.32027451084976,7.256653489839088
0.92,0.1,0.1,1e-07,0.1,41.91224186823835,7.738022057770622
0.92,0.1,0.1,1e-07,0.3,41.95135610848868,7.69929623464619
0.92,0.1,0.1,1e-07,0.5,41.88068378803637,7.782581914251083
0.92,0.1,0.1,1e-07,0.7,41.79712154750158,7.877003631738448
0.92,0.1,0.1,1e-07,0.9,41.719782027006595,7.969134713936854
0.92,0.1,0.2,1e-07,0.1,43.083002195731204,6.4051780592797245
0.92,0.1,0.2,1e-07,0.3,42.94965819487781,6.553471465014393
0.92,0.1,0.2,1e-07,0.5,42.76519899369727,6.771836482422412
0.92,0.1,0.2,1e-07,0.7,42.58785147256224,6.964066954156927
0.92,0.1,0.2,1e-07,0.9,42.319385550844075,7.266281054668529
0.92,0.1,0.3,1e-07,0.1,43.67238267950325,5.791135568923318
0.92,0.1,0.3,1e-07,0.3,43.474589078237365,5.993867800689402
0.92,0.1,0.3,1e-07,0.5,43.08566907574827,6.40019564980797
0.92,0.1,0.3,1e-07,0.7,42.95676987492333,6.541211673889692
0.92,0.1,0.3,1e-07,0.9,42.74697531358064,6.781934465487188
0.92,0.1,0.4,1e-07,0.1,43.78128028020019,5.687807421267449
0.92,0.1,0.4,1e-07,0.3,43.52125947853606,5.946336971134606
0.92,0.1,0.4,1e-07,0.5,43.05811131557191,6.427459418932469
0.92,0.1,0.4,1e-07,0.7,43.014107795290286,6.475201157202864
0.92,0.1,0.4,1e-07,0.9,42.97499355503996,6.518175413534345
0.92,0.1,0.5,1e-07,0.1,43.73149851988159,5.733581783463277
0.92,0.1,0.5,1e-07,0.3,43.517259158510456,5.949803972096963
0.92,0.1,0.5,1e-07,0.5,43.04122107546381,6.445818137066808
0.92,0.1,0.5,1e-07,0.7,43.00166235521064,6.4888372553962235
0.92,0.1,0.5,1e-07,0.9,42.97766043505703,6.51506919493385
0.92,0.1,0.6,1e-07,0.1,43.685272599585744,5.775303739836175
0.92,0.1,0.6,1e-07,0.3,43.35146811744939,6.125094520870627
0.92,0.1,0.6,1e-07,0.5,43.02433083535571,6.464145222617897
0.92,0.1,0.6,1e-07,0.7,42.98521659510538,6.5068263041581265
0.92,0.1,0.6,1e-07,0.9,42.95765883492902,6.537033240879902
0.92,0.1,0.7,1e-07,0.1,43.663937559449195,5.795005843170422
0.92,0.1,0.7,1e-07,0.3,43.08566907574827,6.399124588240514
0.92,0.1,0.7,1e-07,0.5,43.00921851525899,6.480516551368035
0.92,0.1,0.7,1e-07,0.7,42.96654843498591,6.52719491042904
0.92,0.1,0.7,1e-07,0.9,42.74475291356642,6.7844536571749785
0.92,0.1,0.8,1e-07,0.1,43.64749179934395,5.811544915011893
0.92,0.1,0.8,1e-07,0.3,43.06344507560603,6.42490916530265
0.92,0.1,0.8,1e-07,0.5,42.99410619516228,6.497703616470234
0.92,0.1,0.8,1e-07,0.7,42.947880274866435,6.547703550271459
0.92,0.1,0.8,1e-07,0.9,42.50740059204736,7.055172490163988
0.92,0.1,0.9,1e-07,0.1,43.63771323928137,5.823872506893161
0.92,0.1,0.9,1e-07,0.3,43.04966619551785,6.443625604784688
0.92,0.1,0.9,1e-07,0.5,42.97810491505987,6.515963992528524
0.92,0.1,0.9,1e-07,0.7,42.79097883386226,6.732544134510055
0.92,0.1,0.9,1e-07,0.9,42.41405979144998,7.157514965084176
0.92,0.1,1.0,1e-07,0.1,43.6639375594492,5.825703850426374
0.92,0.1,1.0,1e-07,0.3,43.03766523544104,6.460715164760676
0.92,0.1,1.0,1e-07,0.5,42.96165915495462,6.534073500795268
0.92,0.1,1.0,1e-07,0.7,42.542070032269244,7.015477916284439
0.92,0.1,1.0,1e-07,0.9,42.314496270812775,7.263896002959323
0.92,0.2,0.1,1e-07,0.1,41.834457867740525,7.8329000985258235
0.92,0.2,0.1,1e-07,0.3,41.96735738859108,7.680891781150749
0.92,0.2,0.1,1e-07,0.5,41.908686028215584,7.749840908687241
0.92,0.2,0.1,1e-07,0.7,41.7944546674845,7.881732047087454
0.92,0.2,0.1,1e-07,0.9,41.810011467584076,7.8617071775734075
0.92,0.2,0.2,1e-07,0.1,43.04388795548088,6.451487434508437
0.92,0.2,0.2,1e-07,0.3,43.11544923593887,6.415295319171206
0.92,0.2,0.2,1e-07,0.5,42.826981714092675,6.6960722274040325
0.92,0.2,0.2,1e-07,0.7,42.744308433563575,6.788438125054575
0.92,0.2,0.2,1e-07,0.9,42.605186192673195,6.945763213795702
0.92,0.2,0.3,1e-07,0.1,43.716830679787705,5.752912077373254
0.92,0.2,0.3,1e-07,0.3,43.42169595789884,6.067928347569326
0.92,0.2,0.3,1e-07,0.5,43.22301339662728,6.259694176020391
0.92,0.2,0.3,1e-07,0.7,43.03144251540122,6.456260403229049
0.92,0.2,0.3,1e-07,0.9,42.970548755011514,6.523015100766684
0.92,0.2,0.4,1e-07,0.1,43.80394876034527,5.666703499622588
0.92,0.2,0.4,1e-07,0.3,43.49192379834831,5.985435515481108
0.92,0.2,0.4,1e-07,0.5,43.16345307624609,6.324449873093056
0.92,0.2,0.4,1e-07,0.7,43.03233147540692,6.45543986953097
0.92,0.2,0.4,1e-07,0.9,43.00477371523054,6.485331031422094
0.92,0.2,0.5,1e-07,0.1,43.75461148002951,5.711845267742008
0.92,0.2,0.5,1e-07,0.3,43.50125787840804,5.97581288182864
0.92,0.2,0.5,1e-07,0.5,43.13056155603559,6.35877423140564
0.92,0.2,0.5,1e-07,0.7,43.01855259531874,6.470446923439663
0.92,0.2,0.5,1e-07,0.9,42.99455067516512,6.4965445669162545
0.92,0.2,0.6,1e-07,0.1,43.69016187961703,5.770856609759215
0.92,0.2,0.6,1e-07,0.3,43.41902907788179,6.061080953808133
0.92,0.2,0.6,1e-07,0.5,43.04122107546381,6.446298093696221
0.92,0.2,0.6,1e-07,0.7,43.002995795219164,6.487354188460039
0.92,0.2,0.6,1e-07,0.9,42.86965179436577,6.646155578847507
0.92,0.2,0.7,1e-07,0.1,43.66704891946911,5.792294088371632
0.92,0.2,0.7,1e-07,0.3,43.24879323679228,6.2413345784978524
0.92,0.2,0.7,1e-07,0.5,43.02433083535571,6.466014021416726
0.92,0.2,0.7,1e-07,0.7,42.98788347512246,6.504214861775395
0.92,0.2,0.7,1e-07,0.9,42.84831675422923,6.669979892990655
0.92,0.2,0.8,1e-07,0.1,43.649269719355324,5.810596415888486
0.92,0.2,0.8,1e-07,0.3,43.13678427607541,6.356581388131049
0.92,0.2,0.8,1e-07,0.5,43.008329555253304,6.483416729753934
0.92,0.2,0.8,1e-07,0.7,42.86254011432025,6.653625078651359
0.92,0.2,0.8,1e-07,0.9,42.79720155390209,6.727156371505537
0.92,0.2,0.9,1e-07,0.1,43.63771323928136,5.825272165953867
0.92,0.2,0.9,1e-07,0.3,43.093669715799486,6.4339684258086445
0.92,0.2,0.9,1e-07,0.5,42.99366171515943,6.499834989641613
0.92,0.2,0.9,1e-07,0.7,42.84742779422354,6.670485629348898
0.92,0.2,0.9,1e-07,0.9,42.572294672462675,6.983800301582996
0.92,0.2,1.0,1e-07,0.1,43.68749499959996,5.818925944273361
0.92,0.2,1.0,1e-07,0.3,43.121671955978705,6.44223471064915
0.92,0.2,1.0,1e-07,0.5,42.983883155096855,6.512133147048825
0.92,0.2,1.0,1e-07,0.7,42.7376412335209,6.796912224085252
0.92,0.2,1.0,1e-07,0.9,42.438950671609284,7.1277711856250034
0.92,0.3,0.1,1e-07,0.1,41.756673867242704,7.925098518356468
0.92,0.3,0.1,1e-07,0.3,42.138037709683445,7.508633011651101
0.92,0.3,0.1,1e-07,0.5,41.95846778853419,7.684502844964739
0.92,0.3,0.1,1e-07,0.7,41.8660159479425,7.795883312837884
0.92,0.3,0.1,1e-07,0.9,41.790009867456064,7.886777445188486
0.92,0.3,0.2,1e-07,0.1,42.905210194593344,6.6004389061904405
0.92,0.3,0.2,1e-07,0.3,43.08122427571983,6.435547050845308
0.92,0.3,0.2,1e-07,0.5,42.934101394778246,6.569797621951509
0.92,0.3,0.2,1e-07,0.7,42.797201553902084,6.72398785650321
0.92,0.3,0.2,1e-07,0.9,42.525179792161154,7.030662591029306
0.92,0.3,0.3,1e-07,0.1,43.63993563929559,5.8238933694211585
0.92,0.3,0.3,1e-07,0.3,43.46436603817194,6.006625465655633
0.92,0.3,0.3,1e-07,0.5,43.161230676231874,6.322830605932992
0.92,0.3,0.3,1e-07,0.7,43.02744219537563,6.460859618534734
0.92,0.3,0.3,1e-07,0.9,42.99899547519357,6.491683775884342
0.92,0.3,0.4,1e-07,0.1,43.75327804002098,5.714258945269958
0.92,0.3,0.4,1e-07,0.3,43.576374998888795,5.8862264418826635
0.92,0.3,0.4,1e-07,0.5,43.14167355610671,6.342121355959712
0.92,0.3,0.4,1e-07,0.7,43.01677467530735,6.472434563904428
0.92,0.3,0.4,1e-07,0.9,42.99010587513668,6.501424666418304
0.92,0.3,0.5,1e-07,0.1,43.749277719995376,5.717262428450179
0.92,0.3,0.5,1e-07,0.3,43.475033558240206,5.992183994184147
0.92,0.3,0.5,1e-07,0.5,43.03899867544958,6.448696881477528
0.92,0.3,0.5,1e-07,0.7,42.99143931514522,6.500108234932141
0.92,0.3,0.5,1e-07,0.9,42.963437074965995,6.530781603209005
0.92,0.3,0.6,1e-07,0.1,43.686161559591426,5.773646801306591
0.92,0.3,0.6,1e-07,0.3,43.22834715666142,6.251475018757104
0.92,0.3,0.6,1e-07,0.5,43.00788507525046,6.482695052421129
0.92,0.3,0.6,1e-07,0.7,42.93054555475549,6.571681770911605
0.92,0.3,0.6,1e-07,0.9,42.787867473842354,6.744194843621869
0.92,0.3,0.7,1e-07,0.1,43.663048599443506,5.79589403826913
0.92,0.3,0.7,1e-07,0.3,43.09144731578526,6.395752112602713
0.92,0.3,0.7,1e-07,0.5,42.98655003511392,6.5062553456656005
0.92,0.3,0.7,1e-07,0.7,42.827870674098364,6.700414491610997
0.92,0.3,0.7,1e-07,0.9,42.65896827301739,6.8907889805320535
0.92,0.3,0.8,1e-07,0.1,43.64482491932688,5.813847982245224
0.92,0.3,0.8,1e-07,0.3,43.03544283542683,6.459490052228388
0.92,0.3,0.8,1e-07,0.5,42.85453947426906,6.671602348971988
0.92,0.3,0.8,1e-07,0.7,42.79586811389355,6.736446395795317
0.92,0.3,0.8,1e-07,0.9,42.49762203198478,7.110021191573931
0.92,0.3,0.9,1e-07,0.1,43.65193659937239,5.822582243277474
0.92,0.3,0.9,1e-07,0.3,43.05588891555769,6.472336063263743
0.92,0.3,0.9,1e-07,0.5,42.838982674169486,6.691067088031845
0.92,0.3,0.9,1e-07,0.7,42.61229787271871,6.983049196810675
0.92,0.3,0.9,1e-07,0.9,42.25093563040599,7.365424950819794
0.92,0.3,1.0,1e-07,0.1,43.66127067943213,5.8298695947331876
0.92,0.3,1.0,1e-07,0.3,43.05144411552924,6.482309009527099
0.92,0.3,1.0,1e-07,0.5,42.830537554115445,6.701449692901499
0.92,0.3,1.0,1e-07,0.7,42.5047337120303,7.102687335362099
0.92,0.3,1.0,1e-07,0.9,42.195820110053255,7.424775839141592
0.95,0.01,0.1,1e-07,0.1,41.89890746815301,7.759314666061305
0.95,0.01,0.1,1e-07,0.3,42.11981402956682,7.516267060462239
0.95,0.01,0.1,1e-07,0.5,41.99935994879591,7.639378473755047
0.95,0.01,0.1,1e-07,0.7,41.90735258820706,7.7508368094336735
0.95,0.01,0.1,1e-07,0.9,41.7784533873821,7.902074122158669
0.95,0.01,0.2,1e-07,0.1,43.0670009156288,6.431488578902189
0.95,0.01,0.2,1e-07,0.3,42.97899387506556,6.518624675395575
0.95,0.01,0.2,1e-07,0.5,42.88831995448524,6.618612669788386
0.95,0.01,0.2,1e-07,0.7,42.68919291321083,6.844169215687362
0.95,0.01,0.2,1e-07,0.9,42.39272475131344,7.181158931942946
0.95,0.01,0.3,1e-07,0.1,43.647047319341105,5.817131523551683
0.95,0.01,0.3,1e-07,0.3,43.37324763758878,6.109614361749967
0.95,0.01,0.3,1e-07,0.5,43.02521979536141,6.46328677840187
0.95,0.01,0.3,1e-07,0.7,42.96032571494609,6.534673682678818
0.95,0.01,0.3,1e-07,0.9,42.72830715346117,6.802005644646543
0.95,0.01,0.4,1e-07,0.1,43.735498839907194,5.733217388287268
0.95,0.01,0.4,1e-07,0.3,43.363913557529045,6.118529094111521
0.95,0.01,0.4,1e-07,0.5,43.08433563573975,6.407000876082993
0.95,0.01,0.4,1e-07,0.7,42.917655634673,6.58840634310361
0.95,0.01,0.4,1e-07,0.9,42.875874514405595,6.633627890569547
0.95,0.01,0.5,1e-07,0.1,43.729276119867365,5.73924046123623
0.95,0.01,0.5,1e-07,0.3,43.278128916980016,6.21422445021483
0.95,0.01,0.5,1e-07,0.5,42.98743899511961,6.510463455017737
0.95,0.01,0.5,1e-07,0.7,42.898098514547826,6.609459280410137
0.95,0.01,0.5,1e-07,0.9,42.80609115395899,6.709975058975437
0.95,0.01,0.6,1e-07,0.1,43.66527099945773,5.7959942520834575
0.95,0.01,0.6,1e-07,0.3,43.19189979642816,6.303654106528318
0.95,0.01,0.6,1e-07,0.5,42.94521339484937,6.555721645676461
0.95,0.01,0.6,1e-07,0.7,42.85765083428897,6.653082129932209
0.95,0.01,0.6,1e-07,0.9,42.56696091242855,6.988729787500926
0.95,0.01,0.7,1e-07,0.1,43.64926971935532,5.811434804719138
0.95,0.01,0.7,1e-07,0.3,43.106559635881986,6.390760715985414
0.95,0.01,0.7,1e-07,0.5,42.90387675458481,6.603635288645508
0.95,0.01,0.7,1e-07,0.7,42.73408539349815,6.797479840130987
0.95,0.01,0.7,1e-07,0.9,42.46384155176858,7.106635408447592
0.95,0.01,0.8,1e-07,0.1,43.63593531926998,5.825703545216506
0.95,0.01,0.8,1e-07,0.3,43.12833915602137,6.400266399314701
0.95,0.01,0.8,1e-07,0.5,42.842538514192235,6.670797967187223
0.95,0.01,0.8,1e-07,0.7,42.48784347192219,7.079236507675809
0.95,0.01,0.8,1e-07,0.9,42.446062351654795,7.1281699430654815
0.95,0.01,0.9,1e-07,0.1,43.62126747917611,5.8585187510440395
0.95,0.01,0.9,1e-07,0.3,43.050999635526395,6.478427798327235
0.95,0.01,0.9,1e-07,0.5,42.81098043399028,6.709410198751532
0.95,0.01,0.9,1e-07,0.7,42.468286351797026,7.102212625765802
0.95,0.01,0.9,1e-07,0.9,42.433616911575136,7.1428444827604265
0.95,0.01,1.0,1e-07,0.1,43.64660283933824,5.878773844870465
0.95,0.01,1.0,1e-07,0.3,43.02433083535572,6.5113842507356665
0.95,0.01,1.0,1e-07,0.5,42.751420113609086,6.780057169248401
0.95,0.01,1.0,1e-07,0.7,42.45361851170315,7.119713873032833
0.95,0.01,1.0,1e-07,0.9,42.41939355148413,7.1591133624662815
0.95,0.05,0.1,1e-07,0.1,41.89535162813026,7.759356498914073
0.95,0.05,0.1,1e-07,0.3,41.88912890809043,7.76642970440358
0.95,0.05,0.1,1e-07,0.5,41.838458187766136,7.833194737979095
0.95,0.05,0.1,1e-07,0.7,41.7526735472171,7.93163093698026
0.95,0.05,0.1,1e-07,0.9,41.72911610706634,7.960417536381239
0.95,0.05,0.2,1e-07,0.1,43.09278075579379,6.39490024319028
0.95,0.05,0.2,1e-07,0.3,42.94476891484651,6.55655367479524
0.95,0.05,0.2,1e-07,0.5,42.70297179329902,6.827411409932831
0.95,0.05,0.2,1e-07,0.7,42.60518619267318,6.94940119233779
0.95,0.05,0.2,1e-07,0.9,42.45806331173161,7.114098522243235
0.95,0.05,0.3,1e-07,0.1,43.72216443982184,5.742724398872863
0.95,0.05,0.3,1e-07,0.3,43.334133397338455,6.141569913448976
0.95,0.05,0.3,1e-07,0.5,43.09055835577957,6.39530555639406
0.95,0.05,0.3,1e-07,0.7,42.964326034971684,6.53247068965217
0.95,0.05,0.3,1e-07,0.9,42.844760914206475,6.672279047911308
0.95,0.05,0.4,1e-07,0.1,43.88617756087153,5.586622882821882
0.95,0.05,0.4,1e-07,0.3,43.51192539847633,5.957338533352162
0.95,0.05,0.4,1e-07,0.5,43.061222675591814,6.4240764160193615
0.95,0.05,0.4,1e-07,0.7,43.01810811531589,6.470834712074412
0.95,0.05,0.4,1e-07,0.9,42.97499355503996,6.518118128375394
0.95,0.05,0.5,1e-07,0.1,43.824394840476124,5.645086354356475
0.95,0.05,0.5,1e-07,0.3,43.437252757998415,6.039086088532687
0.95,0.05,0.5,1e-07,0.5,43.04655483549794,6.440001660755573
0.95,0.05,0.5,1e-07,0.7,43.00432923522771,6.4859308196518946
0.95,0.05,0.5,1e-07,0.9,42.94832475486927,6.54772835225645
0.95,0.05,0.6,1e-07,0.1,43.70216283969384,5.75899818849916
0.95,0.05,0.6,1e-07,0.3,43.28835195704545,6.191251355971921
0.95,0.05,0.6,1e-07,0.5,43.02744219537563,6.460770176220954
0.95,0.05,0.6,1e-07,0.7,42.98966139513384,6.50200555957178
0.95,0.05,0.6,1e-07,0.9,42.866984914348706,6.641356275847133
0.95,0.05,0.7,1e-07,0.1,43.67549403952316,5.784693291847242
0.95,0.05,0.7,1e-07,0.3,43.132339476046965,6.351191075957341
0.95,0.05,0.7,1e-07,0.5,43.01099643527037,6.478982181612692
0.95,0.05,0.7,1e-07,0.7,42.94210203482946,6.55461574623773
0.95,0.05,0.7,1e-07,0.9,42.78208923380537,6.7458022321673905
0.95,0.05,0.8,1e-07,0.1,43.65860379941507,5.802704635083498
0.95,0.05,0.8,1e-07,0.3,43.05411099554631,6.435743733957393
0.95,0.05,0.8,1e-07,0.5,42.99766203518503,6.493756491210762
0.95,0.05,0.8,1e-07,0.7,42.860317714306035,6.6482515434174605
0.95,0.05,0.8,1e-07,0.9,42.61718715275,6.9324785861014915
0.95,0.05,0.9,1e-07,0.1,43.66615995946342,5.810631572172696
0.95,0.05,0.9,1e-07,0.3,43.04299899547519,6.452208101357318
0.95,0.05,0.9,1e-07,0.5,42.982549715088325,6.511317348296186
0.95,0.05,0.9,1e-07,0.7,42.80875803397605,6.7070672465723336
0.95,0.05,0.9,1e-07,0.9,42.42739419153532,7.136313302008964
0.95,0.05,1.0,1e-07,0.1,43.683939159577214,5.8241165429107395
0.95,0.05,1.0,1e-07,0.3,43.056333395560536,6.461266297885632
0.95,0.05,1.0,1e-07,0.5,42.937657234801,6.562858790030932
0.95,0.05,1.0,1e-07,0.7,42.550070672320444,7.001036257180913
0.95,0.05,1.0,1e-07,0.9,42.314496270812775,7.263459056093952
0.95,0.1,0.1,1e-07,0.1,41.96157914855411,7.678268790181122
0.95,0.1,0.1,1e-07,0.3,42.036251789032015,7.604808575581198
0.95,0.1,0.1,1e-07,0.5,41.950467148482986,7.701287537573493
0.95,0.1,0.1,1e-07,0.7,41.81667866762674,7.85471436258784
0.95,0.1,0.1,1e-07,0.9,41.7744530673565,7.904159034201491
0.95,0.1,0.2,1e-07,0.1,43.145229396129466,6.340101057286558
0.95,0.1,0.2,1e-07,0.3,43.07722395569423,6.417648559766025
0.95,0.1,0.2,1e-07,0.5,42.839871634175175,6.675455977113898
0.95,0.1,0.2,1e-07,0.7,42.6878594732023,6.8460307205413224
0.95,0.1,0.2,1e-07,0.9,42.52029051212986,7.041462193372881
0.95,0.1,0.3,1e-07,0.1,43.72616475984745,5.73893370875623
0.95,0.1,0.3,1e-07,0.3,43.43191899796428,6.04072827005286
0.95,0.1,0.3,1e-07,0.5,43.18212123636556,6.302579208535033
0.95,0.1,0.3,1e-07,0.7,43.009218515258986,6.481209299733319
0.95,0.1,0.3,1e-07,0.9,42.90743259460756,6.5977226425498365
0.95,0.1,0.4,1e-07,0.1,43.8341734005387,5.637716863681183
0.95,0.1,0.4,1e-07,0.3,43.576374998888795,5.887537286973548
0.95,0.1,0.4,1e-07,0.5,43.067000915628796,6.4178653079829235
0.95,0.1,0.4,1e-07,0.7,43.01944155532443,6.469473303921358
0.95,0.1,0.4,1e-07,0.9,42.99321723515659,6.498040221156371
0.95,0.1,0.5,1e-07,0.1,43.75994524006365,5.706199861933895
0.95,0.1,0.5,1e-07,0.3,43.532815958610016,5.934796199550239
0.95,0.1,0.5,1e-07,0.5,43.04344347547803,6.443465802145536
