spectral_radius,jump,input_scale,ridge_alpha,leaking_rate,mean_T_VPT,std_dev
0.95,20,0.8,1e-07,0.5,10.37288888888889,1.6457144645306587
0.95,20,0.8,1e-07,0.7,10.668888888888889,1.957347663687575
0.95,20,0.8,1e-07,0.9,10.198222222222222,2.022380653134528
0.95,20,0.9,1e-07,0.1,8.548888888888891,1.9113860267381564
0.95,20,0.9,1e-07,0.3,10.306222222222223,1.9225299175697153
0.95,20,0.9,1e-07,0.5,10.834666666666669,1.5220711036099606
0.95,20,0.9,1e-07,0.7,10.871111111111112,1.7599573507739354
0.95,20,0.9,1e-07,0.9,10.832888888888892,2.256144816295879
0.95,20,1.0,1e-07,0.1,8.843555555555557,1.6913914791681055
0.95,20,1.0,1e-07,0.3,10.787555555555558,1.8491381242268343
0.95,20,1.0,1e-07,0.5,11.388000000000003,2.039666203627991
0.95,20,1.0,1e-07,0.7,11.541777777777778,1.5865256084201218
0.95,20,1.0,1e-07,0.9,11.083111111111112,1.8991832422529222
0.98,5,0.1,1e-07,0.1,2.391555555555556,1.151265884060875
0.98,5,0.1,1e-07,0.3,2.379555555555557,1.0639756796626423
0.98,5,0.1,1e-07,0.5,3.81688888888889,1.4982060713062029
0.98,5,0.1,1e-07,0.7,4.00088888888889,1.3724071670239728
0.98,5,0.1,1e-07,0.9,4.3115555555555565,1.3299656729998806
0.98,5,0.2,1e-07,0.1,3.8173333333333326,1.5751210182783482
0.98,5,0.2,1e-07,0.3,4.204000000000001,1.456086688506026
0.98,5,0.2,1e-07,0.5,5.573333333333335,1.5002340558133664
0.98,5,0.2,1e-07,0.7,5.847111111111111,1.5797054890386262
0.98,5,0.2,1e-07,0.9,6.388000000000002,1.7726234167971997
0.98,5,0.3,1e-07,0.1,5.2537777777777785,1.7954155060893768
0.98,5,0.3,1e-07,0.3,5.998666666666668,1.7381798909587394
0.98,5,0.3,1e-07,0.5,7.200444444444447,1.8428311016302616
0.98,5,0.3,1e-07,0.7,7.225333333333334,1.6044792855558399
0.98,5,0.3,1e-07,0.9,7.502222222222222,1.613037009823931
0.98,5,0.4,1e-07,0.1,5.823111111111111,1.5892078001629504
0.98,5,0.4,1e-07,0.3,7.476000000000002,1.3744953013136618
0.98,5,0.4,1e-07,0.5,8.123111111111111,1.7916842755379296
0.98,5,0.4,1e-07,0.7,8.60666666666667,1.5447286708890549
0.98,5,0.4,1e-07,0.9,8.096444444444447,1.6518073005119853
0.98,5,0.5,1e-07,0.1,6.6160000000000005,1.8593073979307457
0.98,5,0.5,1e-07,0.3,8.138222222222222,1.3480641080846911
0.98,5,0.5,1e-07,0.5,9.110666666666667,2.1559492882100297
0.98,5,0.5,1e-07,0.7,8.94088888888889,1.9242497207104705
0.98,5,0.5,1e-07,0.9,9.209777777777777,1.8170531563054249
0.98,5,0.6,1e-07,0.1,7.130666666666668,1.7404602201078256
0.98,5,0.6,1e-07,0.3,8.537333333333335,1.6262873874769688
0.98,5,0.6,1e-07,0.5,9.599999999999998,1.7779088840545239
0.98,5,0.6,1e-07,0.7,9.756,2.006737983228835
0.98,5,0.6,1e-07,0.9,9.725333333333333,1.8598513680160333
0.98,5,0.7,1e-07,0.1,7.82711111111111,1.9862064592497508
0.98,5,0.7,1e-07,0.3,9.302222222222222,1.975553805773503
0.98,5,0.7,1e-07,0.5,9.433333333333334,1.696909609325795
0.98,5,0.7,1e-07,0.7,10.385333333333335,2.256472763702973
0.98,5,0.7,1e-07,0.9,10.79377777777778,2.2446848716110472
0.98,5,0.8,1e-07,0.1,8.038666666666671,1.8711774071126681
0.98,5,0.8,1e-07,0.3,10.106222222222224,2.323640141281098
0.98,5,0.8,1e-07,0.5,10.34488888888889,1.9152726782624883
0.98,5,0.8,1e-07,0.7,10.734666666666667,2.238084101289414
0.98,5,0.8,1e-07,0.9,10.428888888888894,1.7300715749127227
0.98,5,0.9,1e-07,0.1,8.311555555555557,1.8892655310764495
0.98,5,0.9,1e-07,0.3,10.604000000000003,2.051373956915489
0.98,5,0.9,1e-07,0.5,10.607555555555557,1.8303820555107617
0.98,5,0.9,1e-07,0.7,11.155999999999999,1.8463735026020904
0.98,5,0.9,1e-07,0.9,10.44,1.6142036220171643
0.98,5,1.0,1e-07,0.1,8.762222222222224,2.106283603241489
0.98,5,1.0,1e-07,0.3,10.61111111111111,1.7537442132283991
0.98,5,1.0,1e-07,0.5,11.097333333333335,1.6219034085501731
0.98,5,1.0,1e-07,0.7,11.101333333333335,1.5642017488518263
0.98,5,1.0,1e-07,0.9,10.712888888888891,1.6578816768156242
0.98,10,0.1,1e-07,0.1,2.4208888888888893,1.1812607619210593
0.98,10,0.1,1e-07,0.3,2.474222222222223,1.0196960089248577
0.98,10,0.1,1e-07,0.5,3.3115555555555565,1.3450385464208918
0.98,10,0.1,1e-07,0.7,4.326666666666668,1.2419268183843297
0.98,10,0.1,1e-07,0.9,4.732888888888889,1.2695416884708557
0.98,10,0.2,1e-07,0.1,3.528888888888889,1.6591861756391597
0.98,10,0.2,1e-07,0.3,4.794222222222222,1.5317767300156002
0.98,10,0.2,1e-07,0.5,5.430666666666668,1.469225646386558
0.98,10,0.2,1e-07,0.7,6.084888888888889,1.7422904748535568
0.98,10,0.2,1e-07,0.9,6.637777777777779,1.8971708631408555
0.98,10,0.3,1e-07,0.1,4.7684444444444445,1.3106231860464197
0.98,10,0.3,1e-07,0.3,6.146222222222223,1.9368878690528137
0.98,10,0.3,1e-07,0.5,6.600444444444445,1.4652871626871649
0.98,10,0.3,1e-07,0.7,7.231111111111111,1.9615846453792543
0.98,10,0.3,1e-07,0.9,7.138666666666668,1.7560480884329133
0.98,10,0.4,1e-07,0.1,5.773777777777779,1.6006377741233704
0.98,10,0.4,1e-07,0.3,7.80488888888889,1.5961183779855463
0.98,10,0.4,1e-07,0.5,8.022666666666668,1.838088862559878
0.98,10,0.4,1e-07,0.7,8.291555555555558,2.0060995384139577
0.98,10,0.4,1e-07,0.9,8.230222222222222,1.8202105969595803
0.98,10,0.5,1e-07,0.1,6.307111111111112,1.7177357476531228
0.98,10,0.5,1e-07,0.3,8.187111111111113,1.5821175995372252
0.98,10,0.5,1e-07,0.5,8.616000000000001,1.9166526376298165
0.98,10,0.5,1e-07,0.7,8.82577777777778,2.129908176308587
0.98,10,0.5,1e-07,0.9,8.97777777777778,2.0504274772608206
0.98,10,0.6,1e-07,0.1,7.553777777777778,1.7084148453904915
0.98,10,0.6,1e-07,0.3,8.814222222222222,1.7794911743265756
0.98,10,0.6,1e-07,0.5,9.137333333333334,1.69405024194155
0.98,10,0.6,1e-07,0.7,9.069333333333335,1.8624361584882432
0.98,10,0.6,1e-07,0.9,9.826666666666668,1.8545942952570513
0.98,10,0.7,1e-07,0.1,7.586222222222223,1.6316090066609963
0.98,10,0.7,1e-07,0.3,9.511555555555557,1.7807588339501108
0.98,10,0.7,1e-07,0.5,9.11288888888889,1.6923627431260082
0.98,10,0.7,1e-07,0.7,9.876000000000003,2.3088452140024938
0.98,10,0.7,1e-07,0.9,10.603555555555557,1.5024027504938078
0.98,10,0.8,1e-07,0.1,8.127555555555558,1.8385515501255694
0.98,10,0.8,1e-07,0.3,10.217777777777778,1.9802097407304988
0.98,10,0.8,1e-07,0.5,10.046666666666669,1.8566540992991785
0.98,10,0.8,1e-07,0.7,10.008444444444446,1.9499218851083986
0.98,10,0.8,1e-07,0.9,11.096000000000002,1.7979524156353215
0.98,10,0.9,1e-07,0.1,8.373333333333335,1.9256860249445305
0.98,10,0.9,1e-07,0.3,10.083555555555558,1.8259136593382572
0.98,10,0.9,1e-07,0.5,11.086222222222222,1.8362271572001936
0.98,10,0.9,1e-07,0.7,10.751111111111113,2.220448625563184
0.98,10,0.9,1e-07,0.9,11.138666666666667,1.7602595768175149
0.98,10,1.0,1e-07,0.1,8.526666666666667,1.7870497101834262
0.98,10,1.0,1e-07,0.3,10.434666666666667,1.5991186461436948
0.98,10,1.0,1e-07,0.5,11.25377777777778,2.277569161178343
0.98,10,1.0,1e-07,0.7,11.242222222222225,1.7050733303082293
0.98,10,1.0,1e-07,0.9,11.213333333333335,1.7886655485149936
0.98,15,0.1,1e-07,0.1,2.6644444444444453,1.4158335676759555
0.98,15,0.1,1e-07,0.3,2.270222222222223,1.0920775082157024
0.98,15,0.1,1e-07,0.5,3.791111111111112,1.667981111300221
0.98,15,0.1,1e-07,0.7,4.326666666666667,1.2512322814818289
0.98,15,0.1,1e-07,0.9,4.820000000000002,1.4211419508425063
0.98,15,0.2,1e-07,0.1,3.8626666666666685,1.5889261223298654
0.98,15,0.2,1e-07,0.3,4.012888888888889,1.5046603488601995
0.98,15,0.2,1e-07,0.5,5.262222222222223,1.5866567070960367
0.98,15,0.2,1e-07,0.7,6.378666666666666,1.5748264101869198
0.98,15,0.2,1e-07,0.9,6.199555555555556,1.6864557912386768
0.98,15,0.3,1e-07,0.1,4.839111111111111,1.478094602629002
0.98,15,0.3,1e-07,0.3,6.233333333333334,2.165523801146811
0.98,15,0.3,1e-07,0.5,7.347555555555555,1.8338994950718244
0.98,15,0.3,1e-07,0.7,7.652444444444445,1.8194665342170502
0.98,15,0.3,1e-07,0.9,7.1835555555555555,1.672784977289943
0.98,15,0.4,1e-07,0.1,6.158222222222222,1.7546880557066278
0.98,15,0.4,1e-07,0.3,7.683555555555559,1.7030288776250069
0.98,15,0.4,1e-07,0.5,7.80488888888889,1.7371043878595744
0.98,15,0.4,1e-07,0.7,8.082222222222223,1.9421510284434504
0.98,15,0.4,1e-07,0.9,8.188444444444448,1.8869775427687474
0.98,15,0.5,1e-07,0.1,6.943111111111112,1.7452307357446049
0.98,15,0.5,1e-07,0.3,8.48088888888889,1.8257708536058255
0.98,15,0.5,1e-07,0.5,9.051111111111112,2.185497880953976
0.98,15,0.5,1e-07,0.7,8.667111111111112,1.9079443530462277
0.98,15,0.5,1e-07,0.9,9.275111111111112,2.204928441491643
0.98,15,0.6,1e-07,0.1,7.289777777777778,1.637703661823658
0.98,15,0.6,1e-07,0.3,9.403555555555554,1.773174373270912
0.98,15,0.6,1e-07,0.5,9.651555555555557,1.9459884155822322
0.98,15,0.6,1e-07,0.7,9.665777777777778,1.8048213071152734
0.98,15,0.6,1e-07,0.9,9.989333333333335,2.3084409361202103
0.98,15,0.7,1e-07,0.1,7.66177777777778,2.0962647085697608
0.98,15,0.7,1e-07,0.3,9.729333333333333,1.9816473506207457
0.98,15,0.7,1e-07,0.5,9.776444444444444,2.0993259823683688
0.98,15,0.7,1e-07,0.7,10.194666666666668,1.8639666186805912
0.98,15,0.7,1e-07,0.9,10.545777777777781,2.116330670328444
0.98,15,0.8,1e-07,0.1,7.768444444444448,1.5969052786987095
0.98,15,0.8,1e-07,0.3,9.682666666666668,1.788991522245611
0.98,15,0.8,1e-07,0.5,10.700888888888889,2.3708712156057015
0.98,15,0.8,1e-07,0.7,10.547555555555554,1.6129161382836374
0.98,15,0.8,1e-07,0.9,10.572000000000001,1.7962994058774155
0.98,15,0.9,1e-07,0.1,8.360444444444447,1.70402132949034
0.98,15,0.9,1e-07,0.3,9.861333333333334,2.088322665575307
0.98,15,0.9,1e-07,0.5,10.751555555555557,2.1475215229091478
0.98,15,0.9,1e-07,0.7,10.808444444444444,1.7982583618052403
0.98,15,0.9,1e-07,0.9,10.84488888888889,1.8956753381458329
0.98,15,1.0,1e-07,0.1,9.180444444444445,1.8629271537682077
0.98,15,1.0,1e-07,0.3,10.626666666666667,2.0641533104129857
0.98,15,1.0,1e-07,0.5,11.357777777777777,1.4027796039592073
0.98,15,1.0,1e-07,0.7,11.631555555555554,1.9266527745237976
0.98,15,1.0,1e-07,0.9,11.058666666666669,1.6807850017840533
0.98,20,0.1,1e-07,0.1,2.8968888888888893,1.257001409390569
0.98,20,0.1,1e-07,0.3,2.3751111111111123,1.0654506031038329
0.98,20,0.1,1e-07,0.5,2.565333333333334,1.1432227351755306
0.98,20,0.1,1e-07,0.7,3.8831111111111114,1.710677347618282
0.98,20,0.1,1e-07,0.9,4.376444444444446,1.299540355588263
0.98,20,0.2,1e-07,0.1,4.128,1.759436273355759
0.98,20,0.2,1e-07,0.3,3.7871111111111126,1.3494832298529396
0.98,20,0.2,1e-07,0.5,5.096444444444445,2.046227048937256
0.98,20,0.2,1e-07,0.7,5.32,1.6093725485418218
0.98,20,0.2,1e-07,0.9,6.185777777777778,1.9825219504334917
0.98,20,0.3,1e-07,0.1,5.135555555555556,1.6028912149343073
0.98,20,0.3,1e-07,0.3,5.61688888888889,1.7034811706518607
0.98,20,0.3,1e-07,0.5,6.606222222222223,1.6472297133050577
0.98,20,0.3,1e-07,0.7,7.283555555555558,1.8454426214693875
0.98,20,0.3,1e-07,0.9,7.648444444444444,1.604091928032882
0.98,20,0.4,1e-07,0.1,5.734666666666667,1.8237611929441004
0.98,20,0.4,1e-07,0.3,7.902222222222224,1.8533056219617592
0.98,20,0.4,1e-07,0.5,7.927111111111113,1.578157325240382
0.98,20,0.4,1e-07,0.7,8.383111111111113,2.1385268264986346
0.98,20,0.4,1e-07,0.9,8.969333333333335,2.0703133418237285
0.98,20,0.5,1e-07,0.1,6.636444444444446,1.8901489130701443
0.98,20,0.5,1e-07,0.3,8.422222222222224,1.8390153028049059
0.98,20,0.5,1e-07,0.5,8.24488888888889,1.5669767384251212
0.98,20,0.5,1e-07,0.7,8.748000000000001,1.6614071679687006
0.98,20,0.5,1e-07,0.9,9.584888888888889,1.9077906037231445
0.98,20,0.6,1e-07,0.1,7.149777777777779,1.9763203618946765
0.98,20,0.6,1e-07,0.3,8.647555555555556,1.725944708211265
0.98,20,0.6,1e-07,0.5,9.188,2.145181266622163
0.98,20,0.6,1e-07,0.7,9.976,2.086892852490941
0.98,20,0.6,1e-07,0.9,9.702222222222224,1.990989579624374
0.98,20,0.7,1e-07,0.1,7.62088888888889,1.8245727928869289
0.98,20,0.7,1e-07,0.3,8.943111111111111,1.9114018383517166
0.98,20,0.7,1e-07,0.5,9.878666666666668,2.0573009286711343
0.98,20,0.7,1e-07,0.7,10.453333333333333,2.1213454849851
0.98,20,0.7,1e-07,0.9,10.348000000000003,2.030913970495933
0.98,20,0.8,1e-07,0.1,8.581333333333333,2.2818799267270835
0.98,20,0.8,1e-07,0.3,9.801333333333334,1.9956860140479682
0.98,20,0.8,1e-07,0.5,10.31466666666667,1.8424013315959873
0.98,20,0.8,1e-07,0.7,10.716000000000001,1.981171819347776
0.98,20,0.8,1e-07,0.9,11.12266666666667,1.7869532108529806
0.98,20,0.9,1e-07,0.1,7.992888888888888,1.591316187901242
0.98,20,0.9,1e-07,0.3,10.260888888888891,2.2715475118881914
0.98,20,0.9,1e-07,0.5,10.764888888888889,1.9606808593187126
0.98,20,0.9,1e-07,0.7,10.74,1.4746268831282188
0.98,20,0.9,1e-07,0.9,10.502666666666668,1.8614622686957094
0.98,20,1.0,1e-07,0.1,8.281333333333334,1.7660572533817305
0.98,20,1.0,1e-07,0.3,10.548,2.01047213913106
0.98,20,1.0,1e-07,0.5,11.145777777777779,2.0427416096879742
0.98,20,1.0,1e-07,0.7,11.304444444444446,1.759807509114506
0.98,20,1.0,1e-07,0.9,11.100444444444445,1.6630921074987672
