cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.1,1e-08,1.4463379292565637,0.6996027703693206
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.2,1e-08,1.3672204887502124,0.8159209859282134
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.3,1e-08,0.7485043247904282,0.3454996555978048
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.4,1e-08,0.3124694419998052,0.1327619432850233
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.5,1e-08,0.28135584180067874,0.15897602621744483
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.6,1e-08,0.31291392200265006,0.22408758107981955
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.7,1e-08,0.3298041621107474,0.13976475619163778
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.8,1e-08,0.3244704020766112,0.1546956442368863
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.1,0.9,1e-08,0.27202176174094017,0.14450454366102952
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.1,1e-08,2.6104310567067595,0.9486150909717335
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.2,1e-08,3.0562444995599662,1.088911963681744
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.3,1e-08,3.2460374607746405,1.0184079622787734
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.4,1e-08,3.363380181525634,1.0347181339834701
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.5,1e-08,3.598065623027621,0.9310354890374103
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.6,1e-08,3.818527704438578,1.2000650583035606
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.7,1e-08,3.7634121840858397,1.0475183864816215
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.8,1e-08,3.8447520246064135,1.0743330846835704
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.3,0.9,1e-08,3.9914304255451554,1.1273725111821733
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.1,1e-08,3.168697940279667,0.8451368534907804
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.2,1e-08,3.6731827435083693,0.8953546307339502
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.3,1e-08,3.9398707452151736,0.9461834065474116
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.4,1e-08,4.2558960272377355,1.0600461353871145
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.5,1e-08,4.210559066947579,0.9145456622100869
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.6,1e-08,4.496804188779548,1.1544178525941453
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.7,1e-08,4.511027548870577,0.9936821426265684
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.8,1e-08,4.564809629214783,0.9678137426192767
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.5,0.9,1e-08,4.817274270830555,1.1205098441482018
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.1,1e-08,3.759411864060236,1.0870763296896668
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.2,1e-08,4.1074397062876145,0.9553439810161555
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.3,1e-08,4.349681307837961,0.9531400825771319
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.4,1e-08,4.473246748628779,1.0056308740295694
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.5,1e-08,4.543919069081083,1.2095946533920314
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.6,1e-08,4.637704349681309,1.0278011653520833
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.7,1e-08,4.83194211092443,1.3795884576852095
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.8,1e-08,4.673262749908882,0.9717489742633452
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.7,0.9,1e-08,4.958174431732316,1.0972454992629657
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.9,0.1,1e-08,3.6762941035282823,0.9086843340685599
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.9,0.2,1e-08,4.1812233867598305,0.8666842619714807
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.9,0.3,1e-08,4.543919069081082,1.295444269515765
"[15, 20, 30, 35, 45, 60, 95]",0.92,0.9,0.4,1e-08,4.581699869322879,1.0689781955416076
