cells_per_level,spectral_radius,input_scale,leaking_rate,ridge_alpha,mean_T_VPT,std_dev
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.1,1e-08,1.3992230489550284,0.6592368212178555
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.2,1e-08,1.3983340889493392,0.967179089967834
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.3,1e-08,0.8338444853366052,0.516091624620126
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.4,1e-08,0.37469664239805966,0.3270164771788534
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.5,1e-08,0.29068992186041687,0.17927702961045747
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.6,1e-08,0.2929123218746396,0.11755130627318386
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.7,1e-08,0.3209145620538542,0.1301013544535479
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.8,1e-08,0.3284707221022136,0.1383497113377321
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.1,0.9,1e-08,0.2680214417153386,0.1052826676435549
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.1,1e-08,2.713105937363878,0.9513153489334256
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.2,1e-08,2.9477913788658663,0.918567798127601
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.3,1e-08,3.180698900356474,0.829368480605191
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.4,1e-08,3.3393782613720218,1.0489008587540212
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.5,1e-08,3.5118365024757545,0.9454784461495643
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.6,1e-08,3.636290903272263,1.0288818267029256
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.7,1e-08,3.846529944617793,1.1626635153904488
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.8,1e-08,3.8625312247202013,1.0888598917169143
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.3,0.9,1e-08,4.016321305704457,1.0809552627837955
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.1,1e-08,3.4367193819950046,1.0355283299791462
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.2,1e-08,3.7087411437359443,1.031487074911278
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.3,1e-08,3.9847632255024856,0.8404998152583636
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.4,1e-08,4.066547546025904,1.1112110301610767
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.5,1e-08,4.325679387684349,1.150121188068843
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.6,1e-08,4.486136668711274,1.2437687838887552
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.7,1e-08,4.630592669635794,1.0675153133429311
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.8,1e-08,4.852388191055285,1.2365411311325445
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.5,0.9,1e-08,4.777271070574535,1.038483177571814
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.1,1e-08,3.6660710634628546,0.9385146580800637
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.2,1e-08,4.124774426398558,0.9886708093122678
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.3,1e-08,4.425242908321555,1.0043835855986554
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.4,1e-08,4.488359068725497,1.242322482598141
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.5,1e-08,4.7088211501364565,1.0298999714328196
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.6,1e-08,4.908392671413713,1.0548631441571816
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.7,1e-08,4.789716510654186,1.1449009405889827
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.8,1e-08,4.87861251122312,1.3474529865032399
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.7,0.9,1e-08,4.806606750762284,1.0890280733822157
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.1,1e-08,3.8531971446604625,1.0974231973010211
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.2,1e-08,4.29145442746531,0.9878491816358914
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.3,1e-08,4.428354268341468,1.138935753567036
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.4,1e-08,4.594589789405376,1.2182536058879292
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.5,1e-08,4.665262109857679,1.1491294449200846
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.6,1e-08,4.727044830253088,1.0143789369634342
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.7,1e-08,4.825719390884604,1.1202197687494588
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.8,1e-08,4.8221635508618474,1.2830009020622897
"[15, 25, 30, 35, 40, 60, 95]",0.92,0.9,0.9,1e-08,4.897280671342596,1.1978489507297192
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.1,1e-08,3.7803024241939354,1.0721139611176616
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.2,1e-08,4.205225306913443,0.90092752498746
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.3,1e-08,4.438577308406894,1.1485464760365092
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.4,1e-08,4.655928029797941,1.3060559138158925
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.5,1e-08,4.865278111137782,1.3248191573755819
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.6,1e-08,4.8461654710154605,1.1160233477992176
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.7,1e-08,4.96617507178352,1.19412230947493
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.8,1e-08,5.114186912730796,1.3459808587066977
"[15, 25, 30, 35, 40, 60, 95]",0.92,1.0,0.9,1e-08,5.0124009920793675,1.195050926344452
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.1,1e-08,1.4565609693219914,0.7132382127793365
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.2,1e-08,1.5174547297117114,0.9027457794587846
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.3,1e-08,0.8854041656665875,0.5165664672245481
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.4,1e-08,0.36980736236676803,0.2833872879923608
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.5,1e-08,0.28891200184903787,0.158368418374091
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.6,1e-08,0.2969126419002418,0.13721839907589714
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.7,1e-08,0.33424896213919403,0.14840308026523857
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.8,1e-08,0.3209145620538542,0.12593460635120227
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.1,0.9,1e-08,0.26491008169542546,0.11053530465787247
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.1,1e-08,2.7757776177649776,1.0807273288542767
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.2,1e-08,2.9140108986496704,0.9094688669966483
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.3,1e-08,3.202478420495863,0.9185284382597508
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.4,1e-08,3.3607133015085657,1.1729307664922821
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.5,1e-08,3.527393302575318,0.9910084119481819
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.6,1e-08,3.49894658239326,0.9919610702634475
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.7,1e-08,3.7149638637757696,1.1237774823461026
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.8,1e-08,3.8327510645296083,1.1203696651110606
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.3,0.9,1e-08,4.065658586020215,1.164921459552071
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.5,0.1,1e-08,3.478056022259559,1.0340758248800297
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.5,0.2,1e-08,3.658070423411651,0.96095815938552
"[15, 25, 30, 35, 40, 60, 95]",0.94,0.5,0.3,1e-08,4.073214746068576,1.0529039852199322
